N	3gram	Bakhtin_Fr_5	Istorich
1	с представлениями о	1	5
2	в том что	6	5
3	до сих пор	3	4
4	о том что	1	4
5	о том как	2	3
6	вместе с тем	1	3
7	в данном случае	2	3
8	мы видели что	1	3
9	в то время	2	3
10	не может быть	2	3
11	этим объясняется что	1	3
12	потому что он	3	2
13	том что в	1	2
14	на своем пути	1	2
15	с представлением о	2	2
16	так как он	1	2
17	не могло быть	1	2
18	по отношению к	1	2
19	после того как	1	2
20	можно было бы	2	2
21	как и в	1	2
22	что и в	1	2
23	как мы видели	4	2
24	через которую мы	1	1
25	в другом месте	2	1
26	что иное как	1	1
27	его в свое	1	1
28	что с ним	1	1
29	но в это	1	1
30	в том числе	4	1
31	мы обратимся к	1	1
32	же как и	2	1
33	в одной из	2	1
34	мы находим в	2	1
35	сих пор не	1	1
36	еще и сейчас	1	1
37	очень часто в	1	1
38	для этой цели	1	1
39	не поддается никакому	1	1
40	том числе и	2	1
41	но это не	1	1
42	убежден в том	1	1
43	и др в	2	1
44	нет места для	1	1
45	не похожи на	1	1
46	его связь с	1	1
47	так же как	4	1
48	а также и	4	1
49	так как они	2	1
50	между человеком и	2	1
51	но вместе с	1	1
52	они есть в	1	1
53	мы уже говорили	2	1
54	как бы в	2	1
55	по ту сторону	1	1
56	есть еще одна	1	1
57	есть не что	1	1
58	независимо от того	1	1
59	так например в	1	1
60	и некоторые другие	1	1
61	от того что	1	1
62	так и в	1	1
63	в главе о	1	1
64	можно сказать что	2	1
65	не было ни	1	1
66	в какой-то степени	1	1
67	больше чем на	2	1
68	из этих двух	1	1
69	не что иное	1	1
70	тем не менее	1	1
71	друг с другом	2	1
72	для того чтобы	6	1
73	здесь не в	3	1
74	здесь как и	2	1
75	как бы он	1	1
