N	3gram	Propp_Isto_4	Psycholo
1	совершенно ясно что	1	14
2	не может быть	4	8
3	на то что	3	8
4	и т д	24	8
5	о том что	2	7
6	в зависимости от	1	5
7	то время как	1	5
8	в то время	1	5
9	не в том	1	5
10	подобно тому как	1	5
11	с другой стороны	4	5
12	так же как	12	4
13	как и в	1	4
14	только тогда когда	1	4
15	что в этом	1	3
16	до сих пор	5	3
17	точно так же	5	3
18	указывает на то	1	3
19	что у него	1	3
20	потому что он	1	2
21	то же самое	2	2
22	мы не можем	1	2
23	вместе с тем	1	2
24	как будто бы	1	2
25	мы увидим что	2	2
26	так и в	2	2
27	смысле этого слова	2	2
28	мы видим что	1	2
29	тем не менее	2	2
30	что и в	1	2
31	мы видели что	3	2
32	а не за	1	1
33	мы видим в	1	1
34	в основе своей	1	1
35	же как в	2	1
36	если бы мы	1	1
37	но так как	1	1
38	могло бы составить	1	1
39	но это только	1	1
40	и в особенности	1	1
41	в том как	1	1
42	в том числе	1	1
43	же как и	4	1
44	при помощи которых	1	1
45	по сравнению с	3	1
46	то что и	1	1
47	и при помощи	1	1
48	независимо от того	1	1
49	время как он	1	1
50	и только после	1	1
51	и в немецкой	1	1
52	у него есть	1	1
53	совершенно так же	6	1
54	только при помощи	1	1
55	еще прибавить что	2	1
56	и могут быть	1	1
57	может быть только	1	1
58	и в этих	1	1
59	и то что	5	1
60	и не всегда	1	1
61	можно найти в	1	1
62	что в одной	1	1
63	что и во	1	1
64	не потому что	1	1
65	не только в	2	1
66	то что она	1	1
67	когда он говорит	1	1
68	все что здесь	1	1
69	в приложении к	1	1
70	он же дает	1	1
71	и то же	1	1
72	не могут быть	1	1
73	он говорит что	1	1
74	это и есть	1	1
75	одни и те	1	1
76	в связи с	2	1
77	то что он	2	1
78	приводит нас к	4	1
79	то что по	1	1
80	видели что в	1	1
81	но вместе с	1	1
82	потому что мы	1	1
83	в этом рассказе	1	1
84	в широком смысле	1	1
85	ясно показывает как	2	1
86	в тех случаях	2	1
87	есть так как	1	1
88	вовсе не есть	1	1
89	таким образом мы	1	1
90	и вместе с	1	1
91	бы составить предмет	1	1
92	который точно так	1	1
93	легко заметить что	1	1
94	но даже в	1	1
95	что иное как	3	1
96	быть определены как	1	1
97	можно сказать что	1	1
98	и те же	1	1
99	как нечто вторичное	1	1
100	даже в тех	1	1
101	не что иное	3	1
102	одно и то	1	1
103	на задний план	2	1
