N	3gram	Vygotskiy__4	Myslijsy
1	по отношению к	1	13
2	в том что	12	13
3	не может быть	1	9
4	и в этом	3	6
5	с другой стороны	2	5
6	потому что не	1	4
7	в свою очередь	1	4
8	в этом смысле	1	4
9	и т д	2	4
10	подобно тому как	1	3
11	что не может	1	3
12	с точки зрения	4	3
13	с тем что	1	3
14	то есть что	1	3
15	и что в	3	3
16	с одной стороны	3	3
17	сама по себе	3	3
18	в том как	1	3
19	и той же	2	3
20	то же время	1	3
21	с самого начала	5	3
22	что и в	1	3
23	не только в	1	3
24	в то же	1	3
25	одной и той	2	3
26	мы увидим что	1	3
27	таким образом что	2	2
28	и может быть	4	2
29	что иное как	1	2
30	дело в том	1	2
31	в том и	1	2
32	в таком случае	1	2
33	к этой цели	1	2
34	бы то ни	1	2
35	том и другом	1	2
36	на этот вопрос	1	2
37	к тому что	5	2
38	что в таком	1	2
39	для того чтобы	19	2
40	в нем есть	1	2
41	все то что	11	2
42	не только не	2	2
43	и т п	3	2
44	не что иное	1	2
45	быть не может	1	2
46	мы будем иметь	1	1
47	в сущности есть	1	1
48	том что при	1	1
49	несмотря на все	1	1
50	другой стороны он	1	1
51	то есть как	1	1
52	а не в	1	1
53	в словах а	1	1
54	на самом деле	5	1
55	ни малейшего сомнения	1	1
56	мы не можем	1	1
57	сам по себе	2	1
58	сами по себе	3	1
59	так относится к	1	1
60	по себе и	2	1
61	не было бы	1	1
62	только то что	1	1
63	то что в	3	1
64	из того что	1	1
65	и как только	1	1
66	мы начнем с	1	1
67	до сих пор	3	1
68	что в нем	5	1
69	с тем и	1	1
70	можно было бы	4	1
71	с этой точки	1	1
72	думаем что за	1	1
73	можно смотреть как	1	1
74	было бы сказать	2	1
75	то ни было	1	1
76	так же как	3	1
77	если бы мы	2	1
78	с но если	1	1
79	если скажем что	1	1
80	невозможно потому что	1	1
81	заключается в том	3	1
82	смысле этого слова	3	1
83	чем то что	1	1
84	с психологической точки	1	1
85	и без него	1	1
86	ли в этом	1	1
87	психологической точки зрения	1	1
88	это не так	1	1
89	и в этой	1	1
90	природы но не	1	1
91	смотреть как на	1	1
92	уже о том	1	1
93	они указывают на	1	1
94	независимо от этого	1	1
95	что именно эти	1	1
96	во всяком случае	3	1
97	утверждает что у	1	1
98	но совершенно ясно	1	1
99	и в самой	1	1
100	и независимо от	1	1
101	не в одном	1	1
102	именно в том	2	1
103	и таким образом	1	1
104	сознательной или бессознательной	1	1
105	с таким образом	2	1
106	тем что в	1	1
107	в то время	2	1
108	то что мы	3	1
109	о том что	10	1
110	тем и другим	1	1
111	этой точки зрения	1	1
112	или вернее сказать	1	1
113	ни в одном	1	1
114	в одном акте	1	1
115	с этой стороны	1	1
116	на то что	6	1
117	и говорит что	2	1
118	и в тех	1	1
119	есть что все	1	1
120	таким образом в	2	1
121	нужно было бы	1	1
122	том в каком	1	1
123	она не может	1	1
124	точно так же	3	1
125	могло бы быть	1	1
126	душевной жизни точно	1	1
127	привело к тому	1	1
