N	2gram	Tiupa_Hudo_1	Istorich
1	и в	19	24
2	не только	16	21
3	что он	3	21
4	этих случаях	1	16
5	может быть	14	14
6	не может	7	14
7	что в	6	13
8	в этих	3	13
9	мы имеем	6	12
10	как в	2	12
11	в этом	11	12
12	и здесь	1	12
13	но и	10	11
14	это не	2	10
15	том что	8	10
16	и что	3	10
17	у него	1	10
18	мы видим	1	10
19	а в	12	10
20	с другой	7	9
21	не в	7	9
22	о том	2	9
23	потому что	3	9
24	и другие	2	9
25	то же	10	8
26	еще не	3	8
27	что и	2	8
28	так как	1	8
29	другой стороны	5	8
30	а не	9	8
31	все это	2	8
32	или в	2	8
33	во всех	3	7
34	то что	4	7
35	таким образом	3	7
36	одна из	2	7
37	к нему	3	7
38	один из	2	7
39	в том	18	7
40	вместе с	1	7
41	он показывает	1	6
42	что это	1	6
43	но не	11	6
44	в нем	5	6
45	он не	4	6
46	об этом	2	6
47	как и	2	6
48	а именно	2	6
49	того что	4	6
50	только в	5	6
51	тем что	1	6
52	так же	2	6
53	с этой	1	6
54	в чем	2	5
55	с одной	2	5
56	отношение к	5	5
57	но в	7	5
58	имеем в	3	5
59	право на	2	5
60	что она	2	5
61	здесь мы	1	5
62	не менее	3	5
63	с ним	2	5
64	в русской	3	5
65	дело не	2	5
66	так и	11	5
67	представляют собой	1	5
68	одной стороны	2	5
69	тот кто	2	5
70	героя и	5	5
71	же как	1	4
72	начинается с	1	4
73	представляет собой	10	4
74	первый взгляд	1	4
75	как бы	9	4
76	при этом	13	4
77	не всегда	1	4
78	на первый	1	4
79	точки зрения	10	4
80	в их	5	4
81	своего рода	5	4
82	тем не	3	4
83	не имеет	1	4
84	никогда не	2	4
85	так в	4	4
86	после того	1	4
87	вовсе не	2	4
88	если не	1	4
89	в данном	4	4
90	за него	1	4
91	и не	15	4
92	одной из	2	4
93	например в	3	3
94	не вполне	2	3
95	в различных	1	3
96	с его	6	3
97	герой не	3	3
98	тогда как	13	3
99	тоже не	1	3
100	что они	1	3
101	хотя и	3	3
102	из этих	3	3
103	на то	1	3
104	если он	1	3
105	и по	2	3
106	его в	2	3
107	в них	2	3
108	и становится	1	3
109	в конце	1	3
110	как мы	1	3
111	не все	2	3
112	и его	12	3
113	связи с	1	3
114	не столько	3	3
115	мы рассмотрим	1	3
116	еще одна	1	3
117	это происходит	1	3
118	в качестве	24	3
119	чаще всего	1	3
120	так что	1	3
121	не случайно	3	3
122	в другой	1	3
123	и даже	1	3
124	превратилась в	1	3
125	по своим	1	3
126	превращается в	2	3
127	вступает в	1	3
128	происходит в	1	3
129	этой точки	1	3
130	обращается к	1	3
131	от него	1	3
132	в герое	1	3
133	ее в	2	3
134	здесь и	1	2
135	свое место	1	2
136	кто бы	1	2
137	со своей	3	2
138	по его	1	2
139	и ее	3	2
140	того же	2	2
141	и на	2	2
142	что его	1	2
143	если в	1	2
144	со стороны	2	2
145	в одной	1	2
146	можно предположить	1	2
147	перед нами	1	2
148	в действительности	1	2
149	в самом	5	2
150	в которой	2	2
151	все эти	2	2
152	во многих	1	2
153	еще один	2	2
154	рассказ о	2	2
155	ее как	1	2
156	после чего	1	2
157	на его	1	2
158	в силу	1	2
159	на земле	1	2
160	не будет	2	2
161	стороны не	1	2
162	было бы	1	2
163	должен был	1	2
164	и тем	2	2
165	ни в	5	2
166	в котором	1	2
167	но он	3	2
168	нас к	1	2
169	тому что	2	2
170	в таких	1	2
171	в то	6	2
172	что такое	1	2
173	не по	1	2
174	в основе	4	2
175	вытекает из	2	2
176	не могут	1	2
177	его за	1	2
178	для героя	1	2
179	и это	2	2
180	из всего	1	2
181	в ее	5	2
182	то время	1	2
183	с героем	1	2
184	не содержит	1	2
185	восходит к	1	2
186	в форме	4	2
187	тем более	1	2
188	способность к	2	2
189	здесь не	2	2
190	тот же	1	2
191	по этому	1	2
192	а после	1	2
193	уже не	4	2
194	на свое	1	2
195	что не	1	2
196	или даже	3	2
197	дает ему	1	2
198	из них	1	2
199	как такой	1	2
200	прежде всего	4	2
201	говорит ему	1	2
202	у нее	1	2
203	к ним	1	2
204	в особенности	1	2
205	связаны с	1	2
206	такое же	1	2
207	и др	2	2
208	говорит о	1	2
209	что из	1	2
210	в связи	1	2
211	в лесу	1	2
212	как это	5	2
213	он говорит	1	2
214	в литературе	1	2
215	и такие	1	2
216	только о	2	2
217	и от	1	2
218	и о	3	2
219	отличается от	2	2
220	но для	1	2
221	сказать что	4	2
222	от всех	1	2
223	точно так	1	2
224	они не	1	2
225	и наиболее	1	1
226	ту же	1	1
227	не прямо	1	1
228	отношения к	2	1
229	одним из	1	1
230	говорилось выше	1	1
231	бы для	1	1
232	этого мира	1	1
233	между двумя	2	1
234	от своей	1	1
235	из его	1	1
236	и больше	2	1
237	и ясный	1	1
238	есть не	1	1
239	и способности	2	1
240	его под	1	1
241	случае это	1	1
242	мы легко	2	1
243	из дальнейшего	1	1
244	но она	2	1
245	что иное	1	1
246	я не	2	1
247	как я	1	1
248	более или	5	1
249	собой в	1	1
250	между собой	2	1
251	бы то	1	1
252	я на	2	1
253	его личной	1	1
254	тем как	1	1
255	иного рода	1	1
256	иных случаях	1	1
257	упала на	1	1
258	чем это	2	1
259	нет не	1	1
260	не входит	2	1
261	также своего	1	1
262	свою жизнь	2	1
263	по отношению	9	1
264	искусство в	1	1
265	в отсутствие	2	1
266	сама по	2	1
267	из которого	4	1
268	поэтике и	1	1
269	в своем	2	1
270	и как	3	1
271	это тоже	2	1
272	и к	3	1
273	самом начале	1	1
274	имеет в	1	1
275	искусство и	1	1
276	или иную	1	1
277	из мифа	1	1
278	в целом	3	1
279	образом и	2	1
280	без ее	1	1
281	в этой	2	1
282	в известном	1	1
283	на стадии	1	1
284	не могла	1	1
285	бы ни	1	1
286	и одна	1	1
287	которое существует	1	1
288	состоит в	16	1
289	ни было	1	1
290	для понимания	2	1
291	ему на	1	1
292	и обладает	1	1
293	в каждом	1	1
294	однако все	2	1
295	то ни	1	1
296	могла бы	2	1
297	в другом	3	1
298	а по	1	1
299	теми которые	1	1
300	а как	1	1
301	входит в	4	1
302	к области	3	1
303	и делает	1	1
304	аристофана где	1	1
305	далеко не	2	1
306	только во	1	1
307	должно быть	1	1
308	автора и	3	1
309	обратимся к	1	1
310	возможности такого	1	1
311	с первых	1	1
312	или менее	5	1
313	с ума	1	1
314	в войне	2	1
315	но если	1	1
316	от своего	2	1
317	связь со	1	1
318	в своей	5	1
319	и без	1	1
320	с точки	3	1
321	еще нет	1	1
322	от себя	3	1
323	от его	1	1
324	всякий раз	2	1
325	прослеживается в	1	1
326	не путем	1	1
327	друг другу	1	1
328	и более	2	1
329	не могли	1	1
330	чем собственно	1	1
331	и наоборот	1	1
332	не должно	1	1
333	и то	4	1
334	по себе	2	1
335	и есть	1	1
336	то с	1	1
337	и одной	1	1
338	таких случаях	2	1
339	тем самым	4	1
340	исторического бытия	1	1
341	мышления и	1	1
342	дело в	1	1
343	которого он	1	1
344	текстах мы	1	1
345	он мог	1	1
346	нельзя не	1	1
347	того и	1	1
348	имеются и	2	1
349	там ребенка	1	1
350	имеем дело	2	1
351	ему и	1	1
352	до того	1	1
353	как будто	1	1
354	однако это	1	1
355	ему не	1	1
356	до смерти	1	1
357	перед ним	1	1
358	мы встречаем	1	1
359	при сохранении	1	1
360	в состав	6	1
361	же самое	1	1
362	всего в	1	1
363	и другим	1	1
364	к тому	4	1
365	всего что	1	1
366	оно не	1	1
367	должен быть	1	1
368	для себя	2	1
369	подобных случаях	2	1
370	на основе	2	1
371	здесь также	1	1
372	сводится к	7	1
373	мысль о	1	1
374	это ведет	1	1
375	как знак	1	1
376	но мы	1	1
377	вопрос что	1	1
378	и может	1	1
379	как ее	1	1
380	и сам	1	1
381	на нее	1	1
382	те же	1	1
383	не с	2	1
384	а этот	1	1
385	мог бы	3	1
386	на которую	1	1
387	можно только	1	1
388	если бы	3	1
389	означает что	1	1
390	к своему	1	1
391	и поэтому	1	1
392	можно сказать	5	1
393	а также	5	1
394	с матерью	1	1
395	мы понимаем	1	1
396	вопросу о	1	1
397	заметил что	1	1
398	в его	9	1
399	в третьем	1	1
400	во всей	3	1
401	вслед за	1	1
402	именно в	2	1
403	перед тем	1	1
404	о своих	1	1
405	по содержанию	1	1
406	на которой	1	1
407	но с	1	1
408	с ними	1	1
409	дело с	1	1
410	вступить в	1	1
411	в какой	2	1
412	например так	1	1
413	к нашему	2	1
414	и потому	2	1
415	и весьма	2	1
416	он уже	1	1
417	который в	2	1
418	самые разнообразные	1	1
419	во времени	4	1
420	жизни и	1	1
421	а только	4	1
422	однако герой	1	1
423	оказывается в	3	1
424	в жизни	2	1
425	мире на	1	1
426	случаях оказывается	1	1
427	не дает	1	1
428	за ним	1	1
429	ту или	1	1
430	которые в	1	1
431	в мировой	1	1
432	себе в	1	1
433	никто не	2	1
434	ту сторону	1	1
435	содержанию своему	1	1
436	не говорит	1	1
437	образом что	1	1
438	только такие	1	1
439	но из	1	1
440	для того	2	1
441	рядом с	1	1
442	на ее	1	1
443	символическая смерть	1	1
444	в бою	1	1
445	для этого	1	1
446	а с	2	1
447	этот результат	1	1
448	на которые	1	1
449	и пр	1	1
450	на смену	1	1
451	быть названо	2	1
452	смысла и	1	1
453	героя тогда	2	1
454	а на	5	1
455	означало бы	1	1
456	его как	1	1
457	как видно	1	1
458	о чем	2	1
459	приобщение к	1	1
460	могут служить	2	1
461	впервые в	1	1
462	является его	1	1
463	начиная с	2	1
464	зрения автора	1	1
465	нее как	1	1
466	до этого	1	1
467	в самой	2	1
468	в иных	1	1
469	требует от	1	1
470	из которых	1	1
471	быть это	1	1
472	по своему	2	1
473	к другому	1	1
474	на колени	1	1
475	и пусть	1	1
476	героя это	1	1
477	ты в	1	1
478	лицом и	1	1
479	для возникновения	2	1
480	вокруг себя	1	1
481	многих других	1	1
482	и формы	1	1
483	этом случае	1	1
484	в условиях	1	1
485	с иным	1	1
486	отдельно от	1	1
487	от нас	1	1
488	вы говорите	1	1
489	о мире	1	1
490	задолго до	2	1
491	к пониманию	1	1
492	тем и	1	1
493	ногами и	1	1
494	мира и	2	1
495	от всего	1	1
496	все они	1	1
497	я в	11	1
498	же в	1	1
499	он же	1	1
500	нам не	1	1
501	черта ее	1	1
502	куда не	1	1
503	героя не	1	1
504	героя как	1	1
505	собой для	1	1
506	две стороны	1	1
507	не знает	3	1
508	отношению к	9	1
509	начале этой	1	1
510	из этого	2	1
511	героя в	1	1
512	все что	1	1
513	в частности	13	1
514	и свою	1	1
515	можно назвать	1	1
516	в таком	1	1
