N	2gram	Vinokur_Ku_2	Narrotol
1	не только	20	26
2	а не	10	17
3	но и	7	15
4	при этом	2	14
5	в том	19	14
6	в качестве	8	14
7	и не	16	14
8	в этом	18	13
9	и в	23	13
10	том что	11	13
11	состоит в	2	12
12	такого рода	1	12
13	только в	5	11
14	в частности	2	11
15	может быть	15	10
16	в данном	4	10
17	своего рода	4	9
18	сводится к	3	9
19	так и	4	9
20	к тому	4	9
21	а в	3	9
22	в себе	1	8
23	то что	9	8
24	не в	8	8
25	не может	9	8
26	у него	3	6
27	в рамках	1	6
28	в своем	2	6
29	все же	7	6
30	и к	1	6
31	но в	11	6
32	всего лишь	3	6
33	никогда не	2	6
34	ничего не	4	6
35	данном случае	2	6
36	можно сказать	4	6
37	а также	3	6
38	в его	5	6
39	вслед за	1	6
40	того что	3	6
41	со стороны	4	6
42	прежде всего	8	6
43	как бы	4	6
44	я не	5	5
45	ответ на	2	5
46	отличие от	2	5
47	что он	5	5
48	как в	3	5
49	хотя и	4	5
50	в нем	4	5
51	тем не	6	5
52	он не	3	5
53	таким образом	5	5
54	на протяжении	1	5
55	и тем	5	5
56	далеко не	1	5
57	точки зрения	14	5
58	в котором	1	5
59	место в	1	5
60	тем самым	2	5
61	в то	4	5
62	о том	1	5
63	в форме	3	5
64	с одной	2	5
65	по отношению	1	5
66	с другой	8	5
67	одной стороны	1	5
68	в той	2	5
69	в отличие	2	5
70	я в	1	5
71	то же	6	4
72	в ее	1	4
73	в этой	6	4
74	отнюдь не	4	4
75	перед нами	4	4
76	что это	7	4
77	тому же	1	4
78	в силу	7	4
79	уже не	8	4
80	об этом	5	4
81	в глазах	2	4
82	войны и	1	4
83	все его	1	4
84	и уже	1	4
85	в своей	2	4
86	в конце	4	4
87	не менее	7	4
88	в себя	1	4
89	если бы	12	4
90	как у	2	4
91	в другом	2	4
92	в какой	1	4
93	свидетельствует о	1	4
94	для него	1	4
95	у нее	1	4
96	как и	2	4
97	как это	5	4
98	и все	2	4
99	же в	3	4
100	и у	2	4
101	что в	10	4
102	самом деле	9	3
103	говорилось выше	1	3
104	едва ли	1	3
105	а как	1	3
106	мы имеем	5	3
107	нам в	1	3
108	с его	1	3
109	как правило	1	3
110	но не	6	3
111	что они	2	3
112	как к	1	3
113	в целом	1	3
114	все эти	12	3
115	в известном	1	3
116	и его	3	3
117	не следует	5	3
118	от которого	1	3
119	и по	3	3
120	конечном счете	2	3
121	того или	2	3
122	соответствии с	2	3
123	в слове	1	3
124	характер и	2	3
125	что я	4	3
126	точку зрения	1	3
127	тому что	1	3
128	одна из	1	3
129	того чтобы	11	3
130	же время	3	3
131	этом отношении	3	3
132	на том	2	3
133	и когда	1	3
134	о котором	2	3
135	внимание на	1	3
136	в конечном	2	3
137	это не	6	3
138	известном смысле	1	3
139	один из	5	3
140	с ними	2	3
141	никак не	3	3
142	между тем	6	3
143	то и	3	3
144	или даже	1	3
145	представить себе	2	3
146	как раз	3	3
147	и даже	2	3
148	или иной	1	3
149	в соответствии	3	3
150	человек в	1	3
151	да и	6	3
152	с этой	2	3
153	и для	2	3
154	сказать что	4	3
155	или иного	2	3
156	и т	39	2
157	он может	1	2
158	мере в	1	2
159	должна быть	5	2
160	по его	1	2
161	мы не	1	2
162	же как	2	2
163	подчеркнуть что	1	2
164	в ней	3	2
165	еще не	5	2
166	в сердце	1	2
167	столь же	1	2
168	в чем	1	2
169	на самом	2	2
170	себе и	1	2
171	однако не	4	2
172	могли бы	2	2
173	в самом	12	2
174	в нашем	7	2
175	из этих	1	2
176	роль в	2	2
177	на то	4	2
178	в случае	1	2
179	что она	3	2
180	именно то	1	2
181	в принципе	1	2
182	которая не	1	2
183	не будет	1	2
184	той же	2	2
185	было бы	15	2
186	должен был	1	2
187	несмотря на	5	2
188	ведет к	1	2
189	бы на	2	2
190	за которым	1	2
191	с точки	8	2
192	и что	8	2
193	теперь как	1	2
194	но он	1	2
195	и более	2	2
196	однако в	1	2
197	не имеет	4	2
198	в процессе	3	2
199	говорить о	4	2
200	достоевского и	2	2
201	потому что	25	2
202	для нас	4	2
203	в области	11	2
204	у нас	12	2
205	и здесь	5	2
206	имеет место	1	2
207	оно не	2	2
208	но для	3	2
209	и он	1	2
210	этой своей	1	2
211	здесь не	3	2
212	и иные	1	2
213	что у	2	2
214	можно было	9	2
215	те же	3	2
216	быть может	1	2
217	все те	1	2
218	или иначе	3	2
219	необходимо должна	1	2
220	что и	3	2
221	в современной	2	2
222	и дело	1	2
223	но зато	2	2
224	дело с	1	2
225	в виде	1	2
226	не все	3	2
227	одно из	1	2
228	по словам	2	2
229	могло бы	1	2
230	т п	24	2
231	вовсе не	9	2
232	давно уже	1	2
