N	2gram	Medvedev_F_1	FransuaR
1	и в	24	56
2	в его	23	18
3	таким образом	13	17
4	все эти	6	15
5	в этом	15	14
6	в том	6	13
7	так и	18	13
8	в то	9	12
9	и его	10	12
10	то же	10	11
11	вещей и	3	11
12	в них	3	11
13	в этих	1	11
14	до конца	7	11
15	как бы	6	11
16	и до	5	10
17	мы уже	1	10
18	еще не	6	10
19	же время	8	10
20	в самом	5	9
21	и не	20	9
22	только в	2	9
23	но и	7	9
24	во всех	5	8
25	не только	7	8
26	в нем	14	8
27	и с	8	8
28	и их	10	8
29	и даже	3	8
30	до сих	6	8
31	и др	5	8
32	по своему	1	8
33	сих пор	6	8
34	все это	9	8
35	том что	1	8
36	и на	8	7
37	в большинстве	3	7
38	как мы	5	7
39	у него	1	7
40	в частности	4	7
41	той же	1	6
42	в ее	8	6
43	в этой	6	6
44	но в	5	6
45	эпохи и	2	6
46	на его	2	6
47	точки зрения	16	6
48	языка и	1	6
49	вовсе не	10	6
50	мы видим	1	6
51	связи с	3	6
52	большинстве случаев	2	6
53	прежде всего	22	6
54	в той	1	6
55	и все	6	6
56	потому что	1	6
57	с ее	7	5
58	с его	4	5
59	но не	3	5
60	в пределах	6	5
61	он не	3	5
62	так сказать	3	5
63	последнее слово	1	5
64	роль в	1	5
65	мы видели	2	5
66	такой же	1	5
67	в отношении	3	5
68	своего рода	1	5
69	в процессе	9	5
70	никогда не	4	5
71	в области	3	5
72	один из	3	5
73	не было	3	5
74	как и	11	5
75	в условиях	1	5
76	в результате	2	5
77	что в	4	5
78	есть и	1	5
79	и другие	1	5
80	они не	3	5
81	ту же	1	4
82	например в	1	4
83	и потому	9	4
84	они были	2	4
85	в ней	10	4
86	не был	1	4
87	за пределы	2	4
88	и к	4	4
89	в которой	4	4
90	в себе	3	4
91	при этом	5	4
92	начала и	2	4
93	переходим к	1	4
94	и ее	10	4
95	и более	2	4
96	одна из	2	4
97	того чтобы	1	4
98	по своей	1	4
99	во всем	2	4
100	форм и	6	4
101	в духе	1	4
102	наконец в	3	4
103	и других	3	4
104	и вещей	1	4
105	с одной	4	4
106	конечно не	4	4
107	так как	1	4
108	в особенности	3	4
109	в основе	3	4
110	в свете	1	4
111	в своих	2	4
112	в году	2	3
113	в их	11	3
114	время в	3	3
115	связи и	1	3
116	в своем	11	3
117	перед нами	1	3
118	кроме того	1	3
119	и наконец	3	3
120	главным образом	4	3
121	всех этих	3	3
122	и самый	2	3
123	с начала	2	3
124	ведь в	1	3
125	здесь нет	1	3
126	не мог	1	3
127	не в	8	3
128	но он	1	3
129	и почти	1	3
130	в форме	1	3
131	настоящего времени	2	3
132	во все	1	3
133	и о	1	3
134	характер и	1	3
135	мы наблюдаем	1	3
136	в другом	1	3
137	в образе	1	3
138	и здесь	6	3
139	настоящее время	10	3
140	а также	1	3
141	между тем	2	3
142	в литературе	5	3
143	одной из	2	3
144	так что	1	3
145	уже не	2	3
146	был бы	1	3
147	что и	2	3
148	может быть	14	3
149	здесь в	2	3
150	к которому	2	3
151	что для	1	3
152	более того	3	3
153	не на	2	3
154	сказать что	1	3
155	там где	1	3
156	с помощью	3	3
157	не были	1	3
158	к его	1	3
159	до настоящего	2	3
160	в первой	1	3
161	в систему	3	3
162	со всею	5	3
163	в связи	4	3
164	не подлежит	1	3
165	в настоящее	10	3
166	бы в	3	3
167	то что	8	3
168	том числе	1	3
169	новое время	1	2
170	также и	1	2
171	самом деле	6	2
172	на самом	7	2
173	и чрезвычайно	1	2
174	по преимуществу	1	2
175	действительности и	3	2
176	и конечно	1	2
177	мы не	3	2
178	почти все	1	2
179	и стиль	1	2
180	бы то	3	2
181	с другой	5	2
182	совсем не	1	2
183	значение и	3	2
184	что они	1	2
185	вот как	1	2
186	как к	3	2
187	все остальные	1	2
188	хотя и	1	2
189	когда он	3	2
190	целый ряд	3	2
191	и как	3	2
192	в действительности	2	2
193	не стали	1	2
194	бы и	1	2
195	в нашем	2	2
196	отчасти и	4	2
197	с их	1	2
198	и те	2	2
199	все те	1	2
200	ни было	2	2
201	в виде	1	2
202	не как	4	2
203	так часто	1	2
204	людей и	1	2
205	так например	3	2
206	в мире	4	2
207	этих форм	1	2
208	его в	3	2
209	отражение в	2	2
210	ни в	2	2
211	с тем	2	2
212	в слове	1	2
213	он и	1	2
214	несмотря на	1	2
215	или менее	6	2
216	для него	3	2
217	в своей	11	2
218	в котором	1	2
219	с точки	13	2
220	лишь тем	1	2
221	друг другу	1	2
222	если бы	4	2
223	и эти	1	2
224	на котором	1	2
225	и отдельных	1	2
226	чтобы стать	2	2
227	этом процессе	2	2
228	что на	1	2
229	фактов и	2	2
230	числе и	1	2
231	более широкой	1	2
232	лишены всякой	1	2
233	широкой и	1	2
234	нашей работы	3	2
235	данном случае	1	2
236	исторической жизни	1	2
237	только не	2	2
238	культуры и	3	2
239	свой язык	1	2
240	в борьбе	1	2
241	во многом	1	2
242	никакой смысловой	1	2
243	с ним	2	2
244	мире в	1	2
245	язык и	1	2
246	его жизни	1	2
247	можно сказать	1	2
248	и во	1	2
249	к нему	1	2
250	вся эта	1	2
251	на одном	1	2
252	во всей	2	2
253	нем и	2	2
254	не тот	1	2
255	было бы	6	2
256	это наиболее	1	2
257	что он	3	2
258	очень много	1	2
259	это не	2	2
260	вопрос об	2	2
261	только на	5	2
262	ни одного	2	2
263	из них	1	2
264	точка зрения	2	2
265	в одном	2	2
266	как раз	2	2
267	связан с	1	2
268	видим что	1	2
269	и глубже	2	2
270	далеко не	1	2
271	романа в	1	2
272	них и	1	2
273	одной стороны	4	2
274	а на	1	2
275	то ни	3	2
276	его как	3	2
277	и исторической	1	2
278	не может	16	2
279	о себе	1	2
280	вместе с	2	2
281	так же	4	2
282	из которых	1	2
283	в данном	1	2
284	однако эти	1	2
285	в точке	1	2
286	а не	10	2
287	как целое	1	2
288	с этой	4	2
289	весь этот	1	2
290	но это	3	2
291	все же	3	2
292	и для	1	2
293	мира и	1	2
294	в эту	2	2
295	на языке	2	2
296	а в	6	2
297	между ними	3	2
298	это в	1	2
299	другой стороны	1	2
300	от всех	3	2
301	культуры в	1	2
302	более или	6	2
303	и эта	1	2
304	к этому	1	2
305	в замкнутой	1	1
306	смысле слова	1	1
307	с природой	1	1
308	лишь медленно	1	1
309	как целому	1	1
310	в этот	1	1
311	начинается с	1	1
312	сил и	1	1
313	почти впервые	1	1
314	идет о	2	1
315	между всеми	1	1
316	из самых	1	1
317	явления и	1	1
318	они вовсе	1	1
319	этого в	1	1
320	как сами	1	1
321	и развитие	2	1
322	в германии	2	1
323	а как	2	1
324	всего того	1	1
325	и значение	1	1
326	времени еще	1	1
327	миру когда	1	1
328	по мнению	1	1
329	словом не	1	1
330	что между	1	1
331	оценок в	1	1
332	и свой	1	1
333	конкретностью и	1	1
334	вопрос о	2	1
335	между этими	1	1
336	вместо того	1	1
337	ему в	1	1
338	и со	2	1
339	целого в	1	1
340	к своему	1	1
341	литературы и	2	1
342	между собой	1	1
343	с конкретностью	1	1
344	явления например	1	1
345	оно ни	1	1
346	в чем	1	1
347	но конечно	1	1
348	одним словом	5	1
349	как у	1	1
350	еще далеко	1	1
351	чем это	1	1
352	и принципиальной	1	1
353	для других	2	1
354	по отношению	4	1
355	значение для	2	1
356	и речи	1	1
357	большое значение	1	1
358	же наконец	1	1
359	себя в	1	1
360	полагаем что	2	1
361	чем же	2	1
362	воспитанного на	1	1
363	эта связь	2	1
364	как в	8	1
365	для всех	1	1
366	стороны и	4	1
367	части в	1	1
368	и актуальные	1	1
369	и точность	1	1
370	глубже чем	1	1
371	его дела	1	1
372	стиля и	2	1
373	и принципиально	1	1
374	ее целом	3	1
375	не можем	2	1
376	та же	1	1
377	перестанет быть	1	1
378	этих моментов	1	1
379	он в	2	1
380	из этих	1	1
381	сущности и	1	1
382	техникой и	1	1
383	но ведь	2	1
384	как он	1	1
385	этот процесс	1	1
386	вообще не	1	1
387	не следует	1	1
388	в поэтике	1	1
389	фактический материал	1	1
390	они в	1	1
391	на таком	1	1
392	состоит в	1	1
393	к одному	1	1
394	понятий и	1	1
395	мы полагаем	2	1
396	и вот	2	1
397	свою силу	1	1
398	таких которые	1	1
399	этого жанра	1	1
400	место его	1	1
401	без исключения	1	1
402	в нее	1	1
403	это конечно	1	1
404	по-видимому не	1	1
405	для всей	1	1
406	каждый акт	2	1
407	связанных с	1	1
408	на все	3	1
409	на этой	1	1
410	с каким-либо	1	1
411	лишь в	8	1
412	заключается в	1	1
413	с другими	4	1
414	форм их	1	1
415	действительности в	2	1
416	но самый	1	1
417	на почве	13	1
418	этом смысле	1	1
419	в новое	2	1
420	участие в	1	1
421	только одно	1	1
422	действительности правда	1	1
423	даже без	1	1
424	место и	1	1
425	словами в	1	1
426	новые формы	1	1
427	его и	2	1
428	и превращения	1	1
429	как целого	1	1
430	это совершенно	1	1
431	литературное явление	1	1
432	хотя здесь	1	1
433	а отчасти	2	1
434	культуры с	2	1
435	она была	2	1
436	смысл и	1	1
437	этот материал	1	1
438	все элементы	1	1
439	не во	1	1
440	очень остро	1	1
441	соприкосновение с	1	1
442	место в	7	1
443	в отличие	1	1
444	значение то	1	1
445	бы мы	1	1
446	почти совершенно	2	1
447	совершенно иначе	1	1
448	такую же	1	1
449	есть еще	1	1
450	войти в	2	1
451	этой работы	2	1
452	и вся	1	1
453	тому что	1	1
454	особые формы	1	1
455	задачи и	4	1
456	вещей как	1	1
457	и новых	1	1
458	иной раз	1	1
459	всего это	1	1
460	самого начала	1	1
461	этими двумя	1	1
462	был понят	1	1
463	эти формы	1	1
464	не имеет	1	1
465	правда в	1	1
466	в науке	2	1
467	здесь на	1	1
468	и притом	1	1
469	но самые	1	1
470	и сама	1	1
471	не по	3	1
472	было не	1	1
473	отношениях к	1	1
474	в структуре	1	1
475	следовательно и	2	1
476	остановимся здесь	1	1
477	и всегда	1	1
478	на язык	3	1
479	только и	4	1
480	в самой	2	1
481	что самое	1	1
482	правда некоторые	1	1
483	этих последних	1	1
484	он хочет	1	1
485	за исключением	2	1
486	и является	2	1
487	со сменой	1	1
488	этом отношении	1	1
489	глаз на	1	1
490	уже о	1	1
491	не могут	1	1
492	но вся	1	1
493	могут быть	1	1
494	к тому	3	1
495	что оно	1	1
496	его с	2	1
497	как для	1	1
498	они становятся	2	1
499	тому только	1	1
500	его значение	1	1
501	они и	1	1
502	если же	2	1
503	этим только	1	1
504	значение это	1	1
505	правда не	1	1
506	и это	2	1
507	вещей в	2	1
508	имен в	1	1
509	и сами	1	1
510	здесь не	3	1
511	ведь они	1	1
512	реальной действительности	1	1
513	с самого	1	1
514	так в	1	1
515	стремиться к	1	1
516	особенно в	3	1
517	мог бы	1	1
518	глубоко и	2	1
519	еще в	2	1
520	по сравнению	1	1
521	даны в	1	1
522	и делают	1	1
523	для этого	4	1
524	громадное значение	3	1
525	или иной	1	1
526	смысле и	1	1
527	этого языка	1	1
528	душе не	1	1
529	в отдельных	1	1
530	с разных	1	1
531	и что	2	1
532	притом в	1	1
533	влияние на	3	1
534	из которой	1	1
535	романа а	1	1
536	для нас	1	1
537	по их	1	1
538	и своей	1	1
539	науке и	1	1
540	и научной	1	1
541	должно было	1	1
542	чтобы вскрыть	2	1
543	на всех	1	1
544	не имеющий	1	1
545	разобранной нами	1	1
546	на отдельные	1	1
547	и всю	1	1
548	ее от	2	1
549	от них	1	1
550	творчества в	1	1
551	борьба с	3	1
552	достаточно назвать	1	1
553	исторического становления	1	1
554	непосредственно в	5	1
555	все в	2	1
556	исторического развития	1	1
557	вещи как	1	1
558	в лице	2	1
559	и всего	1	1
560	в современной	1	1
561	понят и	1	1
562	быть и	4	1
563	в формах	4	1
564	быть найдены	1	1
565	этого ряда	1	1
566	романа и	1	1
567	значений и	1	1
568	к минимуму	1	1
569	углом зрения	1	1
570	и особые	1	1
571	должен был	1	1
572	или же	3	1
573	мира как	2	1
574	бы ни	5	1
575	и тем	1	1
576	отношении в	1	1
577	значительное влияние	1	1
578	времени как	1	1
579	со всеми	3	1
580	к которой	1	1
581	к миру	2	1
582	не исчерпывает	1	1
583	не из	4	1
584	или даже	1	1
585	и обратно	1	1
586	непосредственным влиянием	1	1
587	мы знаем	1	1
588	точке пересечения	1	1
589	никто не	1	1
590	слова в	1	1
591	в языке	1	1
592	мы рассматривали	1	1
593	и близкого	1	1
594	как его	1	1
595	только с	1	1
596	отличие от	1	1
597	чтобы не	2	1
598	нет в	1	1
599	науки в	1	1
600	вне их	1	1
601	от плоскости	1	1
602	же деле	1	1
603	того что	5	1
604	со всем	3	1
605	выходит за	1	1
606	и из	1	1
607	имеет и	1	1
608	что дело	1	1
609	не один	1	1
610	именно в	8	1
611	а именно	1	1
612	характерно для	1	1
613	в предисловии	1	1
614	эпохи так	1	1
615	а с	1	1
616	предмет и	1	1
617	самом же	1	1
618	нужно сказать	1	1
619	и литературной	1	1
620	однако и	1	1
621	и непосредственно	3	1
622	этот в	1	1
623	именно на	1	1
624	оценки и	1	1
625	под влиянием	2	1
626	мира в	2	1
627	и историческими	1	1
628	идет уже	1	1
629	было в	1	1
630	все более	2	1
631	бы оно	2	1
632	на фоне	3	1
633	материал и	1	1
634	тем существеннее	1	1
635	иная чем	2	1
636	подхода к	2	1
637	независимо от	4	1
638	о различных	1	1
639	и социальных	1	1
640	лишена подхода	1	1
641	эта взаимоориентация	1	1
642	xix века	1	1
643	почти всех	1	1
644	предисловии к	1	1
645	другу и	1	1
646	если оно	1	1
647	сравнению с	1	1
648	этой последней	4	1
649	данной эпохи	1	1
650	и эстетика	1	1
651	быть только	1	1
652	даже с	1	1
653	культуре и	1	1
654	в ряду	2	1
655	здесь идет	1	1
656	дело здесь	1	1
657	этого слова	3	1
658	дело идет	3	1
659	в контексте	1	1
660	первом плане	1	1
661	здесь очень	1	1
662	явления а	1	1
663	эта область	2	1
664	их конкретной	1	1
665	и тогда	1	1
666	к другим	2	1
667	к вопросу	1	1
668	она должна	3	1
669	всего в	3	1
670	какой бы	1	1
671	в более	1	1
672	это уже	1	1
673	этот образ	2	1
674	слова но	1	1
675	и от	7	1
676	понять и	1	1
677	романе и	1	1
678	или другой	1	1
679	к одной	1	1
680	его структуру	1	1
681	из ее	1	1
682	отражения в	1	1
683	исторической действительности	1	1
684	еще более	1	1
685	и ни	1	1
686	тем более	1	1
687	ее в	1	1
688	же в	3	1
689	обстоит дело	1	1
690	язык это	1	1
691	разных сторон	1	1
692	в системе	2	1
693	между тремя	1	1
694	по поводу	1	1
695	может и	2	1
696	от литературы	2	1
697	не знает	1	1
698	действительностью в	1	1
699	только как	2	1
700	существует в	1	1
701	одновременно и	1	1
702	отношению к	4	1
703	из этого	1	1
704	формы его	1	1
705	были и	1	1
706	самом начале	1	1
707	время не	1	1
708	всю литературу	1	1
709	как один	1	1
710	всем этом	1	1
711	очень распространены	1	1
712	жизни и	7	1
713	совершается в	2	1
714	как на	4	1
715	и особенно	2	1
716	того он	1	1
