N	2gram	Bakhtin_Fr_7	Psycholo
1	то что	8	37
2	и в	41	30
3	в том	11	27
4	что в	9	24
5	и что	1	23
6	потому что	5	23
7	том что	4	21
8	таким образом	19	20
9	все время	2	20
10	как бы	7	19
11	что он	3	17
12	не только	5	16
13	если мы	1	16
14	в этом	15	14
15	в самом	1	14
16	то есть	20	13
17	так же	5	13
18	в сущности	4	12
19	вместе с	5	12
20	может быть	4	11
21	как на	1	11
22	о том	6	10
23	и то	2	9
24	никогда не	2	9
25	увидим что	1	9
26	и когда	1	9
27	так как	3	9
28	не может	3	9
29	сказать что	1	9
30	мы увидим	1	9
31	самом деле	1	8
32	мы имеем	2	8
33	что это	4	8
34	при этом	3	8
35	с тем	1	8
36	сейчас же	1	8
37	не в	9	8
38	к тому	2	8
39	и это	5	8
40	того что	2	8
41	мы видим	6	8
42	а не	2	8
43	то же	13	7
44	но не	1	7
45	все же	1	7
46	и как	2	7
47	в нем	7	7
48	точки зрения	5	7
49	по себе	1	7
50	в основе	1	7
51	героя и	1	7
52	как это	1	7
53	мы уже	12	6
54	в своем	9	6
55	говорит что	2	6
56	на этом	5	6
57	что все	2	6
58	как и	14	6
59	и его	9	6
60	в совершенно	1	6
61	или в	2	6
62	и здесь	4	6
63	о котором	2	6
64	и тем	1	6
65	уже в	5	6
66	тем что	3	6
67	но и	9	6
68	именно в	2	6
69	же точно	1	6
70	и не	7	6
71	и для	5	6
72	жизни и	3	6
73	и есть	3	5
74	еще не	2	5
75	по этому	3	5
76	что они	1	5
77	что именно	1	5
78	в себе	11	5
79	в этой	13	5
80	материала и	1	5
81	было бы	4	5
82	рядом с	4	5
83	несмотря на	3	5
84	же самое	1	5
85	как мы	11	5
86	но в	8	5
87	один из	1	5
88	в двух	1	5
89	дело с	1	5
90	только в	6	5
91	и потому	3	5
92	бы в	2	5
93	обратиться к	1	5
94	в своих	1	5
95	как только	1	4
96	в виду	4	4
97	в ней	5	4
98	и к	5	4
99	мы говорили	1	4
100	в основу	1	4
101	есть не	2	4
102	в них	7	4
103	с такой	1	4
104	в своей	3	4
105	из которых	2	4
106	у нас	1	4
107	мы найдем	3	4
108	указывает на	1	4
109	мысль о	1	4
110	этому поводу	1	4
111	в его	12	4
112	на одном	5	4
113	в него	1	4
114	этот вопрос	1	4
115	только на	2	4
116	в конце	8	4
117	говорит о	1	4
118	прежде всего	11	4
119	в частности	1	4
120	о чем	1	4
121	именно это	1	4
122	имеет дело	2	4
123	в результате	2	4
124	от него	1	4
125	и все	14	4
126	а в	5	4
127	не есть	2	4
128	сам по	1	3
129	смысл этого	1	3
130	в их	3	3
131	по его	1	3
132	той же	3	3
133	мы не	2	3
134	и о	1	3
135	в каждой	2	3
136	и на	4	3
137	первый план	1	3
138	в ее	1	3
139	он говорит	1	3
140	мы сейчас	2	3
141	как в	5	3
142	и наконец	4	3
143	в которой	2	3
144	он не	4	3
145	не как	1	3
146	в силу	1	3
147	так например	1	3
148	одно и	2	3
149	можно было	3	3
150	человека в	2	3
151	в другом	1	3
152	об этом	1	3
153	это не	6	3
154	ни в	6	3
155	и уже	1	3
156	в этих	2	3
157	но он	4	3
158	и вся	3	3
159	вовсе не	7	3
160	есть нечто	1	3
161	самого начала	1	3
162	и отсюда	1	3
163	одна из	4	3
164	он только	2	3
165	но только	1	3
166	этом отношении	2	3
167	в каком	1	3
168	не могут	1	3
169	данном случае	1	3
170	учении о	1	3
171	с самого	2	3
172	так в	1	3
173	котором мы	1	3
174	что у	3	3
175	так и	10	3
176	времени и	1	3
177	остановимся на	2	3
178	именно потому	1	3
179	образом мы	1	3
180	что и	5	3
181	видим что	1	3
182	тот же	2	3
183	так что	1	3
184	он заставляет	2	3
185	для него	6	3
186	в состоянии	2	3
187	у него	6	3
188	уже совершенно	1	3
189	что на	1	3
190	чем у	1	3
191	на этот	1	3
192	в данном	2	3
193	в той	3	3
194	героя в	1	3
195	целый ряд	4	3
196	этим он	1	3
197	в свою	3	3
198	в лучшем	1	3
199	в трех	1	3
200	и другие	3	3
201	это в	3	3
202	к этому	5	3
203	в таком	1	3
204	от этой	1	2
205	ту же	2	2
206	того же	3	2
207	это и	1	2
208	почти не	1	2
209	из самых	3	2
210	к другому	1	2
211	и до	6	2
212	должна быть	1	2
213	едва ли	1	2
214	с таким	1	2
215	отношения к	1	2
216	а как	1	2
217	что между	2	2
218	которую мы	1	2
219	он как	1	2
220	оба эти	1	2
221	время как	1	2
222	но она	1	2
223	что иное	1	2
224	он был	3	2
225	иное как	1	2
226	с его	2	2
227	во всех	3	2
228	в знаменитой	1	2
229	на самом	2	2
230	совсем не	3	2
231	по отношению	2	2
232	с совершенно	1	2
233	себе и	1	2
234	отличие от	1	2
235	друг от	1	2
236	в центре	1	2
237	в одной	2	2
238	от друга	1	2
239	его на	1	2
240	с этим	2	2
241	перед нами	2	2
242	что по	1	2
243	бы сказать	1	2
244	он в	1	2
245	все эти	13	2
246	в нашем	1	2
247	к самому	2	2
248	еще один	1	2
249	но его	1	2
250	как он	2	2
251	выражает это	1	2
252	оно в	1	2
253	образом и	2	2
254	и вот	2	2
255	том чтобы	1	2
256	даже прямо	1	2
257	ином виде	1	2
258	в нее	3	2
259	но все	4	2
260	в каждом	1	2
261	и с	4	2
262	из них	3	2
263	утверждает что	1	2
264	к которым	1	2
265	говорится о	1	2
266	чем в	1	2
267	должно быть	4	2
268	элемента в	1	2
269	на первый	1	2
270	и при	1	2
271	как все	1	2
272	в письме	1	2
273	в котором	1	2
274	с точки	3	2
275	мы называем	1	2
276	он дает	4	2
277	в которых	2	2
278	страх и	1	2
279	том и	2	2
280	в словах	2	2
281	что есть	2	2
282	в отношении	3	2
283	в то	10	2
284	дело в	2	2
285	того как	5	2
286	своего героя	1	2
287	и так	2	2
288	преимущественно в	1	2
289	во всем	1	2
290	со своим	1	2
291	входят в	2	2
292	в образах	2	2
293	все то	3	2
294	нет ни	2	2
295	есть только	1	2
296	должен быть	2	2
297	он выражает	1	2
298	знаем что	1	2
299	смерти в	3	2
300	в себя	2	2
301	на том	2	2
302	не с	1	2
303	и даже	1	2
304	ничего не	4	2
305	находится в	2	2
306	и та	1	2
307	от одного	1	2
308	в форме	3	2
309	слов и	4	2
310	самых важных	1	2
311	этом смысле	1	2
312	образом все	1	2
313	в качестве	9	2
314	связи с	1	2
315	дает ему	2	2
316	мы находим	1	2
317	в одном	3	2
318	даже и	1	2
319	чтобы показать	1	2
320	что тот	1	2
