N	2gram	Tiupa_Hudo_2	Istorich
1	и в	28	25
2	вместе с	2	22
3	что он	8	22
4	и т	4	20
5	т д	2	18
6	может быть	8	17
7	т е	2	16
8	мы имеем	1	14
9	не только	11	13
10	но и	9	13
11	в его	11	12
12	так как	1	11
13	уже не	10	11
14	и не	18	11
15	в этом	13	10
16	тем что	6	10
17	все же	2	10
18	и его	5	9
19	его в	2	9
20	в виде	2	9
21	с другой	3	9
22	героя в	1	9
23	еще не	3	8
24	и на	3	8
25	все эти	1	8
26	этого мотива	1	8
27	что в	5	8
28	на него	3	8
29	и что	1	8
30	мы знаем	2	8
31	другой стороны	1	8
32	том что	19	8
33	представляет собой	1	7
34	в нем	3	7
35	а затем	1	7
36	как и	11	7
37	во время	1	7
38	потому что	2	7
39	о том	12	7
40	и здесь	1	7
41	то что	6	7
42	только в	4	7
43	с одной	3	7
44	в качестве	4	7
45	превращается в	4	7
46	одной стороны	3	7
47	этом случае	1	7
48	но это	1	7
49	в частности	7	7
50	знаем что	1	6
51	как в	5	6
52	это не	6	6
53	не может	4	6
54	в этих	3	6
55	не в	13	6
56	и он	3	6
57	не совсем	1	6
58	что и	4	6
59	там где	1	6
60	себя в	8	6
61	прежде всего	3	6
62	этот мотив	2	6
63	или в	3	6
64	в том	15	6
65	например в	1	5
66	мы не	1	5
67	в ней	3	5
68	но не	4	5
69	что это	5	5
70	но все	1	5
71	здесь мы	1	5
72	как мы	2	5
73	него и	1	5
74	так же	3	5
75	для нас	3	5
76	же как	2	4
77	и это	3	4
78	то же	6	4
79	мы уже	3	4
80	в ее	18	4
81	от этого	1	4
82	в которой	1	4
83	он не	4	4
84	не как	2	4
85	что все	3	4
86	с другими	3	4
87	и тем	1	4
88	не всегда	1	4
89	тем не	4	4
90	не менее	5	4
91	того как	2	4
92	все еще	1	4
93	в пределах	1	4
94	в дальнейшем	1	4
95	что у	3	4
96	наряду с	5	4
97	с ним	7	4
98	когда герой	1	4
99	за ним	1	4
100	а именно	1	4
101	все это	3	4
102	из себя	1	4
103	на смену	1	4
104	на себя	3	3
105	ему в	2	3
106	в роли	2	3
107	это же	1	3
108	если в	2	3
109	его к	1	3
110	в этой	5	3
111	в жертву	1	3
112	их в	1	3
113	на этом	2	3
114	человека в	4	3
115	и начинает	1	3
116	в то	6	3
117	ей в	2	3
118	встречается в	1	3
119	для того	4	3
120	того чтобы	4	3
121	в себя	1	3
122	на горах	1	3
123	на том	1	3
124	никогда не	5	3
125	и с	6	3
126	после того	1	3
127	о нем	2	3
128	но мы	1	3
129	к нему	3	3
130	в другой	1	3
131	и все	7	3
132	и она	1	3
133	всех людей	1	3
134	в данном	2	3
135	ее и	1	3
136	но когда	1	3
137	а в	6	3
138	героя и	3	3
139	о герое	1	2
140	самом деле	3	2
141	тех же	1	2
142	во сне	3	2
143	одним из	1	2
144	а как	2	2
145	человека и	3	2
146	это время	1	2
147	на них	1	2
148	в различных	1	2
149	во всех	1	2
150	только тогда	1	2
151	по отношению	7	2
152	перед нами	11	2
153	когда он	1	2
154	уже в	1	2
155	том чтобы	1	2
156	о чем	8	2
157	это было	2	2
158	и других	1	2
159	и стала	1	2
160	за ней	1	2
161	в это	3	2
162	о которых	2	2
163	которой он	1	2
164	несмотря на	3	2
165	точки зрения	2	2
166	в своей	6	2
167	таким же	1	2
168	от себя	1	2
169	но он	1	2
170	по себе	1	2
171	даже в	1	2
172	а на	1	2
173	она не	5	2
174	одна из	2	2
175	мы узнаем	1	2
176	данном случае	2	2
177	можно показать	1	2
178	роль в	2	2
179	и сам	5	2
180	на нее	1	2
181	особенно в	1	2
182	об этом	7	2
183	еще в	1	2
184	что от	1	2
185	с этого	1	2
186	если бы	6	2
187	ничего не	5	2
188	обратим внимание	1	2
189	образом в	1	2
190	можно сказать	6	2
191	все его	3	2
192	должно было	1	2
193	он возвращается	1	2
194	же в	1	2
195	того что	1	2
196	том как	2	2
197	ли он	2	2
198	то в	4	2
199	именно на	2	2
200	так что	1	2
201	из них	2	2
202	его и	2	2
203	превращаются в	1	2
204	на одном	1	2
205	вовсе не	2	2
206	у него	5	2
207	в других	4	2
208	и стал	1	2
209	видно как	1	2
210	со стороны	3	2
211	до сих	2	2
212	как у	2	2
213	такое же	1	2
214	говорит о	4	2
215	она меня	1	2
216	а не	14	2
217	в лесу	1	2
218	с которым	1	2
219	один из	2	2
220	и потому	1	2
221	что за	1	2
222	а если	1	2
223	в течение	1	2
224	как бы	5	2
225	по существу	1	2
226	с этой	1	2
227	сих пор	2	2
228	и таким	1	2
229	но для	1	2
230	и для	2	2
231	это уже	2	2
232	в дом	1	2
233	с ней	1	2
234	сказать что	2	2
235	и при	1	2
236	совершенно не	1	2
237	отношению к	7	2
238	к этому	1	2
239	жизни и	6	2
240	и вновь	1	2
241	развитие сюжета	1	1
242	также и	1	1
243	говорится в	2	1
244	дел и	1	1
245	функции в	1	1
246	перед ним	1	1
247	так у	1	1
248	на наших	1	1
249	но тем	2	1
250	мы имели	1	1
251	свою жену	1	1
252	здесь и	1	1
253	себя оболочкой	1	1
254	с изображением	1	1
255	когда это	1	1
256	едва ли	3	1
257	момент когда	1	1
258	той же	2	1
259	пока он	1	1
260	он знает	2	1
261	и совсем	1	1
262	место в	2	1
263	во всю	1	1
264	время как	1	1
265	я не	7	1
266	и другая	1	1
267	они были	2	1
268	что можно	1	1
269	и этого	1	1
270	не нужно	1	1
271	в сердце	1	1
272	мы читаем	2	1
273	сад и	1	1
274	этом говорит	1	1
275	о смерти	3	1
276	но как	1	1
277	легко может	1	1
278	не то	1	1
279	мешает ему	1	1
280	ответ на	2	1
281	и съедает	1	1
282	него с	1	1
283	отношение к	2	1
284	иногда и	1	1
285	себе и	1	1
286	что они	4	1
287	отнюдь не	2	1
