N	2gram	Bakhtin_Pr_1	Formalny
1	и в	23	38
2	в этом	25	27
3	может быть	21	23
4	и его	13	21
5	и пр	1	21
6	таким образом	11	20
7	и не	34	20
8	в самом	8	16
9	не в	6	15
10	прежде всего	7	15
11	не может	11	14
12	в нем	20	13
13	но и	11	13
14	в пределах	9	12
15	с его	6	11
16	в том	11	11
17	вовсе не	8	11
18	с другими	7	10
19	в его	24	10
20	не только	13	9
21	при этом	3	9
22	и с	4	9
23	как и	8	9
24	на почве	1	9
25	в процессе	4	9
26	самом деле	5	8
27	все же	5	8
28	точки зрения	21	8
29	так и	10	8
30	что и	5	8
31	тем что	3	8
32	в первом	2	7
33	как мы	5	7
34	лишь в	3	7
35	по себе	7	7
36	для него	15	7
37	в своей	11	7
38	с точки	15	7
39	во втором	1	7
40	уже не	8	7
41	этом отношении	5	7
42	не могут	6	7
43	по существу	4	7
44	слова и	1	7
45	что в	8	7
46	в ней	1	6
47	в истории	2	6
48	все эти	8	6
49	в этой	4	6
50	то же	10	6
51	было бы	6	6
52	он не	4	6
53	в их	3	6
54	могут быть	1	6
55	для понимания	3	6
56	все время	1	6
57	только в	8	6
58	как такового	1	6
59	то что	18	6
60	не было	3	6
61	вместе с	2	6
62	а не	20	6
63	как раз	4	6
64	в результате	4	6
65	хотя бы	2	6
66	художественной конструкции	1	6
67	а в	7	6
68	это и	9	5
69	по преимуществу	3	5
70	должна быть	2	5
71	в первый	1	5
72	говорить о	2	5
73	во всех	5	5
74	в то	10	5
75	в основе	5	5
76	же время	7	5
77	если бы	10	5
78	говорит он	8	5
79	и только	1	5
80	что он	10	5
81	всяком случае	3	5
82	если мы	1	5
83	именно в	6	5
84	с этим	1	5
85	что же	1	5
86	более того	3	5
87	и для	3	5
88	бы в	3	5
89	или иного	1	5
90	во всяком	4	5
91	все остальное	1	4
92	высшей степени	1	4
93	в сущности	5	4
94	что оно	1	4
95	что они	1	4
96	как в	6	4
97	и наконец	5	4
98	и к	4	4
99	как таковое	1	4
100	не следует	1	4
101	не как	12	4
102	входит в	2	4
103	в высшей	1	4
104	восприятия и	1	4
105	не столько	3	4
106	раз и	3	4
107	ничего не	6	4
108	конструкции и	1	4
109	к тому	1	4
110	здесь не	1	4
111	в дальнейшем	1	4
112	того или	1	4
113	каждый элемент	1	4
114	но в	4	4
115	в большинстве	2	4
116	что не	1	4
117	из них	2	4
118	так как	7	4
119	не о	1	4
120	лишь для	1	4
121	и даже	3	4
122	в некоторых	1	4
123	другой стороны	2	4
124	там где	6	4
125	вот как	1	4
126	как бы	28	4
127	дело идет	6	4
128	известной степени	1	4
129	лишь как	5	4
130	совершенно не	1	4
131	оно не	2	4
132	к этому	2	4
133	они не	3	4
134	например в	3	3
135	же как	1	3
136	и отчасти	1	3
137	тем же	1	3
138	и до	1	3
139	в зависимости	3	3
140	а как	6	3
141	из всего	2	3
142	мы не	2	3
143	то это	1	3
144	зависимости от	3	3
145	и на	10	3
146	не входит	1	3
147	значение и	1	3
148	чем же	1	3
149	как к	1	3
150	однако не	2	3
151	хотя и	1	3
152	и как	8	3
153	от этого	1	3
154	не приходится	1	3
155	что это	1	3
156	в целом	4	3
157	из этих	2	3
158	но ведь	1	3
159	роль в	2	3
160	так сказать	3	3
161	время и	1	3
162	но именно	4	3
163	всех этих	3	3
164	значительной степени	1	3
165	его в	4	3
166	это было	1	3
167	для них	1	3
168	он и	5	3
169	такой же	1	3
170	как таковой	1	3
171	следует что	1	3
172	место в	1	3
173	произведения и	1	3
174	до известной	1	3
175	она ни	1	3
176	своей статье	1	3
177	в области	3	3
178	но все	4	3
179	его с	1	3
180	не есть	1	3
181	того чтобы	4	3
182	произведения не	1	3
183	и здесь	3	3
184	в значительной	1	3
185	к нему	3	3
186	того что	2	3
187	в какой	1	3
188	именно на	2	3
189	то и	2	3
190	большинстве случаев	2	3
191	менее всего	4	3
192	и их	2	3
193	для того	2	3
194	с другой	2	3
195	а о	1	3
196	не то	1	3
197	он становится	1	3
198	материал и	2	3
199	быть и	1	3
200	все это	7	3
201	на самом	4	3
202	и все	3	3
203	была бы	2	3
204	жизни и	6	3
205	формы и	1	2
206	можно говорить	2	2
207	и то	1	2
208	идет о	3	2
209	к другому	2	2
210	едва ли	1	2
211	его не	1	2
212	эти определения	2	2
213	этой статье	1	2
214	не была	1	2
215	совпадает с	2	2
216	этого термина	1	2
217	первый план	1	2
218	в последних	1	2
219	совсем не	1	2
220	но не	8	2
221	но как	3	2
222	а только	1	2
223	от характера	3	2
224	отношение к	1	2
225	отличие от	2	2
226	ни одна	1	2
227	в одной	4	2
228	что именно	2	2
229	для создания	3	2
230	в художественном	2	2
231	определенных условиях	1	2
232	перед нами	4	2
233	кроме того	3	2
234	то в	1	2
235	со своей	1	2
236	в которой	4	2
237	уже в	5	2
238	он в	2	2
239	взаимоотношение между	1	2
240	элементов в	1	2
241	ее как	2	2
242	в единстве	7	2
243	в рамки	2	2
244	литературных произведений	1	2
245	же это	1	2
246	не к	1	2
247	и более	1	2
248	в плане	5	2
249	или вовсе	1	2
250	из него	1	2
