N	3gram	Losev_Prob_4	Istorich
1	и т д	3	18
2	с другой стороны	6	8
3	с одной стороны	1	7
4	вместе с тем	3	6
5	о том что	3	4
6	в связи с	3	4
7	но все же	1	4
8	тем не менее	10	4
9	так же как	1	3
10	здесь мы имеем	2	3
11	для того чтобы	2	3
12	в нем и	1	3
13	на том что	1	2
14	потому что он	2	2
15	мы здесь имеем	1	2
16	о том как	1	2
17	же как и	1	2
18	до сих пор	1	2
19	мы не будем	2	2
20	в это время	1	2
21	не будем здесь	2	2
22	в данном случае	5	2
23	в том чтобы	2	2
24	если бы мы	1	2
25	не только в	4	2
26	и вместе с	1	2
27	но так как	1	2
28	это значит что	7	2
29	мы не знаем	1	2
30	в том что	8	2
31	на то что	1	2
32	как и в	1	2
33	как и его	1	1
34	том чтобы быть	1	1
35	речь только о	1	1
36	более подробном анализе	1	1
37	иметь в виду	1	1
38	здесь может быть	1	1
39	что перед нами	2	1
40	это было бы	1	1
41	на самом деле	3	1
42	этого дерева у	1	1
43	в том числе	1	1
44	никак не может	1	1
45	свидетельствует о том	1	1
46	и все эти	1	1
47	с точки зрения	11	1
48	только в том	3	1
49	что здесь мы	1	1
50	в зависимости от	3	1
51	сам по себе	6	1
52	и тем что	1	1
53	что он не	1	1
54	по своему содержанию	5	1
55	ведь это не	1	1
56	в себе и	2	1
57	и тем не	3	1
58	что не только	1	1
59	том числе и	1	1
60	не сам по	2	1
61	точно так же	3	1
62	то это было	1	1
63	с этой точки	1	1
64	в ней не	1	1
65	дело не в	2	1
66	для нас это	1	1
67	что едва ли	1	1
68	то время как	2	1
69	к ней и	1	1
70	не в том	1	1
71	не в ней	1	1
72	это ясно из	1	1
73	только в виде	2	1
74	даже если бы	1	1
75	и потому что	1	1
76	не только для	2	1
77	в одном случае	2	1
78	не в виде	1	1
79	еще и потому	1	1
80	во всяком случае	4	1
81	и в других	2	1
82	этой точки зрения	1	1
83	то что здесь	1	1
84	д и т	1	1
85	на себя ее	1	1
86	в то время	2	1
87	в свою очередь	1	1
88	само по себе	1	1
89	и тем самым	1	1
90	но и для	1	1
91	с самого начала	1	1
92	вопрос о том	1	1
93	несмотря на всю	1	1
94	или в виде	1	1
95	ничего не говорит	1	1
96	по себе но	1	1
97	в то же	2	1
98	в том смысле	2	1
99	они могут быть	1	1
100	ни на какие	1	1
101	при более подробном	1	1
102	здесь как и	2	1
103	т д и	1	1
104	не теряет своей	1	1
