N	2gram	Bakhtin_Fr_2	Formalny
1	и в	49	38
2	в этом	15	27
3	может быть	5	23
4	и его	17	21
5	таким образом	7	20
6	и не	15	20
7	в самом	3	16
8	не в	1	15
9	прежде всего	19	15
10	не может	7	14
11	в нем	9	13
12	связи с	2	13
13	но и	13	13
14	в пределах	2	12
15	языка и	1	12
16	с его	5	11
17	с тем	1	11
18	в том	3	11
19	вовсе не	10	11
20	в его	18	10
21	в связи	2	10
22	с помощью	1	10
23	не только	17	9
24	при этом	5	9
25	и с	6	9
26	как и	11	9
27	самом деле	1	8
28	все же	7	8
29	точки зрения	6	8
30	так и	6	8
31	что и	1	8
32	тем что	4	8
33	как мы	7	7
34	в корне	1	7
35	лишь в	4	7
36	для него	9	7
37	в своей	5	7
38	с точки	5	7
39	этом отношении	3	7
40	не могут	1	7
41	по существу	2	7
42	что в	2	7
43	и ее	1	6
44	в ней	2	6
45	в истории	6	6
46	все эти	7	6
47	в этой	10	6
48	то же	7	6
49	было бы	3	6
50	он не	1	6
51	в их	2	6
52	могут быть	2	6
53	для понимания	2	6
54	только в	13	6
55	то что	6	6
56	не было	4	6
57	вместе с	2	6
58	а не	1	6
59	как раз	1	6
60	хотя бы	1	6
61	а в	4	6
62	это и	2	5
63	по преимуществу	2	5
64	должна быть	1	5
65	в первый	1	5
66	во всех	6	5
67	в общем	1	5
68	в то	6	5
69	же время	6	5
70	если бы	1	5
71	что он	3	5
72	всяком случае	2	5
73	и речи	1	5
74	именно в	6	5
75	более того	1	5
76	и для	1	5
77	бы в	1	5
78	еще более	1	5
79	или иного	1	5
80	во всяком	2	5
81	здесь и	1	4
82	в сущности	8	4
83	литературы и	2	4
84	что они	2	4
85	независимо от	1	4
86	как в	1	4
87	и наконец	1	4
88	и к	4	4
89	его от	1	4
90	входит в	1	4
91	мы видели	3	4
92	как о	1	4
93	ничего не	2	4
94	к тому	1	4
95	здесь не	2	4
96	в дальнейшем	2	4
97	того или	1	4
98	но в	4	4
99	и теперь	1	4
100	в большинстве	1	4
101	что не	1	4
102	за счет	2	4
103	из них	3	4
104	так как	6	4
105	не о	1	4
106	даже и	2	4
107	в особенности	5	4
108	и даже	2	4
109	другой стороны	3	4
110	там где	4	4
111	на фоне	2	4
112	как бы	11	4
113	известной степени	1	4
114	лишь как	2	4
115	метод в	2	4
116	совершенно не	2	4
117	оно не	1	4
118	к этому	1	4
119	например в	1	3
120	тем же	1	3
121	и до	4	3
122	и на	17	3
123	бы она	1	3
124	не входит	1	3
125	значение и	1	3
126	чем же	1	3
127	как к	2	3
128	однако не	1	3
129	хотя и	2	3
130	и как	1	3
131	от этого	1	3
132	в целом	1	3
133	из этих	5	3
134	роль в	5	3
135	только на	1	3
136	так сказать	1	3
137	но именно	3	3
138	всех этих	3	3
139	значительной степени	2	3
140	главным образом	1	3
141	его в	1	3
142	для них	2	3
143	он и	1	3
144	его нельзя	1	3
145	место в	3	3
146	до известной	1	3
147	своей статье	2	3
148	не является	1	3
149	в области	4	3
150	но все	4	3
151	не есть	1	3
152	своего развития	3	3
153	того чтобы	2	3
154	так в	3	3
155	особенно в	2	3
156	и здесь	1	3
157	одного из	2	3
158	к действительности	1	3
159	в значительной	3	3
160	должно было	1	3
161	к нему	3	3
162	как ее	1	3
163	того что	1	3
164	в какой	1	3
165	именно на	2	3
166	большинстве случаев	1	3
167	менее всего	3	3
168	мы знаем	1	3
169	и их	1	3
170	слова в	1	3
171	для того	1	3
172	с другой	4	3
173	а о	1	3
174	и прежде	2	3
175	и др	9	3
176	он становится	1	3
177	все это	9	3
178	на самом	2	3
