N	2gram	Vygotskiy__7	Psycholo
1	то что	24	32
2	и в	26	31
3	в том	18	30
4	и т	1	26
5	что в	12	23
6	может быть	7	22
7	таким образом	23	20
8	при помощи	1	20
9	при этом	1	19
10	ясно что	1	19
11	так как	14	18
12	не может	11	17
13	как и	15	16
14	том что	17	16
15	и не	18	16
16	точки зрения	28	15
17	только в	8	14
18	не только	24	13
19	что и	3	13
20	а не	6	13
21	мы не	7	12
22	если мы	5	12
23	так же	14	12
24	в этом	29	12
25	с таким	1	11
26	в самом	9	11
27	не в	4	11
28	в области	4	11
29	могут быть	2	11
30	в сущности	9	10
31	на то	4	10
32	того что	14	10
33	потому что	16	10
34	самом деле	6	9
35	по себе	3	9
36	ни в	2	9
37	как в	4	9
38	показать что	4	8
39	и что	6	8
40	никогда не	4	8
41	что мы	9	8
42	вместе с	12	8
43	все это	3	8
44	во всяком	2	8
45	только тогда	1	7
46	заключается в	6	7
47	на основании	2	7
48	сказать что	8	7
49	того чтобы	19	7
50	и его	12	7
51	о том	4	7
52	есть в	3	7
53	тому как	1	7
54	что он	8	7
55	что это	6	6
56	зависимости от	1	6
57	очевидно что	3	6
58	отнюдь не	1	6
59	целый ряд	4	6
60	из этих	3	6
61	что она	8	6
62	для того	18	6
63	было бы	6	6
64	если бы	5	6
65	в его	4	6
66	всяком случае	1	6
67	вовсе не	2	6
68	одной стороны	5	6
69	до конца	5	6
70	а в	2	6
71	в психологии	2	6
72	и есть	2	5
73	в зависимости	1	5
74	то же	8	5
75	время как	2	5
76	в ее	6	5
77	с одной	5	5
78	в целом	5	5
79	подобно тому	1	5
80	показывает что	2	5
81	несмотря на	2	5
82	иначе говоря	1	5
83	оказывается что	2	5
84	она не	5	5
85	в то	3	5
86	тогда когда	5	5
87	в процессе	5	5
88	с и	1	5
89	как будто	1	5
90	не является	3	5
91	то время	2	5
92	для нас	2	5
93	с другой	4	5
94	мы видим	3	5
95	в какой	6	5
96	к психологии	1	5
97	так что	4	5
98	само по	1	5
99	совершенно не	2	5
100	это есть	4	5
101	как бы	6	5
102	этой точки	4	5
103	все же	6	5
104	и для	5	5
105	формы и	1	5
106	и все	1	5
107	говорит что	2	5
108	другой стороны	1	5
109	же как	8	4
110	в котором	4	4
111	мы имеем	1	4
112	в которой	11	4
113	совпадает с	3	4
114	в виду	5	4
115	столь же	2	4
116	точка зрения	1	4
117	у него	1	4
118	со всеми	2	4
119	отличие от	2	4
120	в последнее	2	4
121	в себе	9	4
122	по существу	1	4
123	одной и	2	4
124	в совершенно	1	4
125	что я	1	4
126	тому что	9	4
127	одна из	1	4
128	совершенно правильно	1	4
129	у нас	2	4
130	к тому	7	4
131	никак не	5	4
132	прежде всего	7	4
133	между тем	1	4
134	все время	1	4
135	один из	2	4
136	мы увидим	1	4
137	мы можем	3	4
138	там где	1	4
139	как это	5	4
140	как нельзя	1	4
141	этого слова	3	4
142	с этой	5	4
143	и о	3	4
144	в результате	1	4
145	чтобы понять	1	4
146	в этих	2	4
147	и другие	1	4
148	в своих	2	4
149	к этому	2	4
150	например в	1	3
151	это и	4	3
152	на деле	2	3
153	тем же	5	3
154	почти всегда	2	3
155	что эти	3	3
156	собственном смысле	3	3
157	той же	8	3
158	вопрос о	6	3
159	из которых	2	3
160	в которых	2	3
161	мысль что	1	3
162	совсем не	1	3
163	но не	3	3
164	конечном счете	2	3
165	с психологической	1	3
166	сущности говоря	2	3
167	с этим	2	3
168	стороны и	4	3
169	в своем	1	3
170	хотя и	1	3
171	что по	2	3
172	и к	7	3
173	но в	4	3
174	та же	1	3
175	уже в	2	3
176	в этой	3	3
177	его и	2	3
178	тому же	1	3
179	думается что	1	3
180	как совершенно	3	3
181	состоит в	3	3
182	в силу	5	3
183	и по	3	3
184	разница между	1	3
185	может стать	1	3
186	к которым	1	3
187	с тем	5	3
188	в слове	11	3
189	легче всего	1	3
190	мы знаем	2	3
191	в своей	3	3
192	представить себе	3	3
193	представление о	7	3
194	в отличие	2	3
195	для объяснения	2	3
196	и той	2	3
197	точку зрения	2	3
198	случае в	3	3
199	что эта	6	3
200	мысли в	9	3
201	точно так	2	3
202	только не	11	3
203	во всем	3	3
204	что на	2	3
205	у меня	1	3
206	не могут	4	3
207	и другой	3	3
208	чтобы показать	1	3
209	что оно	4	3
210	не есть	4	3
211	что при	2	3
212	и это	1	3
213	но только	3	3
214	что все	2	3
215	в собственном	3	3
216	так и	3	3
217	что у	4	3
218	но к	1	3
219	исследования и	3	3
220	но мы	3	3
221	он не	3	3
222	ее от	2	3
223	так точно	1	3
224	в конечном	2	3
225	нуждается в	3	3
226	в частности	1	3
227	дело с	1	3
228	который в	1	3
229	нашего исследования	5	3
230	рассматриваться как	1	3
231	не можем	4	3
232	только на	3	3
233	и других	2	3
234	мышления и	9	3
235	человека не	1	3
236	слова в	5	3
237	в конце	4	3
238	от того	1	3
239	и только	4	3
240	до сих	3	3
241	не было	1	3
242	же точно	3	3
243	какой мере	2	3
244	под влиянием	1	3
245	в одной	3	3
246	исходя из	1	3
247	в состоянии	1	3
248	сих пор	3	3
249	но это	3	3
250	должны быть	4	3
251	каждой из	3	3
252	конце концов	1	3
253	все что	6	3
254	как на	6	3
255	в таком	1	3
256	ту же	2	2
257	того же	1	2
258	и то	7	2
259	и без	1	2
260	на самом	3	2
261	идет о	2	2
262	оно было	1	2
263	поэзии и	2	2
264	из всех	5	2
265	интеллектуальные процессы	1	2
266	есть не	3	2
267	то совершенно	1	2
268	она в	2	2
269	как мы	14	2
270	этот метод	1	2
271	на место	1	2
272	благодаря тому	2	2
273	оно есть	5	2
274	это отношение	2	2
275	в чем	3	2
276	совершенно прав	1	2
277	на основе	1	2
278	но как	1	2
279	а только	1	2
280	и всякий	1	2
281	с совершенно	1	2
282	отношение к	2	2
283	что они	10	2
284	сама по	1	2
285	как говорит	5	2
286	если она	1	2
287	что внутренняя	5	2
288	последнее время	3	2
289	как к	3	2
290	есть ли	1	2
291	в себя	1	2
292	к чему	1	2
293	психологической природы	5	2
294	представляет собой	19	2
295	говоря если	1	2
296	в известном	2	2
297	остановиться на	2	2
298	и тот	1	2
299	в мышлении	2	2
300	в нем	2	2
301	этого вопроса	1	2
302	понятий и	2	2
303	же самая	1	2
304	поскольку она	1	2
305	и дальше	1	2
306	и с	5	2
307	его в	2	2
308	но совершенно	1	2
309	психологии в	3	2
310	этом смысле	1	2
311	и тем	6	2
312	заключается только	1	2
313	в них	1	2
314	тенденция к	2	2
315	такой же	3	2
316	и тогда	1	2
317	что такое	1	2
318	в такой	4	2
319	с точки	21	2
320	для уяснения	2	2
321	иначе как	6	2
322	мысли и	11	2
323	бы мы	1	2
324	и другого	2	2
325	тем не	3	2
326	их в	1	2
327	том и	3	2
328	том же	2	2
329	даже в	2	2
330	этой области	1	2
331	что есть	1	2
332	можно ли	2	2
333	не менее	4	2
334	тем самым	8	2
335	с теми	1	2
336	начинает с	1	2
337	на два	1	2
338	в центр	2	2
339	в основе	3	2
340	без остатка	1	2
341	это мы	2	2
342	казалось бы	2	2
343	ничего не	2	2
344	эта тенденция	1	2
345	в сознании	6	2
346	хотел сказать	3	2
347	этом отношении	3	2
348	ли это	1	2
349	мы найдем	1	2
350	в основу	1	2
351	есть только	2	2
352	же самое	5	2
353	если же	2	2
354	на вопрос	5	2
355	и поэтому	1	2
356	без всякого	1	2
357	отношений и	1	2
358	приводит к	4	2
359	развития языка	2	2
360	и ту	1	2
361	этими словами	1	2
362	мы пытаемся	1	2
363	силу того	1	2
364	с ним	3	2
365	и здесь	2	2
366	но и	11	2
367	случае не	2	2
368	нас в	2	2
369	этих двух	2	2
370	и во	4	2
371	самому себе	1	2
372	что с	5	2
373	или как	1	2
374	восприятии и	1	2
375	этому поводу	3	2
376	это имеет	1	2
377	направлений в	2	2
378	в другой	1	2
379	я хотел	1	2
380	приводит и	1	2
381	наконец в	2	2
382	новая психология	3	2
383	и следовательно	5	2
384	как она	5	2
385	психология с	1	2
386	к нему	3	2
387	что здесь	1	2
388	и потому	3	2
389	значение внутренней	1	2
390	по этому	4	2
391	в качестве	5	2
392	новой психологии	5	2
393	от других	1	2
394	из них	1	2
395	одно из	5	2
396	и их	5	2
397	эти психологи	1	2
398	в одном	1	2
399	к ним	1	2
400	речь и	5	2
401	как раз	3	2
402	напротив того	1	2
403	и вместе	2	2
404	себе представить	1	2
405	в каком	1	2
406	себя и	2	2
407	же тогда	1	2
408	следует различать	1	2
409	что для	2	2
410	одинаковой мере	1	2
411	то и	4	2
412	не означает	3	2
