N	2gram	Voloshinov_1	Problemy
1	и в	16	34
2	и не	4	29
3	как бы	5	27
4	что он	2	23
5	в его	4	22
6	в нем	4	19
7	может быть	17	19
8	не может	8	19
9	и все	4	19
10	как и	2	18
11	к себе	3	17
12	в этом	9	16
13	но в	4	16
14	и его	8	16
15	все это	4	16
16	он не	2	15
17	и с	8	15
18	что я	1	15
19	прежде всего	9	15
20	то же	2	14
21	к нему	1	14
22	самом деле	6	13
23	для него	6	13
24	и к	6	12
25	но и	4	12
26	на самом	4	11
27	в сущности	1	11
28	вовсе не	1	11
29	то что	3	11
30	не только	7	10
31	а не	1	9
32	с самого	4	8
33	самого начала	4	8
34	никогда не	2	8
35	с ним	2	8
36	в другом	1	8
37	в самом	2	8
38	себя и	2	8
39	так же	2	8
40	что же	1	8
41	и для	2	8
42	точки зрения	8	8
43	я не	1	7
44	как мы	4	7
45	и даже	4	7
46	что не	2	7
47	с которым	1	7
48	все же	1	7
49	что в	3	7
50	мы уже	2	6
51	и на	4	6
52	с его	7	6
53	отношение к	5	6
54	что они	1	6
55	в пределах	2	6
56	у меня	1	6
57	так и	4	6
58	только в	4	6
59	с ними	4	6
60	не знает	2	6
61	на них	2	5
62	в чем	5	5
63	и наконец	4	5
64	что это	2	5
65	и вот	3	5
66	лишь в	1	5
67	на протяжении	2	5
68	с тем	1	5
69	в конце	1	5
70	таким образом	9	5
71	к тому	1	5
72	и сам	1	5
73	и что	1	5
74	что и	2	5
75	все время	1	5
76	и так	2	5
77	всяком случае	3	5
78	в одном	3	5
79	мы должны	1	5
80	хотя бы	4	5
81	а в	3	5
82	во всяком	3	5
83	пробиться к	1	4
84	еще не	5	4
85	бы то	1	4
86	но не	1	4
87	но как	2	4
88	все эти	5	4
89	на его	1	4
90	при этом	6	4
91	на этом	3	4
92	последнее слово	1	4
93	то ни	1	4
94	в мире	1	4
95	его в	4	4
96	с другими	3	4
97	этом смысле	3	4
98	ни в	5	4
99	с точки	6	4
100	все и	2	4
101	его отношение	1	4
102	но это	2	4
103	друг другу	1	4
104	ничего не	1	4
105	как раз	1	4
106	и это	6	4
107	если бы	1	4
108	на вопрос	1	4
109	и прежде	1	4
110	только на	3	4
111	в начале	2	4
112	в общем	3	4
113	так как	4	4
114	у него	2	4
115	даже и	1	4
116	с другой	1	4
117	человека как	1	4
118	вместе с	3	4
119	бы он	1	4
120	я в	1	4
121	ни было	2	4
122	и то	1	3
123	высшей степени	1	3
124	так чтобы	1	3
125	говорить о	2	3
126	как я	1	3
127	в виду	1	3
128	в ней	1	3
129	что его	1	3
130	совсем не	2	3
131	нет и	2	3
132	хотя и	1	3
133	и как	3	3
134	уже в	1	3
135	как он	1	3
136	их в	3	3
137	без исключения	1	3
138	это было	1	3
139	его и	1	3
140	в высшей	1	3
141	в своей	2	3
142	не менее	2	3
143	по крайней	3	3
144	том что	3	3
145	во всем	1	3
146	его за	1	3
147	с ее	4	3
148	характер и	1	3
149	говорили что	1	3
150	еще в	1	3
151	для этого	2	3
152	сводится к	2	3
153	крайней мере	3	3
154	быть даже	1	3
155	наконец в	1	3
156	в него	5	3
157	но так	1	3
158	в том	3	3
159	большинстве случаев	3	3
160	нуждается в	5	3
161	а с	1	3
162	по своему	2	3
163	ненависть к	2	3
164	сознания и	2	3
165	но зато	2	3
166	только что	1	3
167	его к	1	3
168	жизни и	3	3
169	я и	6	2
170	он может	1	2
171	это и	1	2
172	если б	3	2
173	и этот	2	2
174	той же	1	2
175	для его	1	2
176	та же	1	2
177	мы и	1	2
178	того же	2	2
179	столь же	1	2
180	во всех	3	2
181	друг на	2	2
182	за пределы	2	2
183	с этим	2	2
184	когда он	1	2
185	увидим что	1	2
186	в этот	2	2
187	да еще	2	2
188	к чему	1	2
189	в большинстве	3	2
190	вообще не	2	2
191	а просто	1	2
192	друг с	1	2
193	подобно тому	1	2
194	те же	3	2
195	входит в	1	2
196	было бы	2	2
197	только себя	1	2
198	в жизни	2	2
199	мог бы	1	2
200	кажется что	2	2
201	по всему	2	2
202	в них	2	2
203	всю жизнь	2	2
204	и того	1	2
205	что такое	5	2
206	которые в	1	2
207	по ту	4	2
208	войти в	2	2
209	однако в	1	2
210	на всю	1	2
211	и почти	1	2
212	его целом	2	2
213	во время	3	2
214	чем не	3	2
215	и лишь	2	2
216	как на	1	2
217	мире и	1	2
218	о нем	1	2
219	тон и	1	2
220	с другом	1	2
221	и со	1	2
222	отнюдь не	4	2
223	одно только	1	2
224	отличается от	1	2
225	той или	1	2
226	всем этим	1	2
227	конечно в	1	2
228	и вообще	2	2
229	находится в	2	2
230	о том	2	2
231	на одном	1	2
232	и только	9	2
233	еще более	1	2
234	и об	1	2
235	и мир	1	2
236	один из	2	2
237	тот же	1	2
238	мы увидим	1	2
239	и ее	4	2
240	при всей	2	2
241	со всеми	2	2
242	же и	1	2
243	конечно не	6	2
244	не входит	1	2
245	уже не	1	2
246	в душе	2	2
247	мы знаем	3	2
248	ту сторону	5	2
249	как его	1	2
250	и делает	1	2
251	со всем	1	2
252	или иной	1	2
253	говорит о	1	2
254	на друга	2	2
255	весь его	1	2
256	и потому	3	2
257	в человеке	1	2
258	это в	1	2
259	все позволено	4	2
260	правда он	1	2
261	тому как	1	2
262	вне этой	1	2
263	с этой	2	2
264	это уже	1	2
265	что оно	2	2
266	вопрос о	1	2
267	в другой	1	2
268	но именно	1	2
269	сказать что	7	2
270	к другим	2	2
271	а может	2	2
272	но вернемся	1	1
273	ту же	2	1
274	нем нет	2	1
275	человека и	1	1
276	мы здесь	1	1
277	утверждение что	1	1
278	тех же	3	1
279	настолько велико	1	1
280	нам кажется	2	1
281	теперь окончательно	1	1
282	что эти	1	1
283	собою в	1	1
284	отношения к	3	1
285	по его	1	1
286	со всех	1	1
287	план в	1	1
288	а во-вторых	1	1
289	бы ни	1	1
290	но даже	1	1
291	не совсем	1	1
292	зависимости от	1	1
293	всех сторон	1	1
294	и самого	1	1
295	он был	1	1
296	последующей жизни	2	1
297	их так	1	1
298	отказ от	1	1
299	него все	1	1
300	с совершенно	1	1
301	менее всего	1	1
302	вступают в	1	1
303	мы сейчас	1	1
304	меньше всего	2	1
305	сих пор	3	1
306	в центре	1	1
307	как последняя	1	1
308	в душу	1	1
309	как нам	1	1
310	и пр	12	1
311	всей этой	1	1
312	в полном	1	1
313	что по	1	1
314	не являются	1	1
315	всего как	1	1
316	вообще по	1	1
317	одного плана	1	1
318	это быть	1	1
319	ни один	1	1
320	сказать о	1	1
321	или во	1	1
322	то я	1	1
323	чем бы	1	1
324	в этой	4	1
325	с их	3	1
326	роль в	1	1
327	жизнь как	1	1
328	во многих	1	1
329	но ведь	2	1
330	человек не	1	1
331	самодовления и	1	1
332	главным образом	1	1
333	другом человеке	1	1
334	чем иным	1	1
335	идеи и	1	1
336	родились из	1	1
337	в корне	1	1
338	из него	1	1
339	что может	1	1
340	человека в	1	1
341	а вместе	1	1
342	и может	4	1
343	сознание и	5	1
344	в глубине	1	1
345	момент и	1	1
346	слов о	1	1
347	может стать	1	1
348	и мы	2	1
349	в свой	1	1
350	любовь к	1	1
351	ведь она	1	1
352	делает его	1	1
353	в итоге	2	1
354	в мир	2	1
355	не чем	1	1
356	не ясно	1	1
357	его все	2	1
358	этим и	1	1
359	в один	4	1
360	себе все	1	1
361	их на	1	1
362	одного и	1	1
363	в эту	1	1
364	в этих	3	1
365	можно сказать	4	1
366	на собственном	1	1
367	его мнению	1	1
368	мы говорили	1	1
369	свой смысл	1	1
370	на первой	1	1
371	но эта	1	1
372	иным как	1	1
373	есть еще	1	1
374	же мы	1	1
375	освободиться от	1	1
376	можем сказать	2	1
377	характер носят	1	1
378	на один	1	1
379	в тесной	1	1
380	существует для	1	1
381	она не	1	1
382	отметить что	1	1
383	одна из	1	1
384	на два	2	1
385	всех без	1	1
386	в основе	3	1
387	к изучению	1	1
388	не случайно	1	1
389	это мы	1	1
390	не их	1	1
391	тогда когда	1	1
392	не лучше	1	1
393	что-нибудь сделать	1	1
394	этих двух	1	1
395	в форму	1	1
396	а во	1	1
397	и по	2	1
398	того в	1	1
399	это именно	1	1
400	в ком	1	1
401	них мы	1	1
402	и теперь	3	1
403	чтобы пробиться	1	1
404	связи с	1	1
405	здесь же	2	1
406	некоторое время	1	1
407	этом отношении	1	1
408	разложения и	1	1
409	среди них	1	1
410	вернемся к	1	1
411	не могут	2	1
412	самостоятельности и	1	1
413	пор еще	1	1
414	для того	1	1
415	оно не	2	1
416	и о	2	1
417	того чтобы	1	1
418	момент в	2	1
419	как не	2	1
420	ни одно	1	1
421	говорит и	1	1
422	без всякого	1	1
423	данном случае	1	1
424	на основе	2	1
425	для всего	1	1
426	он определяет	1	1
427	только не	1	1
428	в себя	1	1
429	приводит к	1	1
430	прямо противоположных	1	1
431	и прочее	1	1
432	как с	2	1
433	хочет только	1	1
434	можно было	1	1
435	времени и	1	1
436	каждого из	1	1
437	по сравнению	3	1
438	в отношениях	1	1
439	даны в	1	1
440	между собой	2	1
441	из одного	1	1
442	в разных	1	1
443	желания в	1	1
444	или прямо	1	1
445	на все	1	1
446	в применении	1	1
447	характер этого	1	1
448	внимание на	1	1
449	пр в	1	1
450	социально-экономическому объяснению	1	1
451	других людей	1	1
452	что ими	1	1
453	путь к	2	1
454	микрокосм все	1	1
455	ним и	1	1
456	в кабинете	1	1
457	да в	1	1
458	во всей	2	1
459	во внешнем	1	1
460	нем и	1	1
461	неожиданно для	1	1
462	на других	1	1
463	и она	3	1
464	для самого	1	1
465	от всех	1	1
466	часто говорит	1	1
467	что здесь	1	1
468	этом моменте	1	1
469	что только	1	1
470	путем слияния	1	1
471	и действительно	2	1
472	поэтому и	2	1
473	по мнению	1	1
474	всех его	2	1
475	одних и	1	1
476	теперь в	1	1
