N	2gram	Bakhtin_Pr_5	Psycholo
1	то что	10	44
2	и в	35	33
3	в этом	14	28
4	и что	6	25
5	как бы	31	25
6	все время	4	24
7	потому что	8	24
8	для того	1	23
9	том что	3	22
10	того чтобы	1	22
11	может быть	14	22
12	что в	6	21
13	в том	5	21
14	о том	2	20
15	что он	24	20
16	сейчас же	1	16
17	и мы	1	15
18	только что	3	15
19	что это	4	13
20	таким образом	7	13
21	то есть	16	13
22	так же	7	13
23	и не	27	13
24	все это	14	13
25	сказать что	3	13
26	самом деле	10	12
27	в самом	6	12
28	было бы	3	12
29	к тому	6	12
30	и все	15	12
31	этого рассказа	1	12
32	так как	4	12
33	он не	13	11
34	что все	2	11
35	говорит что	1	10
36	если бы	1	10
37	рассказа и	1	10
38	в его	21	10
39	как она	1	10
40	не может	18	10
41	то же	15	9
42	в этой	1	9
43	и если	1	9
44	по себе	4	9
45	как раз	4	9
46	в конце	5	8
47	как будто	4	8
48	для этого	2	8
49	в рассказе	2	8
50	вместе с	2	8
51	показать что	2	7
52	в своем	2	7
53	раз в	2	7
54	не только	10	7
55	в нем	16	7
56	так что	5	7
57	и только	1	7
58	до конца	4	7
59	же точно	1	7
60	когда он	3	7
61	на самом	9	6
62	в сущности	14	6
63	в ней	2	6
64	что они	6	6
65	перед нами	1	6
66	все эти	3	6
67	в себе	5	6
68	и вот	4	6
69	во время	5	6
70	точки зрения	7	6
71	но он	4	6
72	тому что	2	6
73	в самой	1	6
74	когда мы	1	6
75	же самое	1	6
76	никак не	1	6
77	это не	3	6
78	у него	4	6
79	а не	4	6
80	мы должны	3	6
81	как на	1	6
82	это и	3	5
83	мы уже	8	5
84	мы не	1	5
85	в целом	3	5
86	и на	6	5
87	с этим	3	5
88	все же	8	5
89	и как	2	5
90	как он	2	5
91	и может	1	5
92	как и	18	5
93	нисколько не	1	5
94	самого начала	8	5
95	никогда не	4	5
96	и его	14	5
97	и это	5	5
98	с самого	8	5
99	и совершенно	1	5
100	с ним	7	5
101	вовсе не	7	5
102	мы можем	2	5
103	из этого	2	5
104	той же	2	4
105	в которой	2	4
106	я не	8	4
107	не то	1	4
108	с совершенно	1	4
109	говорит о	2	4
110	это было	2	4
111	с тем	3	4
112	для чего	1	4
113	слова и	11	4
114	в своей	4	4
115	как все	2	4
116	заставляет его	1	4
117	с точки	2	4
118	одна из	1	4
119	на него	5	4
120	а в	7	4
121	с другом	4	4
122	так например	1	4
123	как мы	8	4
124	что у	6	4
125	можно было	2	4
126	жизнь и	2	4
127	даны в	1	4
128	об этом	1	4
129	о нем	2	4
130	не просто	2	4
131	того что	3	4
132	в двух	1	4
133	этот вопрос	1	4
134	только в	6	4
135	и так	4	4
136	себя в	2	4
137	в жизни	2	4
138	и других	1	4
139	из них	3	4
140	что не	4	4
141	друг с	4	4
142	с этой	2	4
143	это в	2	4
144	к этому	1	4
145	например в	2	3
146	и до	1	3
147	и этот	2	3
148	говорить о	3	3
149	как я	1	3
150	событий и	1	3
151	то это	1	3
152	и он	2	3
153	что его	2	3
154	это означало	1	3
155	слова как	1	3
156	но не	6	3
157	к которой	1	3
158	в сторону	2	3
159	сама по	1	3
160	конце концов	3	3
161	как в	5	3
162	вот как	4	3
163	увидим что	2	3
164	та же	4	3
165	он все	2	3
166	что может	1	3
167	на этом	2	3
168	здесь мы	1	3
169	его в	4	3
170	ни в	2	3
171	этого слова	5	3
172	ни одной	1	3
173	далеко не	1	3
174	должно быть	3	3
175	всех этих	2	3
176	в которых	2	3
177	рассказа мы	1	3
178	их в	2	3
179	тому чтобы	2	3
180	что этот	1	3
181	она не	1	3
182	в то	11	3
183	в основе	1	3
184	эпизод с	2	3
185	ли это	2	3
186	материала в	1	3
187	и для	8	3
188	нет ни	2	3
189	с ее	3	3
190	и говорит	3	3
191	в пределах	11	3
192	в мире	4	3
193	так и	8	3
194	за то	1	3
195	понятно что	2	3
196	что и	3	3
197	во всей	1	3
198	том как	1	3
199	в уста	1	3
200	с одной	1	3
201	конечно не	2	3
202	в виде	7	3
203	тому же	3	3
204	всяком случае	4	3
205	в одном	6	3
206	не для	1	3
207	из нее	1	3
208	тем что	4	3
209	и из	1	3
210	до сих	1	3
211	но и	14	3
212	на этот	2	3
213	здесь в	2	3
214	обратиться к	1	3
215	эти слова	3	3
216	из которых	1	3
217	он говорит	1	3
218	в той	4	3
219	смысле этого	2	3
220	рассказа в	10	3
221	да и	5	3
222	еще раз	1	3
223	сих пор	1	3
224	что оно	2	3
225	тот же	4	3
226	за этим	1	3
227	и вдруг	3	3
228	бы его	3	3
229	в своих	1	3
230	во всяком	4	3
231	нем нет	1	2
232	сам по	2	2
233	и то	5	2
234	он может	1	2
235	силы и	1	2
236	между двумя	2	2
237	из его	2	2
238	что эти	1	2
239	все те	1	2
240	с таким	2	2
241	а как	2	2
242	так чтобы	4	2
243	время как	2	2
244	на тему	2	2
245	и ее	1	2
246	столь же	2	2
247	бы то	3	2
248	с его	7	2
249	во всех	3	2
250	черты и	1	2
251	него все	1	2
252	себе и	7	2
253	оно является	1	2
254	мы сейчас	1	2
255	они действительно	2	2
256	меньше всего	1	2
257	в одной	3	2
258	того не	1	2
259	совершенно другой	1	2
260	что касается	1	2
261	всей этой	1	2
262	нам кажется	1	2
263	и наконец	7	2
264	не в	10	2
265	и к	12	2
266	самое важное	1	2
267	но в	19	2
268	говорит не	1	2
269	тому как	2	2
270	бы и	2	2
271	мне не	2	2
272	всего романа	2	2
273	бы не	2	2
274	нами в	1	2
275	при этом	2	2
276	никому не	1	2
277	в нее	1	2
278	конца и	1	2
279	на все	1	2
280	только одно	1	2
281	в них	4	2
282	всю жизнь	2	2
283	он знает	3	2
284	такой же	3	2
285	которую он	1	2
286	можно найти	1	2
287	в такой	4	2
288	в котором	3	2
289	в их	1	2
290	что говорит	1	2
291	вопрос о	2	2
292	бы сказать	1	2
293	другом и	1	2
294	своими словами	1	2
295	с совершенной	1	2
296	и эти	1	2
297	даже в	5	2
298	надо было	2	2
299	и именно	1	2
300	только не	1	2
301	признания и	3	2
302	же время	10	2
303	во всем	4	2
304	только с	3	2
305	перед ним	1	2
306	есть только	2	2
307	но все	4	2
308	чтобы сделать	1	2
309	лежит в	2	2
310	поэтом и	1	2
311	и другим	1	2
312	мысли о	1	2
313	мы могли	1	2
314	о них	2	2
315	могли бы	1	2
316	к такому	1	2
317	ни одно	1	2
318	без всякого	2	2
319	в ее	3	2
320	уже с	2	2
321	то время	1	2
322	что такой	1	2
323	на нее	2	2
324	те же	2	2
325	времени и	2	2
326	и с	12	2
327	в последней	1	2
328	ничего не	3	2
329	можно сказать	1	2
330	образом в	1	2
331	в виду	3	2
332	все дело	1	2
333	сводится к	3	2
334	и та	2	2
335	но мы	1	2
336	почему же	2	2
337	знает что	3	2
338	должно было	1	2
339	тему о	2	2
340	и она	1	2
341	один из	1	2
342	мы увидим	2	2
343	почти все	1	2
344	и кажется	2	2
345	связи с	1	2
346	уже в	3	2
347	ни одного	9	2
348	чтобы он	1	2
349	не все	1	2
350	кажется что	2	2
351	его и	3	2
352	мы знаем	2	2
353	эти три	1	2
354	котором все	1	2
355	много раз	2	2
356	дело и	1	2
357	этом рассказе	1	2
358	к самому	5	2
359	именно как	1	2
360	с другой	4	2
361	это кажется	2	2
362	а с	3	2
363	так вот	3	2
364	прежде всего	12	2
365	не на	1	2
366	ее на	1	2
367	рассказе мы	1	2
368	одна и	2	2
369	ни на	2	2
370	и потому	1	2
371	некоторые из	1	2
372	над ним	1	2
373	он ведет	1	2
374	чтобы заставить	1	2
375	есть как	1	2
376	слов в	3	2
377	он начинает	1	2
378	стоит только	1	2
379	не является	1	2
380	совершается в	1	2
381	и от	3	2
382	в результате	1	2
383	хотя бы	2	2
384	слово в	2	2
385	героя и	10	2
386	и эта	1	2
387	другой стороны	3	2
388	те которые	1	2
389	который не	1	2
390	но наоборот	1	1
391	себя как	3	1
392	мы ознакомились	1	1
393	от этой	1	1
394	в обычном	2	1
395	зависимость от	2	1
396	начинается с	1	1
397	того же	1	1
398	с кем	1	1
399	характера а	1	1
400	рассказ он	1	1
401	и понимают	1	1
402	ему что	1	1
403	очень много	1	1
404	в первом	2	1
405	к другому	16	1
406	не хочет	2	1
407	время имеет	1	1
408	к рассказу	1	1
409	где я	1	1
410	сказать с	1	1
411	в рассказ	5	1
412	есть не	1	1
413	со всех	1	1
414	ним мы	1	1
415	правильного понимания	1	1
416	говорит сам	1	1
417	которую мы	1	1
418	и тут	2	1
419	тому какое	1	1
420	а где	1	1
421	он как	4	1
422	благодаря тому	1	1
423	требует от	1	1
424	но даже	1	1
425	и со	3	1
426	и заставляет	1	1
427	себе что	1	1
428	назад и	1	1
429	еще не	7	1
430	плане и	1	1
431	друг к	3	1
432	ее к	1	1
433	признать что	1	1
434	но как	4	1
435	а он	3	1
436	по отношению	6	1
437	в общем	3	1
438	менее всего	1	1
439	за пределы	3	1
440	я только	1	1
441	себя за	2	1
442	независимо от	1	1
443	как к	5	1
444	словом в	1	1
445	часто на	1	1
446	в этот	2	1
447	поэтому он	3	1
448	мнения но	1	1
449	мы чувствуем	1	1
450	отца но	1	1
451	нее он	1	1
452	не вследствие	1	1
453	зрения почти	1	1
454	все так	1	1
455	романа это	1	1
456	или во	1	1
457	свои мысли	1	1
458	он думает	1	1
459	мы обратимся	1	1
460	но ведь	2	1
461	так с	1	1
462	в такую	1	1
463	слово это	1	1
464	не могла	1	1
465	так сказать	2	1
466	на его	4	1
467	были даны	1	1
468	главным образом	1	1
469	теперь это	1	1
470	он должен	1	1
471	вообще не	2	1
472	что время	1	1
473	и сам	7	1
474	что тут	2	1
475	составлено не	1	1
476	в плане	6	1
477	из него	1	1
478	подобно тому	2	1
479	речь его	1	1
480	которое как	1	1
481	такого же	2	1
482	это конечно	1	1
483	то ни	3	1
484	минуты когда	1	1
485	обратное тому	1	1
486	есть все	1	1
487	в другом	12	1
488	нем есть	1	1
489	до бесконечности	1	1
490	к другу	3	1
491	в глубине	1	1
492	них не	1	1
493	зрения на	1	1
494	или просто	1	1
495	сразу с	1	1
496	этом смысле	3	1
497	но нам	1	1
498	это целое	1	1
499	за ним	2	1
500	но уже	2	1
501	она и	1	1
502	и тон	3	1
503	с несколько	1	1
504	эту тему	1	1
505	рассказ в	3	1
506	и было	1	1
507	и некоторые	1	1
508	перед собой	1	1
509	в эту	4	1
510	в этих	2	1
511	мы как	1	1
512	для него	14	1
513	но что	2	1
514	другим и	3	1
515	мысль и	2	1
516	что такое	1	1
517	рассказа о	1	1
518	интриги в	1	1
519	и без	4	1
520	человека который	1	1
521	почти не	1	1
522	она в	2	1
523	все и	4	1
524	лишает его	1	1
525	его романа	1	1
526	свой смысл	1	1
527	мысли и	1	1
528	с уверенностью	1	1
529	этим еще	1	1
530	из области	1	1
531	нем он	1	1
532	отца это	1	1
533	которые в	1	1
534	наконец как	1	1
535	его воли	1	1
536	говорит как	1	1
537	что никакой	1	1
538	без всяких	1	1
539	и более	1	1
540	том и	1	1
541	его до	1	1
542	с такими	1	1
543	что сам	2	1
544	бы быть	1	1
545	боится как	1	1
546	борется с	1	1
547	можем сказать	2	1
548	и очень	1	1
549	любви и	1	1
550	в отношении	9	1
551	однако уже	1	1
552	ему он	1	1
553	но они	1	1
554	отчетливо и	1	1
555	что с	2	1
556	мысли в	2	1
557	правда в	1	1
558	своего героя	2	1
559	как его	3	1
560	которого он	3	1
561	тогда и	2	1
562	же его	1	1
563	но только	3	1
564	действующие лица	1	1
565	вообще нет	1	1
566	вопрос который	1	1
567	найти в	1	1
568	и всегда	1	1
569	эта группа	1	1
570	дело в	1	1
571	находятся в	1	1
572	или как	3	1
573	глазах и	1	1
574	заложенные в	1	1
575	к концу	3	1
576	к ней	2	1
577	он хочет	4	1
578	развивается в	1	1
579	такая же	2	1
580	за исключением	2	1
581	уже говорили	5	1
582	и мысли	3	1
583	вот что	1	1
584	основной стилистический	1	1
585	его последнее	1	1
586	здесь же	1	1
587	другу в	1	1
588	слова о	4	1
589	убийства отца	2	1
590	это уже	2	1
591	время перед	1	1
592	раз как	1	1
593	не до	1	1
594	что на	2	1
595	стоит перед	1	1
596	вот в	1	1
597	у меня	6	1
598	глубине души	1	1
599	рассказа с	1	1
600	характера человека	1	1
601	другой ее	1	1
602	эти речи	1	1
603	и заключается	1	1
604	глаза в	1	1
605	об одном	1	1
606	ним что	1	1
607	бы он	2	1
608	и свое	1	1
609	оно может	1	1
610	и которая	1	1
611	но по	1	1
612	и понять	1	1
613	как не	1	1
614	степени в	1	1
615	свою очередь	1	1
616	меня в	2	1
617	всего этого	3	1
618	не успел	1	1
619	не могу	3	1
