N	2gram	Propp_Isto_3	Psycholo
1	то что	7	44
2	и в	22	33
3	в этом	17	28
4	и что	2	25
5	как бы	1	25
6	все время	2	24
7	потому что	3	24
8	том что	8	22
9	может быть	11	22
10	что в	15	21
11	в том	9	21
12	о том	3	20
13	что он	9	20
14	как это	4	14
15	что это	1	13
16	таким образом	10	13
17	так же	3	13
18	и не	12	13
19	все это	1	13
20	сказать что	3	13
21	самом деле	1	12
22	было бы	3	12
23	к тому	3	12
24	и все	3	12
25	так как	7	12
26	он не	5	11
27	на то	1	10
28	что она	5	10
29	если бы	6	10
30	в его	3	10
31	как она	1	10
32	не может	4	10
33	то же	6	9
34	в этой	5	9
35	по себе	1	9
36	как будто	2	8
37	совершенно ясно	1	8
38	для этого	1	8
39	вместе с	9	8
40	в каком	1	8
41	в своем	2	7
42	не только	14	7
43	в нем	9	7
44	так что	5	7
45	и только	1	7
46	для нас	4	7
47	и т	16	6
48	на самом	2	6
49	в ней	2	6
50	что они	8	6
51	перед нами	1	6
52	все эти	4	6
53	после этого	2	6
54	и вот	2	6
55	во время	6	6
56	точки зрения	2	6
57	но он	4	6
58	никак не	1	6
59	это не	6	6
60	мы видим	8	6
61	у него	3	6
62	а не	6	6
63	что мы	1	6
64	мы должны	7	6
65	как на	1	6
66	это и	1	5
67	мы уже	6	5
68	мы не	1	5
69	в целом	3	5
70	и на	4	5
71	с этим	8	5
72	все же	5	5
73	целый ряд	3	5
74	и как	3	5
75	ясно что	1	5
76	как и	3	5
77	самого начала	1	5
78	никогда не	3	5
79	и его	4	5
80	и это	2	5
81	с самого	1	5
82	мы будем	1	5
83	казалось бы	1	5
84	с ним	1	5
85	заключается в	1	5
86	вовсе не	2	5
87	мы можем	6	5
88	связь с	6	5
89	из этого	1	5
90	и есть	2	4
91	той же	2	4
92	я не	3	4
93	не то	1	4
94	говорит о	1	4
95	что автор	1	4
96	том чтобы	1	4
97	могла бы	1	4
98	не будет	1	4
99	видит что	1	4
100	с тем	2	4
101	и уже	2	4
102	для чего	1	4
103	этот материал	1	4
104	в своей	1	4
105	знаем что	2	4
106	с точки	1	4
107	одна из	2	4
108	ее с	1	4
109	а в	6	4
110	с другом	1	4
111	у нас	4	4
112	так например	1	4
113	как мы	8	4
114	и о	2	4
115	что у	3	4
116	можно было	1	4
117	этой жизни	1	4
118	об этом	1	4
119	в порядке	1	4
120	не просто	1	4
121	того что	5	4
122	этот вопрос	2	4
123	только в	4	4
124	и так	2	4
125	в жизни	2	4
126	при помощи	3	4
127	из них	7	4
128	никто не	2	4
129	что не	2	4
130	в частности	5	4
131	друг с	1	4
132	исходя из	1	4
133	с этой	1	4
134	совершенно не	2	4
135	жизни и	2	4
136	ее в	3	4
137	это в	1	4
138	к этому	7	4
139	в таком	1	4
140	например в	2	3
141	же как	2	3
142	и до	1	3
143	и этот	1	3
144	и за	1	3
145	как я	1	3
146	то это	2	3
147	и он	2	3
148	что его	1	3
149	это означало	1	3
150	но не	7	3
151	к которой	1	3
152	в сторону	2	3
153	как в	2	3
154	не можем	1	3
155	он все	3	3
156	из этой	2	3
157	на этом	4	3
158	здесь мы	5	3
159	его в	3	3
160	уже знаем	2	3
161	должен был	3	3
162	ни в	2	3
163	этого слова	1	3
164	ни одной	1	3
165	далеко не	3	3
166	всех этих	2	3
167	но если	1	3
168	в которых	2	3
169	их в	3	3
170	что этот	1	3
171	она не	4	3
172	на кладбище	2	3
173	в то	2	3
174	в самых	2	3
175	ли это	2	3
176	и для	2	3
177	нет ни	1	3
178	во все	2	3
179	он видит	3	3
180	с ее	1	3
181	и говорит	9	3
182	в пределах	4	3
183	в мире	1	3
184	так и	2	3
185	и здесь	7	3
186	это то	1	3
187	которой мы	1	3
188	что и	9	3
189	дело с	2	3
190	с одной	2	3
191	конечно не	1	3
192	в виде	2	3
193	тому же	2	3
194	всяком случае	2	3
195	могло бы	1	3
196	в одном	2	3
197	сами по	1	3
198	тем что	4	3
199	бы это	1	3
200	до сих	5	3
201	но и	12	3
202	на этот	1	3
203	здесь в	1	3
204	и затем	1	3
205	не было	2	3
206	одной стороны	2	3
207	мы легко	1	3
208	означало бы	2	3
209	надо сказать	1	3
210	смысле этого	1	3
211	да и	2	3
212	сих пор	5	3
213	при таком	1	3
214	указывает на	1	3
215	тот же	1	3
216	бы его	1	3
217	к этой	1	3
218	точно так	2	3
219	во всяком	2	3
220	событий в	1	3
221	также и	1	2
222	и то	2	2
223	почти всегда	1	2
224	все те	1	2
225	а как	1	2
226	мы имеем	19	2
227	нас это	1	2
228	время как	2	2
229	принадлежит к	1	2
230	и ее	3	2
231	мы читаем	1	2
232	столь же	1	2
233	себе и	2	2
234	со стороны	3	2
235	мы сейчас	2	2
236	как говорит	1	2
237	в одной	3	2
238	что ее	1	2
239	не в	4	2
240	и к	3	2
241	но в	10	2
242	говорит не	1	2
243	однако мы	1	2
244	тому как	1	2
245	представляет собой	3	2
246	бы не	1	2
247	из этих	3	2
248	если он	2	2
249	при этом	2	2
250	т д	15	2
251	тем и	1	2
252	одной и	1	2
253	никому не	2	2
254	в нее	2	2
255	на все	2	2
256	и дает	1	2
257	только одно	1	2
