N	2gram	Bakhtin_Fr_5	Istorich
1	и в	45	28
2	может быть	2	25
3	а не	4	15
4	не может	5	15
5	никогда не	1	14
6	то же	11	12
7	не только	14	12
8	что в	12	12
9	мы видим	5	11
10	только в	4	11
11	мы не	4	10
12	все же	2	10
13	и что	2	10
14	что он	6	10
15	но и	10	10
16	прежде всего	10	10
17	не в	7	9
18	так и	6	9
19	о том	4	9
20	то что	2	9
21	видим что	2	9
22	в том	10	9
23	и не	15	9
24	в этом	14	8
25	но в	14	8
26	что это	2	8
27	таким образом	8	8
28	если бы	1	8
29	в ней	8	7
30	это не	3	7
31	еще не	1	7
32	и здесь	4	7
33	и др	8	7
34	так же	8	7
35	том что	7	7
36	было бы	2	7
37	а в	4	7
38	в этой	6	6
39	это тоже	1	6
40	его в	5	6
41	так например	2	6
42	тем не	1	6
43	не менее	3	6
44	к тому	2	6
45	что и	7	6
46	вслед за	1	6
47	так как	6	6
48	вместе с	3	6
49	когда он	2	6
50	видно что	1	6
51	например в	5	5
52	что они	1	5
53	в своем	11	5
54	что она	3	5
55	по существу	3	5
56	их в	1	5
57	не будем	2	5
58	в дальнейшем	1	5
59	можно было	4	5
60	в его	13	5
61	но не	4	5
62	в качестве	2	5
63	в одном	3	5
64	до сих	3	5
65	к которому	1	5
66	сих пор	3	5
67	не знает	1	5
68	сказать что	4	5
69	ее в	1	5
70	и даже	4	4
71	и для	3	4
72	и на	5	4
73	то мы	1	4
74	не все	1	4
75	с этим	4	4
76	все эти	5	4
77	на то	1	4
78	но все	1	4
79	об этом	4	4
80	и с	10	4
81	с тем	2	4
82	как и	10	4
83	даже в	2	4
84	на него	2	4
85	в основе	4	4
86	находится в	1	4
87	связи с	6	4
88	здесь не	6	4
89	в пределах	2	4
90	так в	2	4
91	другими словами	1	4
92	того что	3	4
93	потому что	7	4
94	в большинстве	2	4
95	большинстве случаев	2	4
96	мы знаем	1	4
97	к ним	1	4
98	а именно	2	4
99	и пр	1	4
100	превращается в	2	4
101	один из	2	4
102	связь с	3	4
103	там где	3	4
104	друг с	2	4
105	как будто	1	4
106	все это	7	4
107	в связи	5	4
108	хотя бы	2	4
109	но это	5	4
110	но оно	1	4
111	и другие	3	4
112	они не	1	4
113	также и	7	3
114	чтобы не	2	3
115	мы здесь	1	3
116	ему в	1	3
117	то это	1	3
118	не совсем	1	3
119	и он	3	3
120	видели что	1	3
121	по отношению	1	3
122	не просто	1	3
123	перед нами	4	3
124	точку зрения	2	3
125	при этом	2	3
126	не как	1	3
127	и по	1	3
128	на этом	5	3
129	это конечно	1	3
130	в другом	3	3
131	из них	1	3
132	во время	12	3
133	почти не	2	3
134	в котором	1	3
135	в их	4	3
136	раз и	1	3
137	в то	11	3
138	на котором	2	3
139	дело в	3	3
140	этого явления	1	3
141	того как	1	3
142	с другом	2	3
143	детей в	1	3
144	очень часто	4	3
145	же самое	2	3
146	должен быть	2	3
147	как мы	8	3
148	в образе	1	3
149	для этого	1	3
150	или на	1	3
151	связь между	1	3
152	представления о	1	3
153	ли он	2	3
154	в стороне	1	3
155	должен был	1	3
156	и его	13	3
157	не можем	1	3
