N	2gram	Bakhtin_Pr_2	DiskursI
1	не только	16	28
2	в том	8	23
3	литературных жанров	1	22
4	а не	10	22
5	то есть	50	20
6	том что	7	19
7	может быть	18	17
8	как и	14	16
9	и в	45	16
10	в этом	20	15
11	еще не	9	14
12	но и	15	14
13	при этом	2	13
14	и т.п	6	12
15	но не	6	11
16	прежде всего	11	11
17	и не	42	11
18	как в	4	10
19	далеко не	4	10
20	с другой	1	10
21	по отношению	8	9
22	в нем	20	9
23	не может	24	9
24	с одной	1	9
25	в частности	1	9
26	отношению к	8	9
27	но в	6	8
28	о том	3	8
29	так и	3	8
30	не было	2	7
31	в себе	5	7
32	то же	5	7
33	не в	8	7
34	в основе	2	7
35	со стороны	4	7
36	в его	22	7
37	только в	9	7
38	в своем	5	6
39	и как	2	6
40	и на	7	5
41	во всех	4	5
42	отличие от	1	5
43	природе своей	2	5
44	тому же	1	5
45	в котором	7	5
46	в их	4	5
47	в отличие	1	5
48	в процессе	2	5
49	литературный жанр	1	5
50	по природе	3	5
51	в эпоху	1	5
52	или иной	3	5
53	можно сказать	2	5
54	а с	3	5
55	в данном	1	5
56	как бы	15	5
57	к тому	1	5
58	а в	3	5
59	то что	5	5
60	в своей	6	5
61	и о	2	4
62	в которых	1	4
63	с его	8	4
64	в сторону	2	4
65	отношение к	8	4
66	в истории	2	4
67	и к	2	4
68	уже не	6	4
69	в целом	5	4
70	на его	5	4
71	не как	6	4
72	лишь в	2	4
73	в них	4	4
74	потому что	8	4
75	могут быть	4	4
76	для себя	3	4
77	жанра в	1	4
78	и т.д	3	4
79	же время	3	4
80	одной из	2	4
81	что он	7	4
82	для него	9	4
83	в особенности	2	4
84	не обязательно	1	4
85	по своим	2	4
86	что не	5	4
87	связи с	1	4
88	не является	3	4
89	не предполагает	1	4
90	что в	6	4
91	того же	1	3
92	и потому	6	3
93	в первом	1	3
94	в каждой	1	3
95	во мне	1	3
96	той или	3	3
97	в одной	5	3
98	с этим	1	3
99	перед нами	4	3
100	в самом	13	3
101	вследствие этого	1	3
102	зрения на	5	3
103	заключается в	1	3
104	это не	3	3
105	ведет к	2	3
106	общения с	1	3
107	и того	1	3
108	точки зрения	19	3
109	в своих	4	3
110	жанр и	2	3
111	бы быть	2	3
112	жанры как	1	3
113	по себе	8	3
114	в то	5	3
115	таким образом	11	3
116	ли не	1	3
117	должны быть	1	3
118	они и	2	3
119	как не	5	3
120	в ее	3	3
121	в произведении	5	3
122	не с	1	3
123	еще в	1	3
124	и даже	3	3
125	что и	5	3
126	в сферу	1	3
127	хотя бы	5	3
128	в жанре	2	3
129	в данной	1	3
130	из них	9	3
131	к ним	3	3
132	тем что	2	3
133	именно в	3	3
134	при всей	1	3
135	себе не	1	3
136	тому как	2	3
137	того что	3	3
138	один из	2	3
139	все же	4	3
140	в свою	1	3
141	сказать что	5	3
142	другой стороны	1	3
143	отношения к	2	2
144	одним из	3	2
145	например в	2	2
146	и есть	1	2
147	он всегда	1	2
148	в году	1	2
149	мы имеем	2	2
150	в сущности	7	2
151	совпадает с	1	2
152	в виду	2	2
153	первого и	1	2
154	между собой	1	2
155	влияния на	1	2
156	и второго	1	2
157	но как	2	2
158	за пределы	5	2
159	себя в	2	2
160	писателя в	1	2
161	опирается на	2	2
162	стороны и	1	2
163	как к	2	2
164	хотя и	2	2
165	литературного жанра	1	2
166	более или	1	2
167	жанра и	1	2
168	эти жанры	2	2
169	точкой зрения	2	2
170	в этой	1	2
171	эпохи и	1	2
172	так сказать	7	2
173	он ни	1	2
174	этого жанра	3	2
175	подобно тому	2	2
176	и по	2	2
177	на этом	1	2
178	так например	1	2
179	диалогические отношения	3	2
180	человека в	5	2
181	в каждом	4	2
182	могла бы	1	2
183	об этом	3	2
184	к области	1	2
185	не всегда	1	2
186	с человеком	1	2
187	одного и	2	2
188	или менее	1	2
189	не от	1	2
190	мысли и	3	2
191	по крайней	2	2
192	и предполагает	1	2
193	и герой	2	2
194	не менее	2	2
195	что с	1	2
196	в науке	2	2
197	а о	3	2
198	нельзя не	1	2
199	в наше	1	2
200	своей природе	1	2
201	х годов	2	2
202	и его	8	2
203	в момент	3	2
204	крайней мере	2	2
205	отличается от	1	2
206	числе и	2	2
207	мысли о	1	2
208	не есть	2	2
209	и он	3	2
210	в едином	2	2
211	как мы	8	2
212	с ее	3	2
213	данном случае	1	2
214	в пределах	4	2
215	приводит к	1	2
216	и иные	1	2
217	на том	1	2
218	же касается	1	2
219	но зато	1	2
220	в другом	1	2
221	строго говоря	1	2
222	этих жанрах	2	2
223	а по	1	2
224	о нем	6	2
225	во всяком	1	2
226	и что	2	2
227	одного из	1	2
228	времени в	1	2
229	это было	2	2
230	на протяжении	3	2
231	в форме	2	2
232	них в	2	2
233	в античной	1	2
234	представления о	1	2
235	в литературе	6	2
236	большей или	1	2
237	и одновременно	2	2
238	к различным	1	2
239	в какой	1	2
240	в разные	1	2
241	наше время	1	2
242	и ее	7	2
243	точка зрения	7	2
244	есть в	8	2
245	литературы в	1	2
246	уже в	4	2
247	в равной	1	2
248	по выражению	2	2
249	к мысли	1	2
250	слова в	4	2
251	в одном	6	2
252	сами по	1	2
253	как его	2	2
254	никогда не	17	2
255	для художественного	2	2
256	на ее	1	2
257	здесь в	2	2
258	и др	4	2
259	героя и	7	2
260	более того	5	2
261	а сам	1	2
262	в рассказе	3	2
263	зависит от	1	2
264	его как	1	2
265	о чем	1	2
266	его характер	1	2
267	то она	1	2
268	к его	1	2
269	автора в	3	2
270	что же	4	2
271	для понимания	2	2
272	своего времени	1	2
273	жизни в	2	2
274	высказывания и	1	2
275	в особом	2	2
276	в начале	2	2
277	или в	2	2
278	о котором	1	2
279	и все	1	2
280	или меньшей	1	2
281	одновременно и	1	2
282	героя в	5	2
283	речи как	1	2
284	это в	1	2
285	они не	2	2
286	к этому	4	2
287	том числе	2	2
288	новое время	1	1
289	нем нет	1	1
290	в обычном	1	1
291	для построения	2	1
292	таком случае	1	1
293	такова была	1	1
294	не остается	1	1
295	самом деле	4	1
296	на самом	1	1
297	это и	1	1
298	идет о	2	1
299	этом рассуждении	1	1
300	мысли а	1	1
301	от своей	1	1
302	не хочет	1	1
303	и до	4	1
304	смерть в	1	1
305	из его	1	1
306	и должен	1	1
307	той же	1	1
308	к предмету	1	1
309	правильного понимания	2	1
310	т.п так	1	1
311	жанровой традиции	1	1
312	из своих	2	1
313	только благодаря	1	1
314	говорить о	1	1
315	принадлежит к	1	1
316	я не	6	1
317	но уже	2	1
318	из того	1	1
319	они были	1	1
320	мы и	3	1
321	как свой	1	1
322	индивидуальном произведении	1	1
323	меньшей степени	2	1
324	в xix	2	1
325	предметом и	1	1
326	себе вопрос	1	1
327	на них	2	1
328	он сам	6	1
329	не могу	1	1
330	подняться к	1	1
331	как таковая	1	1
332	на обе	1	1
333	и главное	1	1
334	нем только	3	1
335	а только	2	1
336	такой герой	1	1
337	герой не	2	1
338	иногда и	1	1
339	он пишет	1	1
340	нет и	3	1
341	сохраняются неумирающие	1	1
342	что они	3	1
343	персонажей с	1	1
344	не входят	1	1
345	независимо от	1	1
346	из возможных	2	1
347	не согласиться	1	1
348	своей не	1	1
349	с их	4	1
350	о жизни	1	1
351	построения целого	1	1
352	и нет	1	1
353	я к	1	1
354	всего как	1	1
355	в которой	2	1
356	бы и	3	1
357	отношения с	1	1
358	не был	2	1
359	он в	1	1
360	в нашем	2	1
361	из этих	1	1
362	мифа и	2	1
363	сознания с	1	1
364	другом случае	1	1
365	говорит не	1	1
366	жизнь как	1	1
367	на то	2	1
368	в случае	1	1
369	человек не	1	1
370	быть только	2	1
371	что она	4	1
372	в определенном	1	1
373	время и	1	1
374	он не	9	1
375	которых зиждется	1	1
376	к некоторому	1	1
377	произведении как	1	1
378	они в	1	1
379	всех этих	1	1
380	он вдруг	1	1
381	творческой памяти	1	1
382	понимания и	1	1
383	войти в	1	1
384	глубокую древность	1	1
385	нашего времени	1	1
386	на земле	1	1
387	свое время	2	1
388	что ни	1	1
389	неумирающие элементы	1	1
390	мы обратимся	1	1
391	или иных	1	1
392	дистанции между	1	1
393	но все	4	1
394	подход к	2	1
395	не за	3	1
396	в мире	3	1
397	самим собой	1	1
398	термин был	1	1
399	как писал	1	1
400	сохраняется в	1	1
401	и других	3	1
402	с другими	7	1
403	этим достигается	1	1
404	может стать	2	1
405	которая как	1	1
406	на почве	4	1
407	то все	1	1
408	этом смысле	5	1
409	от остальной	1	1
410	контексте собственного	1	1
411	как объекты	1	1
412	стоит на	1	1
413	в новое	1	1
414	здесь это	1	1
415	в жизни	3	1
416	для них	3	1
417	полифонического романа	5	1
418	речах персонажей	1	1
419	он из	1	1
420	их как	1	1
421	их взаимоотношения	1	1
422	в слове	1	1
423	со своими	6	1
424	которой он	1	1
425	и вне	1	1
426	мы видели	3	1
427	мы не	1	1
428	слова и	1	1
429	потому и	1	1
430	автора и	2	1
431	как таковой	1	1
432	в научной	1	1
433	несет в	1	1
434	в этих	4	1
435	как такое	1	1
436	к правде	1	1
437	она сама	1	1
438	или точнее	1	1
439	таким же	2	1
440	художественного творчества	1	1
441	лежат в	1	1
442	а как	4	1
443	это делает	2	1
444	с точки	9	1
445	системное единство	1	1
446	в дневнике	1	1
447	от его	2	1
448	элементы архаики	1	1
449	процесса и	1	1
450	которые в	2	1
451	что было	1	1
452	тем не	1	1
453	и эти	1	1
454	и более	2	1
455	лежит не	1	1
456	не могли	1	1
457	том и	1	1
458	не должна	3	1
459	слов о	1	1
460	образ не	1	1
461	можем обозначить	1	1
462	раз и	1	1
463	если и	1	1
464	до конца	7	1
465	но далеко	1	1
466	романа на	1	1
467	тем самым	2	1
468	а иногда	1	1
469	как можно	1	1
470	и художественной	1	1
471	самого начала	1	1
472	теоретическом смысле	1	1
473	не имеет	3	1
474	необходимо подняться	1	1
475	построения образа	1	1
476	дело в	1	1
477	сознания это	1	1
478	и притом	1	1
479	своей монологической	1	1
480	не по	3	1
481	в русской	2	1
482	которого и	1	1
483	образом в	2	1
484	о них	2	1
485	но только	2	1
486	действующие лица	1	1
487	характер то	1	1
488	не все	1	1
489	действительно в	1	1
490	во всем	1	1
491	xix веке	2	1
492	и теперь	1	1
493	литературного развития	1	1
494	позицию и	1	1
495	на него	2	1
496	здесь же	1	1
497	их нельзя	1	1
498	входят в	1	1
499	как будто	1	1
500	героя а	1	1
501	этом отношении	2	1
502	рассказчик и	1	1
503	что на	1	1
504	в каком	1	1
505	перед ним	2	1
506	точке зрения	3	1
507	такие же	1	1
508	художественной литературы	1	1
509	личности в	3	1
510	и оно	2	1
511	являются уже	1	1
512	не могут	1	1
513	в речах	1	1
514	и должно	1	1
515	во все	2	1
516	про себя	3	1
517	всего в	1	1
518	того о	1	1
519	его с	2	1
520	жанре всегда	1	1
521	все еще	1	1
522	отказаться от	1	1
523	если же	1	1
524	т.е в	1	1
525	ни даже	1	1
526	своего развития	2	1
527	подошел к	1	1
528	нельзя выдумать	1	1
529	на нем	1	1
530	и сами	1	1
531	здесь не	2	1
532	его поступки	1	1
533	и от	3	1
534	чтобы быть	1	1
535	с самого	1	1
536	и про	2	1
537	и сам	3	1
538	те же	2	1
539	он говорит	2	1
540	живет в	1	1
541	в плоскости	1	1
542	как возможное	1	1
543	мыслью и	1	1
544	не исчерпывается	2	1
545	диалогической встречи	1	1
546	если бы	2	1
547	в словах	2	1
548	из одного	2	1
549	одно это	1	1
550	но здесь	1	1
551	о ней	1	1
552	быть в	2	1
553	возможна только	1	1
554	то они	2	1
555	всегда сохраняются	1	1
556	другими и	1	1
557	котором они	1	1
558	а напротив	1	1
559	к нему	11	1
560	тем или	1	1
561	творчества в	2	1
562	об отсутствии	1	1
563	а потому	2	1
564	отметить что	2	1
565	утрачивает свою	2	1
566	наконец в	1	1
567	романа в	5	1
568	еще только	1	1
569	человека как	2	1
570	познания в	1	1
571	он видел	1	1
572	фамильярного контакта	2	1
573	доступна только	1	1
574	о двух	2	1
575	согласиться с	1	1
576	с ними	4	1
577	одного сознания	6	1
578	которые будучи	1	1
579	полнотой и	1	1
580	и действительно	2	1
581	суждено было	2	1
582	до нас	1	1
583	он уже	2	1
