N	2gram	Vygotskiy__5	Analitik
1	не только	16	22
2	тогда как	1	20
3	и в	16	18
4	как и	8	14
5	так и	7	14
6	в этом	25	14
7	и его	3	13
8	но и	6	13
9	том что	15	12
10	в качестве	4	12
11	и не	12	12
12	в частности	3	12
13	при этом	4	11
14	а в	3	10
15	как бы	5	10
16	что в	16	9
17	может быть	9	9
18	со стороны	1	9
19	а не	10	9
20	в том	18	9
21	с его	1	8
22	и даже	2	8
23	в первой	2	8
24	по отношению	12	7
25	как раз	1	7
26	в его	11	7
27	с другой	4	7
28	во второй	2	7
29	но не	10	7
30	отношению к	12	7
31	еще не	4	6
32	в этой	6	6
33	он не	8	6
34	в их	3	6
35	не в	6	6
36	к тому	6	6
37	для него	5	6
38	о том	8	6
39	в начале	1	6
40	того же	7	5
41	той же	4	5
42	мы имеем	1	5
43	как правило	1	5
44	как нам	1	5
45	в самом	4	5
46	в случае	2	5
47	лишь в	1	5
48	в слове	1	5
49	однако в	1	5
50	или иной	1	5
51	в сущности	13	5
52	что и	3	5
53	между тем	3	5
54	в конце	1	5
55	никогда не	5	5
56	и т.п	1	5
57	в свою	4	5
58	прежде всего	3	5
59	не является	5	5
60	в результате	4	5
61	другой стороны	2	5
62	представляет собой	7	5
63	принадлежит к	2	4
64	и на	6	4
65	столь же	2	4
66	что он	25	4
67	в своем	5	4
68	и как	3	4
69	и к	2	4
70	таким образом	19	4
71	приводит к	7	4
72	состоит в	6	4
73	по себе	7	4
74	тем самым	8	4
75	в одном	3	4
76	не менее	3	4
77	свою очередь	3	4
78	в пределах	4	4
79	можно сказать	5	4
80	себя в	1	4
81	не есть	4	4
82	во втором	1	4
83	о чем	2	4
84	в данном	1	4
85	все же	3	4
86	перед нами	1	4
87	здесь и	1	3
88	который в	1	3
89	мы не	3	3
90	говорить о	3	3
91	в целом	4	3
92	уже в	1	3
93	но как	3	3
94	если в	3	3
95	ответ на	3	3
96	что они	5	3
97	как в	5	3
98	с этим	3	3
99	с их	4	3
100	тому же	2	3
101	роли в	1	3
102	ключ к	1	3
103	подобно тому	4	3
104	то же	8	3
105	в каждом	1	3
106	его в	2	3
107	и того	3	3
108	одного и	3	3
109	точки зрения	18	3
110	не столько	1	3
111	все это	2	3
112	в то	5	3
113	дело не	1	3
114	только не	3	3
115	ничего не	5	3
116	той или	1	3
117	указывает на	2	3
118	с ее	1	3
119	в ее	1	3
120	мысль о	1	3
121	путь к	1	3
122	именно в	4	3
123	было бы	10	3
124	дело с	1	3
125	во всем	2	3
126	этом отношении	5	3
127	были бы	1	3
128	еще и	3	3
129	что не	1	3
130	не было	1	3
131	как это	8	3
132	к жизни	3	3
133	известной степени	1	3
134	по поводу	2	3
135	к этому	3	3
136	только к	2	2
137	отношения к	2	2
138	например в	1	2
139	самом деле	3	2
140	мере в	5	2
141	в первом	3	2
142	уже по	4	2
143	есть не	2	2
144	и он	1	2
145	в ней	2	2
146	нам представляется	1	2
147	во всех	2	2
148	со всеми	2	2
149	в общем	1	2
150	очевидно что	2	2
151	отличие от	2	2
152	это и	3	2
153	сама по	4	2
154	более чем	1	2
155	как к	1	2
156	и той	1	2
157	нам кажется	2	2
158	когда он	2	2
159	могли бы	6	2
160	как уже	3	2
161	и каждое	1	2
162	но в	6	2
163	второго порядка	1	2
164	все эти	4	2
165	в тех	1	2
166	в себе	1	2
167	так сказать	1	2
168	на его	2	2
169	что она	2	2
170	в нем	7	2
171	не как	1	2
172	свое время	2	2
173	одной и	1	2
174	и по	4	2
175	значительной степени	1	2
176	входит в	1	2
177	это не	4	2
178	в жизни	2	2
179	в них	2	2
180	о которых	1	2
181	с тем	3	2
182	несмотря на	1	2
183	иначе говоря	1	2
184	с точки	9	2
185	в отличие	2	2
186	от его	1	2
187	состоит не	1	2
188	этих моментов	1	2
189	тем не	1	2
190	но они	2	2
191	чистом виде	1	2
192	все три	1	2
193	которого он	1	2
194	по своей	3	2
195	сводится к	1	2
196	представляется нам	1	2
197	в момент	2	2
198	могут быть	4	2
199	в себя	3	2
200	те же	2	2
201	не с	2	2
202	об этом	1	2
203	и здесь	2	2
204	или иным	2	2
205	и т.д	4	2
206	на примере	3	2
207	в форме	1	2
208	один из	1	2
209	но с	2	2
210	обе эти	5	2
211	только в	10	2
212	тем или	2	2
213	то в	3	2
214	и ее	1	2
215	с одной	3	2
216	для всех	1	2
217	вопроса о	3	2
218	как справедливо	1	2
219	всяком случае	1	2
220	нуждается в	1	2
221	мы можем	6	2
222	тем что	5	2
223	одной стороны	3	2
224	и прежде	1	2
225	говорит о	3	2
226	одну из	1	2
227	на эту	1	2
228	там где	1	2
229	что мы	4	2
230	совершенно очевидно	2	2
231	связь с	1	2
232	не может	18	2
233	вместе с	4	2
234	и потому	2	2
235	по своему	3	2
236	в той	6	2
237	тому как	4	2
238	да и	1	2
239	этого слова	1	2
240	и для	1	2
241	и от	2	2
242	и все	1	2
243	не более	1	2
244	же в	2	2
245	как показывает	4	2
246	хотя в	1	2
247	в готовом	1	2
248	то что	26	2
249	сказать что	13	2
250	совершенно не	2	2
251	в свое	2	2
252	к числу	1	2
253	во всяком	2	2
254	гораздо более	1	2
255	а между	1	1
256	как известно	4	1
257	говоря о	1	1
258	и развитие	17	1
259	самой себе	2	1
260	себе этот	1	1
261	связана с	1	1
262	сам по	1	1
263	себе путь	1	1
264	на самом	1	1
265	за скобки	2	1
266	и есть	7	1
267	тем же	1	1
268	из самых	1	1
269	к другому	1	1
270	из его	1	1
271	не имеют	2	1
272	с таким	3	1
273	в зависимости	2	1
274	мы уже	1	1
275	возникающая в	1	1
276	готовом виде	1	1
277	при анализе	2	1
278	собой как	3	1
279	на первом	1	1
280	что между	4	1
281	что если	4	1
282	самую позицию	1	1
283	вопрос о	12	1
284	никак не	3	1
285	целого это	1	1
286	что иное	1	1
287	план в	1	1
288	в полной	1	1
289	на практике	2	1
290	я не	2	1
291	мы и	5	1
292	зависимости от	2	1
293	не способен	2	1
294	бы сказать	2	1
295	целое и	1	1
296	он был	1	1
297	между собой	13	1
298	он сам	1	1
299	иное как	1	1
300	на их	2	1
301	этом и	1	1
302	всего этого	1	1
