N	2gram	Propp_Isto_5	Problema
1	то что	7	42
2	вовсе не	2	35
3	и в	25	32
4	и не	11	31
5	в этом	10	19
6	не менее	4	19
7	тем не	4	18
8	не только	13	17
9	потому что	7	16
10	в себе	1	15
11	по себе	2	15
12	в виде	9	15
13	а не	2	15
14	но в	1	14
15	указывает на	1	14
16	может быть	17	14
17	как бы	2	14
18	что мы	2	13
19	в нем	7	13
20	и тем	4	13
21	при помощи	7	13
22	сказать что	2	13
23	том что	8	12
24	что в	8	12
25	а именно	4	12
26	и т	20	11
27	также и	1	11
28	так как	11	11
29	о том	7	11
30	и даже	1	11
31	то же	4	10
32	отнюдь не	1	10
33	в этой	3	10
34	т д	18	10
35	об этом	2	10
36	ничего не	2	10
37	прежде всего	6	10
38	нет ничего	1	10
39	еще не	8	9
40	но не	5	9
41	то с	1	9
42	того чтобы	3	9
43	и это	4	9
44	и что	8	9
45	но и	13	9
46	по своему	1	9
47	в данном	3	9
48	в том	6	9
49	так же	5	9
50	в таком	1	9
51	и о	1	8
52	и ее	1	8
53	и на	8	8
54	все эти	8	8
55	на то	2	8
56	для того	3	8
57	было бы	1	8
58	в своей	2	8
59	данном случае	2	8
60	не может	6	8
61	но это	7	8
62	сам по	1	7
63	во всех	2	7
64	всех этих	1	7
65	как мы	5	7
66	здесь не	1	7
67	никогда не	3	7
68	того что	2	7
69	что он	22	7
70	только в	7	7
71	тем что	10	7
72	такого рода	1	7
73	все это	4	7
74	и все	3	7
75	во всяком	1	7
76	самом деле	2	6
77	на самом	1	6
78	и есть	1	6
79	есть не	1	6
80	но как	1	6
81	и как	3	6
82	в самом	1	6
83	и если	1	6
84	при этом	1	6
85	его в	9	6
86	это не	6	6
87	что такое	1	6
88	в то	3	6
89	таким образом	9	6
90	в виду	1	6
91	и здесь	7	6
92	в его	12	6
93	так что	2	6
94	то и	1	6
95	в конце	1	6
96	о чем	2	6
97	как это	1	6
98	всегда есть	1	6
99	совершенно не	2	6
100	не имеют	1	5
101	мы уже	4	5
102	в своем	1	5
103	перед нами	2	5
104	то в	2	5
105	что она	1	5
106	но уже	3	5
107	с тем	8	5
108	в котором	1	5
109	связи с	8	5
110	в сознании	1	5
111	можно сказать	2	5
112	для нас	5	5
113	в других	2	5
114	или иной	1	5
115	еще и	1	5
116	подобного рода	1	5
117	не знал	2	5
118	мы должны	4	5
119	функции в	1	4
120	в их	1	4
121	мы и	2	4
122	совсем не	1	4
123	в истории	4	4
124	как в	6	4
125	после этого	2	4
126	их в	3	4
127	входит в	5	4
128	предметы в	1	4
129	вещи в	1	4
130	не в	6	4
131	тем самым	1	4
132	иметь в	1	4
133	а в	3	4
134	точно так	1	4
135	в дальнейшем	4	4
136	на том	3	4
137	если бы	2	4
138	никак не	1	4
139	с целью	1	4
140	а также	1	4
141	и только	1	4
142	в литературе	1	4
143	один из	2	4
144	д и	1	4
145	даже если	1	4
146	только на	1	4
147	мы можем	2	4
148	перейти к	1	4
149	и пр	3	4
150	не было	1	4
151	в одно	2	4
152	если не	4	4
153	и вообще	3	4
154	ни на	1	4
155	и для	2	4
156	в связи	4	4
157	или в	6	4
158	же в	2	4
159	того же	2	3
160	не нужно	1	3
161	в ее	4	3
162	что они	1	3
163	с этим	5	3
164	что это	5	3
165	мы получаем	1	3
166	но он	2	3
167	он не	4	3
168	у древних	1	3
169	и еще	1	3
170	но все	5	3
171	что все	4	3
172	чего он	1	3
173	или на	2	3
174	в жизни	1	3
175	о которых	2	3
176	как и	7	3
177	и уже	1	3
178	несмотря на	2	3
179	смысл и	1	3
180	в этих	6	3
181	точки зрения	2	3
182	с точки	1	3
183	в которых	3	3
184	бы мы	2	3
185	того как	4	3
186	или как	2	3
187	и его	9	3
188	как будто	1	3
189	в каком	1	3
190	однако это	1	3
191	к тому	1	3
192	что оно	1	3
193	ясно что	5	3
194	мы в	1	3
195	для этого	1	3
196	о нем	3	3
197	другими словами	1	3
198	что его	3	3
199	к нему	3	3
200	во всей	1	3
201	значит что	2	3
202	что здесь	3	3
203	мы увидим	5	3
204	именно на	2	3
205	же и	1	3
206	уже не	11	3
207	уже в	2	3
208	свидетельствует о	1	3
209	из них	2	3
210	говорит о	2	3
211	всяком случае	1	3
212	уже и	2	3
213	до сих	2	3
214	с другой	9	3
215	не обязательно	1	3
216	здесь в	1	3
217	как же	1	3
218	оно не	1	3
219	что не	1	3
220	этих случаях	8	3
221	сейчас же	1	3
222	сих пор	2	3
223	только для	1	3
224	но для	2	3
225	пока еще	1	3
226	своему содержанию	1	3
227	хотя бы	1	3
228	с ним	4	3
229	хотя в	1	3
230	другой стороны	8	3
231	есть и	1	3
232	себе не	1	3
233	себе но	1	3
234	в искусстве	1	3
235	то на	1	2
236	например в	5	2
237	же как	4	2
238	увидим ниже	3	2
239	мы здесь	4	2
240	и потому	2	2
241	едва ли	1	2
242	мы имеем	14	2
243	мы не	5	2
244	на себя	3	2
245	и этого	1	2
246	он сам	1	2
247	только после	3	2
248	то он	1	2
249	не то	1	2
250	чем же	1	2
251	это тоже	1	2
252	в которой	4	2
253	он в	1	2
254	вопроса о	1	2
255	во многих	1	2
256	все другие	1	2
257	одно целое	1	2
258	он должен	1	2
259	а это	1	2
260	и с	3	2
261	это было	2	2
262	с другими	4	2
263	для чего	1	2
264	но если	1	2
265	и при	2	2
266	оказывается что	2	2
267	не как	4	2
268	знаем что	6	2
269	без всяких	2	2
270	что этот	2	2
271	чем перейти	1	2
272	таких случаях	2	2
273	в таких	3	2
274	она не	2	2
275	и другое	1	2
276	не имеет	1	2
277	в науке	1	2
278	это мы	1	2
279	представление об	2	2
280	не потому	2	2
281	могут быть	6	2
282	как для	1	2
283	без всякого	1	2
284	подобно тому	1	2
285	смысл но	1	2
286	что может	1	2
287	с собой	1	2
288	особенно в	2	2
289	здесь нет	1	2
290	и всегда	1	2
291	это только	1	2
292	из других	2	2
293	на одном	2	2
294	может иметь	1	2
295	в него	5	2
296	понимать не	1	2
297	том как	2	2
298	мы видим	8	2
299	а часто	1	2
300	и так	1	2
301	или его	1	2
302	не мешает	1	2
303	в качестве	7	2
304	на этой	4	2
305	одно из	1	2
306	для него	1	2
307	ведь это	1	2
308	с этими	1	2
309	в целях	3	2
310	само собой	1	2
311	со всем	1	2
312	но есть	2	2
313	что для	1	2
314	естественно что	1	2
315	уже давно	1	2
316	вместе с	22	2
317	без всякой	1	2
318	на тот	1	2
319	тому как	1	2
320	есть как	1	2
321	а потом	1	2
322	по существу	2	2
323	не хватает	1	2
324	в это	2	2
325	этом случае	7	2
326	не будем	5	2
327	заставляет нас	1	2
328	и часто	1	2
329	тот кто	7	2
330	но когда	3	2
331	особого рода	1	2
332	только что	1	2
333	гораздо больше	1	2
334	к его	2	2
335	ниже мы	1	2
336	указывают на	2	2
337	ее в	2	2
338	себя как	1	1
339	ту же	2	1
340	где же	1	1
341	одним из	2	1
342	в теплых	1	1
343	потом и	1	1
344	пусть не	1	1
345	проникает в	1	1
346	имеем и	1	1
347	был тот	2	1
348	последние два	1	1
349	или ее	1	1
350	той же	1	1
351	и живых	1	1
352	и свой	1	1
353	в представлениях	2	1
354	имеется и	3	1
355	именно к	1	1
356	представлением о	3	1
357	время как	1	1
358	я не	1	1
359	но даже	1	1
360	но то	1	1
361	то это	3	1
362	которое в	1	1
363	это время	2	1
364	а еще	2	1
365	быть в	1	1
366	неверно уже	1	1
367	то мы	1	1
368	этого героя	1	1
369	он может	2	1
370	о смерти	1	1
371	заметим что	1	1
372	пройти через	1	1
373	и всякий	1	1
374	только тогда	2	1
375	а если	2	1
376	переход от	1	1
377	относится к	1	1
378	и я	1	1
379	в течение	2	1
380	выясняется что	1	1
381	дает нам	1	1
382	все же	10	1
383	встрече с	1	1
384	подробнее мы	1	1
385	говорит что	1	1
386	его к	3	1
387	как иначе	1	1
388	к другим	1	1
389	тем же	1	1
390	здесь и	1	1
391	очевидно в	1	1
392	есть ли	1	1
393	от этого	4	1
394	не сам	1	1
395	это показывает	2	1
396	не соответствуют	1	1
397	одновременно с	2	1
398	сливается с	1	1
399	не знает	1	1
400	случае этот	1	1
401	за это	1	1
402	думать что	1	1
403	может считаться	1	1
404	еще один	2	1
405	нами в	1	1
406	на смену	4	1
407	если он	1	1
408	но на	1	1
409	боя эта	2	1
410	как принцип	1	1
411	связанные с	2	1
412	должна быть	1	1
413	чтобы они	1	1
414	уже видели	1	1
415	в силу	1	1
416	сожалению однако	1	1
417	или другое	1	1
418	с представлением	2	1
419	д все	1	1
420	на этом	3	1
421	к сопоставлению	1	1
422	в нее	6	1
423	человека в	3	1
424	ясна и	1	1
425	связан с	2	1
426	друг в	1	1
427	они должны	1	1
428	не считать	2	1
429	извне в	1	1
430	в глубине	1	1
431	это ясно	1	1
432	и других	2	1
433	при встрече	1	1
434	знаем как	1	1
435	на почве	1	1
436	известно что	1	1
437	даже в	2	1
438	или другой	1	1
439	народов как	1	1
440	еще одно	1	1
441	мог бы	1	1
442	он является	1	1
443	является для	1	1
444	нет в	1	1
445	и вы	1	1
446	показывает что	5	1
447	доброе дело	1	1
448	здесь будет	1	1
449	со своими	2	1
450	этим и	1	1
451	мы видели	7	1
452	истории этого	2	1
453	и некоторые	1	1
454	и тогда	1	1
455	их на	2	1
456	только тем	1	1
457	не указывает	1	1
458	не так	1	1
459	на первом	1	1
460	во время	7	1
461	часто в	1	1
462	я взял	1	1
463	вне всякого	1	1
464	прийти к	2	1
465	место в	1	1
466	представление о	17	1
467	свой смысл	1	1
468	миф о	5	1
469	вопрос о	2	1
470	не путем	1	1
471	его мы	1	1
472	том чтобы	2	1
473	время быть	1	1
474	что никакой	1	1
475	на небо	6	1
476	войти в	1	1
477	миф и	1	1
478	происходит от	1	1
479	вместе со	1	1
480	что эта	1	1
481	случае мы	1	1
482	некоторых случаях	2	1
483	насколько она	1	1
484	как о	1	1
485	дело не	1	1
486	на котором	1	1
487	тогда когда	2	1
488	случаях мы	2	1
489	если в	3	1
490	в процессе	1	1
491	в основе	1	1
492	образом в	2	1
493	это соответствует	1	1
494	о них	1	1
495	из него	2	1
496	сейчас видно	1	1
497	через него	1	1
498	правда в	1	1
499	как таковой	1	1
500	одна из	2	1
501	он пытается	1	1
502	находятся в	1	1
503	обратим внимание	2	1
504	этих двух	1	1
505	к ней	1	1
506	картина боя	1	1
507	же он	1	1
508	так например	2	1
509	что на	1	1
510	если кто-нибудь	1	1
511	очень часто	1	1
512	в момент	1	1
513	это также	1	1
514	просто на	2	1
515	должны быть	1	1
516	с проблемой	1	1
517	а что	1	1
518	его с	1	1
519	как человек	3	1
520	все еще	4	1
521	отражение или	1	1
522	утверждать что	1	1
523	время он	1	1
524	где он	1	1
525	здесь еще	3	1
526	должен быть	2	1
527	они стали	3	1
528	и неизменно	1	1
529	на другой	1	1
530	нами выше	1	1
531	чтобы быть	1	1
532	или для	1	1
533	то время	1	1
534	в пределах	4	1
535	идет речь	1	1
536	другое то	1	1
537	и сам	2	1
538	на нее	2	1
539	здесь как	2	1
540	мы приведем	2	1
541	связанных с	1	1
542	она тоже	1	1
543	мира а	1	1
544	по мере	2	1
545	находится в	2	1
546	уже сейчас	1	1
547	это нужно	1	1
548	сводится к	1	1
549	в другое	1	1
550	же необходимо	1	1
551	имеется много	1	1
552	уже никто	1	1
553	мы это	1	1
554	это происходит	2	1
555	того он	1	1
556	одного из	1	1
557	имеет и	1	1
558	утверждает что	1	1
559	единства и	1	1
560	ее и	3	1
561	один момент	1	1
562	доходит до	1	1
563	и требует	3	1
564	и хочет	1	1
565	во втором	1	1
566	эти два	1	1
567	явление в	1	1
568	можно проследить	4	1
569	тот момент	1	1
570	в античной	1	1
571	нем и	3	1
572	представления о	3	1
573	в ту	1	1
574	это несомненно	1	1
575	и борьбы	1	1
576	не требует	1	1
577	переносится на	1	1
578	другое не	1	1
579	но с	1	1
580	видели что	2	1
581	к сожалению	1	1
582	и этих	1	1
583	несколько подробнее	1	1
584	и полетел	2	1
585	напоминает нам	1	1
586	очень многих	1	1
587	в голове	2	1
588	это заставляет	1	1
589	это же	3	1
590	было законом	1	1
591	себя в	6	1
592	конечно не	1	1
593	существует целая	1	1
594	стоит на	1	1
595	чтобы он	2	1
596	в нашей	1	1
597	есть этот	1	1
598	а то	1	1
599	не дает	1	1
600	постановка вопроса	1	1
601	его и	2	1
602	за ним	4	1
603	уже нет	1	1
604	мы знаем	8	1
605	к каким	1	1
606	что данный	1	1
607	понимает что	1	1
608	внимание также	1	1
609	чтобы она	2	1
610	ее не	1	1
611	с переходом	1	1
612	друг друга	3	1
613	из нее	2	1
614	в систему	1	1
615	и начал	2	1
616	не говорит	1	1
617	смерти и	1	1
618	самое интересное	1	1
619	для таких	1	1
620	со стороны	2	1
621	даже не	1	1
622	соответствует действительности	1	1
623	что человек	1	1
624	мы еще	1	1
