N	2gram	Voloshinov_1	Psycholo
1	то что	8	32
2	и в	19	31
3	в том	6	30
4	что в	4	23
5	может быть	26	22
6	таким образом	17	20
7	при помощи	1	20
8	при этом	8	19
9	ясно что	5	19
10	так как	2	18
11	не может	24	17
12	как и	12	16
13	том что	3	16
14	и не	26	16
15	точки зрения	34	15
16	только в	9	14
17	не только	8	13
18	что и	2	13
19	а не	7	13
20	мы не	6	12
21	если мы	11	12
22	так же	7	12
23	в этом	16	12
24	в самом	10	11
25	не в	5	11
26	в области	3	11
27	могут быть	2	11
28	в сущности	3	10
29	того что	3	10
30	потому что	1	10
31	самом деле	10	9
32	по себе	4	9
33	ни в	2	9
34	как в	4	9
35	и что	1	8
36	никогда не	2	8
37	что мы	1	8
38	все это	3	8
39	во всяком	5	8
40	сказать что	4	7
41	того чтобы	5	7
42	и его	19	7
43	о том	2	7
44	тому как	1	7
45	что он	2	7
46	что это	1	6
47	зависимости от	2	6
48	внутренняя форма	1	6
49	отнюдь не	6	6
50	целый ряд	3	6
51	из этих	2	6
52	для того	4	6
53	было бы	4	6
54	если бы	2	6
55	в его	6	6
56	всяком случае	2	6
57	вовсе не	5	6
58	и даже	2	6
59	одной стороны	1	6
60	до конца	5	6
61	а в	4	6
62	художественного творчества	1	6
63	и есть	3	5
64	то же	7	5
65	в ее	7	5
66	с одной	1	5
67	в целом	1	5
68	и совершенно	1	5
69	подобно тому	1	5
70	она не	2	5
71	в то	3	5
72	тогда когда	1	5
73	в процессе	14	5
74	не является	4	5
75	с другой	5	5
76	мы видим	1	5
77	в какой	3	5
78	так что	1	5
79	само по	1	5
80	совершенно не	3	5
81	как бы	15	5
82	этой точки	1	5
83	все же	8	5
84	и для	11	5
85	для выражения	1	5
86	формы и	3	5
87	и все	5	5
88	другой стороны	6	5
89	же как	2	4
90	в котором	3	4
91	в которой	3	4
92	совпадает с	2	4
93	в виду	2	4
94	столь же	1	4
95	точка зрения	7	4
96	со всеми	1	4
97	отличие от	5	4
98	искусство и	1	4
99	формы в	2	4
100	в последнее	1	4
101	в себе	2	4
102	и если	1	4
103	по существу	1	4
104	одной и	2	4
105	в совершенно	1	4
106	различие между	3	4
107	что я	1	4
108	тому что	2	4
109	одна из	2	4
110	у нас	2	4
111	к тому	2	4
112	те же	5	4
113	со стороны	1	4
114	прежде всего	13	4
115	между тем	3	4
116	мы увидим	1	4
117	для всех	2	4
118	мы можем	2	4
119	там где	2	4
120	и так	1	4
121	как это	1	4
122	этого слова	2	4
123	объективной психологии	1	4
124	с этой	2	4
125	в результате	9	4
126	чтобы понять	1	4
127	и другие	1	4
128	в своих	2	4
129	к этому	5	4
130	например в	1	3
131	это и	3	3
132	тем же	1	3
133	должна быть	2	3
134	той же	2	3
135	вопрос о	4	3
136	из которых	2	3
137	именно эти	2	3
138	совсем не	1	3
139	но не	1	3
140	с этим	4	3
141	стороны и	1	3
142	в своем	2	3
143	хотя и	1	3
144	и к	3	3
145	но в	7	3
146	психологии и	7	3
147	та же	1	3
148	уже в	1	3
149	в этой	1	3
150	и вот	1	3
151	у пушкина	1	3
152	и по	1	3
153	в каждом	7	3
154	не будет	4	3
155	может стать	5	3
156	с тем	1	3
157	в слове	10	3
158	легче всего	1	3
159	мы знаем	5	3
160	в своей	3	3
161	представить себе	1	3
162	в отличие	5	3
163	и той	2	3
164	точку зрения	2	3
165	чистом виде	1	3
166	мысли в	2	3
167	только не	1	3
168	исторического материализма	1	3
169	не могут	3	3
170	и другой	1	3
171	не есть	3	3
172	возникает как	1	3
173	и это	3	3
174	социально-политический строй	1	3
175	что все	2	3
176	только при	3	3
177	индивидуальной психологии	1	3
178	нет никакой	2	3
179	так и	11	3
180	что самое	1	3
181	он не	3	3
182	нуждается в	3	3
183	в частности	2	3
184	только на	4	3
185	и других	2	3
186	мышления и	1	3
187	а потому	1	3
188	человека не	1	3
189	слова в	1	3
190	в конце	5	3
191	от того	4	3
192	и только	2	3
193	до сих	8	3
194	не было	3	3
195	под влиянием	1	3
196	в одной	2	3
197	сих пор	8	3
198	должны быть	3	3
199	конце концов	3	3
200	жизни и	2	3
201	в таком	2	3
202	то на	1	2
203	ту же	2	2
204	таком случае	2	2
205	того же	6	2
206	и то	1	2
207	и без	1	2
208	на самом	3	2
209	идет о	1	2
210	оно было	1	2
211	из всех	1	2
212	как мы	13	2
213	бы что	1	2
214	сведена к	1	2
215	и изучает	1	2
216	на эти	1	2
217	почти все	1	2
218	объективная психология	4	2
219	целом не	1	2
220	это отношение	2	2
221	может дать	1	2
222	быть в	2	2
223	в чем	2	2
224	только то	1	2
225	на основе	1	2
226	но как	1	2
227	в голове	1	2
228	а только	1	2
229	отношение к	1	2
230	сама по	2	2
231	что само	2	2
232	как говорит	1	2
233	этой формы	1	2
234	независимо от	2	2
235	последнее время	1	2
236	как к	2	2
237	и художественного	1	2
238	более или	1	2
239	действия и	1	2
240	бы и	2	2
241	в известном	1	2
242	и тот	4	2
243	как он	2	2
244	мы совершенно	1	2
245	в нем	10	2
246	главным образом	1	2
247	этого вопроса	1	2
248	из виду	2	2
249	русском языке	1	2
250	как они	1	2
251	и с	2	2
252	не дает	3	2
253	его в	3	2
254	психологии в	4	2
255	на почве	6	2
256	этом смысле	2	2
257	и тем	1	2
258	он же	1	2
259	далеко не	4	2
260	и очень	1	2
261	или менее	1	2
262	что такое	2	2
263	с точки	20	2
264	общественную психологию	1	2
265	мысли и	4	2
266	которых каждая	1	2
267	тем не	2	2
268	их в	1	2
269	что есть	1	2
270	не менее	4	2
271	тем самым	1	2
272	с теми	1	2
273	в науке	6	2
274	в основе	2	2
275	эта внутренняя	1	2
276	ничего не	6	2
277	в русском	1	2
278	исследования мы	1	2
279	в сознании	2	2
280	этом отношении	3	2
281	нет все	1	2
282	проблемы мы	1	2
283	же самое	3	2
284	отказаться от	1	2
285	если же	1	2
286	в применении	1	2
287	отношения базиса	3	2
288	связи со	1	2
289	приводит к	1	2
290	и ту	3	2
291	мы пытаемся	1	2
292	подойти к	2	2
293	в настоящее	6	2
294	и здесь	6	2
295	является предметом	1	2
296	зрения на	1	2
297	настоящее время	6	2
298	но и	8	2
299	этих двух	1	2
300	и во	2	2
301	этой формулы	1	2
302	или как	1	2
303	отметить что	1	2
304	двух направлений	3	2
305	приводит и	1	2
306	и следовательно	3	2
307	как она	2	2
308	и другую	2	2
309	к нему	1	2
310	тот же	4	2
311	и потому	5	2
312	бы ни	1	2
313	в качестве	2	2
314	уже не	1	2
315	из них	3	2
316	ту или	1	2
317	что содержание	1	2
318	и их	2	2
319	в одном	1	2
320	но что	1	2
321	речь и	2	2
322	как раз	2	2
323	различения и	1	2
324	что всякая	1	2
325	в каком	3	2
326	себя и	1	2
327	что для	1	2
328	не означает	1	2
329	о чем	1	2
330	в связи	7	2
331	мы видели	1	2
332	базиса и	4	2
333	к жизни	1	2
334	целом ряде	2	2
335	смысле этого	3	2
336	применении к	1	2
337	данной эпохи	1	2
338	что же	4	2
339	и там	1	2
340	образ и	2	2
341	отличается от	1	2
342	к другим	1	2
343	основных понятий	2	2
344	одного и	5	2
345	психологии является	2	2
346	и может	1	2
347	не существует	3	2
348	и от	3	2
349	от психологии	1	2
350	его не	1	2
351	ее и	1	2
352	нам придется	2	2
353	от него	2	2
354	бы в	2	2
355	к этой	2	2
356	и как	3	2
357	этой школы	3	2
358	до тех	2	2
359	этого материала	2	2
360	имеет место	2	2
361	всех других	3	2
362	из этого	2	2
363	только они	1	2
364	закономерность в	1	2
365	гораздо более	1	2
366	не наоборот	2	1
367	непременно должны	1	1
368	от этой	1	1
369	этом она	1	1
370	склонны утверждать	1	1
371	в объяснении	2	1
372	к нашему	1	1
373	связана с	2	1
374	его школы	1	1
375	утверждение что	1	1
376	они напоминают	1	1
377	уже к	1	1
378	социально как	2	1
379	для идеологии	1	1
380	обращено к	1	1
381	наук о	1	1
382	может сделаться	1	1
383	в первом	3	1
384	принципиальное различие	1	1
385	по преимуществу	5	1
386	общественная психология	5	1
