N	2gram	Vygotskiy__2	Myshleni
1	то что	21	26
2	в этом	13	25
3	что он	13	25
4	потому что	21	21
5	таким образом	21	19
6	точки зрения	17	18
7	в том	37	18
8	не может	17	18
9	того чтобы	14	17
10	не только	12	16
11	и в	32	16
12	того что	8	16
13	так как	12	16
14	что в	20	16
15	том что	21	15
16	понятий и	1	15
17	так же	18	15
18	для того	13	14
19	в сущности	7	13
20	в процессе	2	13
21	сказать что	7	13
22	в области	1	12
23	и что	22	12
24	и не	10	12
25	из того	2	11
26	отношение к	2	11
27	что ребенок	2	11
28	в его	2	11
29	но не	2	10
30	в силу	1	10
31	было бы	11	10
32	как мы	1	10
33	только в	7	10
34	а не	7	10
35	с помощью	1	10
36	с точки	10	9
37	в отношении	3	9
38	может быть	18	9
39	то же	13	8
40	должно быть	1	8
41	как и	10	8
42	если бы	6	8
43	тем самым	1	8
44	в основе	11	8
45	о том	6	8
46	он не	6	8
47	точка зрения	2	8
48	как это	4	8
49	мы должны	3	8
50	же как	4	7
51	того же	2	7
52	показали что	2	7
53	в нем	4	7
54	но он	3	7
55	по себе	12	7
56	приводит к	1	7
57	так и	3	7
58	мы могли	1	7
59	если мы	12	7
60	с другом	1	7
61	друг с	1	7
62	и на	5	6
63	могли бы	2	6
64	но в	3	6
65	в этой	6	6
66	как он	2	6
67	состоит в	3	6
68	в другом	1	6
69	но если	1	6
70	не в	8	6
71	что оно	2	6
72	что все	9	6
73	и следовательно	2	6
74	этот вопрос	3	6
75	мы можем	3	6
76	но и	10	6
77	речи и	1	6
78	в той	1	6
79	в какой	2	6
80	к тому	7	6
81	в сфере	1	5
82	мере в	1	5
83	этой теории	2	5
84	мы и	1	5
85	что они	7	5
86	как в	9	5
87	говорит что	7	5
88	в которой	2	5
89	он должен	1	5
90	на все	5	5
91	из нее	1	5
92	показывает что	3	5
93	тому что	4	5
94	что с	3	5
95	самого начала	1	5
96	в то	5	5
97	тогда когда	3	5
98	того как	4	5
99	никогда не	9	5
100	ничего не	4	5
101	этом отношении	5	5
102	с самого	1	5
103	можно было	7	5
104	по сравнению	2	5
105	на вопрос	2	5
106	но мы	1	5
107	можно сказать	1	5
108	заключается в	12	5
109	значит что	3	5
110	обе эти	1	5
111	тот же	6	5
112	хотя бы	3	5
113	между обоими	1	5
114	для него	1	5
115	тем что	9	5
116	сравнению с	2	5
117	как бы	6	5
118	это значит	3	5
119	влияет на	1	5
120	еще более	3	5
121	только что	1	5
122	как известно	1	4
123	и то	3	4
124	отношений в	1	4
125	той же	8	4
126	что между	1	4
127	что если	6	4
128	оба эти	2	4
129	время как	3	4
130	мысль что	2	4
131	а только	3	4
132	не то	1	4
133	друг от	1	4
134	за пределы	1	4
135	в самом	12	4
136	все эти	7	4
137	вообще не	1	4
138	при этом	13	4
139	подобно тому	2	4
140	и по	4	4
141	мы его	1	4
142	это не	2	4
143	такой же	7	4
144	стоит в	1	4
145	сущности говоря	4	4
146	и другое	2	4
147	не имеет	4	4
148	в самых	2	4
149	казалось бы	2	4
