N	2gram	Losev_Prob_1	Problemy
1	и в	32	43
2	и не	31	29
3	т е	1	26
4	может быть	14	23
5	как бы	14	22
6	не может	8	18
7	в пределах	1	16
8	как и	3	14
9	у достоевского	1	14
10	но и	9	14
11	и т	11	13
12	в этом	19	13
13	точки зрения	3	13
14	что он	7	13
15	в нем	13	12
16	слова и	1	12
17	не только	17	11
18	в каждом	1	11
19	не в	4	11
20	по себе	15	11
21	и на	8	10
22	но в	14	10
23	как мы	7	10
24	в его	6	10
25	прежде всего	10	10
26	в сущности	2	9
27	еще не	9	9
28	он не	3	9
29	слово и	1	9
30	никогда не	7	9
31	т п	1	9
32	то же	10	8
33	лишь в	1	8
34	для него	2	8
35	с точки	3	8
36	и его	3	8
37	с самим	1	8
38	или в	4	8
39	перед нами	5	7
40	в самом	6	7
41	в то	6	7
42	и сам	1	7
43	в другом	1	7
44	в него	2	7
45	до сих	3	7
46	а не	15	7
47	что же	9	7
48	сих пор	3	7
49	то что	42	7
50	при этом	6	6
51	не как	2	6
52	в этих	3	6
53	что я	1	6
54	здесь не	7	6
55	о нем	3	6
56	в том	9	6
57	в котором	5	6
58	и все	7	6
59	сам по	7	5
60	самом деле	6	5
61	но не	9	5
62	хотя и	6	5
63	в себе	15	5
64	все эти	8	5
65	но ведь	3	5
66	на то	8	5
67	да и	3	5
68	таким образом	6	5
69	и с	2	5
70	было бы	8	5
71	самим собою	1	5
72	в скрытой	1	5
73	о том	11	5
74	никак не	4	5
75	и что	9	5
76	к нему	3	5
77	мы увидим	3	5
78	так что	6	5
79	вовсе не	35	5
80	все это	7	5
81	а что	1	5
82	а в	4	5
83	и до	2	4
84	он ничего	1	4
85	мы не	2	4
86	слово о	2	4
87	так чтобы	1	4
88	я не	1	4
89	с его	2	4
90	во всех	7	4
91	сама по	4	4
92	в своем	5	4
93	т д	10	4
94	если же	1	4
95	человека в	1	4
96	может стать	1	4
97	в них	7	4
98	далеко не	5	4
99	между собою	7	4
100	должно быть	2	4
101	во время	1	4
102	в своей	8	4
103	но он	3	4
104	их в	4	4
105	том же	1	4
106	как его	2	4
107	в самой	3	4
108	или как	3	4
109	к тому	3	4
110	и это	9	4
111	с собой	2	4
112	из одного	1	4
113	по мере	1	4
114	почему же	1	4
115	этот вопрос	1	4
116	только в	7	4
117	в стиле	1	4
118	же и	3	4
119	ни одного	1	4
120	так как	11	4
121	как раз	13	4
122	с другой	3	4
123	на этот	3	4
124	не на	3	4
125	то есть	33	4
126	не могут	2	4
127	и нет	1	4
128	но это	8	4
129	в результате	2	4
130	совершенно не	6	4
131	что в	12	4
132	но эти	1	4
133	себя как	1	3
134	также и	11	3
135	не хочет	3	3
136	в конкретном	2	3
137	должна быть	1	3
138	мы уже	5	3
139	той же	1	3
140	что если	2	3
141	и свой	1	3
142	в виду	6	3
143	здесь нет	2	3
144	он был	1	3
145	он сам	2	3
146	мы будем	2	3
147	за пределы	6	3
148	в одной	1	3
149	в художественном	1	3
150	кроме того	2	3
151	и к	1	3
152	более или	3	3
153	еще один	1	3
154	только на	4	3
155	тому же	1	3
156	я вам	2	3
157	есть конечно	1	3
158	это не	6	3
159	в жизни	3	3
160	кажется что	1	3
161	или менее	3	3
162	и их	1	3
163	в их	4	3
164	образом и	2	3
165	не должна	1	3
166	даже в	1	3
167	в одно	4	3
168	в отношении	3	3
169	она не	2	3
170	того и	1	3
171	ничего не	10	3
172	могут быть	2	3
173	той или	5	3
174	не менее	19	3
175	можно было	3	3
176	так и	12	3
177	если бы	4	3
178	и даже	11	3
179	с ним	3	3
180	и здесь	6	3
181	между тем	2	3
182	и только	4	3
183	здесь в	3	3
184	и следовательно	3	3
185	его в	6	3
186	тот же	1	3
187	и ее	8	3
188	со всеми	2	3
189	себя в	1	3
190	есть в	5	3
191	уже не	3	3
192	в виде	15	3
193	тем что	7	3
194	к самому	1	3
195	или иной	5	3
196	он и	8	3
197	ни на	4	3
198	по существу	2	3
199	но для	3	3
200	все же	1	3
201	и для	4	3
202	голядкина в	1	3
203	сознания и	2	3
204	в эту	2	3
205	но зато	1	3
206	это все	1	3
207	в романе	1	3
208	не знает	1	3
209	другой стороны	3	3
210	того же	3	3
211	есть и	3	3
212	же нам	1	2
213	я и	2	2
214	а между	1	2
215	ту же	1	2
216	отношения к	1	2
217	для построения	2	2
218	чтобы не	1	2
219	ивана карамазова	1	2
220	тем же	1	2
221	до времени	1	2
222	из подполья	2	2
223	и о	8	2
224	вопрос о	1	2
225	время как	1	2
226	на себя	2	2
227	мы и	4	2
228	то это	1	2
