N	3gram	Vygotskiy__3	FransuaR
1	как мы видели	2	4
2	в свою очередь	2	3
3	с точки зрения	9	3
4	мы уже говорили	3	3
5	все то что	6	3
6	в том что	11	3
7	мы найдем в	1	2
8	более или менее	1	2
9	имеем в виду	1	2
10	о том как	2	2
11	в этом отношении	1	2
12	то что в	2	2
13	можно было бы	1	2
14	таким образом и	1	2
15	мы сейчас увидим	1	2
16	что у него	2	2
17	мы уже видели	1	2
18	от радости в	1	2
19	и все те	2	1
20	совсем не так	1	1
21	и в сущности	1	1
22	и может быть	1	1
23	потому что он	1	1
24	свое отражение в	1	1
25	что в этом	1	1
26	ближе он к	1	1
27	на самом деле	2	1
28	смерти то есть	1	1
29	в том и	1	1
30	то же самое	8	1
31	в мировой литературе	1	1
32	в той же	1	1
33	таким образом все	1	1
34	житейских дел и	1	1
35	по аналогии с	2	1
36	с тем что	1	1
37	все же в	2	1
38	правильнее было бы	1	1
39	так например в	1	1
40	будем признать что	1	1
41	уже говорили что	1	1
42	в применении к	1	1
43	в данном случае	2	1
44	таким образом мы	1	1
45	время как бы	2	1
46	и в этом	3	1
47	о том что	3	1
48	он говорит что	2	1
49	найдем в ней	1	1
50	это не есть	1	1
51	и до наших	1	1
52	не могла не	1	1
53	и намека на	1	1
54	героев древности и	1	1
55	во всяком случае	2	1
56	как и все	1	1
57	имел в виду	1	1
58	том что они	1	1
59	с самого начала	6	1
60	и в самом	10	1
61	к тому же	1	1
62	самом деле здесь	1	1
63	самый лучший и	1	1
64	видим что в	1	1
65	образом все то	1	1
66	по этому поводу	1	1
67	мы видим что	7	1
68	мы уже указывали	1	1
69	так что в	1	1
70	она не имеет	2	1
71	никакого отношения к	1	1
72	при помощи которого	2	1
73	мы увидим что	7	1
74	не в этом	1	1
75	и в другом	2	1
