N	3gram	Vygotskiy__3	Myshleni
1	с точки зрения	9	18
2	для того чтобы	8	15
3	в том что	11	15
4	с другой стороны	5	9
5	с одной стороны	5	8
6	с самого начала	6	8
7	заключается в том	6	6
8	о том что	3	6
9	мы могли бы	3	5
10	вместе с тем	2	5
11	по сравнению с	1	5
12	не может быть	1	5
13	в то время	2	5
14	до сих пор	5	4
15	то время как	2	4
16	в высшей степени	1	4
17	в этом отношении	1	4
18	можно сказать что	1	4
19	смысле этого слова	2	3
20	таким образом что	1	3
21	такой же мере	1	3
22	на то что	12	3
23	то же самое	8	3
24	можно было бы	1	3
25	к тому что	2	3
26	в том чтобы	1	3
27	в такой же	1	3
28	во всяком случае	2	3
29	с таким образом	1	3
30	в свою очередь	2	3
31	в какой мере	2	2
32	и то же	2	2
33	и той же	1	2
34	указывает на то	3	2
35	как если бы	3	2
36	говорит он в	1	2
37	в зависимости от	1	2
38	между этими двумя	1	2
39	в сущности говоря	7	2
40	на действительность и	1	2
41	со всеми остальными	1	2
42	могли бы сказать	1	2
43	одно и то	2	2
44	в данном случае	2	2
45	а с другой	1	2
46	мы говорили выше	1	2
47	все более и	2	2
48	я не могу	2	2
49	на две части	1	2
50	ничего не может	2	2
51	ни в какой	1	2
52	более и более	2	2
53	в самом деле	18	2
54	речь идет о	3	2
55	таким образом и	1	2
56	одной и той	1	2
57	прямо говорит что	1	2
58	полагает что если	1	1
59	в том виде	1	1
60	потому что он	1	1
61	какой мере не	1	1
62	которых мы говорили	2	1
63	и столь же	1	1
64	или во всяком	1	1
65	того что в	1	1
66	самом деле стоит	2	1
67	сказать так как	1	1
68	на самом деле	2	1
69	мы должны были	1	1
70	было бы назвать	1	1
71	которые она себе	1	1
72	должен был бы	2	1
73	которые можно назвать	1	1
74	в силу того	1	1
75	в одной и	1	1
76	тому что человек	1	1
77	так как они	1	1
78	он прямо говорит	1	1
79	что он не	1	1
80	в отличие от	1	1
81	как мы увидим	2	1
82	представить себе что	1	1
83	только то что	2	1
84	что не только	1	1
85	с тем чтобы	1	1
86	они представляют собой	1	1
87	кроме того что	1	1
88	не иначе как	1	1
89	на каждом шагу	1	1
90	две части в	1	1
91	не то же	1	1
92	и как бы	2	1
93	того чтобы с	1	1
94	то что в	2	1
95	с этой точки	1	1
96	только для того	1	1
97	указал на то	2	1
98	и то что	3	1
99	полном согласии с	1	1
100	в одном и	1	1
101	как раз в	1	1
102	то что является	1	1
103	но и это	1	1
104	если бы мы	1	1
105	в сущности это	1	1
106	тот факт что	1	1
107	что оба эти	1	1
108	говорит один из	1	1
109	та и другая	1	1
110	состоит в том	1	1
111	и в этом	3	1
112	все больше и	2	1
113	между тем в	2	1
114	и при этом	1	1
115	которые могли бы	1	1
116	и к его	1	1
117	сам собой напрашивается	1	1
118	не только как	1	1
119	говорит что для	1	1
120	как правильно указывает	1	1
121	в целом ряде	1	1
122	о которых мы	5	1
123	все то что	6	1
124	потому что они	2	1
125	мы видели что	2	1
126	и до наших	1	1
127	мы подошли вплотную	1	1
128	этой точки зрения	1	1
129	в тех случаях	1	1
130	и все другие	1	1
131	как и все	1	1
132	мы не можем	2	1
133	таким образом мы	1	1
134	что в этой	2	1
135	и что она	1	1
136	и вместе с	2	1
137	в целом мы	1	1
138	что у него	2	1
139	не только не	1	1
140	что в действительности	1	1
141	потому что в	1	1
142	и эти два	1	1
143	своим собственным законам	2	1
144	но все же	1	1
145	с тем и	1	1
146	и все прочие	2	1
147	мы можем легко	1	1
148	другую сторону так	1	1
149	того что оно	1	1
150	больше и больше	2	1
151	хотя бы в	1	1
152	заключает в себе	1	1
153	с между тем	1	1
154	в полном согласии	1	1
155	она себе ставит	1	1
156	и т д	4	1
157	положение в котором	1	1
158	постараемся показать ниже	1	1
159	части в первой	1	1
160	она не может	1	1
161	как мы постараемся	1	1
162	при этом она	1	1
163	таким образом если	1	1
164	но этого мало	1	1
