N	2gram	Bakhtin_Fr_1	Myslijsy
1	потому что	5	52
2	то есть	45	42
3	и в	65	39
4	в языке	1	33
5	может быть	6	27
6	в том	16	26
7	только в	7	25
8	не может	3	22
9	что в	3	22
10	не только	10	21
11	так как	6	21
12	а не	1	21
13	в нем	13	20
14	но и	10	20
15	и не	22	18
16	том что	6	16
17	в этом	15	15
18	не в	4	15
19	по отношению	1	13
20	в себе	3	13
21	так и	10	13
22	отношению к	1	13
23	было бы	1	12
24	есть только	2	11
25	мы не	1	10
26	как в	5	10
27	по себе	1	10
28	а потому	1	10
29	то что	3	10
30	что не	2	10
31	речи и	2	10
32	и понимания	1	9
33	но в	14	9
34	как и	5	9
35	вместе и	1	9
36	мысли в	1	9
37	могут быть	2	9
38	для нас	4	9
39	мысли и	4	9
40	тем что	1	9
41	но не	2	8
42	точки зрения	7	8
43	о происхождении	1	8
44	в одном	5	8
45	того что	2	8
46	со стороны	1	8
47	по его	3	7
48	в ней	6	7
49	с этим	1	7
50	это не	3	7
51	в этих	2	7
52	на язык	1	7
53	то и	1	7
54	с другой	3	7
55	то же	1	6
56	все же	6	6
57	и как	1	6
58	при этом	6	6
59	и по	2	6
60	не менее	1	6
61	что на	1	6
62	что и	1	6
63	еще не	6	6
64	как бы	22	6
65	во всех	9	5
66	несмотря на	2	5
67	и его	10	5
68	что при	1	5
69	которые мы	1	5
70	между тем	5	5
71	в его	9	5
72	для всех	1	5
73	вовсе не	18	5
74	друг друга	3	5
75	и потому	10	5
76	быть только	2	5
77	но это	3	5
78	и для	2	5
79	и народа	1	5
80	другой стороны	1	5
81	в таком	2	5
82	на деле	1	4
83	бы ни	2	4
84	все остальные	1	4
85	и стремления	1	4
86	из этих	2	4
87	тем самым	1	4
88	бы быть	2	4
89	в то	1	4
90	никогда не	6	4
91	же время	1	4
92	во всем	2	4
93	не могут	3	4
94	к тому	2	4
95	бы в	1	4
96	слов и	1	4
97	с нею	1	4
98	то на	1	4
99	и других	3	4
100	для него	5	4
101	в более	3	4
102	не было	1	4
103	и даже	8	4
104	прежде всего	11	4
105	там где	1	4
106	что мы	2	4
107	слова и	1	4
108	при таком	2	4
109	от него	2	4
110	от того	2	4
111	мы видим	2	4
112	в своих	5	4
113	а между	1	3
114	смотрит на	1	3
115	что как	1	3
116	в своем	8	3
117	хотя и	2	3
118	что по	1	3
119	в самом	4	3
120	что слово	1	3
121	он не	2	3
122	отношений между	1	3
123	ни были	1	3
124	так например	2	3
125	не из	1	3
126	что все	1	3
127	и с	3	3
128	а его	2	3
129	в жизни	4	3
130	в них	5	3
131	в этой	4	3
132	и при	1	3
133	в своей	5	3
134	и без	2	3
135	с точки	3	3
136	человеком и	1	3
137	она не	1	3
138	для того	1	3
139	на него	2	3
140	не могло	1	3
141	оно не	1	3
142	и это	2	3
143	но при	2	3
144	из одного	1	3
145	и вообще	3	3
146	с ним	3	3
147	и во	3	3
148	но как	3	3
149	с одной	2	3
150	и мыслью	1	3
151	только на	2	3
152	или даже	2	3
153	языка но	1	3
154	и понимание	1	3
155	одно из	6	3
156	и их	3	3
157	связи с	4	3
158	все более	1	3
159	но оно	1	3
160	в самой	3	3
161	одной стороны	2	3
162	в состоянии	3	3
163	только для	1	3
164	к которому	1	3
165	и от	2	3
166	развития и	1	3
167	и все	5	3
168	по одной	1	3
169	сказать что	6	3
170	как на	1	3
171	во всяком	1	3
172	в применении	3	2
173	одним из	2	2
174	видеть в	2	2
175	их и	1	2
176	а как	1	2
177	в сущности	16	2
178	и народов	1	2
179	единство с	1	2
180	мы будем	3	2
181	значение и	2	2
182	для всякого	1	2
183	друг от	1	2
184	за пределы	8	2
185	которые не	1	2
186	в течение	1	2
187	более и	1	2
188	в полном	1	2
189	сознания в	1	2
190	его к	2	2
191	необходимости и	1	2
192	на что	2	2
193	в которой	1	2
194	в целом	2	2
195	во многих	2	2
196	лица и	1	2
197	на то	1	2
198	но на	3	2
199	времен и	1	2
200	не могла	1	2
201	и если	1	2
202	так сказать	4	2
203	и более	1	2
204	из него	1	2
205	есть понятие	1	2
206	но дело	1	2
207	но все	3	2
208	значительной степени	2	2
209	могла бы	1	2
210	человеку но	1	2
211	на все	2	2
212	жизнь народа	1	2
213	но уже	1	2
214	о которых	1	2
215	переходим к	1	2
216	мыслью и	1	2
217	жизни природы	1	2
218	в их	4	2
219	мы называем	1	2
220	и понятия	1	2
221	не представляется	1	2
222	в животном	1	2
223	но он	1	2
224	не могли	1	2
225	от нас	1	2
226	эти формы	3	2
227	дело в	2	2
228	того чтобы	1	2
229	следовательно и	1	2
230	в разных	1	2
231	природы в	1	2
232	не потому	1	2
233	в живой	1	2
234	все то	1	2
235	и развития	1	2
236	бы они	1	2
237	имеет место	1	2
238	как мы	6	2
239	каждому из	1	2
240	от друга	1	2
241	в собственном	1	2
242	они ни	1	2
243	и может	1	2
244	времени и	6	2
245	мы в	1	2
246	стремление к	2	2
247	в виду	3	2
248	них не	1	2
249	сложившиеся в	1	2
250	из основных	2	2
251	этого языка	1	2
252	о том	2	2
253	и миром	1	2
254	утверждает что	1	2
255	и только	1	2
256	еще более	5	2
257	еще только	2	2
258	и следовательно	1	2
259	не зная	1	2
260	как например	1	2
261	этот вопрос	2	2
262	жизни народа	1	2
263	есть в	5	2
264	в таких	2	2
265	уже не	3	2
266	в единстве	1	2
267	же в	2	2
268	в начале	1	2
269	по законам	1	2
270	за ним	1	2
271	к ним	1	2
272	в других	3	2
273	даже и	3	2
274	не были	3	2
275	влияние на	7	2
276	только по	1	2
277	у нас	1	2
278	на этот	2	2
279	под влиянием	1	2
280	людьми и	2	2
281	связь с	5	2
282	нет ничего	3	2
283	его на	2	2
284	применении к	3	2
285	же то	1	2
286	между прочим	2	2
287	но с	2	2
288	или в	2	2
289	хотя бы	1	2
290	все они	1	2
291	жизни и	7	2
292	то оно	1	2
293	все что	1	2
294	от этой	1	1
295	истории то	1	1
296	бытия по	1	1
297	говоря о	1	1
298	отношения к	2	1
299	например в	2	1
300	человека и	1	1
301	а из	1	1
302	самом деле	3	1
303	жизни мы	1	1
304	нам кажется	2	1
305	своего выражения	1	1
306	от своей	1	1
307	в чисто	2	1
308	проявляются в	1	1
309	явления и	1	1
310	по которым	1	1
311	проникает в	1	1
312	и такое	1	1
313	собственном смысле	1	1
314	объясняется и	1	1
315	и возможность	1	1
316	деле же	1	1
317	может даже	1	1
318	мы имеем	1	1
319	по объему	1	1
320	в жизнь	1	1
321	именно к	1	1
322	на эти	1	1
323	не была	2	1
324	не столько	1	1
325	отказывается от	1	1
326	языка из	1	1
327	совпадает с	1	1
328	не вполне	2	1
329	в последующих	5	1
330	и другая	1	1
331	жизни как	3	1
332	они были	6	1
333	которое в	2	1
334	форм в	2	1
335	вопросы о	1	1
336	людей он	1	1
337	и на	11	1
338	на них	2	1
339	не имел	1	1
340	и многие	2	1
341	в чем	2	1
342	с его	5	1
343	на самом	6	1
344	жить и	3	1
345	есть по	1	1
346	а и	1	1
347	уже как	1	1
348	мы назвали	1	1
349	нельзя вывести	1	1
350	и тела	3	1
351	языках но	1	1
352	всех времен	1	1
353	о необходимости	2	1
354	цепи развития	1	1
355	формы выражения	1	1
356	одном из	1	1
357	этого развития	1	1
358	телесной жизни	1	1
359	переходят друг	1	1
360	и получает	1	1
361	был связан	2	1
362	свой круг	1	1
363	самом начале	1	1
364	это определение	2	1
365	в противоположность	2	1
366	этим языком	1	1
367	от этого	1	1
368	для которого	1	1
369	еще на	1	1
370	форм для	1	1
371	таковы например	2	1
372	он в	1	1
373	все эти	10	1
374	в нашем	1	1
375	так в	1	1
376	в известном	1	1
377	приводит к	2	1
378	с их	5	1
379	по форме	1	1
380	см выше	1	1
381	но его	1	1
382	как он	1	1
383	говоря только	1	1
384	этот процесс	1	1
385	жизнью и	1	1
386	на его	2	1
387	связанные с	1	1
388	она еще	1	1
389	его связь	2	1
390	перестает быть	3	1
391	всем своем	1	1
392	оно происходит	1	1
393	не определяет	1	1
394	без всяких	1	1
395	нашего времени	1	1
396	его от	2	1
397	на этом	1	1
398	но самое	1	1
399	касается до	1	1
400	тем в	1	1
401	явлениям и	1	1
402	друг в	2	1
403	литературного языка	1	1
404	зрения на	1	1
405	развития на	1	1
406	лишь в	1	1
