N	3gram	Bakhtin_Pr_2	FransuaR
1	мы уже говорили	2	11
2	о том что	3	5
3	то же время	3	5
4	в то же	3	5
5	в другом месте	1	4
6	в самом деле	3	4
7	в большинстве случаев	2	4
8	большей или меньшей	1	3
9	сих пор еще	1	3
10	в этом отношении	2	3
11	в большей или	1	3
12	о котором мы	1	3
13	нужно подчеркнуть что	1	3
14	до сих пор	2	3
15	вполне понятно что	1	2
16	сказать что в	1	2
17	с точки зрения	9	2
18	уже говорили что	1	2
19	или меньшей степени	1	2
20	в данном случае	1	2
21	в меньшей степени	1	2
22	как один из	1	2
23	в одной плоскости	4	2
24	жизни и смерти	7	2
25	каждый из них	1	2
26	литературе и в	1	2
27	с другой стороны	1	2
28	хотя и в	1	2
29	то есть только	1	2
30	таким образом в	2	2
31	и т.п и	1	2
32	то есть в	8	2
33	нужно сказать что	1	2
34	в том что	4	2
35	и т.п все	1	2
36	мы уже отмечали	1	2
37	и в ослабленной	1	2
38	как бы изнутри	1	1
39	и того же	1	1
40	в частности и	1	1
41	а потому что	1	1
42	мир в котором	1	1
43	в начале романа	1	1
44	по отношению к	8	1
45	в той или	2	1
46	с таким же	1	1
47	таким образом уже	2	1
48	в чем же	2	1
49	как раз на	1	1
50	дело в том	1	1
51	более или менее	1	1
52	в нем только	3	1
53	и так сказать	1	1
54	и до конца	4	1
55	что же касается	1	1
56	в нем и	1	1
57	целом ряде других	2	1
58	точку зрения на	3	1
59	было бы нелепо	1	1
60	здесь вовсе не	1	1
61	в лучшем случае	1	1
62	как мы сказали	3	1
63	бы в точке	1	1
64	является одним из	1	1
65	у него в	1	1
66	нелепо думать что	1	1
67	бы нелепо думать	1	1
68	нужно отметить что	1	1
69	одном из своих	1	1
70	особое отношение к	1	1
71	на этот вопрос	1	1
72	с самим собой	1	1
73	с различными явлениями	1	1
74	на первом плане	1	1
75	и др в	1	1
76	здесь же мы	1	1
77	в центре его	1	1
78	и в целом	2	1
79	с его верой	1	1
80	равных правах с	2	1
81	рядом с этим	1	1
82	и особенно у	1	1
83	но в то	3	1
84	никогда не совпадает	1	1
85	в конце концов	3	1
86	мир вещей и	1	1
87	в литературе как	1	1
88	смысле этого слова	2	1
89	вложенная в уста	1	1
90	все то в	1	1
91	мы видим что	1	1
92	так чтобы в	1	1
93	сливается с ним	1	1
94	и как бы	2	1
95	и потому не	1	1
96	нам важно подчеркнуть	1	1
97	начала и до	2	1
98	в xix веке	2	1
99	то что он	1	1
100	а не как	1	1
101	как он сам	2	1
102	друг к другу	3	1
103	к нему все	1	1
104	на равных правах	2	1
105	в целом ряде	2	1
106	они уже не	1	1
107	это конечно не	1	1
108	как бы в	2	1
109	для того чтобы	1	1
110	большинстве случаев в	1	1
111	не может быть	6	1
112	потому что они	2	1
113	самом деле в	1	1
114	не совпадает с	1	1
115	в зависимости от	3	1
116	в то время	1	1
117	из очень важных	1	1
118	и нужно искать	1	1
119	так как его	1	1
120	и на равных	1	1
121	уже говорили в	1	1
122	всего того что	1	1
123	в одном из	1	1
124	проявляется и в	1	1
125	не только в	1	1
126	насколько нам известно	1	1
127	той или иной	3	1
128	но все же	2	1
129	и в романе	1	1
130	можно сказать что	2	1
131	одного и того	1	1
132	с начала и	2	1
133	его с другими	1	1
134	о себе самом	3	1
135	в античной литературе	1	1
136	в каждом из	2	1
137	мы еще вернемся	1	1
138	в предисловии к	1	1
139	для правильного понимания	2	1
140	при этом совершенно	1	1
141	человека и его	2	1
142	то есть с	2	1
143	но здесь в	1	1
