N	2gram	Vygotskiy__1	KulturaY
1	и т	26	54
2	т п	16	41
3	т е	3	32
4	и в	31	23
5	точки зрения	15	23
6	в том	30	22
7	не только	13	17
8	в этом	12	16
9	было бы	6	16
10	с точки	2	16
11	самом деле	9	14
12	может быть	22	14
13	в области	11	14
14	в самом	11	13
15	что в	23	13
16	не менее	2	12
17	потому что	10	12
18	для того	6	12
19	вопрос о	3	11
20	том что	16	11
21	того чтобы	7	11
22	в его	6	11
23	того что	10	11
24	а не	13	11
25	у нас	4	10
26	и не	16	10
27	еще не	1	9
28	таким образом	20	9
29	тем не	2	9
30	хотя бы	1	9
31	так как	18	9
32	прежде всего	4	9
33	т д	8	8
34	зависимости от	6	8
35	если бы	6	8
36	в виду	4	8
37	уже не	2	8
38	до сих	3	8
39	сих пор	3	8
40	как на	3	8
41	как это	4	7
42	в зависимости	5	7
43	должно быть	1	7
44	того как	1	7
45	если мы	12	7
46	те же	4	7
47	и что	8	7
48	с другой	5	7
49	слова и	1	7
50	сказать что	7	7
51	то же	5	6
52	в силу	3	6
53	только в	14	6
54	так и	3	6
55	при этом	19	6
56	и тем	2	6
57	с тем	3	6
58	в их	1	6
59	ничего не	2	6
60	связи с	1	6
61	не может	17	6
62	могут быть	11	6
63	по себе	9	6
64	о том	7	6
65	что и	13	6
66	тот же	2	6
67	что он	7	6
68	и есть	5	5
69	в первом	1	5
70	как мы	2	5
71	я не	1	5
72	в чем	2	5
73	независимо от	2	5
74	все же	5	5
75	хотя и	3	5
76	из этих	6	5
77	как бы	5	5
78	что она	6	5
79	как и	16	5
80	не в	11	5
81	вовсе не	6	5
82	во внимание	2	5
83	от того	3	5
84	не могут	3	5
85	слов и	1	5
86	в поэзии	2	5
87	далеко не	2	5
88	на которых	1	5
89	в связи	2	5
90	что же	2	5
91	но это	3	5
92	а в	6	5
93	совершенно не	5	5
94	того же	2	4
95	тех же	2	4
96	в сущности	10	4
97	для нашей	1	4
98	столь же	4	4
99	точка зрения	4	4
100	как в	9	4
101	в своем	3	4
102	только тогда	7	4
103	целый ряд	6	4
104	в целом	5	4
105	том случае	2	4
106	ясно что	19	4
107	этого слова	4	4
108	убедиться что	1	4
109	в своей	3	4
110	что такое	2	4
111	том чтобы	7	4
112	же мы	1	4
113	тому что	4	4
114	тем самым	2	4
115	тогда когда	5	4
116	как раз	2	4
117	и о	4	4
118	в ее	5	4
119	пор пока	1	4
120	для нас	5	4
121	а также	1	4
122	заключается в	7	4
123	между тем	4	4
124	тех пор	1	4
125	один из	4	4
126	с одной	5	4
127	в нашей	1	4
128	слова в	3	4
129	русский язык	1	4
130	не было	3	4
131	одной стороны	6	4
132	мы говорим	1	4
133	в той	1	4
134	до тех	2	4
135	то что	32	4
136	только как	1	4
137	в таком	3	4
138	в слове	3	4
139	речь идет	3	3
140	на самом	2	3
141	это и	3	3
142	то в	1	3
143	по преимуществу	1	3
144	той же	3	3
145	есть не	2	3
146	мы не	12	3
147	в ней	1	3
148	время в	1	3
149	только после	1	3
150	то мы	1	3
151	но не	3	3
152	то он	1	3
153	внутренняя форма	6	3
154	но как	2	3
155	очевидно что	6	3
156	отношение к	2	3
157	отнюдь не	6	3
158	что именно	1	3
159	что как	1	3
160	и к	3	3
161	бы и	2	3
162	что это	6	3
163	бы сказать	1	3
164	тому же	3	3
165	он не	3	3
166	и вот	3	3
167	русском языке	2	3
168	и с	2	3
169	зрения на	2	3
170	с этой	4	3
171	мы видели	2	3
172	значит не	1	3
173	п но	1	3
174	не так	1	3
