N	2gram	Bakhtin_Fr_8	DiskursI
1	в себе	4	19
2	при этом	4	17
3	в этом	14	16
4	как и	5	16
5	состоит в	1	16
6	и в	56	16
7	в качестве	4	16
8	может быть	3	16
9	и не	9	15
10	а не	2	14
11	отличие от	1	12
12	то есть	24	12
13	в отличие	1	12
14	и т.п	11	12
15	в частности	7	12
16	но в	6	11
17	в мире	2	11
18	но и	9	11
19	не только	8	10
20	том что	8	10
21	своего рода	5	10
22	так и	13	9
23	не может	2	9
24	как в	1	8
25	в том	13	8
26	а также	3	8
27	но не	5	7
28	в данном	2	7
29	картины мира	2	7
30	в нем	8	7
31	ни в	2	7
32	прежде всего	6	7
33	то же	11	6
34	еще не	10	6
35	с его	5	6
36	данном случае	2	6
37	себя в	1	6
38	все же	2	6
39	в своей	2	6
40	по своей	4	6
41	в своих	4	6
42	и на	7	5
43	в своем	3	5
44	в то	12	5
45	нового времени	2	5
46	хвала и	3	5
47	с другой	2	5
48	же время	10	5
49	что в	5	5
50	для него	2	5
51	то что	3	5
52	а с	1	5
53	и то	2	4
54	по отношению	1	4
55	в этой	6	4
56	роль в	5	4
57	в основе	4	4
58	потому что	6	4
59	этом отношении	1	4
60	о том	4	4
61	в пределах	5	4
62	картина мира	2	4
63	времени в	3	4
64	с одной	4	4
65	одно из	1	4
66	в одном	2	4
67	одной стороны	2	4
68	как бы	11	4
69	мира и	2	4
70	точки зрения	6	4
71	в период	1	4
72	к его	3	4
73	к этому	2	4
74	отношению к	1	4
75	также и	2	3
76	например в	4	3
77	и ее	4	3
78	перед нами	3	3
79	и как	2	3
80	и наконец	3	3
81	все эти	15	3
82	из этих	1	3
83	претендовать на	1	3
84	он не	5	3
85	не следует	1	3
86	в другом	3	3
87	его в	2	3
88	это не	2	3
89	одного и	1	3
90	в этих	11	3
91	в котором	2	3
92	не в	3	3
93	на рубеже	3	3
94	могут быть	1	3
95	но одновременно	1	3
96	той или	2	3
97	речевых жанров	1	3
98	еще в	1	3
99	мире в	2	3
100	в его	18	3
101	только в	9	3
102	и его	12	3
103	уже не	3	3
104	из них	2	3
105	в них	11	3
106	или иной	1	3
107	здесь в	3	3
108	не было	5	3
109	не знает	1	3
110	мира в	1	3
111	было в	1	3
112	в творчестве	5	3
113	как будто	1	3
114	в контексте	1	3
115	можно сказать	2	3
116	но это	2	3
117	в пределе	1	3
118	и все	6	3
119	жизни и	1	3
120	как на	1	3
121	того же	1	2
122	о любви	1	2
123	и это	1	2
124	идет о	1	2
125	перед лицом	1	2
126	по преимуществу	2	2
127	той же	6	2
128	хвалы и	4	2
129	место в	1	2
130	в ней	4	2
131	к своему	1	2
132	не нужно	1	2
133	время в	3	2
134	к которой	1	2
135	это мир	2	2
136	стороны и	1	2
137	по словам	1	2
138	не к	1	2
139	свое время	1	2
140	этого жанра	1	2
141	подобно тому	1	2
142	что ни	1	2
143	весьма существенную	1	2
144	и с	8	2
145	на почве	1	2
146	такой же	5	2
147	все это	8	2
148	с точки	2	2
149	речи в	1	2
150	их в	4	2
151	дело в	2	2
152	к жанру	1	2
153	никогда не	5	2
154	при котором	1	2
155	со своим	1	2
156	что на	2	2
157	в области	5	2
158	жизнью и	1	2
159	с их	2	2
160	с ее	5	2
161	но при	1	2
162	здесь не	1	2
163	в себя	1	2
164	времени и	4	2
165	живет в	1	2
166	в результате	5	2
167	ситуации и	1	2
168	там же	1	2
169	последних двух	1	2
170	между тем	3	2
171	в языке	1	2
172	что и	3	2
173	другого в	1	2
174	и одновременно	1	2
175	романа и	1	2
176	в большинстве	7	2
177	к своим	1	2
178	момент в	2	2
179	не подлежит	3	2
180	именно в	1	2
181	далеко не	2	2
182	и прежде	1	2
183	это жанр	1	2
184	не на	3	2
185	вместе с	2	2
186	в той	6	2
187	тому как	1	2
188	в ряду	1	2
189	в свое	1	2
190	в формах	1	2
191	замечательных людей	1	2
192	и для	2	2
193	интерес к	2	2
194	на языке	2	2
195	а в	2	2
196	может и	1	2
197	другой стороны	2	2
198	что он	2	2
199	практики и	1	2
200	это в	2	2
201	как нечто	1	1
202	речь идет	1	1
203	и развитие	1	1
204	одним из	5	1
205	чтобы не	1	1
206	самом деле	2	1
207	сил и	1	1
208	это игра	2	1
209	от личности	1	1
210	на две	2	1
211	др в	2	1
212	но если	1	1
213	в году	3	1
214	и могут	1	1
215	и была	2	1
216	для своего	2	1
217	мы не	2	1
218	оно означает	1	1
219	вопрос о	1	1
220	он как	1	1
221	в сущности	8	1
222	определение жанра	1	1
223	они были	4	1
224	ему в	1	1
225	и со	1	1
226	самого героя	1	1
227	жизни это	1	1
228	из ее	1	1
229	и брани	4	1
230	пребывания в	1	1
231	и быта	3	1
232	собой в	1	1
233	он был	12	1
234	исторических лиц	1	1
235	бы то	2	1
236	в чем	1	1
237	характер и	3	1
238	во всех	8	1
239	там и	1	1
240	как правило	1	1
241	в ее	6	1
242	чем это	1	1
243	о смерти	1	1
244	точка зрения	2	1
245	с совершенно	1	1
246	не просто	3	1
247	за пределы	4	1
248	связи и	3	1
249	в одной	1	1
250	вот как	2	1
251	из цикла	1	1
252	пределах одной	1	1
253	низа и	3	1
254	в одних	1	1
255	и точность	1	1
256	хотя и	2	1
257	в этот	1	1
258	в самом	9	1
259	только то	1	1
260	да будет	1	1
261	в которой	4	1
262	в нашем	2	1
263	так в	1	1
264	им в	1	1
265	лица и	1	1
266	но на	1	1
267	как у	1	1
268	в поэтике	1	1
269	к миру	1	1
270	так сказать	5	1
271	и только	1	1
272	и еще	2	1
