N	2gram	Losev_Prob_2	Psycholo
1	в том	12	37
2	и в	35	32
3	и что	13	22
4	то есть	39	21
5	том что	19	21
6	потому что	13	21
7	таким образом	4	21
8	то что	38	21
9	что в	11	20
10	может быть	18	18
11	так же	5	18
12	точки зрения	2	17
13	что и	2	17
14	не может	13	17
15	самом деле	4	16
16	что она	4	16
17	того чтобы	2	14
18	то же	5	13
19	в этом	17	13
20	при этом	3	13
21	для того	3	13
22	что он	4	13
23	в самом	5	12
24	заключается в	4	12
25	не только	24	12
26	по себе	8	12
27	с и	2	12
28	если мы	9	12
29	так как	7	12
30	на то	6	11
31	было бы	8	11
32	с тем	3	11
33	в основе	3	11
34	и т	6	10
35	при помощи	8	10
36	но и	16	10
37	как и	5	10
38	и не	37	10
39	как в	1	9
40	никогда не	1	9
41	что при	4	9
42	тем что	4	9
43	что все	6	9
44	в своих	3	9
45	с таким	1	8
46	той же	2	8
47	что это	1	8
48	не в	2	8
49	не менее	13	8
50	дело с	1	8
51	того что	12	8
52	совершенно ясно	1	7
53	что они	3	7
54	и как	4	7
55	все эти	7	7
56	ясно что	8	7
57	такой же	1	7
58	и его	1	7
59	как будто	6	7
60	к тому	3	7
61	можно было	5	7
62	только в	14	7
63	что для	3	7
64	а не	10	7
65	сказать что	24	7
66	что если	4	6
67	в этой	9	6
68	он не	2	6
69	если бы	4	6
70	о том	18	6
71	все время	1	6
72	и мы	2	6
73	тот же	4	6
74	как бы	4	6
75	же самое	6	6
76	на самом	4	5
77	и на	5	5
78	что его	1	5
79	только на	9	5
80	что у	1	5
81	далеко не	4	5
82	все это	4	5
83	в то	6	5
84	только из	1	5
85	есть только	8	5
86	в ней	2	5
87	и даже	11	5
88	до сих	4	5
89	отнюдь не	5	5
90	он говорит	1	5
91	сих пор	4	5
92	как раз	8	5
93	этом отношении	1	5
94	как на	2	5
95	ту же	1	4
96	же как	1	4
97	сам по	1	4
98	едва ли	9	4
99	есть не	6	4
100	мы имеем	1	4
101	столь же	1	4
102	есть по	2	4
103	с этим	5	4
104	все же	8	4
105	в действительности	2	4
106	в целом	3	4
107	и те	1	4
108	в нем	1	4
109	одной и	2	4
110	и по	3	4
111	том случае	2	4
112	и с	10	4
113	и тем	4	4
114	несмотря на	3	4
115	в данном	10	4
116	и той	4	4
117	образом и	1	4
118	которые в	2	4
119	и более	5	4
120	тому что	3	4
121	не имеет	7	4
122	но только	4	4
123	совершенно правильно	2	4
124	ничего не	10	4
125	и до	1	4
126	что на	4	4
127	и для	6	4
128	тем не	12	4
129	утверждать что	2	4
130	если же	3	4
131	и это	5	4
132	данном случае	5	4
133	и когда	1	4
134	и сам	2	4
135	и поэтому	2	4
136	никак не	11	4
137	между тем	1	4
138	которые мы	3	4
139	в языке	15	4
140	от того	1	4
141	а на	1	4
142	как это	1	4
143	случае если	2	4
144	при таком	2	4
145	и все	5	4
146	а в	4	4
147	совершенно не	2	4
148	из этого	2	4
149	и то	10	3
150	на тех	1	3
151	мы не	7	3
152	время как	1	3
153	то это	3	3
154	столько же	2	3
155	которое он	1	3
156	во всех	2	3
157	но как	6	3
158	а только	6	3
159	если оно	3	3
160	в общем	4	3
161	относится к	6	3
162	которые не	2	3
163	нашего сознания	2	3
164	что именно	1	3
165	и к	3	3
166	но в	6	3
167	формы в	1	3
168	думать что	1	3
169	по самому	3	3
170	то как	1	3
171	на этом	1	3
172	об этом	2	3
173	это было	2	3
174	это только	3	3
175	в их	3	3
176	представление о	5	3
177	в которых	1	3
178	не могли	1	3
179	в отношении	4	3
180	или что	3	3
181	что с	2	3
182	тогда когда	3	3
183	мы можем	6	3
184	и отношений	1	3
185	в каком	4	3
186	свое собственное	1	3
187	не могут	4	3
188	и другой	1	3
189	само собой	1	3
190	указывает на	5	3
191	отказаться от	1	3
192	на это	2	3
193	которого мы	1	3
194	с ее	1	3
195	в виду	8	3
196	то время	1	3
197	так и	7	3
198	мы в	3	3
199	для этого	3	3
200	образом в	1	3
201	с другой	6	3
202	бы и	7	3
203	мы должны	3	3
204	значит что	4	3
205	один из	3	3
206	этот вопрос	1	3
207	и так	1	3
208	и ее	2	3
209	так что	11	3
210	в нашей	3	3
211	что не	5	3
212	и их	3	3
213	представить себе	4	3
214	сами по	2	3
215	в конце	7	3
216	были бы	2	3
217	которых мы	1	3
218	тому как	3	3
219	до конца	1	3
220	в частности	5	3
221	ни на	1	3
222	того или	7	3
223	по своему	5	3
224	что же	9	3
225	это значит	4	3
226	в смысле	1	3
227	должны быть	1	3
228	само по	2	3
229	еще более	2	3
230	конце концов	7	3
231	хотя бы	12	3
232	только как	3	3
233	же мы	2	3
234	который не	1	3
235	точно так	3	3
236	также и	12	2
237	и без	5	2
238	только потому	1	2
239	этой теории	4	2
240	не имеют	1	2
241	все те	1	2
242	и этот	3	2
243	еще не	10	2
244	входящих в	2	2
245	это совершенно	2	2
246	только все	1	2
