N	2gram	Vygotskiy__2	Marksizm
1	точки зрения	17	34
2	может быть	18	26
3	и не	10	26
4	не может	17	24
5	с точки	10	20
6	и в	32	19
7	и его	7	19
8	таким образом	21	17
9	в этом	13	16
10	как бы	6	15
11	в процессе	2	14
12	как мы	1	13
13	прежде всего	1	13
14	как и	10	12
15	индивидуального сознания	1	12
16	если мы	12	11
17	так и	3	11
18	связи с	1	11
19	и для	4	11
20	самом деле	16	10
21	в нем	4	10
22	ни было	1	10
23	в самом	12	10
24	только в	7	9
25	для него	1	9
26	в результате	1	9
27	бы то	2	8
28	все же	4	8
29	не только	12	8
30	при этом	13	8
31	то ни	2	8
32	до сих	5	8
33	но и	10	8
34	сих пор	5	8
35	то что	21	8
36	во всех	3	7
37	в ее	2	7
38	точка зрения	2	7
39	но в	3	7
40	психологии и	2	7
41	все эти	7	7
42	и те	4	7
43	то же	13	7
44	в каждом	2	7
45	а не	7	7
46	в связи	1	7
47	так же	18	7
48	отнюдь не	5	6
49	кроме того	1	6
50	мы не	3	6
51	и того	1	6
52	ничего не	4	6
53	и здесь	2	6
54	в его	2	6
55	на почве	1	6
56	в том	37	6
57	с помощью	1	6
58	в смысле	3	6
59	другой стороны	2	6
60	того же	2	6
61	отличие от	2	5
62	конечно не	1	5
63	по преимуществу	1	5
64	одного и	2	5
65	в отличие	1	5
66	не в	8	5
67	того чтобы	14	5
68	ничего общего	1	5
69	те же	6	5
70	совершается в	1	5
71	и все	4	5
72	этот вопрос	3	5
73	ясно что	7	5
74	одни и	2	5
75	в конце	3	5
76	вовсе не	2	5
77	с другой	3	5
78	за пределы	1	5
79	именно в	1	5
80	до конца	3	5
81	мы знаем	7	5
82	хотя бы	3	5
83	к этому	1	5
84	во всяком	2	5
85	и на	5	4
86	чем же	1	4
87	как в	9	4
88	и тот	2	4
89	к одному	4	4
90	здесь мы	2	4
91	не будет	1	4
92	было бы	11	4
93	не столько	1	4
94	не менее	8	4
95	психологии в	1	4
96	по себе	12	4
97	в отношении	3	4
98	самого начала	1	4
99	в ней	5	4
100	с самого	1	4
101	в языке	4	4
102	еще не	2	4
103	только на	5	4
104	от того	4	4
105	для того	13	4
106	этой проблемы	1	4
107	далеко не	5	4
108	с этим	4	4
109	в данном	4	4
110	что же	3	4
111	дело идет	1	4
112	форм и	2	4
113	тот же	6	4
114	а в	4	4
115	отношении к	3	4
116	между ними	1	4
117	и эта	1	4
118	сказать что	7	4
119	что в	20	4
120	формы и	6	3
121	на самом	5	3
122	он может	1	3
123	не имеют	2	3
124	высшей степени	1	3
125	а как	1	3
126	имеет свою	1	3
127	в сущности	7	3
128	в большинстве	1	3
129	один и	1	3
130	в истории	1	3
131	общего с	1	3
132	целый ряд	6	3
133	и как	7	3
134	и к	3	3
135	в первом	1	3
136	в которой	2	3
137	к другому	1	3
138	этот процесс	1	3
139	но все	1	3
140	различие между	1	3
141	его в	1	3
142	от одного	1	3
143	но именно	1	3
144	он не	6	3
145	он является	1	3
146	в высшей	1	3
147	переходим к	1	3
148	том что	21	3
149	в своей	3	3
150	и ее	3	3
151	в котором	1	3
152	место в	2	3
153	является в	1	3
154	в то	5	3
155	к этим	1	3
156	не имеет	4	3
157	на язык	1	3
158	действительности но	1	3
159	же время	2	3
160	этом отношении	5	3
161	в области	1	3
162	не могут	3	3
163	же самое	6	3
164	должны быть	3	3
165	не есть	1	3
166	и это	4	3
167	не существует	2	3
168	только при	1	3
169	понятно что	2	3
170	из основных	1	3
171	сводится к	2	3
172	можно сказать	1	3
173	с другими	2	3
174	и следовательно	2	3
175	конце концов	3	3
176	того что	8	3
177	в какой	2	3
178	правда и	1	3
179	между тем	4	3
180	не дает	1	3
181	из них	4	3
182	в каком	3	3
183	не было	2	3
184	на этот	2	3
185	все это	5	3
186	какого бы	1	3
187	и формы	1	3
188	этом случае	1	3
189	и от	2	3
190	нет ничего	1	3
191	в достаточной	1	3
192	она может	1	3
193	слово в	1	3
194	и при	2	3
195	речи и	1	3
196	совершенно не	4	3
197	мы должны	3	3
198	первом случае	1	3
199	они еще	1	3
200	это и	1	3
201	ту же	4	2
202	одним из	1	2
203	же как	4	2
204	в объяснении	2	2
205	не остается	2	2
206	все остальное	1	2
207	или к	1	2
208	той же	8	2
209	не приходится	1	2
210	точкой зрения	1	2
211	таком случае	1	2
212	для нашей	1	2
213	зависимости от	1	2
214	и он	3	2
215	свою очередь	2	2
216	но при	1	2
217	не найдем	1	2
218	в чем	4	2
219	одним словом	1	2
220	как если	1	2
221	два основных	2	2
222	явлений и	2	2
223	для других	1	2
224	себе и	2	2
225	не просто	1	2
226	данный момент	1	2
227	как к	3	2
228	однако не	2	2
229	переживания и	1	2
230	его к	1	2
231	в действительности	4	2
232	то в	1	2
233	бы и	3	2
234	формы в	3	2
235	в нашем	1	2
236	из этих	1	2
237	в себе	2	2
238	как он	2	2
239	если он	1	2
240	как оно	1	2
