N	3gram	Vygotskiy__6	Dialekti
1	с точки зрения	10	12
2	в том что	19	7
3	сам по себе	1	6
4	можно было бы	5	4
5	так как она	1	4
6	с другой стороны	2	4
7	на то что	4	4
8	потому что он	4	3
9	в этом смысле	2	3
10	значит что он	1	3
11	только то что	2	3
12	не значит что	1	3
13	в конце концов	1	3
14	и в этом	1	3
15	не может быть	2	3
16	содержит в себе	1	3
17	ничего общего с	1	3
18	можно сказать что	6	3
19	той или иной	1	3
20	то что я	1	2
21	свое учение о	1	2
22	мы говорим что	2	2
23	была бы невозможна	1	2
24	на самом деле	1	2
25	содержат в себе	1	2
26	до сих пор	3	2
27	не с точки	1	2
28	что он не	1	2
29	по себе и	1	2
30	потому что и	1	2
31	но все это	1	2
32	в этом отношении	3	2
33	точно так же	1	2
34	несмотря на то	2	2
35	то и другое	1	2
36	то в чем	5	2
37	не просто как	1	2
38	с одной стороны	1	2
39	по сравнению с	14	2
40	друг к другу	3	2
41	к тому что	7	2
42	свое отношение к	1	1
43	а потому что	1	1
44	бы невозможна никакая	1	1
45	не содержат в	1	1
46	что в основе	1	1
47	и в своей	1	1
48	мы имеем дело	2	1
49	совершенно не нужно	1	1
50	то время как	5	1
51	и той же	3	1
52	в самом деле	1	1
53	так что в	1	1
54	те и другие	1	1
55	как раз и	1	1
56	самом деле не	1	1
57	именно то что	1	1
58	до известной степени	2	1
59	как то что	1	1
60	сами по себе	1	1
61	было бы показать	1	1
62	только в том	1	1
63	представить себе что	2	1
64	из того что	3	1
65	с другом в	1	1
66	это и значит	1	1
67	это не имеет	1	1
68	об этом уже	1	1
69	там где есть	1	1
70	не потому что	1	1
71	том или другом	1	1
72	и убедительным если	1	1
73	то что она	1	1
74	всегда больше чем	1	1
75	в то время	6	1
76	она никогда не	1	1
77	ином отношении к	1	1
78	и в отношении	1	1
79	было бы в	1	1
80	только в отношении	1	1
81	ясным и убедительным	1	1
82	в связи с	2	1
83	то что он	2	1
84	это не значит	1	1
85	к другу как	2	1
86	заключается только в	2	1
87	в этом и	1	1
88	в первую очередь	3	1
89	когда мы говорим	2	1
90	но так как	1	1
91	связи с этим	1	1
92	это мы видим	2	1
93	не имеет и	1	1
94	тех и других	5	1
95	есть не что	1	1
96	было бы совершенно	1	1
97	точки зрения своей	1	1
98	этом и заключается	1	1
99	нечто высшее и	1	1
100	с самого начала	7	1
101	к выводу что	1	1
102	к одному и	1	1
103	что иное как	1	1
104	если бы они	1	1
105	друг от друга	1	1
106	одной и той	3	1
107	не что иное	1	1
108	тех или иных	1	1
109	тем не менее	1	1
110	друг с другом	5	1
111	для того чтобы	8	1
112	что если бы	1	1
113	то же самое	6	1
