N	3gram	Bakhtin_Fr_6	formyVre
1	то же время	5	9
2	как мы уже	6	8
3	человека и его	1	7
4	и как раз	1	6
5	в то же	5	6
6	и того же	1	5
7	одного и того	1	5
8	в связи с	1	5
9	для того чтобы	1	5
10	вполне понятно что	2	4
11	как раз в	1	4
12	мы уже указывали	1	4
13	по отношению к	1	3
14	до сих пор	3	3
15	в этом отношении	3	3
16	мы уже говорили	11	3
17	в нем не	1	3
18	романа прежде всего	1	3
19	не может быть	1	3
20	в то время	1	3
21	в самом человеке	1	3
22	но все же	1	2
23	в начале романа	1	2
24	прямо сказать что	2	2
25	дело в том	1	2
26	как мы видим	1	2
27	мы уже сказали	3	2
28	и в особенности	2	2
29	и до конца	1	2
30	одной стороны и	2	2
31	с точки зрения	2	2
32	и не только	1	2
33	в мировой литературе	1	2
34	то есть именно	1	2
35	в строгом смысле	1	2
36	но и в	2	2
37	может быть конечно	1	2
38	с самим собой	1	2
39	и др в	1	2
40	в центре его	1	2
41	вместе с тем	1	2
42	в последующие эпохи	2	2
43	в xvii веке	2	2
44	не только в	1	2
45	с одной стороны	4	2
46	конечно и речи	1	2
47	друг к другу	1	2
48	можно прямо сказать	2	2
49	все то что	4	2
50	в широком смысле	1	2
51	а также и	2	2
52	пространственных и временных	1	2
53	со всеми его	2	2
54	существенную роль в	2	2
55	и прежде всего	2	2
56	той или иной	1	2
57	в том что	2	2
58	быть конечно и	1	2
59	в другом месте	4	1
60	до наших дней	1	1
61	мы еще обратимся	1	1
62	и до наших	1	1
63	в той или	1	1
64	нужно особо отметить	1	1
65	по этому вопросу	1	1
66	том что в	1	1
67	ровно ничего не	1	1
68	и до сих	1	1
69	в самом деле	4	1
70	в средние века	4	1
71	одним из существенных	1	1
72	на первый план	3	1
73	мы находим в	1	1
74	в зависимости от	1	1
75	по всем правилам	1	1
76	в той же	4	1
77	как мы увидим	2	1
78	в себе и	1	1
79	совершенно ясно что	1	1
80	с тем и	1	1
81	здесь же мы	1	1
82	в значительной мере	1	1
83	со всех сторон	1	1
84	по самому своему	1	1
85	мы еще вернемся	1	1
86	говорит о том	1	1
87	важное значение имеет	1	1
88	и др здесь	1	1
89	очень важная особенность	1	1
90	между собою все	1	1
91	до известной степени	1	1
92	в значительной степени	1	1
93	в ту же	1	1
94	как мы сказали	1	1
95	в данном случае	2	1
96	его существенных моментах	1	1
97	у нас и	1	1
98	уже указывали что	1	1
99	роль в нем	1	1
100	в особенности же	1	1
101	но в то	1	1
102	смысле этого слова	1	1
103	в пространстве и	1	1
104	всех его вариациях	1	1
105	в этот день	1	1
106	и как бы	1	1
107	но в нем	1	1
108	самому своему существу	1	1
109	в преисподнюю и	1	1
110	когда они уже	1	1
111	если они не	1	1
112	его то есть	2	1
113	характер носит и	3	1
114	что касается до	1	1
115	раз в этот	1	1
116	то есть только	2	1
117	во всех этих	2	1
118	в результате все	1	1
119	тогда когда они	1	1
120	события в жизни	1	1
121	таким образом все	1	1
122	то есть все	1	1
123	та или иная	1	1
124	с его чисто	1	1
125	всего того что	1	1
126	о том что	5	1
127	то что не	1	1
128	то есть в	2	1
129	еще обратимся в	1	1
130	будем говорить в	1	1
131	мы наблюдали в	1	1
132	во всех ее	1	1
133	мы будем говорить	1	1
134	к смертной казни	1	1
135	и в литературе	2	1
136	в искусстве и	2	1
137	тех же моментов	1	1
138	и на весь	1	1
139	во всех его	3	1
140	но вокруг этого	1	1
141	во всем и	1	1
142	есть все то	1	1
