N	2gram	Potebnia_M_3	Istorich
1	в сказке	1	47
2	и т	5	27
3	и в	30	26
4	т д	3	24
5	так же	3	18
6	то что	18	16
7	не только	21	15
8	может быть	28	14
9	что в	17	14
10	но и	19	12
11	связь с	3	12
12	власть над	1	11
13	так и	11	10
14	таким образом	14	10
15	показывает что	2	10
16	и его	4	10
17	что он	6	10
18	при помощи	1	10
19	все же	2	9
20	его в	3	9
21	что и	13	9
22	так как	13	9
23	и не	15	9
24	то же	23	8
25	мы знаем	1	8
26	а в	12	8
27	в этом	10	7
28	он не	4	7
29	об этом	2	7
30	как и	10	7
31	в этих	1	7
32	во время	2	7
33	знаем что	1	7
34	их в	2	7
35	как в	10	7
36	что здесь	1	7
37	превращается в	1	7
38	и то	8	6
39	еще не	5	6
40	что они	2	6
41	как он	1	6
42	мы видели	4	6
43	не всегда	2	6
44	таким же	1	6
45	мы можем	3	6
46	могут быть	3	6
47	к нему	3	6
48	мы видим	2	6
49	потому что	46	6
50	а не	15	6
51	не может	6	6
52	вместе с	12	6
53	предположить что	1	6
54	когда он	1	6
55	это и	2	5
56	мы уже	2	5
57	то это	6	5
58	но не	7	5
59	и как	5	5
60	но в	1	5
61	уже не	6	5
62	в силу	3	5
63	и по	4	5
64	но все	2	5
65	и с	2	5
66	это не	1	5
67	не в	15	5
68	точно так	12	5
69	ничего не	1	5
70	как мы	7	5
71	и здесь	1	5
72	и что	10	5
73	в его	4	5
74	с ними	1	5
75	в одном	2	5
76	у него	2	5
77	тем что	7	5
78	до сих	3	5
79	сих пор	3	5
80	мы должны	4	5
81	к этому	3	5
82	вопрос о	1	4
83	в числе	1	4
84	в которых	2	4
85	тогда как	2	4
86	его на	1	4
87	дает нам	3	4
88	но он	1	4
89	в своей	2	4
90	но эта	1	4
91	что этот	1	4
92	даже в	2	4
93	того как	4	4
94	указывает на	6	4
95	здесь не	1	4
96	так в	2	4
97	о том	2	4
98	и даже	2	4
99	прибавить что	3	4
100	вовсе не	7	4
101	с другой	7	4
102	такое же	3	4
103	все что	4	4
104	другой стороны	4	4
105	например в	6	3
106	из этих	9	3
107	только тогда	9	3
108	к своей	1	3
109	относится к	4	3
110	в одной	1	3
111	перед нами	2	3
112	его к	2	3
113	все эти	1	3
114	на то	2	3
115	и если	2	3
116	на его	2	3
117	что она	3	3
118	при этом	3	3
119	он должен	1	3
120	что у	1	3
121	что ни	2	3
122	те же	6	3
123	должен был	1	3
124	том что	18	3
125	в связь	1	3
126	от своего	1	3
127	и при	4	3
128	с миром	1	3
129	и более	1	3
130	что эта	2	3
131	меня не	1	3
132	не имеет	6	3
133	на котором	2	3
134	на него	3	3
135	во всем	1	3
136	связи с	2	3
137	есть только	5	3
138	и он	1	3
139	она не	2	3
140	данном случае	1	3
141	в образе	3	3
142	но мы	2	3
143	в другой	1	3
144	в том	32	3
145	только в	21	3
146	как нечто	1	3
147	или же	4	3
148	человека с	1	3
149	не на	1	3
150	там где	3	3
151	что мы	8	3
152	сказке о	1	3
153	входить в	1	3
154	к своему	2	3
155	в данном	1	3
156	как бы	3	3
157	многих других	1	3
158	или в	3	3
159	для нас	20	3
160	из своего	1	3
161	но это	6	3
162	только что	8	3
163	же в	2	3
164	между ними	1	3
165	что образ	1	2
166	мы здесь	1	2
167	сомнения что	1	2
168	он может	1	2
169	и есть	3	2
170	должна быть	1	2
171	по его	1	2
172	а как	2	2
173	только это	1	2
174	ему в	2	2
175	в некотором	2	2
176	общих чертах	1	2
177	тех же	1	2
178	к ним	1	2
179	отношение к	2	2
180	тут же	2	2
181	нам право	1	2
182	в этой	2	2
183	в истории	1	2
184	с этим	6	2
185	в своем	5	2
186	этой стороны	2	2
187	указывают на	1	2
188	хотя и	1	2
189	увидим что	1	2
190	конечно не	1	2
191	сливается с	2	2
192	что это	4	2
193	в целом	3	2
194	право на	1	2
195	еще один	1	2
196	и тот	2	2
197	в себе	16	2
198	в нем	9	2
199	не к	4	2
200	так например	2	2
201	такого же	1	2
202	здесь мы	1	2
203	главным образом	1	2
204	лишь в	1	2
205	что эту	1	2
206	было бы	9	2
207	в свой	2	2
208	из них	6	2
209	и тем	5	2
210	этого не	3	2
211	с тем	7	2
212	которой он	1	2
213	здесь можно	1	2
214	при существовании	1	2
215	бы мы	2	2
216	таких случаях	1	2
217	что я	5	2
218	выше мы	2	2
219	тем не	3	2
220	все это	4	2
221	однако в	1	2
222	и наоборот	4	2
223	по себе	16	2
224	что есть	2	2
225	не менее	5	2
226	чтобы иметь	1	2
227	в таких	1	2
228	или другие	1	2
229	не могло	1	2
230	что на	1	2
231	в области	2	2
232	от того	8	2
233	не могут	5	2
234	животное не	1	2
235	его с	2	2
236	не есть	17	2
237	формы и	1	2
238	на том	1	2
239	том как	3	2
240	и на	3	2
241	если бы	12	2
242	мы читаем	1	2
243	другими словами	1	2
244	точно таким	1	2
245	в самую	1	2
246	или на	2	2
247	после того	1	2
248	связь между	2	2
249	от них	2	2
250	видели выше	1	2
251	в форме	2	2
252	предмета который	1	2
253	того что	18	2
254	происходит в	1	2
255	на которой	3	2
256	действительность но	1	2
257	себя в	1	2
258	так что	7	2
259	уже в	5	2
260	в виде	2	2
261	есть в	3	2
262	не дает	2	2
263	его и	1	2
264	посредником между	1	2
265	ни в	2	2
266	могло бы	1	2
267	в языке	7	2
268	не говорит	1	2
269	в других	2	2
270	птица или	1	2
271	из таких	1	2
272	но есть	1	2
273	на этот	1	2
274	его как	1	2
275	только теперь	1	2
276	он уже	1	2
277	он говорит	2	2
278	и вот	1	2
279	этого слова	11	2
280	смысле этого	7	2
281	и там	1	2
282	с этой	2	2
283	есть и	1	2
284	между прочим	1	2
285	же самое	1	2
286	есть цвет	1	2
287	от него	2	2
288	и все	3	2
289	на языке	1	2
290	в страну	1	2
291	сказать что	5	2
292	но этот	2	2
293	на это	4	2
294	к другой	3	1
295	вряд ли	1	1
296	говоря о	4	1
297	предполагает что	1	1
298	увидим ниже	1	1
299	дело вовсе	1	1
300	вода есть	1	1
301	непосредственно не	2	1
302	чего не	1	1
303	но представляет	1	1
304	можно в	1	1
305	из его	1	1
306	что эти	1	1
307	которое может	1	1
308	одно лицо	1	1
309	входящих в	2	1
310	часть его	2	1
311	той же	2	1
312	их и	1	1
313	есть не	7	1
314	бы уже	1	1
315	отсюда видно	1	1
316	новый образ	1	1
317	мы не	9	1
318	что между	1	1
319	что если	1	1
320	содержания в	2	1
321	полагать что	1	1
322	он как	2	1
323	есть нечто	4	1
324	время как	1	1
325	но она	1	1
326	их имена	1	1
327	принадлежит к	1	1
328	не вполне	1	1
329	природы то	1	1
330	себе что	2	1
331	в ней	8	1
332	было до	1	1
333	видеть не	1	1
334	он был	1	1
335	что вовсе	1	1
336	а еще	1	1
337	на них	1	1
338	как символ	1	1
339	он сам	1	1
340	в отдельные	1	1
341	что по	2	1
342	есть форма	1	1
343	есть акт	2	1
344	прибавляет к	1	1
345	со словами	1	1
346	в чем	3	1
347	природу в	1	1
348	во всех	1	1
349	только после	1	1
350	ними в	1	1
351	от его	1	1
352	чего недостает	2	1
353	то он	2	1
354	но как	2	1
355	не все	4	1
356	если в	1	1
357	а и	4	1
358	себе и	1	1
359	и я	1	1
360	независимо от	5	1
361	общего с	1	1
362	что именно	4	1
363	что как	2	1
364	бы при	1	1
365	можно его	1	1
366	на человека	2	1
367	целый ряд	2	1
368	и наконец	2	1
369	имеет в	1	1
370	и говорит	1	1
371	к чему	1	1
372	та же	2	1
373	большей части	2	1
374	думать что	5	1
375	то и	6	1
376	не могла	2	1
377	но на	1	1
378	сходен с	1	1
379	можно себе	1	1
380	и стало	1	1
381	не следует	5	1
382	о божественном	1	1
383	к миру	1	1
384	его связь	1	1
385	же именно	1	1
386	и почему	2	1
387	между животным	1	1
388	есть та	1	1
389	не как	2	1
390	том чтобы	2	1
391	предмет и	2	1
392	но вместе	4	1
393	когда с	2	1
394	из него	2	1
395	подобно тому	2	1
396	людей и	2	1
397	образа и	3	1
398	родом из	1	1
399	в нее	1	1
400	одно и	5	1
401	исходя из	1	1
402	где нет	1	1
403	и может	3	1
404	за то	1	1
405	в совершенно	1	1
406	в старину	1	1
407	них не	1	1
408	на ту	1	1
409	на все	2	1
410	себя не	1	1
411	знает что	1	1
412	может стать	2	1
413	служит средством	1	1
414	и мы	2	1
415	случаях и	1	1
416	то все	1	1
417	этой силы	1	1
418	форму и	1	1
419	известным образом	3	1
420	в них	5	1
421	она и	1	1
422	берет на	1	1
423	есть явление	1	1
424	перестает быть	4	1
425	б не	1	1
426	с такой	1	1
427	здесь все	1	1
428	потому и	1	1
429	и тогда	3	1
430	если я	1	1
431	точки зрения	2	1
432	или точнее	1	1
433	целом и	1	1
434	представить себе	3	1
435	в котором	4	1
436	с огнем	1	1
437	внутренняя связь	1	1
438	то для	2	1
439	на свою	2	1
440	сила что	1	1
441	не будем	1	1
442	образом и	3	1
443	друг другу	1	1
444	образом из	1	1
445	не должно	1	1
446	того кто	1	1
447	животного и	3	1
448	тому что	3	1
449	или другое	2	1
450	мир он	1	1
451	человека таким	1	1
452	тем меньше	1	1
453	что происходит	1	1
454	в пищу	1	1
455	о значении	1	1
456	и другое	1	1
457	в то	10	1
458	легко представить	1	1
459	это дает	1	1
460	тогда когда	9	1
461	тому кто	1	1
462	же становится	1	1
463	которого он	1	1
464	что представление	1	1
465	можем предположить	1	1
466	нам и	1	1
467	в общих	1	1
468	находятся в	1	1
469	к ней	5	1
470	более что	1	1
471	можно сказать	3	1
472	ее с	1	1
473	есть такой	1	1
474	и относится	1	1
475	это слово	4	1
476	мы бы	1	1
477	до того	4	1
478	и прекрасным	1	1
479	ему не	2	1
480	одним из	1	1
481	у меня	2	1
482	обращается к	1	1
483	других случаях	1	1
484	когда мы	2	1
485	и заставляет	1	1
486	сравнительно с	5	1
487	его за	1	1
488	предметам не	1	1
489	к тому	7	1
490	для его	1	1
491	образ то	2	1
492	что при	3	1
493	право предположить	1	1
494	ничего общего	2	1
495	на предмет	2	1
496	и это	4	1
497	только при	2	1
498	то время	4	1
499	мы заключаем	1	1
500	в глаза	1	1
501	по некоторым	1	1
502	на нее	1	1
503	котором нет	1	1
504	ясно что	1	1
505	особенно в	1	1
506	и каждый	1	1
507	об этой	1	1
508	труднее чем	1	1
509	не всякий	1	1
510	это только	1	1
511	могла быть	2	1
512	жизнь и	1	1
513	и трудно	1	1
514	не за	1	1
515	сильную и	1	1
516	для этого	1	1
517	по мере	4	1
518	с ним	6	1
519	но здесь	1	1
520	все его	1	1
521	в виду	1	1
522	а к	3	1
523	можно бы	4	1
524	должны бы	1	1
525	форма более	1	1
526	одного из	1	1
527	мог бы	1	1
528	можно заметить	1	1
529	образом мы	1	1
530	нас в	1	1
531	с нашей	1	1
532	а через	1	1
533	совершенно как	1	1
534	которые мы	1	1
535	бы в	2	1
536	но нельзя	1	1
537	тем более	4	1
538	сказать и	1	1
539	и следовательно	3	1
540	в земле	1	1
541	превращенный в	1	1
542	по содержанию	2	1
543	предмета и	1	1
544	один из	4	1
545	что только	6	1
546	только одной	1	1
547	тот же	1	1
548	одной из	2	1
549	что даже	4	1
550	в первобытном	2	1
551	или его	1	1
552	а только	3	1
553	у царя	2	1
554	б мы	1	1
555	из которого	1	1
556	с двумя	1	1
557	не можем	3	1
558	если животное	1	1
559	только на	3	1
560	до появления	2	1
561	в начале	3	1
562	еще одну	1	1
563	здесь же	1	1
564	когда оно	1	1
565	первобытного человека	1	1
566	вообще как	2	1
567	очевидно что	5	1
568	был бы	2	1
569	одно из	5	1
570	но нет	1	1
571	как животное	1	1
572	пока не	1	1
573	друг друга	3	1
574	в ряде	1	1
575	заметить что	3	1
576	почему не	2	1
577	есть выражение	2	1
