N	3gram	Voloshinov_1	Narrotol
1	в том что	3	8
2	с одной стороны	1	7
3	по отношению к	2	6
4	в том числе	2	6
5	в отличие от	5	5
6	не может быть	13	5
7	том числе и	2	4
8	в основе своей	1	4
9	все же не	1	4
10	с другой стороны	5	4
11	той или иной	1	4
12	но все же	3	4
13	можно сказать что	3	4
14	во времени и	1	4
15	бы то ни	8	3
16	в этом отношении	3	3
17	то ни было	8	3
18	тем не менее	2	3
19	то же время	3	3
20	в свою очередь	2	3
21	в то же	3	3
22	именно в том	1	2
23	а не в	1	2
24	более или менее	1	2
25	подобно тому как	1	2
26	с точки зрения	20	2
27	в таком случае	2	2
28	сами по себе	1	2
29	можно было бы	2	2
30	ту или иную	1	2
31	которым можно было	1	2
32	в значительной степени	1	2
33	так же как	2	2
34	в первом случае	3	2
35	не только в	1	2
36	переход от одной	1	2
37	в связи с	7	2
38	этой точки зрения	1	2
39	так или иначе	1	2
40	и того же	5	1
41	или хотя бы	2	1
42	в данный момент	2	1
43	же обстоит дело	1	1
44	всех без исключения	4	1
45	в действительности и	1	1
46	какой бы то	1	1
47	прежде всего в	1	1
48	хотя они и	1	1
49	но именно это	1	1
50	на самом деле	1	1
51	в самом деле	9	1
52	принципиальное различие между	1	1
53	в этом смысле	2	1
54	том что он	1	1
55	то же самое	3	1
56	же как и	2	1
57	до сих пор	8	1
58	тот или иной	1	1
59	людей так и	2	1
60	до известной степени	1	1
61	по отношению ко	1	1
62	при этом даже	1	1
63	не рассчитан на	1	1
64	независимо от того	1	1
65	по аналогии с	1	1
66	могли бы быть	1	1
67	он ни был	1	1
68	до наших дней	1	1
69	может быть только	1	1
70	с этой точки	1	1
71	может быть и	3	1
72	и не дает	1	1
73	а не только	1	1
74	и с точки	1	1
75	и тот же	3	1
76	точки зрения и	1	1
77	все без исключения	3	1
78	и не было	1	1
79	только благодаря этому	1	1
80	связаны между собой	1	1
81	и как бы	1	1
82	так и от	1	1
83	как мы увидим	1	1
84	один и тот	3	1
85	но уже в	1	1
86	одного из этих	1	1
87	так и в	1	1
88	в новейшее время	1	1
89	его жизни и	1	1
90	совершенно особое отношение	1	1
91	само по себе	1	1
92	и прежде всего	2	1
93	одного и того	5	1
94	друг от друга	1	1
95	с другом и	1	1
96	не переставая быть	1	1
97	есть прежде всего	1	1
98	как мы уже	1	1
99	что мы были	1	1
100	в данном контексте	1	1
101	и взаимодействия с	1	1
102	друг с другом	1	1
103	точки зрения не	2	1
104	является как бы	1	1
105	как мы видели	1	1
