N	2gram	Vygotskiy__5	KulturaY
1	и т	7	54
2	т п	3	41
3	и в	30	23
4	точки зрения	7	23
5	в том	27	22
6	не только	16	17
7	в этом	14	16
8	было бы	5	16
9	с точки	2	16
10	самом деле	8	14
11	может быть	11	14
12	в области	1	14
13	в самом	14	13
14	что в	24	13
15	не менее	1	12
16	потому что	23	12
17	для того	20	12
18	вопрос о	3	11
19	том что	21	11
20	того чтобы	20	11
21	можно было	3	11
22	в его	4	11
23	того что	8	11
24	а не	8	11
25	у нас	4	10
26	и не	6	10
27	еще не	5	9
28	таким образом	20	9
29	хотя бы	3	9
30	так как	9	9
31	прежде всего	4	9
32	т д	3	8
33	зависимости от	7	8
34	если бы	11	8
35	в виду	4	8
36	уже не	1	8
37	до сих	5	8
38	сих пор	5	8
39	как на	11	8
40	как это	7	7
41	в зависимости	6	7
42	все эти	2	7
43	в нашем	2	7
44	должно быть	2	7
45	речи в	1	7
46	того как	2	7
47	если мы	16	7
48	и что	23	7
49	с другой	9	7
50	или иной	2	7
51	в данном	3	7
52	сказать что	9	7
53	то же	7	6
54	с помощью	2	6
55	в силу	3	6
56	только в	5	6
57	так и	3	6
58	при этом	8	6
59	и тем	6	6
60	с тем	8	6
61	в их	3	6
62	ничего не	2	6
63	связи с	2	6
64	не может	9	6
65	могут быть	8	6
66	по себе	7	6
67	о том	10	6
68	после того	1	6
69	что и	3	6
70	тот же	3	6
71	что он	17	6
72	для этого	9	6
73	и есть	5	5
74	как мы	5	5
75	в чем	1	5
76	все же	7	5
77	хотя и	1	5
78	из этих	3	5
79	как бы	19	5
80	что она	6	5
81	как и	6	5
82	не в	8	5
83	вовсе не	3	5
84	во внимание	5	5
85	от того	4	5
86	не могут	3	5
87	той или	2	5
88	слов и	2	5
89	в поэзии	1	5
90	тем что	6	5
91	далеко не	1	5
92	на которых	2	5
93	что же	1	5
94	тем более	1	5
95	но это	1	5
96	а в	4	5
97	совершенно не	6	5
98	того же	2	4
99	отношения между	2	4
100	в сущности	12	4
101	для нашей	2	4
102	столь же	1	4
103	точка зрения	1	4
104	как в	3	4
105	в своем	6	4
106	целый ряд	3	4
107	в целом	5	4
108	том случае	1	4
109	ясно что	6	4
110	этого слова	1	4
111	что значит	1	4
112	в своей	4	4
113	что такое	1	4
114	которые в	1	4
115	в английской	1	4
116	том чтобы	2	4
117	же мы	1	4
118	тому что	8	4
119	тогда когда	1	4
120	пространственные формы	1	4
121	учения о	3	4
122	как раз	13	4
123	и о	3	4
124	в ее	3	4
125	данном случае	3	4
126	были бы	1	4
127	пор пока	2	4
128	для нас	3	4
129	заключается в	8	4
130	между тем	1	4
131	тех пор	2	4
132	один из	5	4
133	с одной	12	4
134	в нашей	2	4
135	что не	1	4
136	слова в	1	4
137	не было	1	4
138	одной стороны	12	4
139	мы говорим	1	4
140	в той	3	4
141	этом случае	2	4
142	до тех	2	4
143	то что	37	4
144	в таком	3	4
145	речь идет	1	3
146	на самом	2	3
147	это и	2	3
148	то в	1	3
149	по преимуществу	2	3
150	той же	3	3
151	есть не	4	3
152	мы не	3	3
153	сам по	3	3
154	в ней	4	3
155	то мы	1	3
156	но не	7	3
157	но как	1	3
158	по отношению	2	3
159	очевидно что	2	3
160	отношение к	1	3
161	то обстоятельство	1	3
162	что именно	5	3
163	и к	4	3
164	что слово	1	3
165	что это	8	3
166	бы сказать	2	3
167	тому же	1	3
168	он не	3	3
169	и вот	2	3
170	русском языке	1	3
171	и с	2	3
172	с этой	2	3
173	мы видели	1	3
