N	2gram	Losev_Prob_5	Istorich
1	и в	30	22
2	мы имеем	2	19
3	в этом	17	17
4	и т	1	16
5	т д	1	15
6	что в	5	15
7	не только	18	14
8	в брак	2	14
9	но и	13	12
10	и не	12	12
11	может быть	7	11
12	или в	4	11
13	но в	9	10
14	таким образом	13	10
15	еще не	3	10
16	в нем	6	9
17	что и	6	9
18	в том	12	9
19	что он	7	9
20	вместе с	7	9
21	как мы	2	8
22	что они	3	8
23	с этим	1	8
24	том что	17	8
25	пребывания в	1	7
26	но не	7	7
27	то что	18	7
28	на свадьбе	1	7
29	и здесь	1	7
30	мы должны	1	7
31	уже не	6	7
32	из них	2	7
33	так как	6	7
34	с другой	6	7
35	другой стороны	6	7
36	там где	1	7
37	к этому	2	7
38	то же	2	6
39	мы уже	1	6
40	не вполне	1	6
41	не все	2	6
42	это не	2	6
43	здесь можно	1	6
44	ничего не	2	6
45	связи с	7	6
46	все еще	4	6
47	в них	2	6
48	что здесь	2	6
49	то и	2	6
50	мы можем	5	6
51	а не	5	6
52	а в	6	6
53	с ней	1	6
54	с большим	1	5
55	а он	1	5
56	все же	9	5
57	он не	3	5
58	что она	1	5
59	здесь мы	1	5
60	в этой	10	5
61	тем не	5	5
62	не менее	5	5
63	могут быть	1	5
64	к нему	3	5
65	того что	3	5
66	один из	2	5
67	так что	11	5
68	до сих	2	5
69	в частности	4	5
70	или по	1	5
71	этот мотив	4	5
72	сих пор	2	5
73	и на	6	4
74	все эти	2	4
75	этого мотива	1	4
76	отношение к	2	4
77	не в	7	4
78	имеем в	1	4
79	и с	5	4
80	о связи	1	4
81	не всегда	3	4
82	можно найти	6	4
83	у нас	7	4
84	из земли	4	4
85	как это	1	4
86	но он	5	4
87	дом и	1	4
88	к ней	1	4
89	и его	6	4
90	тем что	2	4
91	она не	1	4
92	в дальнейшем	7	4
93	в другой	1	4
94	только в	9	4
95	и они	2	4
96	в других	3	4
97	а именно	12	4
98	они не	2	4
99	в данном	2	4
100	для нас	10	4
101	в свою	2	4
102	не может	5	4
103	и другие	3	4
104	увидим ниже	1	3
105	их и	1	3
106	он все	2	3
107	что иное	3	3
108	я не	2	3
109	представление о	2	3
110	и ее	1	3
111	мужа в	1	3
112	иное как	3	3
113	в чем	2	3
114	со стороны	1	3
115	в одной	2	3
116	и как	6	3
117	и к	4	3
118	из этих	1	3
119	на его	2	3
120	их в	1	3
121	его в	6	3
122	дома и	1	3
123	было бы	4	3
124	должен был	1	3
125	приходит в	1	3
126	для них	3	3
127	далеко не	4	3
128	как и	7	3
129	состоит в	1	3
130	можно ли	1	3
131	в русской	3	3
132	никогда не	7	3
133	почему в	2	3
134	потому что	13	3
135	а мы	1	3
136	он и	5	3
137	к тому	2	3
138	что некоторые	1	3
139	о том	12	3
140	но по	1	3
141	здесь не	7	3
142	данном случае	2	3
143	здесь были	1	3
144	что у	5	3
145	на нее	1	3
146	от них	2	3
147	в его	12	3
148	и она	1	3
149	с ними	1	3
150	и у	5	3
151	стоит на	1	3
152	при помощи	6	3
153	за ним	1	3
154	прежде всего	6	3
155	у него	11	3
156	дом на	1	3
157	превращается в	1	3
158	в связи	7	3
159	о себе	2	3
160	так же	5	3
161	мы увидим	1	3
162	а если	1	3
