N	2gram	Losev_Prob_3	Psycholo
1	то что	23	37
2	и в	44	30
3	в том	21	27
4	что в	8	24
5	и что	7	23
6	потому что	25	23
7	том что	12	21
8	того чтобы	1	20
9	таким образом	9	20
10	все время	1	20
11	для того	1	20
12	как бы	9	19
13	на то	3	17
14	что он	9	17
15	не только	14	16
16	если мы	16	16
17	в этом	17	14
18	в самом	3	14
19	то есть	34	13
20	как раз	8	13
21	так же	5	13
22	с одной	2	12
23	одной стороны	1	12
24	вместе с	2	12
25	может быть	28	11
26	если бы	3	11
27	что мы	8	11
28	как на	2	11
29	о том	6	10
30	и то	14	9
31	никогда не	6	9
32	и когда	1	9
33	так как	9	9
34	с другой	7	9
35	для этого	6	9
36	не может	7	9
37	сказать что	16	9
38	самом деле	3	8
39	мы имеем	2	8
40	что это	3	8
41	при этом	4	8
42	заключается в	4	8
43	с тем	5	8
44	не в	13	8
45	к тому	3	8
46	и это	9	8
47	тому что	4	8
48	того что	8	8
49	а не	18	8
50	могут быть	2	8
51	и т	13	7
52	то же	13	7
53	но не	3	7
54	все же	6	7
55	и как	3	7
56	в нем	9	7
57	точки зрения	5	7
58	по себе	25	7
59	в основе	2	7
60	мы можем	6	7
61	как это	2	7
62	мы уже	4	6
63	что если	1	6
64	в своем	5	6
65	и если	6	6
66	что она	1	6
67	факт что	1	6
68	что все	2	6
69	ясно что	6	6
70	как и	10	6
71	никак не	9	6
72	что с	1	6
73	и его	5	6
74	как будто	3	6
75	когда мы	15	6
76	произведение искусства	1	6
77	или в	4	6
78	и здесь	5	6
79	о котором	1	6
80	по мнению	2	6
81	и тем	9	6
82	уже в	3	6
83	тем что	4	6
84	но и	10	6
85	именно в	2	6
86	мы все	1	6
87	и не	35	6
88	и для	2	6
89	что оно	2	6
90	совершенно не	4	6
91	жизни и	6	6
92	в искусстве	4	6
93	и есть	5	5
94	еще не	5	5
95	ответ на	1	5
96	что они	5	5
97	что именно	1	5
98	когда он	2	5
99	в себе	8	5
100	в целом	6	5
101	в этой	3	5
102	было бы	8	5
103	во внимание	2	5
104	несмотря на	1	5
105	был бы	1	5
106	сих пор	2	5
107	только не	1	5
108	же самое	9	5
109	как мы	8	5
110	но в	12	5
111	искусства и	2	5
112	дело с	1	5
113	только в	19	5
114	до сих	2	5
115	а с	2	5
116	и потому	7	5
117	художественное произведение	8	5
118	бы в	2	5
119	другой стороны	5	5
120	в своих	1	5
121	как только	3	4
122	то это	10	4
123	в виду	10	4
124	в ней	5	4
125	друг к	1	4
126	в стихе	1	4
127	могли бы	4	4
128	и к	6	4
129	что всякое	1	4
130	мы говорили	2	4
131	и заключается	1	4
132	к другу	1	4
133	есть не	5	4
134	в них	1	4
135	в своей	5	4
136	из которых	2	4
137	и именно	2	4
138	казалось бы	1	4
139	как она	2	4
140	у нас	10	4
141	указывает на	7	4
142	по сравнению	2	4
143	что всякая	1	4
144	мы могли	4	4
145	внимание на	1	4
146	в его	9	4
147	в него	1	4
148	только что	2	4
149	этот вопрос	3	4
150	не можем	1	4
151	только на	5	4
152	в конце	5	4
153	от того	2	4
154	прежде всего	3	4
155	которых мы	1	4
156	там где	1	4
157	уже давно	1	4
158	в частности	2	4
159	тот факт	1	4
160	о чем	2	4
161	сравнению с	2	4
162	именно это	1	4
163	имеет дело	1	4
164	в результате	2	4
165	от него	2	4
166	и все	3	4
167	а в	5	4
168	не есть	35	4
169	художественного произведения	14	3
170	сам по	6	3
171	тем же	2	3
172	смысл этого	1	3
173	в их	2	3
174	той же	1	3
175	мы не	7	3
176	и о	5	3
177	из того	3	3
178	и на	1	3
179	первый план	2	3
180	в ее	4	3
181	он говорит	1	3
182	мы сейчас	2	3
183	как в	5	3
184	для ее	2	3
185	в которой	2	3
186	из этих	1	3
187	на его	1	3
188	он не	8	3
189	не как	1	3
190	что ни	1	3
191	так например	1	3
192	одно и	3	3
193	можно было	4	3
194	в другом	2	3
195	об этом	3	3
196	это не	9	3
197	т д	13	3
198	меньше всего	1	3
199	ни в	8	3
200	в этих	2	3
201	одним и	1	3
202	бы мы	2	3
203	вопрос о	1	3
204	но он	1	3
205	и вся	1	3
206	вовсе не	37	3
207	есть нечто	8	3
208	с теми	2	3
209	он только	2	3
210	иметь в	1	3
211	но только	6	3
212	находятся в	3	3
213	в каком	4	3
214	не могут	1	3
215	образом что	1	3
216	что при	2	3
217	данном случае	7	3
218	идет речь	3	3
219	котором мы	1	3
220	что у	3	3
221	так и	10	3
