N	2gram	Bakhtin_fo_2	FransuaR
1	и в	46	49
2	то есть	10	32
3	прежде всего	14	19
4	в его	8	18
5	и на	7	17
6	не только	11	17
7	и его	12	17
8	в этом	22	15
9	рабле в	11	15
10	и не	9	15
11	в них	7	13
12	в эпоху	4	13
13	только в	11	13
14	но и	9	13
15	во время	10	12
16	как и	8	11
17	и т.п	2	11
18	как бы	10	11
19	в этой	2	10
20	смех и	2	10
21	рабле и	5	10
22	вовсе не	13	10
23	в средние	3	9
24	в нем	5	9
25	xviii веке	1	9
26	для него	3	9
27	и др	5	9
28	все это	6	9
29	в xviii	1	9
30	в романе	13	9
31	в сущности	2	8
32	рабле но	2	8
33	отношение к	3	8
34	смеха и	2	8
35	до нас	1	8
36	во франции	2	8
37	средние века	3	8
38	то же	8	7
39	смех не	1	7
40	все же	6	7
41	все эти	5	7
42	таким образом	3	7
43	на протяжении	3	7
44	как мы	6	7
45	один из	2	7
46	не может	2	7
47	жизни и	8	7
48	мы уже	9	6
49	именно в	2	6
50	во всех	11	6
51	в истории	4	6
52	смеха в	1	6
53	так и	7	6
54	и с	6	6
55	времени и	1	6
56	рядом с	2	6
57	точки зрения	10	6
58	но он	2	6
59	в то	5	6
60	же время	4	6
61	образов рабле	1	6
62	в себя	2	6
63	у рабле	18	6
64	в литературе	2	6
65	то что	7	6
66	здесь в	6	6
67	рабле не	5	6
68	так как	6	6
69	сказать что	1	6
70	с точки	8	5
71	с его	1	5
72	из этих	4	5
73	но не	5	5
74	в своем	5	5
75	выражение в	1	5
76	при этом	6	5
77	в своей	1	5
78	никогда не	6	5
79	уже говорили	4	5
80	роль в	3	5
81	тот же	3	5
82	уже в	4	5
83	может быть	7	5
84	протяжении всего	2	5
85	в особенности	6	5
86	пародии на	1	5
87	рабле как	1	5
88	и потому	2	5
89	и смерти	1	5
90	в основном	8	5
91	к рабле	1	5
92	отношения к	4	4
93	и до	2	4
94	гротескного образа	2	4
95	веке в	1	4
96	и к	2	4
97	но в	10	4
98	в себе	4	4
99	но все	1	4
100	лишь в	2	4
101	романе рабле	5	4
102	в этих	3	4
103	и более	2	4
104	с ним	4	4
105	и смех	3	4
106	одна из	1	4
107	в последующие	1	4
108	характер и	1	4
109	к времени	1	4
110	она была	1	4
111	с другой	2	4
112	и во	6	4
113	этот момент	1	4
114	а в	3	4
115	тем что	3	4
116	в форме	3	4
117	смерти и	4	4
118	до сих	2	4
119	и образов	2	4
120	не было	3	4
121	там где	2	4
122	благодаря этому	1	4
123	и о	2	4
124	сих пор	2	4
125	том что	4	4
126	в духе	2	4
127	как на	2	4
128	также и	4	3
129	человека и	4	3
130	в самом	1	3
131	место в	4	3
132	еды и	19	3
133	почти все	3	3
134	не был	2	3
135	точка зрения	3	3
136	менее всего	1	3
137	да и	1	3
138	всех этих	7	3
139	но прежде	1	3
140	и вот	2	3
141	рабле с	1	3
142	а затем	3	3
143	и других	2	3
144	было бы	2	3
145	из них	8	3
146	ни в	1	3
147	был и	1	3
148	далеко не	2	3
149	несмотря на	1	3
150	мы видели	2	3
151	на земле	2	3
152	еды питья	2	3
153	во всем	1	3
154	в одном	7	3
155	их в	4	3
156	для смеха	1	3
157	в день	2	3
158	только с	1	3
159	и это	2	3
160	с ее	1	3
161	существенное значение	1	3
162	в ее	1	3
163	культуры и	1	3
164	так в	1	3
165	связанных с	3	3
166	и символов	1	3
167	и вообще	1	3
168	но здесь	2	3
169	в виду	3	3
170	о том	4	3
171	в значительной	1	3
172	утрачивает свою	1	3
173	наконец в	2	3
174	века и	2	3
175	рабле так	1	3
176	же в	4	3
177	образов и	1	3
178	что он	3	3
179	мире и	2	3
180	с одной	2	3
181	эти образы	2	3
182	этом отношении	2	3
183	и обряды	1	3
184	связан с	1	3
185	образов в	1	3
186	о чем	3	3
187	одной стороны	1	3
188	например у	1	3
189	с полной	1	3
190	средневековья и	1	3
191	но эти	3	3
192	и все	6	3
193	в том	10	3
194	жизни в	4	3
195	другой стороны	1	3
196	брат жан	2	3
197	мы здесь	1	2
198	на самом	1	2
199	и питья	17	2
200	тех же	1	2
201	по преимуществу	1	2
202	в какой-то	1	2
203	видеть в	1	2
204	на материале	1	2
205	рабле на	1	2
206	со смертью	1	2
207	он как	1	2
208	в ней	1	2
209	меньше чем	1	2
210	еще не	6	2
211	он был	2	2
212	что люди	1	2
213	гаргантюа и	2	2
214	себе и	1	2
215	это и	1	2
216	за пределы	1	2
217	что они	4	2
218	образов но	1	2
219	средневекового человека	1	2
220	целый ряд	3	2
221	литературы в	2	2
222	и рабле	1	2
223	та же	3	2
224	в нашем	1	2
225	учение о	1	2
226	отчасти и	3	2
227	имеем в	3	2
228	вследствие этого	1	2
229	мы наблюдаем	3	2
230	на его	1	2
231	перестает быть	2	2
232	ключ к	1	2
233	и еще	1	2
234	так например	1	2
235	самого рабле	1	2
236	связанные с	5	2
237	в мире	4	2
238	на этой	1	2
239	еще вернемся	3	2
240	должен был	1	2
241	мировой литературы	1	2
242	и традиции	1	2
243	автора и	2	2
244	смысл и	1	2
245	по поводу	1	2
246	в отношении	2	2
247	в их	3	2
248	жизнь и	3	2
249	питья и	4	2
250	в условиях	1	2
251	веселый и	4	2
252	точку зрения	1	2
253	и эти	1	2
254	что в	5	2
255	в устах	1	2
256	народной площади	1	2
257	вплоть до	2	2
258	и шутки	1	2
259	мире в	1	2
260	четвертой книге	1	2
261	эти формы	2	2
262	рабле мы	2	2
263	того чтобы	8	2
264	в самой	2	2
265	связи с	8	2
266	здесь же	1	2
267	этих образов	2	2
268	на рабле	1	2
269	могут быть	2	2
270	на смех	1	2
271	здесь не	2	2
272	без всякого	2	2
273	на основе	3	2
274	сочетается с	1	2
275	в пределах	5	2
276	в дальнейшем	5	2
277	особенно в	2	2
278	еще в	1	2
279	не были	2	2
280	по сравнению	1	2
281	громадное значение	5	2
282	в произведении	1	2
283	другом месте	2	2
284	и т.д	1	2
285	в другом	3	2
286	можно сказать	2	2
287	там же	1	2
288	во все	2	2
289	и были	1	2
290	нуждается в	1	2
291	и следовательно	1	2
292	ii гл	12	2
293	и пьянства	5	2
294	в формах	1	2
295	в новой	1	2
296	целого и	1	2
297	здесь с	1	2
298	именно на	1	2
299	со всеми	2	2
300	роста и	1	2
301	в качестве	3	2
302	есть в	1	2
303	в новое	1	2
304	за счет	3	2
305	характерно что	2	2
306	себе в	1	2
307	в конце	2	2
308	гротескный образ	1	2
309	таковы основные	1	2
310	мы можем	1	2
311	у него	9	2
312	и даже	3	2
313	кн ii	14	2
314	литературу и	1	2
315	эпоху возрождения	3	2
316	и прежде	3	2
317	мы еще	3	2
318	этого смеха	2	2
319	оценке рабле	1	2
320	смысла и	2	2
321	до конца	2	2
322	дух и	1	2
323	человек в	2	2
324	одну из	1	2
325	под влиянием	1	2
326	в связи	8	2
327	своей книги	1	2
328	вместе с	9	2
329	так же	2	2
330	в него	1	2
331	сравнению с	1	2
332	в тех	1	2
333	по существу	5	2
334	но это	2	2
335	он утрачивает	1	2
336	в смысле	5	2
337	форм и	1	2
338	пор еще	1	2
339	и становится	2	2
340	хотя и	3	2
341	в дон-кихоте	1	2
342	лишь как	1	2
343	и смысл	1	2
344	и другие	3	2
345	в целях	1	2
346	совершенно не	1	2
347	ко всему	1	2
348	сила и	2	2
349	ее в	3	2
350	во всяком	2	2
351	все что	2	2
352	конечно чрезвычайно	1	1
353	этого романа	2	1
354	говорили о	1	1
355	и шире	1	1
356	то на	1	1
357	кто бы	1	1
358	здесь еще	3	1
359	например в	1	1
360	мире это	1	1
361	очень характерен	1	1
362	и то	1	1
363	самом деле	1	1
364	сил и	1	1
365	к эпохе	1	1
366	еда и	1	1
367	по этим	1	1
368	смерти с	2	1
369	этого мира	2	1
370	тем же	2	1
371	др все	1	1
372	здесь и	1	1
373	как необходимый	2	1
374	в котором	4	1
375	бочки с	1	1
376	короля и	1	1
377	он всегда	1	1
378	должна быть	1	1
379	говоря о	1	1
380	к созданию	1	1
381	с вином	1	1
382	в несколько	1	1
383	есть не	1	1
384	в раблезианском	1	1
385	для своего	1	1
386	мы имеем	2	1
387	в особой	1	1
388	которую мы	1	1
389	на эти	1	1
390	время здесь	1	1
391	и стиль	2	1
392	для раскрытия	2	1
393	роман в	2	1
394	начало процесса	1	1
395	конечно и	1	1
396	того же	3	1
397	и он	4	1
398	у сореля	1	1
399	всех сторон	1	1
400	время в	1	1
401	в чем	1	1
402	бы она	2	1
403	иной характер	1	1
404	романов с	1	1
405	могло быть	1	1
406	внутренняя форма	1	1
407	характерная для	1	1
408	мы будем	3	1
409	значение и	4	1
410	в общем	1	1
411	вступают в	2	1
412	экстравагантный пастушок	1	1
413	и речи	1	1
414	лишь бы	1	1
415	для борьбы	1	1
416	взятая в	1	1
417	связи и	1	1
418	так что	4	1
419	и ложь	1	1
420	в одной	2	1
421	выражения этого	1	1
422	как в	4	1
423	и высшую	1	1
424	него существует	1	1
425	в гротескном	3	1
426	более и	1	1
427	он часто	1	1
428	однако не	1	1
429	у скаррона	1	1
430	текстов молитв	1	1
431	характер носит	4	1
432	что по	1	1
433	и наконец	6	1
434	рабле здесь	1	1
435	конечно не	4	1
436	от этого	2	1
437	и питье	2	1
438	них как	1	1
439	шутки и	1	1
440	и лицемерию	1	1
441	животных и	1	1
442	мотивы и	1	1
443	точкой зрения	1	1
444	в которой	1	1
445	кроме этой	1	1
446	реальное будущее	1	1
447	тел и	1	1
448	с самого	1	1
449	здесь дается	2	1
450	третьей книги	5	1
451	это есть	1	1
452	царстве мертвых	2	1
453	всего романа	2	1
454	формы в	1	1
455	ставить в	1	1
456	жизни так	1	1
457	романа это	1	1
458	бы не	1	1
459	поста и	1	1
460	с народной	1	1
461	всего к	1	1
462	всего необходимо	1	1
463	и тот	1	1
464	эпохи и	2	1
465	только один	2	1
466	этого образа	1	1
467	и те	1	1
468	не могла	2	1
469	так сказать	7	1
470	быть только	1	1
471	в античном	5	1
472	оно было	2	1
473	и материалистичность	1	1
474	он не	5	1
475	игра с	3	1
476	действительности и	1	1
477	и подслушивания	1	1
478	в корне	2	1
479	новое и	3	1
480	влияние на	2	1
481	уже за	1	1
482	друг с	4	1
483	из него	1	1
484	его от	1	1
485	и по	3	1
486	на этом	2	1
487	всех своих	1	1
488	будем говорить	1	1
489	людей и	2	1
490	в борьбе	3	1
491	резко отличает	1	1
492	совершенно чужд	1	1
493	в основу	1	1
494	раскрывается с	1	1
495	что все	2	1
496	логика всех	1	1
497	в совершенно	3	1
498	о высокой	1	1
499	и дальше	1	1
500	об этом	1	1
501	феодальный строй	1	1
502	этих форм	5	1
503	в будущее	1	1
504	его в	6	1
505	это не	2	1
506	важно лишь	1	1
507	этих вопросов	1	1
508	почти и	1	1
509	своего значения	2	1
510	что один	1	1
511	едой и	1	1
512	как единое	1	1
513	особое отношение	1	1
514	и рядом	2	1
515	в париже	2	1
516	о которых	1	1
517	разобранные нами	1	1
518	понятия которые	1	1
519	с этой	4	1
520	бороться за	1	1
521	сказано в	2	1
522	только во	1	1
523	свою книгу	1	1
524	хотя здесь	1	1
525	очень важный	2	1
526	в один	1	1
527	не мог	2	1
528	в царстве	2	1
529	лучше всего	1	1
530	имен и	1	1
531	основной тон	1	1
532	шута в	1	1
533	и пантагрюэль	1	1
534	именно и	1	1
535	не становится	1	1
536	и момент	1	1
537	самый момент	1	1
538	представление о	2	1
539	эпоху просвещения	1	1
540	далеки от	1	1
541	значение для	2	1
542	большой литературы	1	1
543	образом и	1	1
544	мяса и	1	1
545	не в	9	1
546	самое время	3	1
547	формой для	1	1
548	времени не	1	1
549	и новой	1	1
550	уже сказали	3	1
551	том же	4	1
552	где нет	1	1
553	и почти	2	1
554	в историческом	2	1
555	и есть	2	1
556	она не	2	1
557	было с	1	1
558	вернемся к	3	1
559	и гротескные	1	1
560	и третья	1	1
561	один человек	1	1
562	упрощенно можно	1	1
563	как можно	3	1
564	иной раз	1	1
565	еще довольно	1	1
566	фабльо и	1	1
567	дело в	1	1
568	здесь на	1	1
569	наблюдаем и	2	1
570	и имеет	2	1
571	самая эта	1	1
572	в фабльо	1	1
573	в стадии	1	1
574	и смерть	4	1
575	еде и	1	1
576	самой жизни	3	1
577	преимущественно в	1	1
578	в разных	1	1
579	больше чем	1	1
580	всего были	1	1
581	шутовской наряд	1	1
582	в форму	1	1
583	или как	1	1
584	гротескных образов	1	1
585	как она	1	1
586	и ценности	1	1
587	у шекспира	1	1
588	начинают приобретать	1	1
589	нам важно	1	1
590	потому что	8	1
591	входят в	1	1
592	острое ощущение	1	1
593	тела и	5	1
594	формы для	3	1
595	с тем	2	1
596	с другом	4	1
597	и несколько	2	1
598	и шванках	1	1
599	книги так	1	1
600	рабле далеко	1	1
601	к себе	4	1
602	не могут	1	1
603	когда они	1	1
604	с исключительной	1	1
605	и сам	1	1
606	для развития	1	1
607	у данте	3	1
608	вокруг него	1	1
609	к тому	3	1
610	что уже	1	1
611	для того	8	1
612	оно не	1	1
613	существует только	1	1
614	должен быть	1	1
615	некоторой степени	1	1
616	они стали	1	1
617	образы и	1	1
618	значении в	1	1
619	как не	1	1
620	значительной мере	1	1
621	связи со	1	1
622	всем этим	1	1
623	нами выше	1	1
624	романе в	6	1
625	в средневековой	2	1
626	него самого	1	1
627	в неофициальном	1	1
628	смерти в	11	1
629	говорили что	1	1
630	чтобы охарактеризовать	1	1
631	самое это	1	1
632	здесь мы	3	1
633	для нового	2	1
634	лицемерие и	1	1
635	и совершенно	3	1
636	в образе	4	1
637	роману рабле	1	1
638	роман сервантеса	1	1
639	существующего строя	1	1
640	эпистемона в	2	1
641	и еда	1	1
642	и которые	1	1
643	роман с	1	1
644	можно больше	1	1
645	обжорство и	1	1
646	рабле становится	1	1
647	все остальные	1	1
648	слово и	1	1
649	быть раскрыт	1	1
650	образов у	1	1
651	если бы	1	1
652	правда в	1	1
653	высокое и	1	1
654	у вольтера	2	1
655	в прошлое	1	1
656	и вином	1	1
657	смеяться как	1	1
658	и здесь	1	1
659	характерно появление	1	1
660	и та	2	1
661	в различных	1	1
662	античных источников	1	1
663	и иногда	1	1
664	условности и	2	1
665	на всех	1	1
666	мы вовсе	1	1
667	необходимый момент	2	1
668	вся эта	1	1
669	гл i	1	1
670	человек был	1	1
671	гротеска мы	1	1
672	борьбе с	2	1
673	что и	3	1
674	существенную роль	1	1
675	в бытовой	1	1
676	и знаменитое	1	1
677	человеческую жизнь	2	1
678	святых и	1	1
679	представления о	1	1
680	сразу в	1	1
681	ряд других	1	1
682	жана и	1	1
683	все формы	1	1
684	конце концов	1	1
685	и всего	1	1
686	гл xxxviii	1	1
687	того что	3	1
688	наконец и	2	1
689	что здесь	2	1
690	и одновременно	1	1
691	все разобранные	1	1
692	и дело	1	1
693	мы видим	2	1
694	брата жана	1	1
695	рабле гаргантюа	1	1
696	для себя	1	1
697	со страшным	1	1
698	и действительно	1	1
699	смеха к	1	1
700	еще и	1	1
701	в разные	1	1
702	поэтому и	1	1
703	в литературу	2	1
704	проявляется в	1	1
705	всех его	1	1
706	и ее	1	1
707	одна и	2	1
708	литературе и	1	1
709	и непристойностей	1	1
710	романа но	1	1
711	раблезианского мира	1	1
712	все они	3	1
713	по другим	1	1
714	не входит	1	1
715	с нею	1	1
716	идеологии и	1	1
717	был так	1	1
718	и у	5	1
719	рождение пантагрюэля	1	1
720	в большинстве	3	1
721	всем его	1	1
722	борьбы с	1	1
723	себя и	3	1
724	смерть оказывается	1	1
725	что во	1	1
726	вернуться к	1	1
727	целостность и	1	1
728	в виде	1	1
729	является не	1	1
730	а это	1	1
731	функций в	1	1
732	мировоззрения от	1	1
733	высокой оценке	1	1
734	большинстве случаев	3	1
735	ни с	1	1
736	что будет	1	1
737	мы встречаем	1	1
738	и их	4	1
739	еда вино	1	1
740	и мотивов	1	1
741	и культуру	1	1
742	в прошлом	3	1
743	победу над	1	1
744	к ним	2	1
745	до некоторой	1	1
746	бытия и	1	1
747	широко и	1	1
748	всего существующего	2	1
749	он один	1	1
750	в очень	1	1
751	и панурга	1	1
752	со смехом	3	1
753	из приведенных	1	1
754	чувствует себя	3	1
755	событие в	1	1
756	их нужно	2	1
757	несколько упрощенно	1	1
758	со всем	1	1
759	выходит за	1	1
760	имеет и	1	1
761	романа рабле	5	1
762	значение которое	1	1
763	аналогичны и	1	1
764	после смерти	1	1
765	веселым и	1	1
766	несколько примеров	1	1
767	на которые	1	1
768	что не	1	1
769	пародийные евангелия	1	1
770	всего мира	1	1
771	действие романа	1	1
772	эпизод пребывания	1	1
773	были созданы	1	1
774	рабле вовсе	2	1
775	них и	1	1
776	становится человеком	1	1
777	на этот	1	1
778	средневековой традиции	1	1
779	более того	1	1
780	не на	3	1
781	занимает в	1	1
782	раблезианской гротескной	1	1
783	а не	4	1
784	возрождения и	1	1
785	молитвы на	1	1
786	на время	1	1
