N	2gram	Losev_Dial_4	Istorich
1	т е	46	29
2	что он	7	24
3	и т	17	19
4	не только	8	18
5	т д	15	18
6	может быть	17	17
7	мы имеем	5	15
8	и в	15	15
9	никогда не	2	15
10	в лесу	1	15
11	так как	14	14
12	но и	4	14
13	так же	4	13
14	знаем что	1	12
15	что в	7	12
16	то что	16	12
17	а в	1	12
18	в этом	11	11
19	об этом	3	11
20	и не	30	11
21	то же	9	10
22	что они	4	10
23	его в	1	10
24	еще не	4	9
25	все же	2	9
26	с тем	4	9
27	и здесь	1	9
28	потому что	10	9
29	он не	1	8
30	связи с	1	8
31	один из	4	8
32	очень много	2	8
33	мы можем	3	8
34	мы видим	4	8
35	в нем	5	7
36	таким образом	5	7
37	том что	10	7
38	не в	8	7
39	ничего не	17	7
40	и пр	9	7
41	вместе с	2	7
42	то это	1	6
43	но в	3	6
44	что это	13	6
45	и что	9	6
46	в его	4	6
47	что и	6	6
48	мы уже	3	6
49	так что	6	6
50	наряду с	1	6
51	как бы	14	6
52	в том	11	6
53	только в	7	6
54	точно так	2	6
55	же как	1	5
56	и есть	19	5
57	как в	3	5
58	с этим	3	5
59	и наконец	3	5
60	имеем в	1	5
61	что она	5	5
62	но все	2	5
63	было бы	9	5
64	можно найти	1	5
65	в котором	2	5
66	в иное	1	5
67	видим что	4	5
68	можно было	1	5
69	так и	5	5
70	она не	4	5
71	к нему	1	5
72	в одном	4	5
73	прежде всего	11	5
74	а не	18	5
75	в связи	1	5
76	не может	11	5
77	этом случае	1	5
78	в ней	5	4
79	и на	5	4
80	только после	2	4
81	в одной	1	4
82	в себе	8	4
83	все эти	3	4
84	в этой	4	4
85	и они	1	4
86	при этом	2	4
87	они должны	1	4
88	и с	4	4
89	показывает что	2	4
90	вопрос о	2	4
91	но он	1	4
92	но они	2	4
93	дело не	1	4
94	того как	2	4
95	очень часто	1	4
96	о нем	2	4
97	другими словами	5	4
98	в другой	1	4
99	что здесь	3	4
100	с одной	1	4
101	его и	1	4
102	тем что	2	4
103	а потом	1	4
104	но это	4	4
105	в область	1	4
106	мы должны	4	4
107	одной из	2	4
108	указать что	1	3
109	мы не	9	3
110	видели что	1	3
111	эта связь	1	3
112	когда он	3	3
113	из этих	2	3
114	как он	1	3
115	на то	5	3
116	всех этих	1	3
117	подобно тому	4	3
118	хотя в	1	3
119	не мог	2	3
120	в их	3	3
121	когда она	3	3
122	что этот	2	3
123	и его	7	3
124	как будто	2	3
125	и это	8	3
126	в себя	5	3
127	роль в	1	3
128	мог бы	2	3
129	о том	5	3
130	после того	1	3
131	должно было	1	3
132	а именно	6	3
133	если это	1	3
134	и она	1	3
135	того что	13	3
136	в качестве	2	3
137	же и	2	3
138	то чего	1	3
139	в состоянии	1	3
140	она всегда	4	3
141	что мы	7	3
142	как это	2	3
143	тому как	4	3
144	все это	9	3
145	уже на	1	3
146	но если	5	3
147	на самом	1	2
148	имеем и	1	2
149	и ничего	2	2
150	и для	5	2
151	в сущности	5	2
152	что иное	8	2
153	я не	5	2
154	ни один	2	2
155	хотя бы	4	2
156	и то	3	2
157	в которых	1	2
158	иное как	8	2
159	во всех	2	2
160	то мы	3	2
161	не просто	7	2
162	перед нами	6	2
163	в которой	2	2
