N	2gram	Tiupa_Hudo_1	Problemy
1	и не	2	31
2	и в	14	29
3	в его	8	24
4	может быть	5	24
5	в этом	11	22
6	а не	12	22
7	т е	4	21
8	в нем	3	19
9	точки зрения	5	19
10	как бы	7	19
11	для него	10	18
12	не только	12	15
13	то что	8	15
14	то же	9	14
15	не как	1	14
16	и его	5	14
17	рядом с	1	14
18	но и	5	14
19	в пределах	3	13
20	с точки	3	13
21	уже не	7	13
22	достоевского в	1	12
23	как и	9	12
24	не может	7	12
25	о себе	1	12
26	в самом	4	10
27	этом смысле	1	10
28	в то	8	10
29	только в	5	10
30	в одном	1	10
31	там где	1	10
32	героя и	5	10
33	все эти	3	9
34	с его	5	9
35	все же	3	9
36	это не	7	9
37	если бы	3	9
38	же время	8	9
39	о нем	3	9
40	но не	3	9
41	в романе	1	9
42	по отношению	8	8
43	что в	6	8
44	по себе	2	8
45	в том	12	8
46	что он	9	8
47	потому что	5	8
48	до конца	2	8
49	в своем	4	8
50	в своей	10	8
51	отношению к	8	8
52	а как	1	7
53	и на	3	7
54	и как	1	7
55	но в	5	7
56	в себе	11	7
57	входит в	1	7
58	достоевского и	1	7
59	том что	16	7
60	не в	7	7
61	вовсе не	1	7
62	она не	4	7
63	так и	13	7
64	в форме	2	7
65	прежде всего	11	7
66	в романах	1	7
67	а в	7	7
68	самом деле	5	6
69	в одной	2	6
70	как в	8	6
71	в целом	2	6
72	что она	4	6
73	в мире	3	6
74	его в	3	6
75	несмотря на	4	6
76	точку зрения	1	6
77	в самой	1	6
78	могут быть	1	6
79	его героев	2	6
80	в конце	4	6
81	так как	1	6
82	как раз	4	6
83	и потому	2	6
84	не могут	1	6
85	все это	2	6
86	на самом	2	5
87	это и	1	5
88	той же	2	5
89	же что	1	5
90	у него	9	5
91	перед нами	5	5
92	он не	4	5
93	в плане	1	5
94	но все	1	5
95	было бы	6	5
96	авторского сознания	1	5
97	он и	1	5
98	автора и	2	5
99	мысли и	1	5
100	художественного мира	2	5
101	в сущности	1	5
102	или как	1	5
103	и это	4	5
104	и о	4	5
105	еще не	7	5
106	с ним	4	5
107	ничего не	8	5
108	между тем	8	5
109	именно в	7	5
110	и др	1	5
111	в творчестве	3	5
112	конце концов	1	5
113	героя не	1	5
114	во всяком	1	5
115	и т	11	4
116	идет о	3	4
117	поэтому и	2	4
118	сознания не	1	4
119	в этой	8	4
120	так сказать	2	4
121	человека в	6	4
122	должно быть	2	4
123	о герое	1	4
124	их в	1	4
125	даже в	3	4
126	раз и	1	4
127	как мы	3	4
128	в основе	1	4
129	личности в	7	4
130	в произведении	1	4
131	и с	4	4
132	но у	1	4
133	как объект	1	4
134	в литературе	3	4
135	чужое я	1	4
136	тем что	3	4
137	превращается в	3	4
138	не было	4	4
139	не на	1	4
140	что же	2	4
141	другого человека	1	4
142	но это	1	4
143	и для	3	4
144	в результате	2	4
145	героя в	2	4
146	они не	2	4
147	например в	2	3
148	не во	1	3
149	я не	1	3
150	героев в	2	3
151	он сам	1	3
152	он в	1	3
153	от характера	1	3
154	себе и	2	3
155	в произведениях	2	3
156	в художественном	2	3
157	уже в	1	3
158	диалог в	1	3
159	и до	1	3
160	но именно	1	3
161	внешнего мира	1	3
162	далеко не	1	3
163	в их	2	3
164	они уже	1	3
165	тому что	4	3
166	одна из	2	3
167	на него	2	3
168	никогда не	6	3
169	как будто	4	3
170	этом отношении	3	3
171	в духе	4	3
172	для его	1	3
173	если же	1	3
174	в себя	2	3
175	приводит к	3	3
176	все его	1	3
177	с другой	1	3
178	все в	1	3
179	романа как	1	3
180	в другой	1	3
181	романа в	3	3
182	художественном мире	1	3
183	мы должны	1	3
184	но с	2	3
185	романа и	1	3
186	б м	2	3
187	но как	2	3
188	во времени	1	3
189	и у	1	3
190	не из	1	3
191	за ним	2	3
192	всяком случае	1	3
193	ни в	5	3
194	сами по	1	3
195	т п	8	3
196	друг друга	5	3
197	автора как	1	3
198	только у	1	3
199	художественного построения	3	3
200	в человеке	2	3
201	в мир	1	3
202	как к	3	3
203	и слово	1	3
204	в пространстве	1	3
205	его творчества	1	3
206	бы в	1	3
207	не дает	1	3
208	о своем	1	3
209	не знает	2	3
210	сказать что	1	3
211	и внутренне	1	3
212	себе самому	3	3
213	время не	1	3
214	таким же	1	3
215	как слово	1	3
216	в своих	3	3
217	все что	1	3
218	обращено к	1	2
219	чужую личность	1	2
220	нам кажется	1	2
221	к другому	4	2
222	по преимуществу	3	2
223	из его	1	2
224	п все	1	2
225	мы уже	4	2
226	о способах	1	2
227	для своего	2	2
228	в которой	1	2
229	вопрос о	2	2
230	из которых	1	2
231	в ней	4	2
232	культурной традиции	1	2
233	для других	2	2
234	отношение к	1	2
235	в настоящем	1	2
236	так что	2	2
237	его на	1	2
238	с этим	3	2
239	однако не	1	2
240	и к	4	2
241	на его	2	2
242	он все	1	2
243	всех этих	1	2
244	то ни	1	2
245	же не	1	2
246	при этом	12	2
247	а его	2	2
248	дело здесь	2	2
249	и несет	1	2
250	не служит	1	2
251	в жизни	1	2
252	со своими	1	2
253	и уже	1	2
254	как таковой	1	2
255	в отношении	1	2
256	в которых	1	2
257	но он	3	2
258	друг другу	1	2
259	героя но	1	2
260	однако в	2	2
261	человека но	1	2
262	но они	1	2
263	как можно	1	2
264	мира не	1	2
265	мысли в	1	2
266	самого начала	1	2
267	чтобы в	1	2
268	на себе	2	2
269	жизни не	1	2
270	со своим	2	2
271	связи с	4	2
272	не потому	1	2
273	к себе	5	2
274	самостоятельность как	1	2
275	и вполне	1	2
276	что оно	1	2
277	для себя	3	2
278	данном случае	1	2
279	и что	2	2
280	художником и	1	2
281	в рамки	1	2
282	отсюда и	2	2
283	находится в	1	2
284	на вопрос	2	2
285	никак не	2	2
286	непосредственно в	1	2
287	наконец в	1	2
288	по своим	1	2
289	в лучшем	1	2
290	как например	1	2
291	один из	4	2
292	тот же	1	2
293	хотя бы	1	2
294	и ее	1	2
295	именно на	1	2
296	же и	1	2
297	то и	3	2
298	его сознания	1	2
299	является не	1	2
300	или даже	1	2
301	его и	1	2
302	одно из	1	2
303	произведения и	1	2
304	не о	2	2
305	и даже	3	2
306	до сих	2	2
307	себя и	2	2
308	представляется нам	2	2
309	данного произведения	1	2
310	поэтому не	1	2
311	в изображении	2	2
312	в данном	1	2
313	в первой	6	2
314	друг с	1	2
315	своего времени	3	2
316	в контексте	1	2
317	с этой	2	2
318	него в	1	2
319	на пути	1	2
320	является для	1	2
321	сих пор	2	2
322	в смысле	1	2
323	можно было	5	2
324	нисколько не	1	2
325	и от	4	2
326	находит свое	1	2
327	своих героев	2	2
328	его жизнь	2	2
329	же в	3	2
330	героя как	1	2
331	у толстого	1	2
332	его творчестве	1	2
333	жизни и	5	2
334	заметить что	2	2
335	не укладывается	1	2
336	смысле слова	1	1
337	к произведениям	1	1
338	теперь все	1	1
339	же как	2	1
340	относится и	1	1
341	личность же	2	1
342	художественных произведений	1	1
343	всего это	1	1
344	было как	1	1
345	в первом	1	1
346	характерное для	1	1
347	отношения между	1	1
348	на две	1	1
349	исходит из	1	1
350	видеть в	1	1
351	едва ли	3	1
352	сознания героя	2	1
353	с таким	1	1
354	не объектом	1	1
355	и за	1	1
356	его не	1	1
357	их и	1	1
358	слезами и	1	1
359	характеристик и	1	1
360	на тех	3	1
361	к предмету	1	1
362	мы не	2	1
363	в первый	2	1
364	бы именно	1	1
365	именно к	1	1
366	этом не	1	1
367	не была	2	1
368	есть нечто	1	1
369	форме рассказа	1	1
370	как во	1	1
371	жизни как	2	1
372	проблемы мы	1	1
373	как впрочем	1	1
374	и он	5	1
375	всего художественного	1	1
376	себе а	1	1
377	видения жизни	3	1
378	которых может	2	1
379	что произведения	1	1
380	во всех	1	1
381	а только	4	1
382	есть своя	1	1
383	явлений и	1	1
384	к слову	1	1
385	его индивидуальности	1	1
386	ответ на	1	1
387	в качестве	9	1
388	а и	2	1
389	формы героя	1	1
390	тогда как	7	1
391	в зеркале	2	1
392	приемов построения	1	1
393	нет и	1	1
394	в свои	1	1
395	да так	1	1
396	что они	1	1
397	к сожалению	1	1
398	относится к	1	1
399	столкновение с	2	1
400	первый взгляд	1	1
401	в рамках	2	1
402	что именно	1	1
403	вот как	1	1
404	стороны и	1	1
405	как особая	1	1
406	как нам	2	1
407	что касается	1	1
408	усматривает в	1	1
409	хотя и	2	1
410	как уже	1	1
411	это тоже	1	1
412	более или	1	1
413	в действительности	4	1
414	а перед	1	1
415	глава вторая	1	1
416	от этого	1	1
417	о самом	1	1
418	за собой	1	1
419	видения мира	1	1
420	со своей	1	1
421	к художественному	2	1
422	лежит на	2	1
423	та же	4	1
424	в литературном	2	1
425	так остро	1	1
426	отказывается от	1	1
427	с внешней	2	1
428	можно не	1	1
429	из этих	1	1
430	ни одна	1	1
431	в рассказах	2	1
432	в смятении	1	1
433	как он	2	1
434	не тип	1	1
435	но на	1	1
436	вообще не	1	1
437	не следует	2	1
438	форма восприятия	1	1
439	становится героем	1	1
440	высшей степени	1	1
441	он должен	1	1
442	же это	1	1
443	к одному	1	1
444	в начале	2	1
445	авторского видения	3	1
446	мы полагаем	1	1
447	и вот	1	1
448	поразительная внутренняя	1	1
449	мысли как	1	1
450	в творческом	3	1
451	смысле как	1	1
452	и по	3	1
453	автора от	1	1
454	от нее	1	1
455	бы дать	1	1
456	что все	1	1
457	которого была	1	1
458	же касается	2	1
459	об этом	5	1
460	из них	4	1
461	лишь в	3	1
462	может стать	1	1
463	роль в	1	1
464	глава первая	1	1
465	художественной доминанте	1	1
466	ориентировано на	1	1
467	быть не	1	1
468	истории и	1	1
469	характер не	1	1
470	весь мир	1	1
471	приходит в	2	1
472	авторской позиции	2	1
473	здесь нет	1	1
474	к области	1	1
475	на свои	1	1
476	для них	1	1
477	но уже	1	1
478	быть только	1	1
479	мы пытались	1	1
480	в высшей	1	1
481	все равно	2	1
482	мира где	1	1
483	личности не	1	1
484	т д	3	1
485	между собою	1	1
486	смысл и	1	1
487	здесь чисто	1	1
488	на первый	1	1
489	или менее	1	1
490	места в	1	1
491	от своего	1	1
492	с достоевским	1	1
493	место в	1	1
494	не столько	2	1
495	жизни с	1	1
496	своего рода	7	1
497	признать что	1	1
498	и другого	1	1
499	задает себе	1	1
500	есть его	1	1
501	где герой	1	1
502	не его	1	1
503	героев не	1	1
504	не тем	1	1
505	том и	1	1
506	она или	1	1
507	мыслей героя	2	1
508	не входила	1	1
509	в аспекте	5	1
510	между людьми	1	1
511	пределами художественного	1	1
512	как обычно	1	1
513	до известной	1	1
514	форме романа	1	1
515	и другое	2	1
516	в русской	4	1
517	не имеет	2	1
518	дело в	1	1
519	и имеет	1	1
520	даже как	1	1
521	того чтобы	3	1
522	новой поистине	1	1
523	та или	3	1
524	появляется в	1	1
525	не могло	1	1
526	только не	1	1
527	того и	1	1
528	и всегда	1	1
529	и весь	1	1
530	всего на	1	1
531	или иная	3	1
532	словесного выражения	1	1
533	изображении человека	1	1
534	на этом	3	1
535	к концу	1	1
536	художественное видение	1	1
537	истину в	1	1
538	уже говорили	1	1
539	как художника	1	1
540	в столкновение	2	1
541	о чем-то	1	1
542	правда мы	1	1
543	пределах художественного	1	1
544	него уже	2	1
545	не слышит	2	1
546	ему не	2	1
547	с другом	1	1
548	еще резче	1	1
549	в трагедии	1	1
550	в речах	1	1
551	авторскую точку	1	1
552	про себя	2	1
553	единства в	1	1
554	я сам	1	1
555	же самое	1	1
556	об одном	2	1
557	всего в	1	1
558	к тому	7	1
559	личность не	2	1
560	мысли о	2	1
561	все еще	2	1
562	души все	1	1
563	всего во	1	1
564	в каждой	1	1
565	иной чем	1	1
566	е все	1	1
567	свою очередь	1	1
568	но при	1	1
569	здесь не	2	1
570	в ее	3	1
571	личности и	2	1
572	характер и	2	1
573	тех двух	1	1
574	и говорит	1	1
575	с самого	1	1
576	и когда	3	1
577	что у	3	1
578	достаточно чтобы	1	1
579	в другом	2	1
580	настоящем и	1	1
581	времени и	1	1
582	к постановке	1	1
583	во многом	1	1
584	современности или	1	1
585	не исчерпывается	1	1
586	со стороны	3	1
587	породившей его	1	1
588	даже не	1	1
589	в виду	1	1
590	его построения	1	1
591	к каждому	1	1
592	первом случае	1	1
593	тех кто	2	1
594	о том	12	1
595	то во	1	1
596	и та	1	1
597	говорит об	1	1
598	не перед	1	1
599	за пределами	1	1
600	сам а	1	1
601	такова что	1	1
602	можно сказать	4	1
603	он стремился	1	1
604	к чужому	1	1
605	и мыслей	1	1
606	души в	1	1
607	нет это	1	1
608	и смысловой	2	1
609	деревенской жизни	1	1
610	его личности	2	1
611	творчества в	1	1
612	во втором	1	1
613	как его	3	1
614	или напротив	2	1
615	и только	1	1
616	зиждется на	1	1
617	рассказа что	1	1
618	вся жизнь	2	1
619	основное событие	1	1
620	и полное	1	1
621	того что	4	1
622	духе а	1	1
623	художественного восприятия	2	1
624	речь о	1	1
625	художественное единство	1	1
626	согласиться с	2	1
627	одной из	2	1
628	него вдруг	2	1
629	истории его	1	1
630	проникнуть в	2	1
631	в какой	1	1
632	то в	4	1
633	и так	2	1
634	это очень	1	1
635	впрочем и	2	1
636	а с	2	1
637	осуществления в	1	1
638	себя в	4	1
639	ничто не	1	1
640	да еще	1	1
641	говорить об	2	1
642	же авторского	1	1
643	кругозора ибо	1	1
644	не все	1	1
645	него и	1	1
646	а то	2	1
647	плана в	1	1
648	произведения не	2	1
649	к содержанию	1	1
650	на столе	2	1
651	к творчеству	2	1
652	могло бы	1	1
653	героев как	2	1
654	иначе как	1	1
655	при всей	2	1
656	бытия и	4	1
657	из нее	1	1
658	и рождается	1	1
659	и никогда	1	1
660	того или	2	1
661	к той	1	1
662	ее на	1	1
663	рассказа не	2	1
664	у которого	1	1
665	в особенности	1	1
666	нами не	1	1
667	тотчас же	1	1
668	он живет	1	1
669	мы привыкли	1	1
670	и герой	2	1
671	как у	1	1
672	человека а	1	1
673	и быть	4	1
674	во второй	5	1
675	всякого человека	1	1
676	к его	1	1
677	что не	2	1
678	что для	1	1
679	элементов и	1	1
680	идеи она	1	1
681	индивидуальности героя	1	1
682	это прежде	2	1
683	него при	1	1
684	ничем не	3	1
685	нем и	1	1
686	но из	1	1
687	жизнь в	1	1
688	напротив чтобы	1	1
689	из участников	1	1
690	действительности как	1	1
691	что мы	1	1
692	в руках	1	1
693	и глубокое	1	1
694	вступает в	1	1
695	является его	1	1
696	в частности	5	1
697	на который	1	1
698	и она	1	1
699	ни на	1	1
700	подхода к	1	1
701	не согласиться	2	1
702	к своему	2	1
703	героиня его	1	1
704	социальный характер	1	1
705	если оно	1	1
706	двух людей	1	1
707	такого рода	3	1
708	что бы	1	1
709	в чистом	1	1
710	и там	1	1
711	не стало	1	1
712	о человеке	2	1
713	работы о	1	1
714	к жизненному	1	1
715	истину и	1	1
716	и менее	1	1
717	в художественную	1	1
718	тенденция к	1	1
719	он от	1	1
720	этот не	1	1
721	все зависит	1	1
722	и одна	1	1
723	голоса и	1	1
724	не раз	2	1
725	роман но	1	1
726	известной степени	1	1
727	он видел	1	1
728	что я	2	1
729	самим героем	1	1
730	его нет	1	1
731	сознания в	1	1
732	совершенно иной	2	1
733	ее и	1	1
734	сознания что	1	1
735	и все	4	1
736	будто бы	3	1
737	только что	4	1
738	я в	1	1
739	самому и	1	1
740	может и	3	1
741	в свою	1	1
742	это в	3	1
743	впервые в	2	1
744	остается как	1	1
745	мы считаем	1	1
746	бы быть	1	1
747	или иного	2	1
748	его произведений	1	1
749	и повести	2	1
750	он действует	1	1
751	самосознания и	1	1
752	к этой	3	1
753	и другие	1	1
754	случае если	1	1
755	и эта	1	1
756	личности это	1	1
757	в таком	3	1
758	такой же	3	1
759	этой точки	1	1
