N	2gram	Propp_Isto_5	FransuaR
1	и в	25	40
2	и его	9	17
3	прежде всего	6	16
4	в этом	10	15
5	мы уже	4	13
6	не только	13	13
7	в его	12	13
8	и не	11	13
9	вовсе не	2	12
10	что в	8	12
11	как и	7	11
12	но и	13	11
13	таким образом	9	10
14	как мы	5	10
15	он не	4	9
16	может быть	17	9
17	и все	3	9
18	той же	1	8
19	и на	8	8
20	отношение к	1	8
21	все эти	8	8
22	и с	3	8
23	во время	7	8
24	в том	6	8
25	у него	2	8
26	но в	1	8
27	то же	4	7
28	в своем	1	7
29	в виду	1	7
30	в ту	1	7
31	в одном	1	7
32	и др	3	7
33	во всех	2	6
34	в самом	1	6
35	в этих	6	6
36	в то	3	6
37	же время	1	6
38	связи с	8	6
39	связь с	8	6
40	и других	2	6
41	мы еще	1	6
42	в своей	2	6
43	к этому	2	6
44	здесь и	1	5
45	в нем	7	5
46	в основе	1	5
47	и для	2	5
48	в особенности	3	5
49	в литературе	1	5
50	мы видим	8	5
51	для него	1	5
52	то что	7	5
53	не было	1	5
54	а не	2	5
55	в связи	4	5
56	в своих	1	5
57	также и	1	4
58	жизни и	2	4
59	в ней	5	4
60	xix века	1	4
61	в истории	4	4
62	было бы	1	4
63	и вы	1	4
64	том что	8	4
65	в их	1	4
66	даже в	2	4
67	того чтобы	3	4
68	о том	7	4
69	и о	1	4
70	в бочку	2	4
71	так в	2	4
72	роль в	2	4
73	особенно в	2	4
74	и здесь	7	4
75	а также	1	4
76	один из	2	4
77	только на	1	4
78	из них	2	4
79	так как	11	4
80	и даже	1	4
81	до сих	2	4
82	здесь в	1	4
83	и потому	2	4
84	в данном	3	4
85	не касается	1	4
86	сих пор	2	4
87	в основном	4	4
88	все это	4	4
89	самом деле	2	3
90	на самом	1	3
91	и есть	1	3
92	только для	1	3
93	по отношению	2	3
94	отличие от	1	3
95	в этой	3	3
96	и как	3	3
97	и наконец	1	3
98	и к	1	3
99	было ни	1	3
100	в себе	1	3
101	связанные с	2	3
102	при этом	1	3
103	всех этих	1	3
104	но дело	1	3
105	об этом	2	3
106	мы видели	7	3
107	в отличие	1	3
108	их в	3	3
109	для этого	1	3
110	в таких	3	3
111	дело не	1	3
112	одна из	2	3
113	так много	1	3
114	во всем	2	3
115	уже говорили	1	3
116	о нем	3	3
117	они были	1	3
118	но все	5	3
119	здесь не	1	3
120	в ее	4	3
121	еще в	2	3
122	если бы	2	3
123	других местах	1	3
124	другими словами	1	3
125	никак не	1	3
126	что и	6	3
127	во всей	1	3
128	в свете	3	3
129	еще не	8	3
130	только в	7	3
131	же и	1	3
132	одно из	1	3
133	не так	1	3
134	в конце	1	3
135	тем что	10	3
136	в других	2	3
137	для того	3	3
138	связан с	2	3
139	сказать что	2	3
140	там где	6	3
141	в частности	7	3
142	не может	6	3
143	вместе с	22	3
144	как в	6	3
145	такого рода	1	3
146	как бы	2	3
147	в более	3	3
148	и от	1	3
149	но это	7	3
150	а в	3	3
151	к этой	1	3
152	они не	3	3
153	том числе	1	3
154	одним из	2	2
155	например в	5	2
156	того же	2	2
157	переход от	1	2
158	тем же	1	2
159	мы не	5	2
160	общества и	1	2
161	большую роль	1	2
162	хотя бы	1	2
163	на них	2	2
164	быть в	1	2
165	эту связь	1	2
166	не был	1	2
167	но не	5	2
168	думать что	1	2
169	в течение	2	2
170	что он	22	2
171	переходят друг	1	2
172	все же	10	2
173	его к	3	2
174	в которой	4	2
175	в целом	3	2
176	он в	1	2
177	к образу	1	2
178	в дальнейшем	4	2
179	и если	1	2
180	к тем	1	2
181	приведенные нами	1	2
182	и еще	1	2
183	и вот	1	2
184	свидетельствует о	1	2
185	на этом	3	2
186	старого и	1	2
187	здесь мы	5	2
188	друг в	1	2
189	точки зрения	2	2
190	в котором	1	2
191	представление о	17	2
192	но он	2	2
193	не менее	4	2
194	ее не	1	2
195	как о	1	2
196	считает что	1	2
197	он с	1	2
198	связь и	1	2
199	особое внимание	1	2
200	числе и	1	2
201	должны быть	1	2
202	они и	1	2
