N	2gram	Vygotskiy__1	Istorich
1	и в	31	25
2	вместе с	8	22
3	что он	7	22
4	и т	26	20
5	т д	8	18
6	может быть	22	17
7	представление о	3	17
8	т е	3	16
9	мы имеем	4	14
10	не только	13	13
11	но и	2	13
12	в его	6	12
13	так как	18	11
14	уже не	2	11
15	и не	16	11
16	в этом	12	10
17	все же	5	10
18	и его	7	9
19	его в	2	9
20	с другой	5	9
21	таким образом	20	9
22	еще не	1	8
23	и на	1	8
24	что в	23	8
25	связи с	1	8
26	и что	8	8
27	мы видим	5	8
28	мы знаем	3	8
29	с тем	3	8
30	другой стороны	5	8
31	том что	16	8
32	представляет собой	2	7
33	в нем	2	7
34	а затем	1	7
35	как и	16	7
36	мы видели	2	7
37	потому что	10	7
38	о том	7	7
39	и здесь	2	7
40	то что	32	7
41	только в	14	7
42	с одной	5	7
43	в качестве	2	7
44	при помощи	20	7
45	одной стороны	6	7
46	но это	3	7
47	тот кто	2	7
48	в частности	3	7
49	знаем что	1	6
50	как в	9	6
51	в нее	1	6
52	это не	1	6
53	не может	17	6
54	в этих	4	6
55	не в	11	6
56	что и	13	6
57	там где	4	6
58	прежде всего	4	6
59	могут быть	11	6
60	или в	1	6
61	в том	30	6
62	например в	3	5
63	и действительно	1	5
64	ясно что	19	5
65	мы не	12	5
66	в ней	1	5
67	но не	3	5
68	с этим	3	5
69	что это	6	5
70	но все	1	5
71	живет в	1	5
72	видим что	2	5
73	как мы	2	5
74	мы увидим	4	5
75	показывает что	5	5
76	так же	12	5
77	в него	2	5
78	для нас	5	5
79	же как	4	4
80	и это	3	4
81	то же	5	4
82	в ее	5	4
83	и хотя	1	4
84	в которой	4	4
85	он не	3	4
86	что все	3	4
87	и тем	2	4
88	не всегда	2	4
89	тем не	2	4
90	не менее	2	4
91	того как	1	4
92	все еще	1	4
93	совершенно ясно	19	4
94	в пределах	1	4
95	что у	3	4
96	с ним	2	4
97	за ним	1	4
98	все это	8	4
99	в связи	2	4
100	мы должны	1	4
101	в которых	3	3
102	увидим ниже	1	3
103	его не	2	3
104	ему в	1	3
105	то это	1	3
106	в роли	1	3
107	только после	1	3
108	если в	1	3
109	и как	2	3
110	его к	1	3
111	в целом	5	3
112	в этой	3	3
113	только один	1	3
114	их в	2	3
115	человека в	1	3
116	в таких	1	3
117	в то	5	3
