1	в то же время	4	7
2	в том что он	1	4
3	и в то же	1	3
4	и в этом отношении	1	2
5	именно в том что	1	2
6	но в то же	2	2
7	то же время не	1	2
8	но с другой стороны	2	1
9	так же как и	1	1
10	во что бы то	1	1
11	что бы то ни	1	1
12	но это не значит	1	1
13	том и другом случае	1	1
14	то же время оно	1	1
15	заключается в том что	2	1
16	во всяком случае не	1	1
17	только с точки зрения	1	1
18	в том и другом	1	1
19	можно даже сказать что	1	1
20	бы то ни стало	1	1
21	и по отношению к	1	1
22	дело в том что	4	1
23	в том отношении что	2	1
24	с точки зрения их	2	1
25	в то время как	1	1
26	не все в этой	1	1
