N	3gram	Potebnia_M_1	Myshleni
1	в том что	13	21
2	с точки зрения	3	18
3	для того чтобы	2	10
4	с одной стороны	3	7
5	заключается в том	1	7
6	в связи с	1	6
7	во всяком случае	1	6
8	не может быть	9	6
9	на то что	1	6
10	по отношению к	13	5
11	можно было бы	1	5
12	на этот вопрос	2	5
13	из того что	1	4
14	о том что	1	4
15	в собственном смысле	1	3
16	смысле этого слова	1	3
17	мы видели что	1	3
18	с таким образом	1	3
19	мы не можем	1	3
20	в этом отношении	1	3
21	на том что	1	2
22	того что в	1	2
23	более или менее	1	2
24	на самом деле	1	2
25	понимают друг друга	1	2
26	подобно тому как	3	2
27	в этом смысле	4	2
28	одной стороны и	1	2
29	не потому что	1	2
30	если бы мы	1	2
31	но на деле	2	2
32	мы будем иметь	1	2
33	в истории развития	1	2
34	само по себе	4	2
35	в этой теории	1	2
36	мы думаем что	1	2
37	вопрос о том	1	2
38	друг от друга	2	2
39	на деле же	1	2
40	сама по себе	3	2
41	только тогда когда	4	2
42	мы увидим что	3	2
43	каждая из этих	1	1
44	потому что как	2	1
45	было бы невозможно	1	1
46	что в истории	1	1
47	этой точки зрения	1	1
48	не следует что	1	1
49	мере того как	3	1
50	там где нет	1	1
51	дело в том	2	1
52	но так как	1	1
53	это было бы	1	1
54	как и во	1	1
55	в том и	2	1
56	по мере того	3	1
57	оставляя в стороне	1	1
58	чтобы показать что	1	1
59	и потому что	2	1
60	вместе с другими	1	1
61	что как бы	1	1
62	существует независимо от	1	1
63	до сих пор	1	1
64	что каждая из	1	1
65	сам по себе	1	1
66	друг на друга	1	1
67	что в одном	1	1
68	бы то ни	2	1
69	не могло бы	2	1
70	только то что	1	1
71	то что в	1	1
72	с тем что	3	1
73	что а есть	1	1
74	что в них	1	1
75	точно так же	1	1
76	его связи с	1	1
77	и практики и	1	1
78	а и б	1	1
79	как если бы	1	1
80	то и другое	2	1
81	в применении к	2	1
82	то это не	2	1
83	что мы не	1	1
84	там где он	1	1
85	не в том	4	1
86	сами по себе	1	1
87	то ни было	1	1
88	к которому мы	1	1
89	и не могут	1	1
90	все без исключения	1	1
91	мы видели выше	1	1
92	не могут быть	2	1
93	указывает на то	1	1
94	все более и	2	1
95	и во всей	1	1
96	и тем самым	1	1
97	точки зрения но	1	1
98	в области психологии	1	1
99	из других источников	1	1
100	потому что мы	2	1
101	с другой стороны	5	1
102	так же как	1	1
103	не в одном	1	1
104	по себе не	1	1
105	и все же	1	1
106	том смысле что	1	1
107	она не может	1	1
108	хотим сказать что	1	1
109	с самого начала	3	1
110	не только не	2	1
111	как бы ни	2	1
112	более и более	2	1
113	по себе мы	1	1
114	по его мнению	4	1
115	при известных условиях	2	1
116	несмотря на все	1	1
117	целого к которому	1	1
118	только в том	6	1
119	укажем только на	1	1
120	после того как	1	1
121	в том смысле	4	1
122	мы спросим себя	1	1
123	между словом и	1	1
124	но едва ли	1	1
125	есть с одной	1	1
126	это не потому	1	1
127	как и в	2	1
128	субъективного и объективного	1	1
129	до какой степени	1	1
130	и тем более	1	1
131	как мы видели	1	1
