N	2gram	Vygotskiy__4	Istorich
1	что он	6	24
2	не только	15	18
3	может быть	12	17
4	мы имеем	2	15
5	и в	20	15
6	никогда не	5	15
7	так как	10	14
8	но и	9	14
9	так же	11	13
10	знаем что	1	12
11	что в	19	12
12	то что	15	12
13	а в	2	12
14	в этом	24	11
15	в этих	3	11
16	мы знаем	1	11
17	и не	8	11
18	то же	16	10
19	что они	14	10
20	его в	6	10
21	этих случаях	1	10
22	еще не	2	9
23	все же	5	9
24	с тем	6	9
25	и здесь	2	9
26	потому что	12	9
27	должны были	1	8
28	он не	1	8
29	связи с	3	8
30	один из	3	8
31	мы увидим	1	8
32	мы можем	5	8
33	детей в	1	8
34	мы видим	10	8
35	в нем	2	7
36	таким образом	25	7
37	том что	35	7
38	не в	4	7
39	ничего не	1	7
40	вместе с	8	7
41	сих пор	1	7
42	связана с	2	6
43	но в	3	6
44	что это	2	6
45	и что	8	6
46	в его	11	6
47	что и	9	6
48	мы уже	5	6
49	так что	3	6
50	до сих	1	6
51	наряду с	3	6
52	как бы	7	6
53	в том	42	6
54	только в	10	6
55	точно так	3	6
56	же как	6	5
57	и есть	1	5
58	представляет собой	3	5
59	как в	5	5
60	с этим	5	5
61	что она	1	5
62	но все	1	5
63	было бы	8	5
64	на него	1	5
65	видим что	2	5
66	что при	2	5
67	можно было	6	5
68	так и	5	5
69	говорят что	1	5
70	к нему	2	5
71	в одном	1	5
72	прежде всего	2	5
73	к которому	3	5
74	а не	7	5
75	в связи	3	5
76	не может	6	5
77	этом случае	3	5
78	к тому	6	5
79	что эти	2	4
80	в ней	2	4
81	и на	6	4
82	в себе	10	4
83	все эти	5	4
84	в этой	3	4
85	и они	1	4
86	при этом	12	4
87	они должны	1	4
88	и с	4	4
89	показывает что	2	4
90	вопрос о	1	4
91	но он	1	4
92	но они	2	4
93	того как	2	4
94	для нас	4	4
95	очень часто	2	4
96	о нем	1	4
97	другими словами	2	4
98	или на	1	4
99	в другой	2	4
100	что здесь	2	4
101	с одной	9	4
102	попадают в	1	4
103	у него	2	4
104	тем что	7	4
105	а потом	2	4
106	но это	1	4
107	в область	1	4
108	как она	1	4
109	мы должны	11	4
110	одной из	3	4
111	и другие	9	4
112	они не	2	4
113	особенно часто	1	3
114	мы не	1	3
115	установить что	2	3
116	не совсем	2	3
117	видели что	2	3
118	когда он	3	3
119	увидим что	5	3
120	привести к	2	3
121	из этих	2	3
122	на стадии	1	3
123	как он	4	3
124	на то	5	3
125	подобно тому	2	3
126	здесь мы	2	3
127	говорит что	3	3
128	должен был	1	3
129	в их	12	3
130	выше мы	1	3
131	свет на	1	3
132	что этот	2	3
133	стоит в	1	3
134	и его	5	3
135	встречается в	1	3
136	и это	2	3
137	но по	1	3
138	в себя	1	3
139	так в	1	3
140	роль в	4	3
141	мог бы	1	3
142	по мере	4	3
143	о том	5	3
144	после того	1	3
145	раньше чем	5	3
146	если это	1	3
147	того что	10	3
148	в качестве	21	3
149	же и	1	3
150	по отношению	1	3
151	в состоянии	1	3
152	в других	1	3
153	представляют собой	1	3
154	одной стороны	9	3
155	ребенка в	4	3
156	что мы	7	3
157	не видит	1	3
158	эти слова	1	3
159	как это	9	3
160	предположить что	1	3
161	тому как	2	3
162	все это	1	3
163	уже на	1	3
164	но если	1	3
165	отношению к	1	3
166	а другой	2	3
167	в силе	1	2
168	например в	1	2
169	самом деле	7	2
170	на самом	1	2
171	и для	4	2
172	в сущности	4	2
173	что иное	1	2
174	я не	1	2
175	и то	10	2
176	в которых	1	2
177	иное как	1	2
178	во всех	1	2
179	то мы	1	2
180	но не	3	2
181	не все	1	2
182	не просто	2	2
183	дает нам	1	2
184	перед нами	5	2
