N	2gram	Tiupa_Hudo_1	Istorich
1	и в	14	22
2	в этом	11	17
3	и т	11	16
4	т е	4	16
5	т д	3	15
6	что в	6	15
7	не только	12	14
8	но и	5	12
9	и не	2	12
10	в этих	5	11
11	может быть	5	11
12	но в	5	10
13	еще не	7	10
14	в нем	3	9
15	и говорит	1	9
16	в том	12	9
17	что он	9	9
18	как мы	3	8
19	что они	1	8
20	с этим	3	8
21	том что	16	8
22	но не	3	7
23	то что	8	7
24	мы должны	1	7
25	уже не	7	7
26	из них	4	7
27	так как	1	7
28	с другой	1	7
29	с мотивом	1	7
30	там где	1	7
31	то же	9	6
32	мы уже	4	6
33	не все	1	6
34	это не	7	6
35	ничего не	8	6
36	связи с	4	6
37	все еще	2	6
38	так в	2	6
39	если бы	3	6
40	то и	3	6
41	друг друга	5	6
42	а не	12	6
43	а в	7	6
44	все же	3	5
45	он не	4	5
46	что она	4	5
47	в этой	8	5
48	тем не	4	5
49	не менее	5	5
50	могут быть	1	5
51	живет в	2	5
52	того что	4	5
53	один из	4	5
54	так что	2	5
55	не противоречит	1	5
56	до сих	2	5
57	в частности	5	5
58	сих пор	2	5
59	мы здесь	1	4
60	и на	3	4
61	все эти	3	4
62	этого мотива	1	4
63	отношение к	1	4
64	не в	7	4
65	на этом	3	4
66	и с	4	4
67	о связи	1	4
68	из земли	1	4
69	как это	1	4
70	но он	3	4
71	и его	5	4
72	тем что	3	4
73	что на	2	4
74	она не	4	4
75	в пределах	3	4
76	в дальнейшем	1	4
77	находится в	1	4
78	в другой	1	4
79	только в	5	4
80	сказки в	1	4
81	и они	1	4
82	его и	1	4
83	представляют собой	2	4
84	связано с	1	4
85	они не	2	4
86	в данном	1	4
87	и там	1	4
88	для нас	1	4
89	в свою	1	4
90	на смену	1	4
91	не может	7	4
92	и другие	1	4
93	связана с	1	3
94	их и	1	3
95	он все	1	3
96	я не	1	3
97	и ее	1	3
98	в чем	1	3
99	со стороны	3	3
100	в одной	2	3
101	и как	1	3
102	и к	4	3
103	в целом	2	3
104	из этих	1	3
105	на его	2	3
106	их в	1	3
107	его в	3	3
108	было бы	6	3
109	приходит в	2	3
110	для них	1	3
111	все равно	2	3
112	далеко не	1	3
113	как и	9	3
114	состоит в	2	3
115	не будем	1	3
116	в русской	4	3
117	никогда не	6	3
118	потому что	5	3
119	он и	1	3
120	к тому	7	3
121	о том	12	3
122	здесь не	2	3
123	данном случае	1	3
124	на том	2	3
125	что у	3	3
126	на нее	1	3
127	жить в	1	3
128	в его	8	3
129	эти два	1	3
130	и она	1	3
131	с ними	2	3
132	никого не	1	3
133	и у	1	3
134	за ним	2	3
135	прежде всего	11	3
136	а через	1	3
137	у него	9	3
138	мы еще	1	3
139	превращается в	3	3
140	в связи	3	3
141	вступает в	1	3
142	о себе	1	3
143	стороны и	1	3
144	но это	1	3
145	между прочим	1	3
146	и от	4	3
147	его не	1	3
148	солнца и	1	3
149	и все	4	3
150	он видит	1	3
151	сказать что	1	3
152	все что	1	3
153	например в	2	2
154	и то	1	2
155	к нашей	1	2
156	на самом	2	2
157	не имеют	3	2
158	мать и	1	2
159	той же	2	2
160	же как	2	2
161	вопрос о	2	2
162	но она	1	2
163	и он	5	2
164	в ней	4	2
165	знаем что	1	2
166	как правило	6	2
167	к жизни	5	2
168	в сторону	1	2
169	по отношению	8	2
170	в качестве	9	2
171	себе и	2	2
172	его на	1	2
173	как в	8	2
174	в своем	4	2
175	хотя и	2	2
176	узнает что	1	2
177	вот тебе	2	2
178	в этот	1	2
179	во многих	1	2
180	не могла	1	2
181	при этом	12	2
182	видно что	2	2
183	достаточно чтобы	1	2
184	они в	2	2
185	всех этих	1	2
186	что еще	1	2
187	и вот	1	2
188	никому не	1	2
189	в нее	1	2
190	так и	13	2
191	но все	1	2
192	же не	1	2
193	по комнатам	1	2
194	уже знаем	2	2
195	ни в	5	2
196	вовсе не	1	2
197	с тем	1	2
198	со своими	1	2
199	и уже	1	2
200	и для	3	2
201	о первой	1	2
202	и потом	2	2
203	такой же	3	2
204	как таковой	1	2
205	не мог	1	2
206	точки зрения	5	2
207	это делает	1	2
208	на месте	1	2
209	в которых	1	2
210	друг другу	1	2
211	но они	1	2
212	и более	1	2
213	она или	1	2
214	даже в	3	2
215	и герой	2	2
216	не раз	2	2
217	в то	8	2
218	хотелось бы	1	2
219	не имеет	2	2
220	одна из	2	2
221	это еще	1	2
222	относится к	1	2
223	я теперь	1	2
224	как будто	4	2
225	нет мы	1	2
226	в самых	1	2
227	на это	1	2
228	и это	4	2
229	и о	4	2
230	есть случаи	1	2
231	роль в	1	2
232	в другом	2	2
233	одного из	1	2
234	когда его	1	2
235	и что	2	2
236	в силу	1	2
237	с того	2	2
238	а также	3	2
239	там же	2	2
240	между тем	8	2
241	в две	1	2
242	в него	2	2
243	а она	1	2
244	же в	3	2
245	и так	2	2
246	с одной	1	2
247	в жизни	1	2
248	для нее	2	2
249	что не	2	2
250	него и	1	2
251	а то	2	2
252	на столе	2	2
253	мы знаем	2	2
254	всяком случае	1	2
255	в одном	1	2
256	у нее	2	2
257	только на	2	2
258	в особенности	1	2
259	и даже	3	2
260	даже не	1	2
261	дочь в	1	2
262	сюда же	1	2
263	и др	1	2
264	не было	4	2
265	одной стороны	1	2
266	потом в	1	2
267	не видит	1	2
268	и потому	2	2
269	матери и	2	2
270	да и	2	2
271	с очень	1	2
272	можно сказать	4	2
273	дом с	1	2
274	лицо и	1	2
275	происходит в	1	2
276	от него	3	2
277	или не	3	2
278	не дает	1	2
279	героя не	1	2
280	нет ничего	2	2
281	отношению к	8	2
282	жизни и	5	2
283	только не	1	2
284	см в	1	2
285	во всяком	1	2
286	также и	1	1
287	таком случае	1	1
288	начинается с	2	1
289	самом деле	5	1
290	ясно что	2	1
291	в город	1	1
292	смысл этого	1	1
293	и до	1	1
294	не объяснено	1	1
295	со своей	1	1
296	во-первых в	1	1
297	и этот	1	1
298	и за	1	1
299	головой и	1	1
300	мы не	2	1
301	и лицо	1	1
302	имеется и	1	1
303	человека и	1	1
304	принадлежит к	1	1
305	принято называть	1	1
306	начало и	1	1
307	на них	1	1
308	мы читаем	2	1
309	столь же	4	1
310	что его	1	1
311	сон и	1	1
312	но как	2	1
313	и сказала	1	1
314	ответ на	1	1
315	тут же	1	1
316	друга и	1	1
317	нет и	1	1
318	к сожалению	1	1
319	отнюдь не	3	1
320	тебе и	2	1
321	чем же	1	1
322	общего с	1	1
323	в овраге	1	1
324	нельзя было	1	1
325	это был	1	1
326	перед нами	5	1
327	еще больше	1	1
328	бы я	1	1
329	к этой	3	1
330	напомним что	2	1
331	герой возвращается	1	1
332	все так	1	1
333	он в	1	1
334	жизни так	2	1
335	бы не	1	1
336	и обстановка	1	1
337	ни одна	1	1
338	друг от	1	1
339	определенной категории	1	1
340	на то	4	1
341	вообще не	1	1
342	исходит из	1	1
343	не следует	2	1
344	в определенном	1	1
345	главным образом	1	1
346	большой и	1	1
347	одному из	1	1
348	видеть в	1	1
349	в первую	2	1
350	не как	1	1
351	том чтобы	1	1
352	его от	1	1
353	и по	3	1
354	все с	1	1
355	и наоборот	1	1
356	человека в	6	1
357	от нее	1	1
358	по своему	3	1
