N	2gram	Bakhtin_Pr_1	Problema
1	то есть	46	39
2	то что	8	38
3	вовсе не	2	37
4	и не	42	37
5	и в	38	35
6	не есть	6	33
7	не только	9	24
8	сказать что	4	24
9	том что	3	19
10	у нас	2	18
11	даже и	1	18
12	о том	4	18
13	может быть	26	18
14	в этом	15	17
15	и вообще	2	16
16	настоящее время	1	16
17	но и	9	16
18	в настоящее	1	16
19	что мы	1	14
20	только в	13	14
21	не менее	4	13
22	не может	27	13
23	и что	2	13
24	также и	3	12
25	тем не	3	12
26	того что	2	12
27	в том	8	12
28	хотя бы	4	12
29	не просто	1	11
30	и даже	3	11
31	прежде всего	13	11
32	что в	7	11
33	в таком	3	11
34	говорить о	3	10
35	еще не	7	10
36	ничего не	6	10
37	и с	17	10
38	а не	5	10
39	в данном	4	10
40	да и	3	10
41	едва ли	3	9
42	в этой	1	9
43	только на	1	9
44	для нас	1	9
45	значение и	1	8
46	все же	6	8
47	по себе	1	8
48	есть только	2	8
49	ясно что	3	8
50	в виду	4	8
51	было бы	8	8
52	уже не	1	8
53	смысле слова	2	7
54	бы и	1	7
55	все эти	5	7
56	того или	2	7
57	тем самым	4	7
58	не имеет	9	7
59	не является	3	7
60	так и	5	7
61	в его	43	7
62	и т	14	6
63	есть не	2	6
64	с другой	7	6
65	но как	2	6
66	а только	2	6
67	относится к	4	6
68	но в	4	6
69	на то	2	6
70	т д	1	6
71	что все	2	6
72	был бы	1	6
73	можно ли	1	6
74	мы можем	6	6
75	не о	1	6
76	же самое	2	6
77	другими словами	2	6
78	можно сказать	2	6
79	в виде	2	6
80	ни в	11	6
81	в области	11	6
82	или иначе	1	6
83	о чем	1	6
84	но это	3	6
85	и для	11	6
86	не существует	1	6
87	в то	4	6
88	то же	5	5
89	по своему	1	5
90	отнюдь не	19	5
91	в самом	7	5
92	в себе	4	5
93	с другими	3	5
94	этом смысле	3	5
95	как и	7	5
96	и без	1	5
97	есть именно	1	5
98	и более	2	5
99	раз и	2	5
100	под этим	1	5
101	связи с	2	5
102	той или	2	5
103	и это	3	5
104	как мы	7	5
105	данном случае	4	5
106	языка и	1	5
107	можно было	4	5
108	и на	3	5
109	без всякой	2	5
110	с одной	3	5
111	содержания и	6	5
112	одной стороны	3	5
113	или иной	2	5
114	что не	4	5
115	другой стороны	4	5
116	в частности	2	5
117	так же	1	5
118	кроме того	3	5
119	в связи	2	5
120	и все	3	5
121	или иного	2	5
122	есть то	1	5
123	самом деле	6	4
124	на самом	4	4
125	и есть	2	4
126	и значение	2	4
127	не вполне	2	4
128	и самого	1	4
129	но не	12	4
130	не все	2	4
131	в общем	1	4
132	в своем	5	4
133	и как	8	4
134	вообще не	7	4
135	но именно	1	4
136	всех этих	1	4
137	таким образом	10	4
138	и тем	3	4
139	далеко не	5	4
140	как таковой	2	4
141	на первый	2	4
142	в этих	2	4
143	но если	1	4
144	не будем	3	4
145	значение слова	4	4
146	до сих	1	4
147	значения или	1	4
148	именно как	1	4
149	уже о	1	4
150	стороны и	1	4
151	не могут	2	4
152	и о	5	4
153	говоря уже	1	4
154	без всякого	1	4
155	если бы	3	4
156	и здесь	2	4
157	и только	4	4
158	значение в	1	4
159	что он	2	4
160	есть в	1	4
161	не можем	2	4
162	случае не	2	4
163	тем что	2	4
164	и следовательно	1	4
165	мы говорим	1	4
166	в область	3	4
167	как бы	22	4
168	слова и	3	4
169	сих пор	1	4
170	все это	3	4
171	в результате	1	4
172	а в	6	4
173	не говоря	1	4
174	можно говорить	2	3
175	мы здесь	4	3
176	это и	1	3
177	и должны	2	3
178	в их	10	3
179	обойтись без	1	3
180	мы уже	1	3
181	вопрос о	1	3
182	язык как	1	3
183	что иное	1	3
184	это отношение	2	3
185	мы еще	1	3
186	не нужно	5	3
187	первый план	2	3
188	в нашем	4	3
189	нет и	3	3
190	в истории	2	3
191	хотя и	3	3
192	могли бы	1	3
193	не было	2	3
194	и к	3	3
195	в целом	3	3
196	бы не	2	3
197	но ведь	1	3
198	только один	1	3
199	быть только	5	3
200	при этом	5	3
201	перестает быть	4	3
202	здесь мы	2	3
203	то ни	3	3
204	лишь в	2	3
205	его в	9	3
206	для них	1	3
207	о которых	2	3
208	все равно	1	3
209	с тем	1	3
210	в слове	3	3
211	несмотря на	3	3
212	или точнее	2	3
213	не во	2	3
214	к предмету	1	3
215	является только	1	3
216	но эта	1	3
217	тому что	1	3
218	этой области	2	3
219	иной раз	1	3
220	в таких	2	3
221	о значении	4	3
222	как о	1	3
223	одна из	2	3
224	в основе	5	3
225	мы все	1	3
226	слова как	1	3
227	и является	1	3
228	языка в	3	3
229	как только	3	3
230	не знает	3	3
231	анализа и	2	3
232	оно не	3	3
233	она не	2	3
234	то или	2	3
235	на том	1	3
236	с самим	2	3
237	это только	1	3
238	имеется в	1	3
239	мы в	3	3
240	иное как	1	3
241	каждый раз	1	3
242	в значительной	2	3
243	нас в	1	3
244	говорить об	1	3
245	и наконец	6	3
246	предмета и	2	3
247	ли он	1	3
248	есть ни	1	3
249	в нашей	2	3
250	или даже	1	3
251	уже и	1	3
252	для того	2	3
253	нашего исследования	1	3
254	и если	1	3
255	только его	3	3
256	если оно	1	3
257	тому как	1	3
258	к тому	1	3
259	и от	3	3
260	о котором	2	3
261	бы в	1	3
262	мы должны	2	3
263	только как	6	3
264	не что	1	3
265	в своих	2	3
266	все что	3	3
267	то на	1	2
268	о с	1	2
269	мере в	1	2
270	ли мы	3	2
271	от самого	1	2
272	и ничего	1	2
273	бы что	1	2
274	нам в	1	2
275	что под	1	2
276	совпадает с	2	2
277	из которых	2	2
278	на некоторые	1	2
279	в ней	4	2
280	это возможно	1	2
281	без которой	1	2
282	здесь не	4	2
283	бы то	3	2
284	во всех	11	2
285	мы же	1	2
286	себе и	1	2
287	оно является	1	2
288	или иное	2	2
289	которые не	1	2
290	в той	1	2
291	независимо от	13	2
292	с понятием	1	2
293	от чего	1	2
294	необходимо для	1	2
295	нами в	2	2
296	идет речь	1	2
297	предмета то	1	2
298	он не	3	2
299	в понимании	1	2
300	языка как	2	2
301	в корне	2	2
302	в плане	7	2
303	его от	1	2
304	подобно тому	1	2
305	и независимо	1	2
306	в нее	1	2
307	и ее	2	2
308	входит в	8	2
309	и которые	2	2
310	и мы	1	2
311	не совпадает	2	2
312	отношений это	1	2
313	или хотя	1	2
314	он является	1	2
315	в них	5	2
316	она и	1	2
317	должно быть	5	2
318	точки зрения	8	2
319	и при	2	2
320	мы конечно	1	2
321	предмета в	1	2
322	мысли и	1	2
323	бы мы	1	2
324	если угодно	1	2
325	которые в	1	2
326	не в	7	2
327	войти в	2	2
328	же мы	1	2
329	человека но	1	2
330	что с	1	2
331	правда в	1	2
332	что их	1	2
333	на него	3	2
334	того чтобы	2	2
335	та или	1	2
336	слово и	2	2
337	или как	3	2
338	или иная	1	2
339	отношение и	1	2
340	не столь	1	2
341	ли это	1	2
342	однако это	1	2
343	значение только	1	2
344	отличается от	2	2
345	что оно	2	2
346	это содержание	1	2
347	эта последняя	1	2
348	на нем	1	2
349	в в	1	2
350	только при	2	2
351	работ по	3	2
352	но зато	2	2
353	можно только	6	2
354	языком или	1	2
355	а также	1	2
356	это было	1	2
357	ли кто-нибудь	1	2
358	к нему	10	2
359	которого оно	1	2
360	что и	2	2
361	вообще и	1	2
362	может иметь	5	2
363	в него	2	2
364	быть и	1	2
365	как нечто	3	2
366	и действительно	1	2
367	не имеющих	1	2
368	между этими	1	2
369	форме но	1	2
370	или в	2	2
371	для всех	1	2
