N	2gram	Medvedev_F_2	FransuaR
1	и в	38	41
2	таким образом	20	19
3	в этом	27	15
4	как и	9	14
5	и все	3	14
6	то же	6	13
7	все эти	6	13
8	в этой	6	13
9	в его	10	12
10	в себе	1	11
11	как мы	7	11
12	в том	11	11
13	прежде всего	15	11
14	так и	8	10
15	в то	5	10
16	никто не	1	10
17	все это	3	10
18	в своем	1	9
19	не в	15	9
20	же время	5	9
21	и его	21	9
22	в качестве	2	9
23	но и	13	9
24	что в	7	9
25	но в	4	8
26	в конце	2	8
27	то что	6	8
28	и от	2	8
29	по существу	7	8
30	в нем	13	7
31	в эпоху	2	7
32	вовсе не	11	7
33	в них	1	7
34	как бы	4	7
35	и не	20	7
36	и до	3	6
37	ни в	2	6
38	о том	1	6
39	только в	6	6
40	это не	2	6
41	для него	7	6
42	с помощью	10	6
43	все они	1	6
44	как в	4	5
45	и к	4	5
46	не только	9	5
47	в плане	2	5
48	на этом	2	5
49	мы видели	4	5
50	точки зрения	8	5
51	потому что	2	5
52	всего в	2	5
53	и это	2	5
54	в ней	6	5
55	к нему	3	5
56	уже в	2	5
57	что и	8	5
58	вместе с	6	5
59	так же	1	5
60	и для	5	5
61	а в	6	5
62	к этому	4	5
63	на место	1	4
64	место в	3	4
65	в сущности	4	4
66	момент в	1	4
67	и на	3	4
68	хотя и	3	4
69	целый ряд	1	4
70	и наконец	4	4
71	та же	2	4
72	что это	3	4
73	он не	6	4
74	но все	3	4
75	и с	9	4
76	должно быть	2	4
77	том что	2	4
78	но он	1	4
79	ничего не	4	4
80	рядом с	1	4
81	в виду	2	4
82	и здесь	3	4
83	слов и	1	4
84	может быть	23	4
85	в более	1	4
86	было бы	6	4
87	конце концов	2	4
88	например в	3	3
89	и есть	1	3
90	с точки	7	3
91	проникает в	1	3
92	той же	1	3
93	он был	2	3
94	на них	1	3
95	во всех	5	3
96	совсем не	2	3
97	кроме того	2	3
98	его к	1	3
99	от этого	3	3
100	выражение в	1	3
101	так сказать	3	3
102	при этом	9	3
103	но именно	3	3
104	и по	2	3
105	связанные с	1	3
106	его в	3	3
107	несмотря на	1	3
108	в своей	7	3
109	в их	6	3
110	тем самым	2	3
111	не должно	1	3
112	сам он	2	3
113	не имеет	2	3
114	тем что	8	3
115	как о	4	3
116	свою очередь	1	3
117	можно было	1	3
118	иногда в	1	3
119	связанных с	1	3
120	и вся	1	3
121	о нем	1	3
122	в форме	1	3
123	что он	5	3
124	поэтому и	1	3
125	по этому	2	3
126	из них	4	3
127	и их	3	3
128	так как	4	3
129	не на	1	3
130	не было	6	3
131	ничем не	2	3
132	в руках	1	3
133	не может	14	3
134	в той	2	3
135	такой же	3	3
136	но это	2	3
137	с ними	2	3
138	в свою	1	3
139	того же	1	3
140	является и	1	3
141	жизни и	3	3
142	и другие	2	3
143	и эта	1	3
144	начинается с	1	2
145	и то	2	2
146	на самом	3	2
147	здесь и	4	2
148	и так	1	2
149	явления и	2	2
150	оно было	1	2
151	все те	1	2
152	есть не	1	2
153	мы не	3	2
154	итоги нашего	1	2
155	в которой	2	2
156	и новые	1	2
157	и заставляет	1	2
158	же что	1	2
159	время в	1	2
160	в чем	2	2
161	с его	11	2
162	а только	2	2
163	точка зрения	1	2
164	характер они	1	2
165	отношение к	2	2
166	не просто	2	2
167	в одной	2	2
168	к новому	1	2
169	перед нами	2	2
170	более или	1	2
171	все новые	1	2
172	где все	1	2
173	имеем в	1	2
174	реальном пространстве	1	2
175	как он	1	2
176	и бранью	1	2
177	они в	1	2
178	и еще	1	2
179	значительной степени	3	2
180	и может	3	2
181	некоторые итоги	1	2
182	это было	3	2
183	с этим	5	2
184	в реальном	5	2
185	далеко не	1	2
186	мы имеем	1	2
187	отрицание в	1	2
188	в этих	2	2
189	места в	1	2
190	во второй	2	2
191	том как	1	2
192	мы в	2	2
193	или менее	1	2
194	их в	2	2
195	новые и	1	2
196	его целом	1	2
197	дело в	1	2
198	в процессе	9	2
199	все свои	1	2
200	явление в	1	2
201	так называемый	1	2
202	этом отношении	7	2
203	в области	3	2
204	к тому	4	2
205	они и	1	2
206	не есть	3	2
207	оно не	4	2
208	должен быть	1	2
209	и образ	1	2
210	всего этого	5	2
211	как отрицание	1	2
212	с самого	2	2
213	роль в	3	2
214	никогда не	2	2
215	особенно в	3	2
216	во все	1	2
217	в словах	1	2
218	находится в	2	2
219	одного из	3	2
220	в значительной	3	2
221	и во	1	2
222	в отрыве	1	2
223	вся эта	1	2
224	бы в	5	2
225	во всей	2	2
226	еще более	5	2
227	движения в	1	2
228	все время	6	2
229	в самый	2	2
230	в литературе	1	2
231	того что	3	2
232	тот же	1	2
233	одной из	1	2
234	правда и	1	2
235	и ее	6	2
236	для всех	1	2
237	уже не	7	2
238	в большинстве	4	2
239	только на	3	2
240	же в	1	2
241	большинстве случаев	3	2
242	и других	2	2
243	характерно что	2	2
244	были очень	1	2
245	и нового	2	2
246	и со	1	2
247	к самому	1	2
248	в особенности	4	2
249	именно в	5	2
250	характерно для	1	2
251	и др	3	2
252	а на	1	2
253	был в	1	2
254	до конца	2	2
255	а не	6	2
256	его как	2	2
257	в связи	10	2
258	нигде не	2	2
259	может иметь	1	2
260	но особенно	1	2
261	в данном	1	2
262	нашего анализа	1	2
263	в первой	1	2
264	или в	3	2
265	в результате	6	2
266	этой системы	1	2
267	и смысл	1	2
268	и как	3	2
269	с ним	2	2
270	отрыве от	1	2
271	нас не	1	2
272	во всяком	5	2
273	и наиболее	1	1
274	от этой	1	1
275	одним из	1	1
276	к их	1	1
277	до него	1	1
278	функции в	2	1
279	и через	1	1
280	как его	2	1
281	в такой	2	1
282	сам по	3	1
283	самом деле	8	1
284	это и	5	1
285	вряд ли	2	1
286	между двумя	2	1
287	в первом	7	1
288	характерное для	1	1
289	речи на	1	1
290	всем что	1	1
291	вот его	1	1
292	игры с	2	1
293	мыслится им	1	1
294	ведь и	1	1
295	должна быть	5	1
296	едва ли	2	1
297	был и	2	1
298	его не	2	1
299	а как	3	1
300	ни взяли	1	1
301	в первый	5	1
302	на эти	1	1
303	этот был	1	1
304	так чтобы	1	1
305	что иное	1	1
306	догматическое отрицание	1	1
307	они были	2	1
308	но даже	1	1
309	конечно и	1	1
310	подчеркнуть что	1	1
311	это время	2	1
312	это существо	1	1
313	первый план	2	1
314	именно эти	1	1
315	иное как	1	1
316	заложены в	1	1
317	в сюжете	3	1
318	новое научное	1	1
319	романа не	1	1
320	в ее	2	1
321	этой школы	1	1
322	но не	2	1
323	подвести некоторые	1	1
324	этих ценностей	1	1
325	значение и	3	1
326	менее всего	3	1
327	он пишет	2	1
328	отличие от	2	1
329	легче и	1	1
330	за пределы	1	1
331	что они	4	1
332	явление как	1	1
333	резко изменилась	1	1
334	в истории	6	1
335	что во	1	1
336	что именно	2	1
337	вот как	4	1
338	и нет	1	1
339	все остальные	2	1
340	все же	8	1
341	однако не	3	1
342	образом они	1	1
343	увидим что	1	1
344	как таковое	4	1
345	нем дается	1	1
346	что слово	1	1
347	и этим	2	1
348	в самом	16	1
349	помощью которого	1	1
350	не приходится	3	1
351	бы сказать	1	1
352	он в	2	1
353	в нашем	1	1
354	чисто отрицательную	1	1
355	направлено именно	1	1
356	думать что	1	1
357	с их	1	1
358	им в	1	1
359	слова было	1	1
360	можно определить	1	1
361	ее как	2	1
362	но на	1	1
363	всей его	1	1
364	не могла	1	1
365	в первых	1	1
366	время и	3	1
367	они только	2	1
368	разобранная нами	1	1
369	не как	4	1
370	том чтобы	1	1
371	и которые	1	1
372	путем что	2	1
373	его от	4	1
374	взяли мы	1	1
375	по аналогии	2	1
376	именно это	1	1
377	они во	1	1
378	в основу	2	1
379	в каждом	1	1
380	смысле в	1	1
381	не будет	2	1
382	и чтобы	1	1
383	материала и	4	1
384	говорить не	2	1
385	как к	3	1
386	и иных	2	1
387	он есть	1	1
388	этом смысле	2	1
389	и тем	2	1
390	за ней	1	1
391	данном случае	1	1
392	ведь в	1	1
393	здесь это	1	1
394	в ином	3	1
395	для них	3	1
396	как об	1	1
397	отрицания и	1	1
398	с тем	11	1
399	в слове	5	1
400	оно имеет	1	1
401	чем в	1	1
402	и некоторые	1	1
403	автора и	1	1
404	обратимся к	1	1
405	об особом	1	1
406	на первый	2	1
407	не так	2	1
408	и при	1	1
409	лежат в	1	1
410	существенных моментов	1	1
411	и без	1	1
412	же это	2	1
413	всяком случае	5	1
414	в котором	2	1
415	не удастся	1	1
416	языке но	1	1
417	представление о	2	1
418	знаем что	1	1
419	должны были	2	1
420	однако от	1	1
421	нельзя было	1	1
422	эта не	1	1
423	не будем	1	1
424	этой плоскости	1	1
425	которые в	1	1
426	речи в	1	1
427	в корне	7	1
428	как от	1	1
429	указанных нами	1	1
430	по себе	7	1
431	даже в	2	1
432	не была	2	1
433	очень отчетливо	1	1
434	и связанные	1	1
435	же мы	1	1
436	при помощи	2	1
437	но они	1	1
438	она не	2	1
439	иной раз	1	1
440	приближает к	1	1
441	самого начала	2	1
442	эти формы	1	1
443	на котором	2	1
444	одной плоскости	1	1
445	ее с	2	1
446	на него	1	1
447	в основе	5	1
448	взглянуть на	1	1
449	его участников	1	1
450	для всего	2	1
451	как два	1	1
452	не видели	3	1
453	и вещи	1	1
454	только и	3	1
455	правда в	2	1
456	близкий к	1	1
457	определенные и	1	1
458	таким путем	1	1
459	наоборот он	2	1
460	за исключением	1	1
461	связи с	13	1
462	ибо все	1	1
463	мы бы	1	1
464	истории как	1	1
465	не по	2	1
466	что на	2	1
467	чем объясняется	1	1
468	и несколько	1	1
469	жизни души	1	1
470	у нас	1	1
471	в остальных	1	1
472	не могут	7	1
473	он и	3	1
474	есть только	2	1
475	в других	7	1
476	что его	1	1
477	является одним	1	1
478	здесь они	1	1
479	основной особенности	1	1
480	ничего общего	1	1
481	своего развития	3	1
482	и о	2	1
483	значения и	2	1
484	слов мы	1	1
485	на нем	2	1
486	здесь не	4	1
487	с сохранением	1	1
488	учении о	1	1
489	характер и	1	1
490	в средневековой	1	1
491	ее элементы	1	1
492	зрения не	1	1
493	во главе	1	1
494	отвлечься от	3	1
495	так в	3	1
496	в дальнейшем	4	1
497	на что-то	1	1
498	на свой	1	1
499	необходимо учесть	1	1
500	с собой	1	1
501	человека во	1	1
502	по аристотелю	1	1
503	эти факты	1	1
504	времени и	2	1
505	в последующих	1	1
506	таковы что	1	1
507	именно этот	1	1
508	образом в	1	1
509	в таком	2	1
510	тем чем	1	1
511	может в	1	1
512	все дело	3	1
513	является по	1	1
514	в применении	2	1
515	вот почему	1	1
516	в другом	1	1
517	и та	1	1
518	язык и	7	1
519	аналогии с	1	1
520	в различных	1	1
521	возвращается к	1	1
522	значение имеют	1	1
523	по их	1	1
524	образом мы	1	1
525	все в	1	1
526	том или	1	1
527	и всю	1	1
528	от них	1	1
529	этому поводу	1	1
530	соответствие между	1	1
531	ее так	1	1
532	для той	1	1
533	отвлекаясь от	1	1
534	же характер	1	1
535	от одного	2	1
536	богатство и	1	1
537	всех основных	1	1
538	на развитие	1	1
539	действительности в	1	1
540	но она	1	1
541	у всех	1	1
542	в организме	1	1
543	к которому	1	1
544	этом романе	1	1
545	тем путем	2	1
546	борьбы за	1	1
547	оказалось что	1	1
548	этот вопрос	2	1
549	учении об	1	1
550	мы увидим	1	1
551	во всем	1	1
552	в литературу	1	1
553	он уже	1	1
554	между тем	2	1
