N	2gram	Bakhtin_Fr_5	Literetu
1	не только	14	24
2	при этом	2	19
3	в качестве	2	17
4	но и	10	17
5	в том	10	16
6	а не	4	16
7	в частности	1	15
8	том что	7	14
9	в году	3	13
10	может быть	2	13
11	сознания в	1	12
12	и не	15	12
13	в этом	14	12
14	в своем	11	11
15	своего рода	4	11
16	прежде всего	10	11
17	то что	2	10
18	в целом	2	8
19	не в	7	8
20	и в	45	8
21	только в	4	8
22	как это	4	8
23	как бы	12	7
24	в себе	1	7
25	не менее	3	7
26	в его	13	7
27	в рамках	1	6
28	то есть	25	6
29	как и	10	6
30	точки зрения	4	6
31	и сам	1	6
32	того что	3	6
33	связи с	6	6
34	в жизни	1	6
35	себя в	1	6
36	xix века	1	6
37	одним из	5	5
38	то же	11	5
39	отличие от	2	5
40	как в	3	5
41	не столько	2	5
42	в отличие	2	5
43	в то	11	5
44	казалось бы	1	5
45	а также	4	5
46	же время	9	5
47	в конечном	1	5
48	что он	6	5
49	не может	5	5
50	в данном	2	5
51	с его	7	5
52	в своей	3	4
53	еще не	1	4
54	столь же	1	4
55	но не	4	4
56	конечном счете	1	4
57	в этой	6	4
58	все же	2	4
59	перестает быть	2	4
60	не как	1	4
61	лишь в	2	4
62	для этого	1	4
63	с миром	8	4
64	и его	13	4
65	данном случае	2	4
66	никогда не	1	4
67	так и	6	4
68	еще в	2	4
69	в формах	1	4
70	из них	1	4
71	мир в	1	4
72	в конце	7	4
73	друг друга	1	4
74	как раз	5	4
75	и т.п	16	4
76	о себе	1	4
77	в связи	5	4
78	это не	3	4
79	культуры в	1	4
80	например в	5	3
81	и есть	2	3
82	тем же	1	3
83	века в	3	3
84	также и	7	3
85	по отношению	1	3
86	более чем	1	3
87	в самом	4	3
88	бы не	1	3
89	таким образом	8	3
90	той же	4	3
91	его в	5	3
92	в душе	1	3
93	далеко не	1	3
94	он и	3	3
95	несмотря на	2	3
96	не мог	4	3
97	в их	4	3
98	но в	14	3
99	том же	2	3
100	что ему	1	3
101	дело в	3	3
102	одна из	1	3
103	в основе	4	3
104	в области	1	3
105	в пределах	2	3
106	приводит к	1	3
107	нуждается в	3	3
108	один из	2	3
109	и прежде	3	3
110	потому что	7	3
111	одно из	2	3
112	при всей	1	3
113	у него	4	3
114	и даже	4	3
115	еще и	3	3
116	и др	8	3
117	не было	3	3
118	мира в	1	3
119	да и	1	3
120	литературе в	1	3
121	при всем	1	3
122	жизни и	8	3
123	что в	12	3
124	а в	4	3
125	свободы от	1	3
126	во всяком	1	3
127	внутренней свободы	2	2
128	чтобы не	2	2
129	того же	3	2
130	не остается	1	2
131	самом деле	5	2
132	из его	2	2
133	от всякой	1	2
134	та же	1	2
135	в сущности	4	2
136	то это	1	2
137	могло быть	1	2
138	относится к	2	2
139	общего с	1	2
140	этой цели	1	2
141	как некий	1	2
142	все эти	5	2
143	из этих	3	2
144	тому же	4	2
145	как он	3	2
146	в нем	10	2
147	же это	1	2
148	этой книге	1	2
149	на этом	5	2
150	для всей	1	2
151	поэзии и	1	2
152	самим собой	1	2
153	здесь как	4	2
154	для нее	1	2
155	было бы	2	2
156	для них	2	2
157	и того	1	2
158	а как	1	2
159	с точки	2	2
160	жизни с	1	2
161	что я	1	2
162	тем не	1	2
163	даже в	2	2
164	раз и	1	2
165	вплоть до	2	2
166	своего героя	1	2
167	мышления и	1	2
168	жизни на	1	2
169	и является	1	2
170	как будто	1	2
171	этом отношении	5	2
172	к тому	2	2
173	должен быть	2	2
174	более не	1	2
175	в себя	5	2
176	роль в	2	2
177	на том	2	2
178	в мире	1	2
179	ту же	2	2
180	или иной	1	2
181	в другом	3	2
182	о том	4	2
183	обращается к	1	2
184	не могло	3	2
185	мир и	3	2
186	между тем	2	2
187	и только	2	2
188	хотя бы	2	2
189	по этому	1	2
190	что не	1	2
191	что для	1	2
192	для него	3	2
193	себе в	1	2
194	а потому	1	2
195	не случайно	1	2
196	тем что	1	2
197	за пределы	1	2
198	нового времени	1	2
199	превращается в	2	2
200	он один	1	2
201	для понимания	1	2
202	своего времени	1	2
203	произведение в	2	2
204	можно было	4	2
205	это уже	1	2
206	в сферу	1	2
207	этого рода	1	2
208	которая в	1	2
209	тем более	1	2
210	все они	4	2
211	отношению к	1	2
212	ко всему	2	2
213	по поводу	4	2
214	которая не	2	2
215	же как	4	1
216	с жизнью	1	1
217	на самом	5	1
218	дело однако	1	1
219	сам автор	1	1
220	оно было	2	1
221	жизни прежде	1	1
222	и этот	1	1
223	и за	2	1
224	жизни для	1	1
225	есть не	1	1
226	основные моменты	3	1
227	и подобные	1	1
228	мы не	4	1
229	уверен что	2	1
