N	2gram	Potebnia_M_2	Istorich
1	и в	24	26
2	так как	10	18
3	никогда не	4	13
4	потому что	49	13
5	и на	8	12
6	в этом	8	12
7	таким образом	11	12
8	в том	18	12
9	что в	16	12
10	мы видели	1	11
11	может быть	23	11
12	связь с	1	11
13	и т	6	10
14	не только	15	10
15	том что	8	10
16	с другой	6	10
17	и не	19	10
18	еще не	4	9
19	а именно	1	9
20	что он	4	9
21	но и	9	9
22	и это	2	8
23	все эти	2	8
24	все же	5	8
25	в нем	9	8
26	т д	3	8
27	на том	1	8
28	с ним	5	8
29	вместе с	11	8
30	другой стороны	2	8
31	например в	3	7
32	но в	4	7
33	мы можем	12	7
34	и его	2	7
35	о том	5	7
36	с одной	4	7
37	уже не	4	7
38	у него	2	7
39	превращается в	2	7
40	одной стороны	3	7
41	мы уже	1	6
42	мы не	11	6
43	как в	10	6
44	как он	4	6
45	так в	4	6
46	и с	1	6
47	то что	20	6
48	этом случае	1	6
49	в более	1	6
50	ее в	1	6
51	не может	12	6
52	то же	12	5
53	в ней	3	5
54	эти представления	1	5
55	не будет	1	5
56	как и	7	5
57	и эти	1	5
58	и что	4	5
59	в то	6	5
60	то это	3	5
61	очень часто	1	5
62	так и	5	5
63	в его	2	5
64	мы видим	2	5
65	только в	11	5
66	тем что	7	5
67	связаны с	1	5
68	у нас	2	5
69	там где	4	5
70	как это	2	5
71	его в	3	5
72	как мы	1	4
73	с его	2	4
74	что оно	4	4
75	но как	1	4
76	из этих	4	4
77	имеем в	1	4
78	на земле	1	4
79	и по	2	4
80	это не	3	4
81	и тем	3	4
82	с тем	4	4
83	не всегда	1	4
84	не имели	1	4
85	что и	11	4
86	что между	1	4
87	он имеет	1	4
88	себе в	3	4
89	в других	4	4
90	до сих	4	4
91	прежде всего	7	4
92	связано с	2	4
93	зависит от	2	4
94	как бы	9	4
95	сих пор	4	4
96	но это	3	4
97	есть и	1	4
98	все что	3	4
99	и то	3	3
100	имеем и	1	3
101	должна быть	1	3
102	на место	1	3
103	время как	4	3
104	видели что	1	3
105	независимо от	9	3
106	и наконец	1	3
107	в себе	10	3
108	что она	3	3
109	главным образом	4	3
110	при этом	13	3
111	если бы	11	3
112	что душа	2	3
113	так например	3	3
114	в них	5	3
115	такой же	4	3
116	таким же	1	3
117	этого представления	1	3
118	в одном	6	3
119	не в	13	3
120	их в	2	3
121	на котором	1	3
122	того как	7	3
123	не потому	1	3
124	могут быть	8	3
125	его с	2	3
126	то время	4	3
127	если они	1	3
128	к заключению	1	3
129	от него	4	3
130	же можно	1	3
131	но так	1	3
132	один из	2	3
133	том как	3	3
134	меня и	1	3
135	и действительно	1	3
136	так что	10	3
137	при помощи	1	3
138	и других	2	3
139	от того	5	3
140	и только	6	3
141	со стороны	3	3
142	далеко не	3	3
143	от этого	1	3
144	не было	6	3
145	к своему	1	3
146	что здесь	1	3
147	и от	3	3
148	или в	2	3
149	вопрос о	2	3
150	а в	8	3
151	сказать что	2	3
152	на более	2	3
153	как на	3	3
154	в своих	1	3
155	к этому	2	3
156	они не	4	3
157	ту же	1	2
158	того же	14	2
159	нам кажется	4	2
160	из другого	1	2
161	оно может	2	2
162	но не	12	2
163	могло быть	1	2
164	по отношению	2	2
165	должны были	1	2
166	тогда как	10	2
167	на то	5	2
168	относится к	3	2
169	в одной	1	2
170	с этим	7	2
171	дает нам	1	2
172	что касается	1	2
173	перед нами	1	2
174	и как	6	2
175	он представляется	2	2
176	что это	3	2
177	и они	2	2
178	то и	9	2
179	и до	1	2
180	но он	2	2
181	он не	1	2
182	из него	1	2
183	с этой	1	2
184	но все	2	2
185	человека в	3	2
186	же не	1	2
187	его не	3	2
188	было бы	13	2
189	известно что	1	2
190	приходит в	1	2
191	кажется что	3	2
192	ни в	1	2
193	вовсе не	9	2
194	вопрос этот	1	2
195	а потом	1	2
196	в царстве	1	2
197	в эту	3	2
198	или вообще	1	2
199	человеком и	1	2
200	в которых	1	2
201	знаем что	1	2
202	всегда остается	1	2
203	не будем	1	2
204	которые в	1	2
205	самое время	1	2
206	на другую	1	2
207	связей с	1	2
208	некоторых случаях	2	2
209	тем самым	4	2
210	и другое	4	2
211	не имеет	6	2
212	одна из	4	2
213	наблюдать как	1	2
214	на него	3	2
215	не могло	1	2
216	или как	1	2
217	тела и	1	2
218	отличается от	1	2
219	об одном	3	2
220	должны быть	4	2
221	к тому	1	2
222	что при	1	2
223	где он	1	2
224	но при	1	2
225	здесь не	1	2
226	только то	1	2
227	и сам	1	2
228	что у	2	2
229	этим в	1	2
230	а там	1	2
231	о котором	2	2
232	ничего не	1	2
233	но мы	3	2
234	после того	2	2
235	можно сказать	1	2
236	того что	7	2
237	представления в	1	2
238	или же	7	2
239	именно на	1	2
240	мы знаем	2	2
241	совсем другое	1	2
242	не так	3	2
243	никто не	1	2
244	пока не	1	2
245	всяком случае	7	2
246	мы находим	2	2
247	и мертвых	2	2
248	что они	5	2
249	а с	2	2
250	и др	1	2
251	что не	5	2
252	в некоторых	4	2
253	а не	18	2
254	что из	1	2
255	в одно	8	2
256	может иметь	1	2
257	уже давно	1	2
258	так же	2	2
259	а одно	1	2
260	к себе	1	2
261	оно только	1	2
262	случаи когда	2	2
263	на тот	1	2
264	когда мы	2	2
265	что же	1	2
266	быть только	2	2
267	стороны и	1	2
268	значит что	1	2
269	нам еще	1	2
270	что мы	11	2
271	но для	1	2
272	и восстановить	1	2
273	общие черты	2	2
274	не представляет	1	2
275	для нас	31	2
276	мы должны	2	2
277	только что	3	2
278	в этих	3	2
279	не есть	6	2
280	но эти	2	2
281	с ними	3	2
282	в последнем	1	2
283	нами как	1	2
284	жизни и	1	2
285	я могу	1	2
286	таких представлений	1	2
287	точно так	9	2
288	во всяком	7	2
289	с новыми	1	1
290	ли мы	2	1
291	вряд ли	3	1
292	также что	2	1
293	как говорят	1	1
294	отношения к	2	1
295	одним из	1	1
296	в движение	2	1
297	таком случае	2	1
298	не видим	1	1
299	в связи	2	1
300	только потому	2	1
301	мере в	1	1
302	и есть	2	1
303	которые были	1	1
304	между двумя	6	1
305	а от	3	1
306	нас на	2	1
307	во-первых потому	1	1
308	между человеком	1	1
309	а как	1	1
310	есть не	5	1
311	со всех	1	1
312	что если	6	1
313	которую мы	1	1
314	бы что	2	1
315	этом не	1	1
316	происходит это	1	1
317	которой как	1	1
318	эта форма	1	1
319	но она	3	1
320	оно есть	1	1
321	не совсем	3	1
322	же что	3	1
323	себе что	1	1
324	бы с	1	1
325	всех сторон	1	1
326	и сами	4	1
327	на них	1	1
328	не имел	1	1
329	чего оно	1	1
330	что его	3	1
331	во всех	7	1
332	только после	2	1
333	и болезнь	1	1
334	то мы	2	1
335	одном случае	1	1
336	быть признаны	1	1
337	которые связаны	1	1
338	легко можем	1	1
339	это видно	1	1
340	заметим что	1	1
341	друг на	1	1
342	только тогда	3	1
343	не все	2	1
344	он будет	1	1
345	ни последовательностью	1	1
346	отличие от	1	1
347	когда например	1	1
348	человек может	1	1
349	от основного	1	1
350	которые не	3	1
351	нашего сознания	1	1
352	в истории	1	1
353	крики с	1	1
354	же с	1	1
355	что именно	1	1
356	некоторое время	2	1
357	так скоро	1	1
358	этого развития	1	1
359	что как	1	1
360	помнить что	3	1
361	однако не	1	1
362	которое и	1	1
363	хотя и	3	1
364	его к	1	1
365	поздно и	1	1
366	знаю что	1	1
367	более или	8	1
368	этой цели	1	1
369	ясно и	1	1
370	образования представления	1	1
371	в этот	1	1
372	выше мы	1	1
373	в целом	3	1
374	он в	1	1
375	по форме	1	1
376	и тот	2	1
377	ее как	1	1
378	но на	2	1
379	дальше и	1	1
380	одно и	2	1
381	и если	4	1
382	не имеют	2	1
383	по-видимому не	1	1
384	тем не	6	1
385	зависит не	1	1
386	есть та	1	1
387	что нужно	1	1
388	никак не	1	1
389	еще мало	1	1
390	чтобы в	1	1
391	подобно тому	4	1
392	что ни	2	1
393	на этом	2	1
394	что три	1	1
395	так называемым	1	1
396	как они	1	1
397	что все	2	1
398	связанные с	2	1
399	и может	3	1
400	все наше	1	1
401	чего он	1	1
402	на все	3	1
403	то есть	30	1
404	образом если	1	1
405	по одним	1	1
406	видит перед	1	1
407	так сильно	1	1
408	нам по	2	1
409	в огонь	1	1
410	в жизни	2	1
411	им самим	1	1
412	о которых	3	1
413	его частей	1	1
414	отражается в	1	1
415	есть явление	3	1
416	оно имеет	1	1
417	очень сложное	1	1
418	чем в	1	1
419	из нашего	1	1
420	же есть	1	1
421	одно из	3	1
422	или менее	8	1
423	к мысли	2	1
424	искать в	3	1
425	но если	2	1
426	от своего	1	1
427	и при	3	1
428	сторона его	1	1
429	можно найти	1	1
430	в котором	4	1
431	в палец	1	1
432	прийти к	1	1
433	не столько	2	1
434	на первых	1	1
435	не от	5	1
436	что я	1	1
437	говоря и	1	1
438	в прямом	1	1
439	все это	2	1
440	и более	1	1
441	только те	1	1
442	природу и	1	1
443	и наоборот	5	1
444	того кто	3	1
445	что например	2	1
446	сам он	1	1
447	и вся	1	1
448	что есть	2	1
449	если и	2	1
450	с развитием	1	1
451	не менее	5	1
452	другой на	1	1
453	в таких	1	1
454	что с	2	1
455	к этим	1	1
456	но вместе	2	1
457	того чтобы	2	1
458	здесь может	1	1
459	есть уже	1	1
460	к ней	2	1
461	как она	1	1
462	по своей	1	1
463	только с	1	1
464	представлений в	4	1
465	но даже	3	1
466	что на	3	1
467	в тени	1	1
468	человека с	1	1
469	начиная с	1	1
470	такие случаи	1	1
471	не могут	7	1
472	есть только	6	1
473	языке и	1	1
474	сравнении с	2	1
475	сравнительно с	4	1
476	похож на	1	1
477	указать на	1	1
478	для такого	1	1
479	наоборот в	1	1
480	тех же	1	1
481	не встречается	1	1
482	бы он	1	1
483	мысли о	4	1
484	от которой	1	1
485	бы ни	5	1
486	с образом	1	1
487	должен быть	1	1
488	того самого	2	1
489	и о	1	1
490	подобных случаях	1	1
491	тот его	1	1
492	тому что	2	1
493	на нем	1	1
494	в ее	1	1
495	только при	1	1
496	приводит в	5	1
497	огонь и	1	1
498	есть здесь	1	1
499	мы наблюдаем	1	1
500	его самого	1	1
501	те же	3	1
502	не с	3	1
503	здесь как	1	1
