N	2gram	Propp_Isto_5	Myslijsy
1	потому что	7	46
2	в том	6	32
3	и в	25	30
4	может быть	17	28
5	то же	4	23
6	не только	13	21
7	только в	7	21
8	для нас	5	20
9	но и	13	19
10	того что	2	18
11	том что	8	18
12	то что	7	18
13	что в	8	17
14	в себе	1	16
15	по себе	2	16
16	и не	11	15
17	не в	6	15
18	в сознании	1	15
19	а не	2	15
20	таким образом	9	14
21	что и	6	13
22	так как	11	13
23	если бы	2	12
24	вместе с	22	12
25	а в	3	12
26	точно так	1	12
27	что оно	1	11
28	есть уже	1	11
29	как в	6	10
30	в этом	10	10
31	как и	7	10
32	в то	3	10
33	и что	8	10
34	мы не	5	9
35	только тогда	2	9
36	в нем	7	9
37	было бы	1	9
38	тогда когда	2	9
39	для него	1	9
40	в ней	5	8
41	в самом	1	8
42	что не	1	8
43	что мы	2	8
44	только что	1	8
45	есть не	1	7
46	с одной	7	7
47	но не	5	7
48	с тем	8	7
49	тем самым	1	7
50	тем что	10	7
51	как мы	5	7
52	так что	2	7
53	слова в	1	7
54	вовсе не	2	7
55	с другой	9	7
56	к тому	1	7
57	например в	5	6
58	то это	3	6
59	же что	1	6
60	с этим	5	6
61	с ним	4	6
62	не имеет	1	6
63	указывает на	1	6
64	что он	22	6
65	уже не	11	6
66	то и	1	6
67	из них	2	6
68	но оно	3	6
69	не может	6	6
70	но это	7	6
71	есть представление	1	6
72	человека и	2	5
73	сам по	1	5
74	и т	20	5
75	еще не	8	5
76	по отношению	2	5
77	по которому	3	5
78	в своем	1	5
79	и как	3	5
80	думать что	1	5
81	с другими	4	5
82	и тем	4	5
83	же время	1	5
84	к ней	1	5
85	как на	1	5
86	в каком	1	5
87	языка в	1	5
88	не менее	4	5
89	уже в	2	5
90	одно из	1	5
91	только по	1	5
92	очевидно что	2	5
93	тому как	1	5
94	отношению к	2	5
95	сказать что	2	5
96	только как	1	5
97	тем же	1	4
98	или же	3	4
99	относится к	1	4
100	не было	1	4
101	что это	5	4
102	он не	4	4
103	но вместе	3	4
104	и по	2	4
105	мы видели	7	4
106	и при	2	4
107	себе не	1	4
108	в котором	1	4
109	на мысль	1	4
110	того как	4	4
111	и его	9	4
112	для того	3	4
113	оно не	1	4
114	на это	1	4
115	и это	4	4
116	то время	1	4
117	по мере	2	4
118	можно бы	3	4
119	в его	12	4
120	один из	2	4
121	а и	1	4
122	что для	1	4
123	если не	4	4
124	и потому	2	4
125	все это	4	4
126	и от	1	4
127	мы должны	4	4
128	другой стороны	8	4
129	все что	1	4
130	и есть	1	3
131	и на	8	3
132	не то	1	3
133	ответ на	1	3
134	дает нам	1	3
135	в целом	3	3
136	что она	1	3
137	при этом	1	3
138	т д	18	3
139	в силу	1	3
140	что все	4	3
141	его в	9	3
142	этого не	1	3
143	и тогда	1	3
144	как бы	2	3
145	место в	1	3
146	что при	3	3
147	в животном	2	3
148	тем не	4	3
149	на него	8	3
150	образом в	2	3
151	того чтобы	3	3
152	могут быть	6	3
153	мере того	1	3
154	свою очередь	1	3
155	представления и	1	3
156	в образе	5	3
157	из двух	2	3
158	или в	6	3
159	здесь как	2	3
160	том как	2	3
161	и вообще	3	3
162	со стороны	2	3
163	время в	2	3
164	никак не	1	3
165	можно сказать	2	3
166	к другой	1	3
167	это было	2	3
168	к нему	3	3
169	вслед за	1	3
170	на которой	2	3
171	состоит не	1	3
172	же и	1	3
173	только на	1	3
174	за ним	4	3
175	никто не	3	3
176	прежде всего	6	3
177	друг друга	3	3
178	мы можем	2	3
179	должны будем	1	3
180	само по	1	3
181	и вместе	2	3
182	себе представить	1	3
183	до сих	2	3
184	такое же	2	3
185	одной стороны	7	3
186	там где	6	3
187	в одно	2	3
188	связь с	8	3
189	так же	5	3
190	том смысле	1	3
191	сих пор	2	3
192	и оно	1	3
193	все остальные	1	3
194	не знаем	3	3
195	это можно	1	3
196	и все	3	3
197	в свою	3	3
198	не знает	1	3
199	в которой	4	3
200	в искусстве	1	3
201	к этому	2	3
202	в таком	1	3
203	самом деле	2	2
204	так у	1	2
205	но тем	1	2
206	в их	1	2
207	мы уже	4	2
208	той же	1	2
209	что уже	1	2
210	на свою	1	2
211	ему в	3	2
212	одним словом	1	2
213	то он	1	2
214	остаются в	1	2
215	отношение к	1	2
216	что они	1	2
217	человек может	1	2
218	все же	10	2
219	целый ряд	1	2
220	его к	3	2
221	сливается с	1	2
222	та же	1	2
223	под ним	1	2
224	в этой	3	2
225	и тот	1	2
226	на то	2	2
227	и если	1	2
228	не как	4	2
229	или другое	1	2
230	не исчерпывают	1	2
231	из него	2	2
232	подобно тому	1	2
233	но все	5	2
234	смысле в	1	2
235	не дает	1	2
236	входит в	5	2
237	показывает что	5	2
238	не всегда	4	2
239	несмотря на	2	2
240	многие другие	1	2
241	форму но	1	2
242	что собственно	1	2
243	и видит	1	2
244	во время	7	2
245	точки зрения	2	2
246	в своей	2	2
247	что такое	1	2
248	а как	2	2
249	в которых	3	2
250	бы мы	2	2
251	выше мы	2	2
252	заставляет нас	1	2
253	их в	3	2
254	даже в	2	2
255	что есть	1	2
256	что эта	1	2
257	она не	2	2
258	что с	1	2
259	например не	1	2
260	на котором	1	2
261	как о	1	2
262	иметь в	1	2
263	из того	1	2
264	в некотором	2	2
265	от этого	4	2
266	его с	1	2
267	так например	2	2
268	и о	1	2
269	в ее	4	2
270	с каким	1	2
271	так в	2	2
272	каждого из	1	2
273	во многом	1	2
274	можно только	1	2
275	к тем	1	2
276	и с	3	2
277	об этом	2	2
278	выше о	1	2
279	о том	7	2
280	но мы	3	2
281	другое его	1	2
282	или на	2	2
283	должно было	2	2
284	от него	1	2
285	от них	2	2
286	я думаю	1	2
287	в форме	3	2
288	и мы	2	2
289	и следует	1	2
290	мы видим	8	2
291	одной из	1	2
292	но как	1	2
293	том чтобы	2	2
294	у царя	2	2
295	связи с	8	2
296	до появления	1	2
297	в виде	9	2
298	в одном	1	2
299	у него	2	2
300	в других	2	2
301	не были	1	2
302	и даже	1	2
303	что человек	1	2
304	только один	3	2
305	а с	1	2
306	остается только	1	2
307	стороны формы	1	2
308	к своему	1	2
309	по своему	1	2
310	находит в	2	2
311	что как	1	2
312	быть не	1	2
313	с этой	2	2
314	перед нами	2	2
315	за словом	1	2
316	из себя	4	2
317	бы в	1	2
318	и наконец	1	2
319	же в	2	2
320	входящий в	2	2
321	а образ	1	2
322	в свое	2	2
323	жизни и	2	2
324	это неверно	2	1
325	одним из	2	1
326	до него	4	1
327	что образ	1	1
328	мы здесь	4	1
329	себе путь	1	1
330	на самом	1	1
331	вне связи	1	1
332	тех же	2	1
333	искать в	1	1
334	и должны	1	1
335	что когда	1	1
336	когда человек	2	1
337	непосредственной близости	1	1
338	из его	1	1
339	должна быть	1	1
340	едва ли	1	1
341	сами себя	1	1
342	его не	3	1
343	чего в	1	1
344	он уже	1	1
345	на первом	1	1
346	вопрос о	2	1
347	сделал его	1	1
348	и совсем	1	1
349	нас это	1	1
350	время как	1	1
351	не вполне	1	1
352	с небольшими	1	1
353	увидим ниже	3	1
354	так дети	1	1
355	связано то	1	1
356	и заставляет	1	1
357	того же	2	1
358	и он	6	1
359	на них	2	1
360	он сам	1	1
361	здесь не	1	1
362	без всякого	1	1
363	только после	3	1
364	мысль что	1	1
365	не без	1	1
366	человек при	1	1
367	от его	1	1
368	данном случае	2	1
369	он может	2	1
370	совсем не	1	1
371	легко может	1	1
372	в голове	2	1
373	заметим что	1	1
374	мы же	1	1
375	если в	3	1
376	себе и	1	1
377	отличие от	1	1
378	и я	1	1
379	чем же	1	1
380	в истории	4	1
381	приходит на	1	1
382	вследствие чего	1	1
383	его на	4	1
384	некоторое время	2	1
385	стороны и	1	1
386	не сделает	1	1
387	и обычный	1	1
388	что касается	1	1
389	еще и	1	1
390	когда он	2	1
391	увидим что	1	1
392	но в	1	1
393	и вслед	1	1
394	то в	2	1
395	можно в	1	1
396	на ней	2	1
397	случае они	1	1
398	с места	2	1
399	все эти	8	1
400	одно время	1	1
401	право на	1	1
402	может считаться	1	1
403	еще один	2	1
404	формы не	1	1
405	во многих	1	1
406	но на	1	1
407	и напоминает	1	1
