N	3gram	Losev_Prob_1	Istorich
1	и т д	10	18
2	с другой стороны	3	8
3	в этом случае	2	7
4	в этих случаях	2	6
5	вместе с тем	1	6
6	о том что	5	4
7	в связи с	4	4
8	тем не менее	18	4
9	как мы увидим	2	3
10	так же как	2	3
11	не может быть	2	3
12	мы увидим ниже	2	3
13	для того чтобы	8	3
14	на том что	2	2
15	если не считать	1	2
16	о том как	2	2
17	же как и	1	2
18	с представлением о	1	2
19	до сих пор	3	2
20	мы не будем	1	2
21	в таких случаях	2	2
22	в это время	1	2
23	в данном случае	8	2
24	в том чтобы	1	2
25	если бы мы	1	2
26	не только в	1	2
27	в некоторых случаях	1	2
28	был тот кто	1	2
29	это значит что	1	2
30	мы не знаем	1	2
31	тем что он	1	2
32	в том что	5	2
33	на то что	8	2
34	как и в	1	2
35	к сожалению однако	1	1
36	при встрече с	1	1
37	таких случаях в	1	1
38	иметь в виду	3	1
39	а не в	1	1
40	это было бы	1	1
41	но то что	1	1
42	на самом деле	4	1
43	никак не может	1	1
44	свидетельствует о том	2	1
45	а потом и	1	1
46	не имеют никакого	1	1
47	с точки зрения	3	1
48	вместе с другими	1	1
49	сам по себе	7	1
50	а именно на	1	1
51	по своему содержанию	2	1
52	и тем не	8	1
53	с тем что	2	1
54	в представлениях о	1	1
55	не сам по	1	1
56	мы до сих	1	1
57	точно так же	4	1
58	только тем что	1	1
59	не может считаться	1	1
60	указывает на то	3	1
61	чем перейти к	2	1
62	постановка вопроса о	1	1
63	то время как	1	1
64	и на ней	1	1
65	еще ничего не	1	1
66	и что он	1	1
67	только в виде	1	1
68	обратим внимание также	1	1
69	даже если бы	3	1
70	и потому что	1	1
71	во всех этих	2	1
72	то что он	3	1
73	еще и потому	1	1
74	мы имеем и	1	1
75	т д все	1	1
76	во всяком случае	3	1
77	в одно целое	2	1
78	это заставляет нас	1	1
79	и в других	3	1
80	мы уже видели	1	1
81	народов как мы	1	1
82	мы знаем как	1	1
83	то что здесь	1	1
84	уже сейчас видно	1	1
85	таким образом в	1	1
86	но уже в	2	1
87	д и т	3	1
88	так как иначе	1	1
89	что может быть	2	1
90	в то время	1	1
91	может быть это	1	1
92	и тем самым	3	1
93	в самом деле	2	1
94	подобно тому как	2	1
95	можно сказать что	3	1
96	ничего не говорит	1	1
97	понимать не только	1	1
98	по себе но	3	1
99	в то же	4	1
100	всех этих случаях	1	1
101	все же необходимо	1	1
102	и в виде	3	1
103	только тогда когда	1	1
104	т д и	4	1
105	как мы видели	1	1
106	мы еще не	1	1
