N	2gram	Losev_Vlad_3	Problema
1	и в	40	44
2	вовсе не	13	37
3	и не	25	35
4	не есть	10	35
5	то есть	24	34
6	может быть	8	28
7	по себе	6	25
8	потому что	11	25
9	не просто	10	23
10	то что	28	23
11	в том	18	21
12	только в	13	19
13	а не	8	18
14	в этом	16	17
15	также и	17	16
16	если мы	4	16
17	даже и	12	16
18	для нас	5	16
19	сказать что	12	16
20	когда мы	1	15
21	и то	9	14
22	не только	25	14
23	и даже	6	14
24	то же	4	13
25	не в	3	13
26	но в	4	12
27	том что	18	12
28	той или	2	12
29	так что	14	12
30	не является	2	11
31	то это	10	10
32	отнюдь не	5	10
33	так и	6	10
34	как и	7	10
35	тем не	10	10
36	не менее	9	10
37	некоторого рода	5	10
38	у нас	5	10
39	в виду	3	10
40	но и	18	10
41	не имеет	4	9
42	в нем	3	9
43	и с	9	9
44	это не	3	9
45	и тем	3	9
46	в то	7	9
47	и это	6	9
48	никак не	4	9
49	в его	14	9
50	что и	7	9
51	что он	5	9
52	как нечто	3	9
53	так как	7	9
54	в данном	5	9
55	как бы	3	9
56	же самое	3	9
57	таким образом	11	9
58	и от	6	9
59	во всяком	3	9
60	смысле слова	6	8
61	сама по	1	8
62	перед нами	3	8
63	в себе	9	8
64	он не	8	8
65	было бы	4	8
66	ни в	10	8
67	но это	6	8
68	и вообще	3	8
69	есть нечто	1	8
70	только и	5	8
71	как раз	10	8
72	связи с	2	8
73	как мы	8	8
74	здесь не	3	8
75	того что	7	8
76	при помощи	4	8
77	или иной	1	8
78	а именно	12	8
79	что же	9	8
80	что мы	2	8
81	что в	17	8
82	это и	1	7
83	мы не	2	7
84	в связи	3	7
85	на самом	3	7
86	все эти	5	7
87	мы должны	4	7
88	указывает на	1	7
89	ничего общего	5	7
90	данном случае	2	7
91	вещи и	1	7
92	и что	8	7
93	с другой	5	7
94	значит что	6	7
95	уже не	9	7
96	мы находим	2	7
97	еще и	18	7
98	не может	14	7
99	и потому	10	7
100	сам по	2	6
101	в целом	2	6
102	все же	4	6
103	и к	2	6
104	о том	11	6
105	и если	7	6
106	то ни	3	6
107	ясно что	1	6
108	но если	5	6
109	но только	2	6
110	никогда не	11	6
111	другими словами	1	6
112	можно сказать	1	6
113	и только	3	6
114	всяком случае	3	6
115	имеет значение	1	6
116	такого рода	4	6
117	нет ничего	2	6
118	в виде	13	6
119	жизни и	1	6
120	и есть	1	5
121	едва ли	11	5
122	есть не	2	5
123	еще не	4	5
124	а только	7	5
125	за пределы	3	5
126	что они	1	5
127	в своем	8	5
128	хотя и	7	5
129	в нашем	2	5
130	тоже не	5	5
131	с тем	7	5
132	есть именно	1	5
133	и сам	1	5
134	точки зрения	13	5
135	в своей	9	5
136	является только	1	5
137	тем самым	2	5
138	и его	10	5
139	и вполне	2	5
140	и о	4	5
141	в ней	5	5
142	должны сказать	2	5
143	и здесь	6	5
144	что здесь	3	5
145	с той	1	5
146	только на	5	5
147	то и	2	5
148	гораздо более	1	5
149	в конце	12	5
150	не было	5	5
151	этом случае	1	5
152	так же	8	5
153	как в	1	5
154	да и	6	5
155	этого слова	1	5
156	все это	1	5
157	собственно говоря	3	5
158	а в	7	5
159	с ней	1	5
160	другой стороны	2	5
161	состоит из	1	5
162	в таком	3	5
163	скажет что	1	4
164	таком случае	2	4
165	не что	1	4
166	не имеют	2	4
167	мы уже	5	4
168	время как	2	4
169	что иное	1	4
170	но даже	4	4
171	и самой	1	4
172	он сам	2	4
173	иное как	1	4
174	бы то	3	4
175	в чем	3	4
176	но как	2	4
177	только при	4	4
178	тут же	5	4
179	и вовсе	3	4
180	как иначе	1	4
181	то время	4	4
182	при этом	3	4
183	не считать	1	4
184	же касается	5	4
185	заключается в	1	4
186	на первый	2	4
187	и без	1	4
188	самое время	1	4
189	тому что	4	4
190	раз и	8	4
191	можно ли	2	4
192	дело в	5	4
193	и притом	3	4
194	и является	1	4
195	только с	2	4
196	есть только	9	4
197	отличается от	3	4
198	в ее	1	4
199	можно было	5	4
200	это вовсе	1	4
201	мы могли	1	4
202	всякого рода	3	4
203	что даже	2	4
204	же и	2	4
205	об его	1	4
206	ни с	3	4
207	никакого отношения	5	4
208	тем что	5	4
209	это будет	1	4
210	же деле	2	4
211	на этот	1	4
212	мы говорим	1	4
213	это значит	6	4
214	самом же	2	4
215	или другой	1	4
216	а также	8	4
217	совершенно не	2	4
218	сколько угодно	2	4
219	в каком	4	4
220	отношения к	5	3
221	же как	3	3
222	но тогда	2	3
223	то в	6	3
224	здесь и	2	3
225	и больше	1	3
226	имеет свою	2	3
227	это же	2	3
228	там и	1	3
229	но не	4	3
230	уже как	1	3
231	в настоящем	2	3
232	общего с	2	3
233	кроме того	6	3
234	и как	7	3
235	в самом	4	3
236	что это	9	3
237	в этой	8	3
238	на то	4	3
239	конце концов	5	3
240	идеи и	2	3
241	содержит в	5	3
242	что тут	1	3
243	одно и	2	3
244	но все	3	3
245	оно всегда	1	3
246	об этом	6	3
247	его в	2	3
248	первую очередь	1	3
249	том смысле	1	3
250	только о	3	3
251	но уже	2	3
252	о которых	2	3
253	все равно	1	3
254	но никак	1	3
255	имеет ничего	2	3
256	себе а	1	3
257	в которых	1	3
258	но эта	1	3
259	это является	2	3
260	необходимо сказать	7	3
261	иной раз	6	3
262	на себе	1	3
263	ничего не	5	3
264	как будто	1	3
265	и такие	1	3
266	только еще	1	3
267	для его	1	3
268	она не	2	3
269	на нечто	1	3
270	без всякого	1	3
271	имеет никакого	1	3
272	с самим	1	3
273	когда в	1	3
274	если бы	3	3
275	виде и	1	3
276	каждый раз	1	3
277	или как	4	3
278	во всей	1	3
279	может иметь	1	3
280	не так	3	3
281	быть и	2	3
282	мы действительно	1	3
283	есть ни	1	3
284	вся эта	1	3
285	в качестве	3	3
286	самом деле	1	3
287	которые мы	1	3
288	уже в	3	3
289	а это	1	3
290	а то	2	3
291	этот раз	1	3
292	для него	8	3
