N	2gram	Vygotskiy__2	Myslijsy
1	потому что	21	49
2	для нас	2	31
3	то есть	21	30
4	и в	32	24
5	может быть	18	23
6	в сознании	4	23
7	то что	21	20
8	и не	10	19
9	в том	37	18
10	а не	7	18
11	что в	20	16
12	не только	12	15
13	по себе	12	15
14	того же	2	14
15	при этом	13	13
16	не в	8	13
17	было бы	11	13
18	то же	13	12
19	но не	2	12
20	мы можем	3	12
21	не может	17	12
22	мы не	3	11
23	таким образом	21	11
24	вместе с	2	11
25	если бы	6	11
26	что и	17	11
27	что мы	1	11
28	только в	7	11
29	как в	9	10
30	в себе	2	10
31	для него	1	10
32	и проч	1	10
33	тогда когда	3	10
34	так что	3	10
35	так как	12	10
36	в сознание	2	10
37	независимо от	1	9
38	в нем	4	9
39	вовсе не	2	9
40	но и	10	9
41	как бы	6	9
42	точно так	3	9
43	и на	5	8
44	а только	3	8
45	в этом	13	8
46	более или	1	8
47	том что	21	8
48	или менее	1	8
49	могут быть	4	8
50	под влиянием	1	8
51	а в	4	8
52	в чем	4	7
53	во всех	3	7
54	с этим	4	7
55	как и	10	7
56	всяком случае	2	7
57	зрения и	1	7
58	того как	4	7
59	или же	3	7
60	не могут	3	7
61	быть может	1	7
62	прежде всего	1	7
63	сами по	3	7
64	тем что	9	7
65	душевной жизни	2	7
66	того что	8	7
67	во всяком	2	7
68	и т	10	6
69	что если	6	6
70	и как	7	6
71	в состоянии	2	6
72	и того	1	6
73	одного и	2	6
74	тем не	4	6
75	в то	5	6
76	не имеет	4	6
77	связи с	1	6
78	есть только	5	6
79	свою очередь	2	6
80	между тем	4	6
81	и только	2	6
82	звук и	1	6
83	в одном	2	6
84	заметить что	2	6
85	с другой	3	6
86	не было	2	6
87	этого слова	1	6
88	не есть	1	6
89	в свою	3	6
90	только как	3	6
91	по поводу	1	6
92	столь же	4	5
93	а и	1	5
94	что они	7	5
95	все же	4	5
96	бы не	2	5
97	на то	11	5
98	есть не	4	5
99	и уже	1	5
100	не менее	8	5
101	по крайней	1	5
102	и наоборот	2	5
103	так и	3	5
104	о том	6	5
105	с другими	2	5
106	а потому	2	5
107	крайней мере	1	5
108	тот же	6	5
109	звуков и	1	5
110	таких же	1	5
111	слова в	2	5
112	из них	4	5
113	от того	4	5
114	в них	2	5
115	для того	13	5
116	что не	3	5
117	и их	3	5
118	слова есть	1	5
119	в которой	2	5
120	а между	1	4
121	сам по	4	4
122	к другому	1	4
123	в самом	12	4
124	время как	3	4
125	еще не	2	4
126	одним словом	1	4
127	удовольствия и	1	4
128	но в	3	4
129	уже не	1	4
130	из этих	1	4
131	только один	1	4
132	как он	2	4
133	главным образом	3	4
134	и если	1	4
135	заключает в	2	4
136	в нее	1	4
137	в звуках	1	4
138	то все	2	4
139	с тем	11	4
140	такой же	7	4
141	в котором	1	4
142	место в	2	4
143	том смысле	1	4
144	сих пор	5	4
145	стало быть	1	4
146	движения органов	1	4
147	они не	1	4
148	тем самым	1	4
149	и другое	2	4
150	чувства в	1	4
151	образом в	3	4
152	подобно тому	2	4
153	одна из	1	4
154	таким путем	4	4
155	должны быть	3	4
156	и сами	1	4
157	в некоторых	1	4
158	то время	3	4
159	так в	2	4
160	никогда не	9	4
161	и что	22	4
162	для самого	2	4
163	что он	13	4
164	с прежним	1	4
165	с одной	1	4
166	которые могут	1	4
167	в других	2	4
168	до сих	5	4
169	там где	2	4
170	с а	1	4
171	тому как	3	4
172	чувства и	2	4
173	что оно	2	4
174	от него	1	4
175	себе не	1	4
176	в таком	2	4
177	говоря о	1	3
178	например в	3	3
179	человека и	1	3
180	и то	3	3
181	на деле	8	3
182	тем же	1	3
183	с таким	8	3
184	той же	8	3
185	полагает что	2	3
186	есть нечто	2	3
187	но даже	2	3
188	то это	3	3
189	же что	2	3
190	что его	5	3
191	только тогда	1	3
192	если в	2	3
193	очевидно что	2	3
194	со стороны	1	3
195	в нас	3	3
196	относится к	3	3
197	которые не	3	3
198	на нас	3	3
199	что это	8	3
200	в целом	4	3
201	думать что	3	3
202	чувства а	1	3
203	что без	2	3
204	чем сильнее	1	3
205	что она	16	3
206	звук а	1	3
207	т д	2	3
208	слова а	1	3
209	не как	3	3
210	оно должно	1	3
211	так например	1	3
212	и может	1	3
213	его не	1	3
214	на все	5	3
215	его в	1	3
216	от одного	1	3
217	это не	2	3
218	и тем	4	3
219	далеко не	5	3
220	б не	1	3
221	и тогда	1	3
222	в эту	1	3
223	в этих	2	3
224	и при	2	3
225	приблизительно так	2	3
226	ни было	1	3
227	быть не	1	3
228	того кто	1	3
229	в ней	5	3
230	на него	2	3
231	которых мы	3	3
232	в каком	3	3
233	только от	1	3
234	оно не	2	3
235	если мы	12	3
236	как не	2	3
237	те же	6	3
238	не с	1	3
239	том как	2	3
240	мы в	3	3
241	и вообще	2	3
242	на вопрос	2	3
243	но мы	1	3
244	которые мы	4	3
245	и во	1	3
246	в языке	4	3
247	вслед за	5	3
248	которое мы	1	3
249	согласно с	1	3
250	и у	2	3
251	все признаки	1	3
252	не так	2	3
253	искать в	1	3
254	т п	8	3
255	что на	4	3
256	что для	7	3
257	одной стороны	1	3
258	в самой	2	3
259	мы говорим	1	3
260	но это	2	3
261	и для	4	3
262	и от	2	3
263	и все	4	3
264	только что	1	3
265	с ними	1	3
266	все что	2	3
267	как на	5	3
268	предполагает что	1	2
269	таком случае	1	2
270	самом деле	16	2
271	на самом	5	2
272	на две	1	2
273	не имеют	2	2
274	отношения к	1	2
275	с в	2	2
276	оба эти	2	2
277	с его	2	2
278	тем как	1	2
279	они имеют	1	2
280	не то	1	2
281	только потому	2	2
282	что за	1	2
283	значение и	2	2
284	в общем	3	2
285	за пределы	1	2
286	его на	1	2
287	общего с	1	2
288	бы при	1	2
289	указывают на	2	2
290	могли бы	2	2
291	в действительности	4	2
292	при чтении	1	2
293	все эти	7	2
294	в нашем	1	2
295	и тот	2	2
296	как оно	1	2
297	равно и	1	2
298	состоит в	3	2
299	одной и	4	2
300	что ни	1	2
301	и по	4	2
302	на этом	3	2
303	одно и	1	2
304	но все	1	2
305	в каждом	2	2
306	факт что	1	2
307	в другом	1	2
308	разница между	1	2
309	в жизни	4	2
310	мы знаем	7	2
311	и чувств	1	2
312	должно быть	1	2
313	это что	1	2
314	не столько	1	2
315	и той	4	2
316	мы находим	2	2
317	он представляется	1	2
318	но он	3	2
319	их в	2	2
320	для нее	2	2
321	вбирает в	1	2
322	тому что	4	2
323	что есть	1	2
324	перед собою	1	2
325	от сознания	2	2
326	или что	3	2
327	и его	7	2
328	что с	3	2
329	с теми	1	2
330	сказать что	7	2
331	самого начала	1	2
332	что ему	1	2
333	но только	4	2
334	того чтобы	14	2
335	все свои	1	2
336	же время	2	2
337	с нами	1	2
338	к ней	1	2
339	на природу	1	2
340	во всем	3	2
341	и чувства	1	2
342	его собственное	1	2
343	животных и	1	2
344	как мысль	1	2
345	когда мы	2	2
346	во все	1	2
347	его с	2	2
348	указывает на	3	2
349	и это	4	2
350	того самого	1	2
351	действует на	1	2
352	что все	9	2
353	на другой	2	2
354	в собственном	1	2
355	в себя	1	2
356	с самого	1	2
357	на другом	1	2
358	что у	5	2
359	было в	1	2
360	после того	2	2
361	стремление к	1	2
362	и здесь	2	2
363	и поэтому	4	2
364	звуков в	3	2
365	это было	3	2
366	связь между	1	2
367	которой мы	2	2
368	различие в	1	2
369	вообще и	1	2
370	движения в	1	2
371	боль и	1	2
372	и следовательно	2	2
373	если это	1	2
374	эти последние	1	2
375	этом смысле	1	2
376	один из	3	2
377	что только	1	2
378	мы видим	4	2
379	в какой	2	2
380	сознании мы	1	2
381	в нашей	3	2
382	а то	1	2
383	не дает	1	2
384	и других	3	2
385	но что	2	2
386	само по	3	2
387	связано с	1	2
388	с общим	1	2
389	к которому	2	2
390	такое же	2	2
391	а с	2	2
392	себя воду	1	2
393	и затем	1	2
394	себя и	1	2
395	между ними	1	2
396	точке зрения	1	2
397	ничем не	1	2
398	не на	2	2
399	зависит от	2	2
400	при определении	2	2
401	в связи	1	2
402	как именно	1	2
403	так же	18	2
404	ко всем	1	2
405	как это	4	2
406	не дают	1	2
407	она есть	1	2
408	чем состоит	1	2
409	все это	5	2
410	заметить при	1	2
411	сознании и	2	2
412	из себя	2	2
413	всем этом	1	2
414	в его	2	2
415	или в	1	2
416	а к	2	2
417	бы в	1	2
418	мы должны	3	2
419	касается до	1	2
420	хотя бы	3	2
421	на более	1	2
422	отношении к	3	2
423	нам не	1	2
424	но если	1	2
425	другой стороны	2	2
426	чувства как	1	2
427	взгляда на	1	2
428	к этому	1	2
429	не наоборот	1	1
430	ту же	4	1
431	слова которые	1	1
432	одним из	1	1
433	отношение к	2	1
434	чтобы не	1	1
435	с новыми	1	1
436	содержание а	1	1
437	то прежде	1	1
438	телу и	1	1
439	он может	1	1
440	словами и	1	1
441	мере в	1	1
442	составляющим ее	1	1
443	и так	3	1
444	и до	4	1
445	во-первых в	1	1
446	и связанное	1	1
447	и за	1	1
448	из всех	2	1
449	смотреть на	1	1
450	себе как	1	1
451	что между	1	1
452	изменений в	1	1
453	эта форма	2	1
454	на каждом	1	1
455	себе звуки	1	1
456	принадлежит к	1	1
457	оно есть	1	1
458	животное в	1	1
459	от друга	1	1
460	из того	2	1
461	существенное значение	1	1
462	мы и	1	1
463	для нашей	1	1
464	и заставляет	1	1
465	последней в	1	1
466	не иметь	1	1
467	вызовет в	1	1
468	столько же	3	1
469	на нем	1	1
470	в отличие	1	1
471	но этого	1	1
472	бы то	2	1
473	объяснить почему	2	1
474	только удовольствие	1	1
475	мысль что	2	1
476	без которого	1	1
477	его так	1	1
478	при объяснении	1	1
479	почему эти	1	1
480	в ее	2	1
481	могло быть	1	1
482	всякий раз	2	1
483	мы будем	2	1
484	но как	3	1
485	есть своя	1	1
486	животное как	1	1
487	для других	1	1
488	ответ на	2	1
489	должны были	1	1
490	он будет	1	1
491	себе и	2	1
492	быть так	1	1
493	отличие от	2	1
494	друг от	1	1
495	все звуки	1	1
496	объективное и	1	1
497	общего правила	1	1
498	мы думаем	1	1
499	когда например	1	1
500	обнаруживается при	1	1
501	может доставить	1	1
502	мы примем	1	1
503	один и	1	1
504	менее важно	1	1
505	в истории	1	1
506	самое понятие	2	1
507	если она	2	1
508	не согласиться	1	1
509	что именно	3	1
510	для всех	1	1
511	как к	3	1
512	предметы и	1	1
513	однако не	2	1
514	некоторое знание	1	1
515	что по	2	1
516	и наконец	1	1
517	и какой	1	1
518	это легко	1	1
519	имеет в	1	1
520	не кажется	1	1
521	в противоположность	1	1
522	этой цели	1	1
523	в девятой	1	1
524	ясно и	1	1
525	то в	1	1
526	восприятия так	1	1
527	точкой зрения	1	1
528	бы и	3	1
529	вопрос почему	1	1
530	мы получаем	2	1
531	мы при	1	1
532	не обходятся	1	1
533	он в	3	1
534	одном случае	1	1
535	всем с	1	1
536	за этим	1	1
537	только на	5	1
538	речи но	1	1
539	остановиться на	1	1
540	нами в	1	1
541	человеке и	1	1
542	его и	1	1
543	и кто	1	1
544	имеем в	2	1
545	тому же	1	1
546	роли в	1	1
547	например как	1	1
548	бы с	2	1
549	не следует	1	1
550	которого в	1	1
551	всех остальных	2	1
552	звук может	1	1
553	он не	6	1
554	на том	2	1
555	он должен	1	1
556	к одному	4	1
557	не к	3	1
558	именно из	1	1
559	страдания и	1	1
560	том чтобы	3	1
561	с эти	1	1
562	отдельных звуков	1	1
563	важную роль	1	1
564	к чувству	2	1
565	его от	2	1
566	формах при	1	1
567	том же	2	1
568	то ни	2	1
569	мы его	1	1
570	не будет	1	1
571	же не	1	1
572	обойтись без	1	1
573	тем в	1	1
574	различие между	1	1
575	же касается	1	1
576	чего он	1	1
577	удовольствие от	3	1
578	том случае	4	1
579	об этом	3	1
580	и с	4	1
581	по степени	1	1
582	величины материала	1	1
583	сознание не	1	1
584	образом если	1	1
585	к природе	2	1
586	следует рассматривать	1	1
587	и дает	1	1
588	в переводе	1	1
589	между отдельными	1	1
590	поэтому можно	1	1
591	ни в	2	1
592	из нее	1	1
593	качество и	1	1
594	его частей	1	1
595	и восприятие	2	1
596	сознание только	1	1
597	сравнения и	1	1
598	во внимание	2	1
599	для чего	1	1
600	мы видели	1	1
601	легче всего	3	1
602	заставляют нас	1	1
603	жизни но	1	1
604	чем в	1	1
605	той формы	1	1
606	форма и	1	1
607	что восприятие	2	1
608	звуки в	2	1
609	которое тоже	1	1
610	убедиться что	2	1
611	лучше всего	1	1
612	можно сказать	1	1
613	с такое	1	1
614	в душевной	1	1
615	по тому	1	1
616	таким же	1	1
617	а как	1	1
618	и без	2	1
619	это только	3	1
620	с точки	10	1
621	из объективных	2	1
622	в их	3	1
623	время с	1	1
624	человеком и	3	1
625	что нужно	1	1
626	в басне	15	1
627	в которых	3	1
628	знаем что	4	1
629	что уже	1	1
630	чем заключается	1	1
631	место между	1	1
632	сходства с	1	1
633	сознаться что	1	1
634	на место	1	1
635	которые должны	2	1
636	мир и	1	1
637	почти совершенно	1	1
638	который мы	1	1
639	не понимает	2	1
640	его действие	1	1
641	которые в	4	1
642	самом звуке	1	1
643	и эти	2	1
644	на другую	1	1
645	и более	4	1
646	простейшем виде	1	1
647	другие если	1	1
648	в устах	1	1
649	для психологии	2	1
650	и форма	2	1
651	понятно для	1	1
652	как звуки	1	1
653	что звуки	2	1
654	в таких	1	1
655	другой не	1	1
656	на котором	1	1
657	содержания или	1	1
658	дело в	1	1
659	к этим	1	1
660	что чем	2	1
661	в самых	2	1
662	что вы	1	1
663	можем предположить	1	1
664	к психологическому	1	1
665	только не	1	1
666	найти в	1	1
667	и всегда	2	1
668	почему в	1	1
669	ничего не	4	1
670	с нельзя	1	1
671	других низших	1	1
672	звуках в	1	1
673	поэтическое произведение	1	1
674	этих двух	2	1
675	другим не	1	1
676	показывает как	1	1
677	мыслей и	1	1
678	что звук	1	1
679	с гораздо	1	1
680	и чувство	1	1
681	своей цели	1	1
682	отсюда понятно	1	1
683	уже и	1	1
684	доказать что	1	1
685	которая не	2	1
686	не потому	2	1
687	сколько и	1	1
688	языке и	1	1
689	и сам	4	1
690	похож на	1	1
691	указать на	1	1
692	отличается от	2	1
693	и другой	3	1
694	для такого	2	1
695	к тому	7	1
696	средствами искусства	1	1
697	сразу только	1	1
698	не производит	1	1
699	двух родов	1	1
700	он никогда	1	1
701	что при	9	1
702	тот и	1	1
703	на это	3	1
704	него как	1	1
705	из чего	1	1
706	следующие два	1	1
707	ничего общего	1	1
708	от той	1	1
709	должен быть	1	1
710	они стали	1	1
711	производят впечатление	1	1
712	он обладал	1	1
713	тем с	1	1
714	и самое	1	1
715	из всего	1	1
716	как мы	1	1
717	но при	1	1
718	только при	1	1
719	простого чувственного	1	1
720	знаем только	1	1
721	только то	1	1
722	такой взгляд	1	1
723	с если	2	1
724	как с	1	1
725	своей мысли	1	1
726	на нее	1	1
727	времени и	1	1
728	жизнь а	1	1
729	здесь как	1	1
730	и которые	2	1
731	при попытке	1	1
732	начала и	2	1
733	на которую	2	1
734	в высших	1	1
735	по сравнению	2	1
736	а там	1	1
737	я читаю	3	1
738	чтобы вызвать	1	1
739	и всякого	1	1
740	разумеется что	1	1
741	на самые	1	1
742	все его	1	1
743	похожим на	1	1
744	при восприятии	1	1
745	переводе на	1	1
746	от животного	1	1
747	каждый раз	1	1
748	приближается к	1	1
749	мысли которая	1	1
750	именно с	1	1
751	и та	1	1
752	никак не	4	1
753	мнения что	1	1
754	что каждый	1	1
755	его жизни	2	1
756	от своего	1	1
757	утверждает что	5	1
758	на что	1	1
759	и просто	1	1
760	деле мы	2	1
