N	3gram	Bakhtin_Fr_8	Myshleni
1	в том что	6	21
2	с точки зрения	2	18
3	для того чтобы	2	10
4	с одной стороны	2	7
5	заключается в том	1	7
6	в связи с	3	6
7	не может быть	2	6
8	по отношению к	1	5
9	можно было бы	1	5
10	по сравнению с	1	5
11	в самом деле	1	4
12	а с другой	1	4
13	о том что	2	4
14	в предисловии к	1	4
15	состоит в том	1	3
16	в том числе	3	3
17	в отличие от	1	3
18	том числе и	2	3
19	как мы уже	2	3
20	в данном случае	2	3
21	речи и мышления	1	3
22	мы уже говорили	7	3
23	мы видели что	3	3
24	мы не можем	1	3
25	в этом отношении	1	3
26	мы видим в	1	2
27	в другом месте	3	2
28	более или менее	2	2
29	на самом деле	1	2
30	подобно тому как	1	2
31	в этом смысле	1	2
32	одной стороны и	1	2
33	не потому что	1	2
34	если бы мы	1	2
35	на вопрос о	1	2
36	то же самое	1	2
37	казалось бы что	1	2
38	на протяжении всего	1	2
39	и в самом	1	2
40	вопрос о том	1	2
41	друг с другом	1	2
42	речь идет о	1	2
43	друг к другу	1	1
44	и целый ряд	1	1
45	и вообще в	1	1
46	в той или	1	1
47	мы видим таким	1	1
48	что на протяжении	1	1
49	к другу и	1	1
50	о котором говорит	1	1
51	дело в том	2	1
52	того чтобы показать	1	1
53	и т.п то	1	1
54	о том как	1	1
55	речи и к	1	1
56	которые не только	1	1
57	до сих пор	8	1
58	мы не будем	1	1
59	из которых он	1	1
60	бы то ни	2	1
61	сочетает в себе	2	1
62	на самом же	1	1
63	только то что	1	1
64	вместо того чтобы	1	1
65	и все свое	1	1
66	во всей его	1	1
67	что все это	2	1
68	в этом процессе	2	1
69	конечно не по	1	1
70	что даже в	1	1
71	и то что	1	1
72	и в частности	1	1
73	и тогда когда	1	1
74	в таких случаях	1	1
75	там где он	1	1
76	не в том	1	1
77	при объяснении происхождения	1	1
78	в которой не	1	1
79	то ни было	1	1
80	таким образом и	3	1
81	в сущности это	1	1
82	и не могут	1	1
83	и только в	1	1
84	все без исключения	1	1
85	и т.п но	1	1
86	с другой стороны	2	1
87	и т.п в	2	1
88	даже в этом	1	1
89	не могут иметь	1	1
90	видим таким образом	1	1
91	в частности в	1	1
92	той или другой	1	1
93	у него в	1	1
94	в сущности и	1	1
95	никогда не может	1	1
96	он был бы	1	1
97	в некоторых отношениях	2	1
98	с самого начала	1	1
99	не только не	2	1
100	включает в себя	1	1
101	как бы ни	1	1
102	стремились показать что	1	1
103	той или иной	1	1
104	еще один пример	1	1
105	можно сказать что	2	1
106	судить о том	1	1
107	после того как	1	1
108	вовсе не следует	1	1
109	самом же деле	1	1
110	в известном смысле	1	1
111	как и в	4	1
112	к тому же	1	1
113	мы стремились показать	1	1
114	точку зрения на	1	1
115	как мы видели	2	1
116	в свое время	1	1
