N	2gram	Vygotskiy__7	Dialekti
1	не есть	4	40
2	и не	18	30
3	и есть	2	19
4	а не	6	18
5	и т	1	17
6	ничего не	2	17
7	может быть	7	17
8	то что	24	16
9	и в	26	15
10	как бы	6	14
11	точки зрения	28	14
12	не имеет	2	14
13	так как	14	14
14	что это	6	13
15	по себе	3	13
16	это есть	4	13
17	того что	14	13
18	это не	3	12
19	в этом	29	11
20	говорить о	1	11
21	ясно что	1	11
22	в том	18	11
23	прежде всего	7	11
24	не может	11	11
25	и все	1	11
26	том что	17	10
27	в основе	3	10
28	потому что	16	10
29	с ее	2	10
30	она есть	1	10
31	это и	4	9
32	то же	8	9
33	мы не	7	9
34	было бы	6	9
35	с точки	21	9
36	в виду	5	9
37	и что	6	9
38	значит что	1	9
39	все это	3	9
40	что иное	1	8
41	в чем	3	8
42	не в	4	8
43	в себе	9	8
44	не только	24	8
45	ни в	2	8
46	и это	1	8
47	и о	3	8
48	и ее	2	8
49	иное как	1	8
50	это значит	1	8
51	не что	1	8
52	и мы	1	7
53	как и	15	7
54	и вообще	1	7
55	и его	12	7
56	что оно	4	7
57	только в	8	7
58	что мы	9	7
59	или в	2	7
60	что он	8	7
61	что в	12	7
62	перед нами	2	6
63	хотя и	1	6
64	и тем	6	6
65	если бы	5	6
66	в то	3	6
67	что и	3	6
68	так что	4	6
69	вовсе не	2	6
70	а именно	1	6
71	в результате	1	6
72	сказать что	8	6
73	той же	8	5
74	мы имеем	1	5
75	в сущности	9	5
76	только тогда	1	5
77	сама по	1	5
78	в своем	1	5
79	то в	2	5
80	учение о	3	5
81	на то	4	5
82	что она	8	5
83	в нем	2	5
84	есть не	3	5
85	что такое	1	5
86	что я	1	5
87	в ней	3	5
88	на себе	1	5
89	но только	3	5
90	того чтобы	19	5
91	тогда когда	5	5
92	как таковой	1	5
93	я не	3	5
94	в каком	1	5
95	таким образом	23	5
96	как только	1	5
97	о том	4	5
98	в себя	1	5
99	так и	3	5
100	другими словами	1	5
101	можно сказать	5	5
102	именно в	6	5
103	в свете	4	5
104	если мы	5	5
105	не говорит	1	5
106	для того	18	5
107	как же	1	5
108	в меру	7	5
109	в смысле	6	5
110	и для	5	5
111	но если	2	5
112	есть то	3	5
113	меру того	3	4
114	также и	2	4
115	оно есть	5	4
116	что они	10	4
117	в этой	3	4
118	и как	1	4
119	с их	1	4
120	не как	1	4
121	в силу	5	4
122	подобно тому	1	4
123	и с	5	4
124	этом смысле	1	4
125	с тем	5	4
126	и уже	1	4
127	бытия и	1	4
128	на другую	3	4
129	она не	5	4
130	той или	1	4
131	что все	2	4
132	еще не	4	4
133	в его	4	4
134	оказывается что	2	4
135	мы должны	6	4
136	мы видим	3	4
137	есть в	3	4
138	в одном	1	4
139	само по	1	4
140	как раз	3	4
141	отнюдь не	1	4
142	и отношение	1	4
143	так же	14	4
144	тому как	1	4
145	но это	3	4
146	один из	2	4
147	бы в	5	4
148	но и	11	4
149	должны быть	4	4
150	себя как	1	3
151	отношения к	2	3
152	и то	7	3
153	только потому	3	3
154	едва ли	4	3
155	что если	2	3
156	изменения и	1	3
157	как в	4	3
158	с этим	2	3
159	и наконец	4	3
160	но в	4	3
161	от этого	1	3
162	та же	1	3
163	все эти	6	3
164	одной и	2	3
165	на этом	1	3
166	от нее	2	3
167	в одну	2	3
168	об этом	3	3
169	мы уже	3	3
170	известно что	1	3
171	в данном	5	3
172	в один	1	3
173	в своей	3	3
174	в их	2	3
175	она в	2	3
176	и той	2	3
177	чтобы это	1	3
178	возможно только	2	3
179	только для	1	3
180	есть прежде	1	3
181	мы можем	3	3
182	как формы	1	3
183	есть только	2	3
184	могут быть	2	3
185	в собственном	3	3
186	слово есть	1	3
187	в словах	1	3
188	вот почему	1	3
189	и следовательно	5	3
190	тотчас же	1	3
191	в виде	1	3
192	при помощи	1	3
193	в области	4	3
194	за пределы	1	3
195	себя и	2	3
196	что не	2	3
197	у нас	2	3
198	на основании	2	3
199	ни о	1	3
200	и потому	3	3
201	из которых	2	3
202	что здесь	1	3
203	оно и	1	3
204	с ним	3	3
205	в свою	2	3
206	совершенно не	2	3
207	только о	2	3
208	только не	11	3
209	это понятие	1	3
210	тем самым	8	3
211	к этому	2	3
212	одних и	1	2
213	можно говорить	2	2
214	и без	1	2
215	мы говорим	2	2
216	о структуре	3	2
217	и ничего	2	2
218	что уже	1	2
219	вопрос о	6	2
220	совпадает с	3	2
221	себе что	1	2
222	из ее	3	2
223	сам по	1	2
224	двух или	1	2
225	во всех	6	2
226	только после	1	2
227	бы не	1	2
228	мы будем	1	2
229	но как	1	2
230	мы нашли	5	2
