N	4gram	Bakhtin_Pr_5	Problemy
1	в то же время	10	9
2	но в то же	4	5
3	в том что он	1	4
4	в кругозор самого героя	1	3
5	то же время не	3	3
6	бы он ни был	1	2
7	и в этом смысле	1	2
8	на вопрос кто он?	1	2
9	и в то же	2	2
10	кругозор самого героя и	1	2
11	а в то же	1	2
12	дело в том что	1	1
13	к себе самому и	4	1
14	оставаясь содержательно теми же	1	1
15	возвышает его ум и	1	1
16	изменяется сравнительно с беспорядочным	1	1
17	в отношении друг к	1	1
18	отношении друг к другу	1	1
19	бы то ни было	3	1
20	но на самом деле	4	1
21	свои мысли в точку	1	1
22	макара долгорукого и наконец	1	1
23	ум и сердце к	1	1
24	как мы уже говорили	2	1
25	тон рассказа изменяется сравнительно	1	1
26	словом о себе самом	1	1
27	во всяком случае не	1	1
28	тем что он есть	1	1
29	к концу даже тон	1	1
30	в то время как	1	1
31	человека из подполья это	1	1
32	человек из подполья не	1	1
33	сердце к концу даже	1	1
34	и во всяком случае	1	1
35	даже тон рассказа изменяется	1	1
36	не входит в его	1	1
37	наконец в житии зосимы	1	1
38	с самим собою но	1	1
39	сравнительно с беспорядочным началом	1	1
40	его ум и сердце	1	1
41	собрать свои мысли в	1	1
42	не появляется в его	1	1
43	неотразимо возвышает его ум	1	1
44	в его произведениях но	1	1
45	самосознание и слово героя	1	1
46	из подполья не только	2	1
47	правде правда неотразимо возвышает	1	1
48	к правде правда неотразимо	1	1
49	в большей или меньшей	1	1
50	с самого начала все	1	1
51	с беспорядочным началом его	1	1
52	рассказа изменяется сравнительно с	1	1
53	концу даже тон рассказа	1	1
54	его к тому что	1	1
55	человек из подполья но	1	1
56	и сердце к концу	1	1
57	правда неотразимо возвышает его	1	1
58	и наконец в житии	1	1
59	большей или меньшей степени	1	1
60	долгорукого и наконец в	1	1
61	в речах хромоножки в	1	1
62	и по отношению к	1	1
63	каков бы он ни	1	1
