N	2gram	Potebnia_M_3	Myshleni
1	точки зрения	2	26
2	таким образом	14	26
3	в том	32	24
4	и в	30	23
5	том что	18	21
6	в целом	3	20
7	с точки	1	18
8	в этом	10	17
9	того чтобы	3	17
10	то что	18	17
11	не только	21	16
12	так же	3	16
13	того что	18	15
14	для того	4	15
15	как и	10	14
16	речи в	1	14
17	может быть	28	14
18	но и	19	14
19	в его	4	14
20	что в	17	14
21	не может	6	12
22	об отношении	4	12
23	сказать что	5	11
24	как бы	3	11
25	с другой	7	10
26	прежде всего	3	10
27	и с	2	9
28	между тем	9	9
29	одной стороны	3	9
30	другой стороны	4	9
31	вместе с	12	9
32	и не	15	9
33	не является	1	9
34	ребенка в	1	8
35	то же	23	8
36	мысли к	1	8
37	заключается в	1	8
38	в процессе	1	8
39	с самого	1	8
40	и на	3	8
41	с одной	7	8
42	мышления в	1	8
43	мы не	9	7
44	вопрос о	1	7
45	по отношению	5	7
46	в самом	8	7
47	в этой	2	7
48	с тем	7	7
49	в то	10	7
50	мы могли	1	7
51	и ее	1	7
52	так как	13	7
53	что он	6	7
54	отношению к	5	7
55	в сущности	1	6
56	все это	4	6
57	столь же	4	6
58	к слову	2	6
59	независимо от	5	6
60	с этим	6	6
61	могли бы	1	6
62	в себе	16	6
63	в силу	3	6
64	лишь в	1	6
65	и тем	5	6
66	с этой	2	6
67	мысли и	2	6
68	и его	4	6
69	о том	2	6
70	связь между	2	6
71	только в	21	6
72	между этими	1	6
73	вопрос об	2	6
74	мы можем	3	6
75	тем что	7	6
76	от того	8	6
77	именно в	3	6
78	потому что	46	6
79	собственном смысле	2	5
80	из того	2	5
81	бы в	2	5
82	в собственном	2	5
83	перед нами	2	5
84	и как	5	5
85	но в	1	5
86	то время	4	5
87	на то	2	5
88	он не	4	5
89	и более	1	5
90	представить себе	3	5
91	если бы	12	5
92	тем самым	7	5
93	для этого	1	5
94	по себе	16	5
95	тому что	3	5
96	значение слова	5	5
97	целом и	1	5
98	как мы	7	5
99	и т.д	1	5
100	и что	10	5
101	можно сказать	3	5
102	не станем	1	5
103	так и	11	5
104	что для	4	5
105	слова и	5	5
106	что мы	8	5
107	и все	3	5
108	тем более	4	5
109	мы должны	4	5
110	в какой	2	5
111	в котором	4	4
112	которую мы	1	4
113	исследования в	1	4
114	время как	1	4
115	в чем	3	4
116	с его	1	4
117	но не	7	4
118	как в	10	4
119	все остальные	3	4
120	целый ряд	2	4
121	и словом	1	4
122	все эти	1	4
123	что она	3	4
124	при этом	3	4
125	их в	2	4
126	что все	3	4
127	было бы	9	4
128	ни в	2	4
129	в своей	2	4
130	не столько	2	4
131	не в	15	4
132	но вместе	4	4
133	этом отношении	2	4
134	с другом	1	4
135	к тому	7	4
136	должен быть	1	4
137	для себя	3	4
138	по мере	4	4
139	мы видим	2	4
140	только что	8	4
141	в одном	2	4
142	и речь	1	4
143	до сих	3	4
144	а с	2	4
145	друг с	1	4
146	мысль с	1	4
147	этого слова	11	4
148	сих пор	3	4
149	от мысли	1	4
150	в результате	1	4
151	в свою	3	4
152	к этому	3	4
153	как на	5	4
154	отношения к	1	3
155	в сфере	1	3
156	человека и	5	3
157	в такой	1	3
158	не остается	1	3
159	сам по	5	3
160	и то	8	3
161	самом деле	2	3
162	с таким	2	3
163	приходит к	1	3
164	мы называем	1	3
165	с но	3	3
166	в их	2	3
167	ответ на	3	3
168	в новом	2	3
169	друг от	1	3
170	что они	2	3
171	которые не	1	3
172	в одной	1	3
173	что именно	4	3
174	в своем	5	3
175	все же	2	3
176	в которой	3	3
177	что это	4	3
178	из этих	9	3
179	как он	1	3
180	в наших	1	3
181	друг другу	1	3
182	и если	2	3
183	том чтобы	2	3
184	мысли как	3	3
185	его не	1	3
186	на все	2	3
187	и мы	2	3
188	показывает что	2	3
189	мысль и	1	3
190	в которых	2	3
191	образом и	3	3
192	она не	2	3
193	тогда когда	9	3
194	не могло	1	3
195	ничего не	1	3
196	во всем	1	3
197	в области	2	3
198	в каком	5	3
199	образом что	1	3
200	могут быть	3	3
201	же самое	1	3
202	что оно	11	3
203	говоря словами	1	3
204	и это	4	3
205	от друга	1	3
206	свою очередь	3	3
207	об этой	1	3
208	об этом	2	3
209	одного из	1	3
210	и который	1	3
211	и которое	1	3
212	и следовательно	3	3
213	которое мы	2	3
214	который в	1	3
215	связи с	2	3
216	уже в	5	3
217	то и	6	3
218	вовсе не	7	3
219	на этот	1	3
220	в природе	2	3
221	во всех	1	3
222	превращается в	1	3
223	а не	15	3
224	ко всем	2	3
225	смысле этого	7	3
226	только для	1	3
227	если не	4	3
228	тем и	3	3
229	и от	4	3
230	сознания и	1	3
231	во всяком	1	3
232	и наиболее	1	2
233	к вопросу	1	2
234	он может	1	2
235	тех же	1	2
236	но тем	2	2
237	и должны	1	2
238	непосредственно не	2	2
239	и до	2	2
240	что эти	1	2
241	не вижу	1	2
242	едва ли	1	2
243	той же	2	2
244	есть не	7	2
245	что между	1	2
246	что если	1	2
247	он как	2	2
248	оно есть	3	2
249	которое не	2	2
250	в ее	2	2
251	только тогда	9	2
252	который мы	1	2
253	себе и	1	2
254	за пределы	2	2
255	и я	1	2
256	что как	2	2
257	хотя и	1	2
258	когда он	1	2
259	и наконец	2	2
260	от этого	2	2
261	в первом	3	2
262	другого как	1	2
263	деятельность и	2	2
264	главным образом	1	2
265	он должен	1	2
266	не к	4	2
267	и вот	1	2
268	одной и	4	2
269	одно и	5	2
270	но все	2	2
271	том же	2	2
272	того насколько	2	2
273	что мысль	2	2
274	мышление как	1	2
275	с другими	5	2
276	в них	5	2
277	несмотря на	2	2
278	нигде не	1	2
279	мы видели	4	2
280	с такой	1	2
281	должно быть	5	2
282	потому и	1	2
283	в один	4	2
284	звуком и	3	2
285	был бы	2	2
286	на первый	1	2
287	в этих	1	2
288	и при	4	2
289	и той	2	2
290	что этот	1	2
291	того кто	1	2
292	даже в	2	2
293	что эта	2	2
294	что с	2	2
295	не имеет	6	2
296	того как	4	2
297	говорить о	3	2
298	слова так	1	2
299	же время	5	2
300	своей природе	1	2
301	и связи	1	2
302	но звук	1	2
303	и мысли	1	2
304	на него	3	2
305	начиная с	1	2
306	про себя	1	2
307	и другим	1	2
308	его звуком	1	2
309	и которая	1	2
310	значения и	1	2
311	данном случае	1	2
312	мы думаем	1	2
313	что у	1	2
314	понимание и	1	2
315	на нее	1	2
316	не с	1	2
317	ясно что	1	2
318	каждого из	2	2
319	мысли которая	3	2
320	мысль не	2	2
321	от них	2	2
322	вслед за	3	2
323	в ту	1	2
324	если это	1	2
325	один из	4	2
326	в двух	1	2
327	исследования мы	1	2
328	словом и	5	2
329	звук и	3	2
330	без этого	1	2
331	человека с	1	2
332	которые мы	1	2
333	с двумя	1	2
334	уже не	6	2
335	всеми остальными	3	2
336	в виде	2	2
337	или даже	1	2
338	способен к	2	2
339	одно из	5	2
340	к мысли	3	2
341	для него	9	2
342	в известной	1	2
343	заметить что	3	2
344	не хотим	1	2
345	чтобы показать	1	2
346	со всем	1	2
347	и даже	2	2
348	развития в	2	2
349	на ее	1	2
350	значении слова	1	2
351	чем он	1	2
352	по всей	1	2
353	если мы	1	2
354	в стороне	1	2
355	основное положение	1	2
356	в слове	32	2
357	и слово	6	2
358	в море	1	2
359	под влиянием	1	2
360	и отношение	1	2
361	в речи	2	2
362	перейти от	2	2
363	и потому	4	2
364	человека к	1	2
365	его на	1	2
366	в данном	1	2
367	в словах	3	2
368	там где	3	2
369	акт мысли	2	2
370	на которой	3	2
371	и таким	1	2
372	в смысле	4	2
373	мысли но	1	2
374	допустить что	1	2
375	мы только	1	2
376	о котором	1	2
377	которая в	1	2
378	слов с	1	2
379	в одинаковой	1	2
380	по самой	1	2
381	указывает на	6	2
382	в связь	1	2
383	а в	12	2
384	между ними	1	2
