N	2gram	Vinokur_St_1	FransuaR
1	и в	44	45
2	то есть	2	25
3	и не	16	15
4	в этом	21	14
5	но в	10	14
6	не только	18	14
7	во всех	8	13
8	и его	8	13
9	в его	9	13
10	как бы	4	12
11	во время	3	12
12	что в	30	12
13	то же	5	11
14	в своем	2	11
15	в то	9	11
16	право на	1	10
17	в нем	5	10
18	и с	3	10
19	как и	9	10
20	в том	36	10
21	но и	10	10
22	прежде всего	7	10
23	же время	4	9
24	в ней	3	8
25	таким образом	7	8
26	как мы	1	8
27	жизни и	5	8
28	вовсе не	19	8
29	и др	1	8
30	так же	5	8
31	также и	9	7
32	он был	3	7
33	с его	1	7
34	том что	29	7
35	не в	12	7
36	потому что	6	7
37	в эпоху	2	7
38	что и	6	7
39	в конце	3	7
40	и все	2	7
41	все это	5	7
42	в этой	11	6
43	он не	2	6
44	всех этих	2	6
45	в них	1	6
46	того чтобы	11	6
47	так и	9	6
48	что он	10	6
49	так как	5	6
50	для того	10	6
51	например в	8	5
52	самом деле	11	5
53	на самом	6	5
54	это и	4	5
55	здесь и	1	5
56	и на	1	5
57	хотя и	1	5
58	и к	1	5
59	и у	2	5
60	все эти	5	5
61	его в	2	5
62	этом отношении	7	5
63	одной из	1	5
64	со всеми	2	5
65	и их	2	5
66	как раз	4	5
67	не может	8	5
68	но это	6	5
69	от всех	1	5
70	же как	3	4
71	той же	5	4
72	его не	1	4
73	мы не	2	4
74	и о	1	4
75	в сущности	2	4
76	но не	3	4
77	перед нами	1	4
78	кроме того	1	4
79	в самом	7	4
80	об этом	3	4
81	это было	1	4
82	точки зрения	11	4
83	своего рода	3	4
84	в основе	3	4
85	у него	2	4
86	очень часто	3	4
87	и это	2	4
88	можно было	13	4
89	ничего не	2	4
90	о том	17	4
91	и во	2	4
92	только в	10	4
93	в первой	12	4
94	с этим	3	4
95	мы находим	4	4
96	и даже	5	4
97	здесь в	1	4
98	сказать что	7	4
99	а не	16	4
100	как это	4	4
101	и от	1	4
102	бы в	1	4
103	а также	2	4
104	а в	17	4
105	как на	1	4
106	по поводу	7	4
107	такой же	5	4
108	том числе	2	4
109	ведь и	3	3
110	того же	3	3
111	из этих	6	3
112	как в	13	3
113	в одной	1	3
114	как он	1	3
115	но на	2	3
116	вообще не	2	3
117	что она	4	3
118	связанные с	3	3
119	и вот	1	3
120	этой традиции	1	3
121	здесь нет	1	3
122	говорить в	1	3
123	ни в	3	3
124	до сих	7	3
125	нисколько не	2	3
126	в своей	6	3
127	в которых	5	3
128	не менее	5	3
129	но они	1	3
130	дело в	6	3
131	не имеет	4	3
132	что на	2	3
133	от того	1	3
134	с полной	1	3
135	не могло	1	3
136	то время	2	3
137	в другом	3	3
138	нуждается в	1	3
139	это не	8	3
140	именно в	6	3
141	того что	9	3
142	есть в	2	3
143	для него	6	3
144	в одном	1	3
145	но он	2	3
146	не было	4	3
147	еще и	2	3
148	о чем	1	3
149	там где	5	3
150	вместе с	1	3
151	в течение	1	3
152	по существу	2	3
153	сих пор	7	3
154	и для	3	3
155	на этот	3	3
156	и другие	1	3
157	можно говорить	1	2
158	чтобы не	1	2
159	и есть	1	2
160	почти не	1	2
161	не хочет	2	2
162	с точки	8	2
163	и до	1	2
164	из его	1	2
165	и за	3	2
166	и языка	6	2
167	ренессанса и	1	2
168	говорить о	2	2
169	в целом	5	2
170	подчеркнуть что	2	2
171	это время	1	2
172	к самым	1	2
173	в чем	3	2
174	в данном	14	2
175	в сторону	2	2
176	в наиболее	1	2
177	нет и	1	2
178	в истории	3	2
179	все же	8	2
180	от этого	2	2
181	что это	4	2
182	он в	1	2
183	раз в	2	2
184	им в	1	2
185	при этом	2	2
186	но именно	2	2
187	он должен	2	2
188	в начале	3	2
189	но дело	1	2
190	так например	7	2
191	том же	1	2
192	эта книга	2	2
193	на все	1	2
194	лишь в	3	2
195	второй половины	1	2
196	было бы	17	2
197	но их	1	2
198	и смерти	1	2
199	для них	1	2
200	с тем	1	2
201	несмотря на	2	2
202	когда в	1	2
203	одно из	2	2
204	в г	3	2
205	во второй	9	2
206	и без	3	2
207	не столько	1	2
208	но эта	1	2
209	точку зрения	3	2
210	даже в	3	2
211	в отношении	9	2
212	вплоть до	5	2
213	что эта	2	2
214	на котором	1	2
215	если в	2	2
216	на него	2	2
217	больше чем	2	2
218	и притом	1	2
219	уже и	1	2
220	конечно и	3	2
221	начиная с	2	2
222	в духе	1	2
223	не могут	1	2
224	что все	2	2
225	числе и	2	2
226	к тому	1	2
227	в каждом	3	2
228	должен быть	3	2
229	если мы	1	2
230	чем не	1	2
