N	4gram	Bakhtin_Pr_3	FransuaR
1	в то же время	5	5
2	до сих пор еще	2	3
3	как мы уже говорили	2	3
4	в большей или меньшей	2	2
5	большей или меньшей степени	2	2
6	одна из ведущих тем	2	1
7	и до наших дней	2	1
8	всех его вариациях и	1	1
9	можно сказать что в	1	1
10	более или менее отчетливо	1	1
11	но в то же	1	1
12	первый европейский роман в	1	1
13	во всех его вариациях	1	1
14	в той или иной	1	1
15	европейский роман в письмах	1	1
16	с большей или меньшей	1	1
17	и др все эти	2	1
18	переходят друг в друга	1	1
19	его вариациях и оттенках	1	1
20	на самом же деле	1	1
21	и т.п то есть	1	1
22	и до сих пор	1	1
23	начиная с xvii века	1	1
24	то есть все то	1	1
25	один и тот же	1	1
