N	3gram	Vygotskiy__2	Psycholo
1	для того чтобы	10	19
2	на то что	6	16
3	в том что	21	14
4	с одной стороны	7	12
5	в сущности говоря	1	8
6	что в этом	1	6
7	в зависимости от	6	6
8	о том что	4	6
9	заключается в том	7	6
10	мы увидим что	2	6
11	в самом деле	4	5
12	до сих пор	1	5
13	с другой стороны	1	5
14	по сравнению с	5	4
15	мы могли бы	4	4
16	тот факт что	1	4
17	а с другой	4	4
18	друг к другу	1	4
19	не только не	1	4
20	по этому поводу	3	4
21	иметь в виду	1	3
22	то же самое	2	3
23	сам по себе	1	3
24	из того что	4	3
25	с тем что	1	3
26	на этот вопрос	5	3
27	и то что	1	3
28	то что он	2	3
29	в учении о	4	3
30	вызывает в нас	1	3
31	с самого начала	1	3
32	можно было бы	5	3
33	друг с другом	2	3
34	в этом отношении	3	3
35	мы видим в	2	2
36	сводится к тому	1	2
37	состоит в том	3	2
38	о котором говорит	1	2
39	самом деле если	1	2
40	и что именно	1	2
41	мы должны будем	2	2
42	с точки зрения	18	2
43	на первый план	1	2
44	что с самого	1	2
45	является то что	2	2
46	в отличие от	3	2
47	то что в	1	2
48	бы сказать что	1	2
49	потому что он	2	2
50	бы показать что	1	2
51	то что оно	1	2
52	так же как	1	2
53	в данном случае	3	2
54	сами по себе	1	2
55	в том чтобы	4	2
56	если бы мы	2	2
57	зависимости от того	1	2
58	указывает на то	1	2
59	он говорит что	1	2
60	чтобы увидеть что	1	2
61	мы говорили выше	1	2
62	том и заключается	1	2
63	ответ на этот	1	2
64	в том и	1	2
65	находится в зависимости	1	2
66	по себе не	1	2
67	с таким образом	3	2
68	само по себе	2	2
69	не может быть	6	2
70	и в самом	2	2
71	вопрос о том	2	2
72	нам думается что	2	2
73	что это есть	1	2
74	по его мнению	1	2
75	той или иной	1	2
76	можно сказать что	1	2
77	друг от друга	2	2
78	это действительно так	1	2
79	на самом деле	2	2
80	именно потому что	1	2
81	в психологии не	1	1
82	всякий раз когда	1	1
83	мы будем иметь	2	1
84	том что в	2	1
85	в следующем виде	2	1
86	на том что	2	1
87	между тем мы	1	1
88	мы видим таким	1	1
89	мы оставляем за	1	1
90	по этому вопросу	1	1
91	что на протяжении	1	1
92	нам остается сейчас	1	1
93	что он является	1	1
94	дело в том	1	1
95	что в начале	1	1
96	мы имеем в	1	1
97	по отношению к	5	1
98	того чтобы показать	1	1
99	более или менее	2	1
100	совершенно ином виде	1	1
101	существует связь между	1	1
102	было бы назвать	1	1
103	в этом смысле	2	1
104	том что он	1	1
105	что это действительно	1	1
106	с которым мы	1	1
107	вытекает из того	1	1
108	одной стороны и	2	1
109	прекрасно показал как	1	1
110	чтобы показать что	1	1
111	должен признать что	1	1
112	том что всякое	1	1
113	с которой он	1	1
114	мы имеем совершенно	1	1
115	что с точки	1	1
116	в подтверждение этого	1	1
117	в другом месте	2	1
118	для этого нам	1	1
119	что он не	2	1
120	мы находим в	1	1
121	только то что	1	1
122	к тому чтобы	2	1
123	подходит вплотную к	1	1
124	с мы видим	1	1
125	несмотря на то	1	1
126	как если бы	1	1
127	и вовсе не	1	1
128	в том случае	1	1
129	и в частности	1	1
130	всем его объеме	1	1
131	к себе и	1	1
132	в применении к	1	1
133	мы не можем	3	1
134	он был бы	1	1
135	совершенно понятно что	1	1
136	можем подвести итоги	1	1
137	принципиально отличную от	1	1
138	лежит в основе	3	1
139	мы можем подвести	2	1
140	и тот же	1	1
141	смысле этого слова	3	1
142	казалось бы что	2	1
143	принимает во внимание	1	1
144	раньше всего в	1	1
145	между реальным и	1	1
146	если мы примем	1	1
147	он утверждает что	1	1
148	не могут быть	1	1
149	благодаря тому что	1	1
150	как и вообще	1	1
151	с той же	1	1
152	в последнее время	4	1
153	приводит к тому	1	1
154	но вместе с	1	1
155	видели что в	1	1
156	в этой теории	2	1
157	именно в этом	1	1
158	потому что мы	1	1
159	мы все время	1	1
160	в своих исследованиях	1	1
161	но так как	1	1
162	один и тот	1	1
163	шаг за шагом	1	1
164	не могут иметь	1	1
165	раз когда она	1	1
166	этой точки зрения	1	1
167	в совершенно новом	1	1
168	таким образом становится	1	1
169	в частности в	1	1
170	собственном смысле слова	3	1
171	когда мы говорим	1	1
172	то обстоятельство что	1	1
173	хотим сказать что	1	1
174	совершенно новом виде	1	1
175	уже в первой	1	1
176	в собственном смысле	3	1
177	после того как	1	1
178	что тот же	1	1
179	ничего общего с	1	1
180	в своем течении	1	1
181	и другое не	1	1
182	в конечном счете	4	1
183	видим таким образом	1	1
184	не хотим сказать	1	1
185	показали что в	1	1
186	речь идет о	2	1
187	указанием на то	1	1
188	мы видели что	3	1
189	вовсе не необходимо	1	1
190	на всем протяжении	2	1
191	выдвигается на первый	1	1
192	в том смысле	1	1
193	что если мы	1	1
194	на деле же	2	1
195	будем иметь случай	2	1
196	не только то	1	1
197	он должен признать	1	1
198	мы примем это	1	1
199	вместо того чтобы	1	1
200	во всем его	1	1
201	и все же	1	1
202	она в сущности	1	1
203	доказательство того что	1	1
204	в совершенно ином	1	1
205	и тем более	1	1
206	что эта теория	1	1
207	и ко всем	1	1
208	на одном из	1	1
209	и только в	1	1
