N	2gram	Bakhtin_Fr_4	Istorich
1	и в	29	28
2	может быть	2	25
3	не может	2	15
4	никогда не	2	14
5	для нас	1	13
6	то же	10	12
7	не только	10	12
8	что в	1	12
9	мы видим	3	11
10	только в	2	11
11	мы не	1	10
12	все же	3	10
13	и что	1	10
14	что он	4	10
15	мы увидим	2	10
16	но и	9	10
17	прежде всего	8	10
18	так и	11	9
19	о том	2	9
20	то что	4	9
21	видим что	1	9
22	в том	7	9
23	и не	16	9
24	в этом	11	8
25	но в	12	8
26	что это	5	8
27	таким образом	20	8
28	если бы	1	8
29	в ней	3	7
30	здесь мы	1	7
31	это не	5	7
32	исторической действительности	1	7
33	еще не	4	7
34	и здесь	3	7
35	и др	4	7
36	что мы	1	7
37	так же	7	7
38	том что	3	7
39	в этих	2	7
40	в этой	13	6
41	его в	9	6
42	так например	1	6
43	к тому	2	6
44	что и	1	6
45	так как	7	6
46	с другой	4	6
47	должна быть	1	5
48	что они	2	5
49	в своем	3	5
50	более или	3	5
51	что она	1	5
52	в силу	1	5
53	их в	2	5
54	или менее	3	5
55	дело не	1	5
56	в дальнейшем	3	5
57	можно было	1	5
58	в его	8	5
59	что здесь	3	5
60	но не	2	5
61	в качестве	3	5
62	в одном	1	5
63	до сих	1	5
64	к которому	2	5
65	сих пор	1	5
66	или в	2	5
67	не должен	1	5
68	сказать что	5	5
69	другой стороны	3	5
70	и даже	3	4
71	и для	2	4
72	и на	11	4
73	не все	1	4
74	с этим	1	4
75	все эти	9	4
76	на то	1	4
77	но все	1	4
78	об этом	1	4
79	и с	9	4
80	как и	12	4
81	даже в	1	4
82	на него	1	4
83	в основе	2	4
84	находится в	1	4
85	связи с	2	4
86	здесь не	3	4
87	так в	1	4
88	другими словами	2	4
89	того что	3	4
90	с одной	2	4
91	потому что	1	4
92	в большинстве	6	4
93	большинстве случаев	5	4
94	мы знаем	1	4
95	превращается в	3	4
96	один из	4	4
97	одной стороны	2	4
98	там где	3	4
99	как будто	2	4
100	все это	4	4
101	в связи	1	4
102	но это	4	4
103	но оно	2	4
104	и другие	2	4
105	они не	2	4
106	также и	4	3
107	мы здесь	2	3
108	время как	1	3
109	ему в	1	3
110	и он	1	3
111	видели что	1	3
112	перед нами	4	3
113	очень много	1	3
114	при этом	3	3
115	не как	1	3
116	и по	5	3
117	на этом	2	3
118	это конечно	2	3
119	же не	2	3
120	из них	6	3
121	и тогда	1	3
122	во время	10	3
123	нас не	1	3
124	в котором	2	3
125	в их	2	3
126	раз и	1	3
127	в то	10	3
128	на котором	2	3
129	дело в	2	3
130	у меня	2	3
131	же самое	1	3
132	утверждать что	1	3
133	как мы	10	3
134	в образе	4	3
135	с того	1	3
136	и должно	1	3
137	в современной	1	3
138	во всем	1	3
139	и его	8	3
140	уже не	2	3
141	или даже	1	3
142	и их	3	3
143	представлений о	2	3
144	то время	2	3
145	тем что	4	3
146	в форме	1	3
147	именно в	2	3
148	мы еще	1	3
149	на эту	3	3
150	в книге	1	3
151	будто бы	1	3
152	к сожалению	1	3
153	отношения к	1	2
154	же как	1	2
155	и потому	1	2
156	в доме	3	2
157	большую роль	2	2
158	не вполне	1	2
159	подчеркнуть что	1	2
160	это время	1	2
161	на них	2	2
162	то он	2	2
163	отличие от	1	2
164	связи и	2	2
165	относится к	1	2
166	первый взгляд	1	2
167	как в	2	2
168	один только	1	2
169	и как	3	2
170	в действительности	1	2
171	за собой	1	2
172	поэтому он	1	2
173	в целом	1	2
174	он в	1	2
175	в тех	1	2
