N	3gram	Bakhtin_Pr_1	Psycholo
1	в том что	7	9
2	не может быть	3	8
3	в самом деле	2	7
4	в том чтобы	1	7
5	о том что	2	7
6	во всяком случае	3	6
7	заключается в том	2	6
8	в зависимости от	3	5
9	то время как	1	5
10	в то время	2	5
11	не в том	1	5
12	само по себе	2	5
13	этой точки зрения	1	5
14	подобно тому как	3	5
15	с другой стороны	2	5
16	для того чтобы	2	5
17	с этой точки	1	4
18	так же как	1	4
19	в художественном произведении	1	3
20	до сих пор	2	3
21	в отличие от	2	3
22	точно так же	1	3
23	так же точно	1	3
24	в конце концов	4	3
25	начинается там где	1	3
26	не только не	1	3
27	все то что	3	3
28	потому что он	2	2
29	хотя и не	1	2
30	то что я	1	2
31	в этом смысле	9	2
32	в том и	1	2
33	то же самое	1	2
34	мы не можем	1	2
35	с точки зрения	15	2
36	тем или иным	1	2
37	в этом отношении	5	2
38	в последнее десятилетие	1	2
39	теми же самыми	1	2
40	тех или иных	1	2
41	как будто бы	1	2
42	а в том	1	2
43	так и в	1	2
44	в одном из	2	2
45	то есть в	3	2
46	смысле этого слова	1	2
47	как одна из	1	2
48	мы видим что	1	2
49	на самом деле	3	2
50	что и в	1	2
51	по себе а	1	2
52	и в сущности	1	1
53	друг к другу	1	1
54	а следовательно и	1	1
55	точки зрения на	1	1
56	в каждом слове	1	1
57	оно может быть	1	1
58	а вовсе не	1	1
59	дело в том	1	1
60	что в самом	1	1
61	самой по себе	1	1
62	так как в	1	1
63	может быть признан	1	1
64	и не трудно	1	1
65	том что он	4	1
66	и другими что	1	1
67	же как и	1	1
68	он не может	1	1
69	в одной плоскости	3	1
70	показывает как и	1	1
71	по сравнению с	1	1
72	точку зрения на	1	1
73	и в той	1	1
74	выходит за пределы	2	1
75	отношении друг к	1	1
76	что он хотел	1	1
77	сами по себе	3	1
78	то что в	1	1
79	искусства и в	1	1
80	а вместе с	1	1
81	так как только	1	1
82	по существу с	1	1
83	несмотря на это	1	1
84	во всей его	2	1
85	то что обычно	1	1
86	может быть только	1	1
87	и то что	1	1
88	что в сущности	1	1
89	вот что говорит	1	1
90	слова так как	1	1
91	объективно существующих и	1	1
92	мы его не	1	1
93	не потому что	2	1
94	того что он	1	1
95	в первом случае	1	1
96	между тем как	4	1
97	дело идет о	2	1
98	не только в	1	1
99	ответ на вопрос	1	1
100	если же мы	1	1
101	в известном смысле	1	1
102	и в этом	3	1
103	не могут быть	1	1
104	что почти все	1	1
105	это и есть	3	1
106	в своем существе	1	1
107	то что он	1	1
108	его и все	1	1
109	как бы в	2	1
110	в полной мере	1	1
111	как в музыке	2	1
112	в этом рассказе	1	1
113	лежат в одной	1	1
114	и во всяком	1	1
115	одной плоскости с	1	1
116	только то что	2	1
117	у него в	1	1
118	что оно есть	1	1
119	но для того	1	1
120	из этого анализа	1	1
121	приводит к ослаблению	1	1
122	та или иная	1	1
123	не может служить	1	1
124	и литературных традиций	1	1
125	к нему и	2	1
126	с самого начала	2	1
127	легко заметить что	1	1
128	но даже в	1	1
129	существенную роль в	1	1
130	свое художественное значение	2	1
131	между людьми а	1	1
132	можно сказать что	2	1
133	и в частности	1	1
134	было бы сказать	1	1
135	отличие от других	1	1
136	в области литературы	1	1
137	именно потому что	2	1
138	указывает как на	1	1
139	его не видим	1	1
140	на задний план	1	1
141	точек зрения и	1	1
