N	3gram	Losev_Prob_3	FransuaR
1	о том что	3	5
2	в то же	4	5
3	в самом деле	1	4
4	с одной стороны	1	4
5	в той же	1	4
6	на первый план	2	3
7	в первом случае	1	3
8	во втором случае	1	3
9	до сих пор	2	3
10	вполне понятно что	1	2
11	сказать что в	1	2
12	никак не может	2	2
13	с точки зрения	2	2
14	и вовсе не	4	2
15	и то что	7	2
16	в данном случае	7	2
17	во всех этих	1	2
18	но и в	2	2
19	с другой стороны	5	2
20	хотя и в	1	2
21	то есть нечто	1	2
22	таким образом в	1	2
23	но и с	1	2
24	прежде всего мы	1	2
25	во всех языках	1	2
26	то есть в	3	2
27	в том что	9	2
28	и в литературе	1	2
29	и того же	1	1
30	а потому что	1	1
31	и говорить о	1	1
32	что именно здесь	1	1
33	в той или	2	1
34	в чем же	1	1
35	ровно ничего не	2	1
36	дело в том	3	1
37	более или менее	1	1
38	в настоящее время	2	1
39	и дает нам	1	1
40	о том как	2	1
41	что же касается	4	1
42	находим и в	1	1
43	и не только	1	1
44	мы находим в	2	1
45	как мы сказали	1	1
46	то есть именно	1	1
47	в первой главе	1	1
48	на самом же	4	1
49	из того что	1	1
50	на этот вопрос	1	1
51	но если мы	1	1
52	мы не будем	2	1
53	только для того	1	1
54	то в чем	1	1
55	и во всем	1	1
56	сам по себе	6	1
57	прежде всего образ	1	1
58	только то что	2	1
59	то все это	1	1
60	у нас и	1	1
61	и тем же	1	1
62	мы находим и	1	1
63	мы уже достаточно	1	1
64	в конце концов	3	1
65	смысле этого слова	1	1
66	так как они	1	1
67	и в этой	1	1
68	и как бы	2	1
69	до того что	1	1
70	как и вообще	1	1
71	в нем не	1	1
72	все же не	1	1
73	в связи с	7	1
74	как он сам	1	1
75	где этот образ	1	1
76	друг к другу	1	1
77	то есть от	2	1
78	для того чтобы	1	1
79	не может быть	5	1
80	потому что они	2	1
81	одним и тем	1	1
82	если мы будем	1	1
83	в то время	4	1
84	которые находятся в	1	1
85	имеет для нас	1	1
86	заключается в том	3	1
87	что в литературном	1	1
88	та или иная	3	1
89	искусства и литературы	1	1
90	как и всякий	1	1
91	не только в	2	1
92	той или иной	8	1
93	с другими предметами	1	1
94	можно сказать что	2	1
95	одного и того	1	1
96	ни о каком	2	1
97	или иной мере	2	1
98	значение мы уже	1	1
99	почему? а потому	1	1
100	тем более не	1	1
101	самом же деле	4	1
102	том что он	1	1
103	нечего и говорить	1	1
104	связи с этой	2	1
105	что и в	3	1
106	то есть с	2	1
